StartPos,EndPos,Gene_ID,WT_1_1,WT_2_1,WT_3_1,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1
11745,24849,ENSG00000223587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109707,197341,ENSG00000224318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196763,409417,ENSG00000134121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536062,846561,ENSG00000224957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092658,1404217,ENSG00000134115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962381,1987470,ENSG00000225044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098813,3057959,ENSG00000144619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985231,2985575,ENSG00000225310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066324,3126613,ENSG00000091181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126933,3153435,ENSG00000072756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144628,3179727,ENSG00000113851,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250687,3627296,ENSG00000223727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700814,4467273,ENSG00000144455,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
3799431,3849834,ENSG00000175928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981981,3984295,ENSG00000229241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269153,4311495,ENSG00000286579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303332,4317265,ENSG00000170364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414580,4414960,ENSG00000234325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490312,4493201,ENSG00000231249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493345,4847506,ENSG00000150995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749192,4751590,ENSG00000235947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750333,4750685,ENSG00000275981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793222,4887293,ENSG00000235978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896806,4980414,ENSG00000235831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979437,4985323,ENSG00000134107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122249,5180911,ENSG00000134108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5156905,5187329,ENSG00000233912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187172,5188298,ENSG00000268509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
