,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.000840846697917257,0.0007881705494841803,0.0007914058381911789,34851782,34969742,ENSG00000021776,0,0.0008068076951975388
1,0.0007627436413969566,0.0008782893713237968,0.0008277683767186617,64094123,64146090,ENSG00000028528,0,0.000822933796479805
2,0.0005373944388903382,0.000531747468671163,0.0005436992458772257,68054309,68198603,ENSG00000033800,0,0.000537613717812909
3,1.6363209677846682e-05,1.8937047404847333e-05,7.264980877369381e-06,28884483,29118315,ENSG00000034053,0,1.4188412653354467e-05
4,5.78013671636642e-05,6.689318650679178e-05,5.1783870989430985e-05,63907036,64072033,ENSG00000035664,0,5.882614155329566e-05
6,0.0007784610440871836,0.0007465569966617205,0.0008133625342856113,52581317,52709817,ENSG00000047346,0,0.0007794601916781718
7,5.206544717354963e-05,7.230604720974408e-05,7.079322278360608e-05,40694774,40732340,ENSG00000051180,0,6.505490572229993e-05
8,0.0,0.0,1.8756822646022156e-06,78959906,79090780,ENSG00000058335,0,6.252274215340719e-07
9,0.0,1.7743391247365232e-06,0.0,41503637,41513887,ENSG00000062524,0,5.914463749121744e-07
11,0.00046411426521089964,0.0004633470195339033,0.00048042837155232886,71822291,72118577,ENSG00000066933,0,0.0004692965520990439
13,0.0005250993008506108,0.0005070042696510705,0.0004032144307285445,73978926,73994622,ENSG00000067221,0,0.0004784393337434086
15,0.0006917273421302802,0.0007107884309008692,0.0007162810144286391,43403061,43510728,ENSG00000067369,0,0.0007062655958199295
17,0.0006690802974099074,0.0006586109777623191,0.000699898844521775,60488284,61229302,ENSG00000069667,0,0.0006758633732313338
19,0.00035705754573347206,0.0003709439255962143,0.0004147609126798669,55318960,55355648,ENSG00000069943,0,0.00038092079466985106
21,7.886455282066709e-05,8.428457872666111e-05,8.769254436241455e-05,52115100,52191392,ENSG00000069966,0,8.361389196991424e-05
22,0.0001652601708100827,0.00014150631999346498,0.00018926325601165332,55202966,55319113,ENSG00000069974,0,0.00016534324893840034
23,0.0007944234905316813,0.0006918579382954521,0.0006717972074548417,84980440,85139145,ENSG00000073417,0,0.000719359545427325
24,0.000343411725471386,0.00031953596989014034,0.00030128726186746864,63321378,63381846,ENSG00000074410,0,0.00032141165240966494
25,0.0010520147114731805,0.0010124522502929704,0.0009609448306750124,65442463,65517704,ENSG00000074603,0,0.0010084705974803879
26,8.896978454207659e-05,7.227951494917426e-05,9.751001594351831e-05,65611366,65660995,ENSG00000074621,0,8.625310514492304e-05
28,0.0,0.0,9.717860571484318e-07,48178438,48304078,ENSG00000074803,0,3.239286857161439e-07
29,0.00035564939355310583,0.00039576055461236357,0.00026873732100875946,66336191,66386746,ENSG00000075131,0,0.0003400490897247429
30,0.0,0.0,0.0,78593052,78621295,ENSG00000080644,0,0.0
33,0.0008719248332813544,0.000957375278477376,0.0008754262727162822,65117379,65133808,ENSG00000090470,0,0.0009015754614916709
36,3.8266411655554556e-05,3.4508178599807634e-05,3.185554176919418e-05,41557675,41583589,ENSG00000092445,0,3.487671067485213e-05
37,0.00013862714247563513,0.00015890445908602996,0.00012771219115646656,43826980,43868412,ENSG00000092470,0,0.00014174793090604388
38,7.123029214982182e-06,5.81889898197457e-06,9.76654812417632e-06,42359498,42412949,ENSG00000092529,0,7.569492107044356e-06
40,0.0,1.1488503263646955e-05,5.784755157608239e-06,58138169,58185911,ENSG00000103569,0,5.757752807085065e-06
42,4.584274154644381e-05,4.870488783374591e-05,3.2406920539510817e-05,67254786,67502260,ENSG00000103599,0,4.231818330656684e-05
45,0.00020730022964948766,0.00015858282531329792,0.00014605135349369855,74782080,74803197,ENSG00000103653,0,0.00017064480281882806
46,0.000848390574272811,0.0009952723887469235,0.0009240376801271532,63608618,63833948,ENSG00000103657,0,0.0009225668810489626
47,0.00034670252027571157,0.00032937350252162706,0.0003095828925922115,64387748,64455303,ENSG00000103671,0,0.0003285529717965167
48,0.000589504653120767,0.000653352836402216,0.0006107029342892268,65001512,65029639,ENSG00000103707,0,0.0006178534746040699
49,0.0,2.3104132142362072e-06,0.0,65053337,65076690,ENSG00000103710,0,7.701377380787358e-07
50,0.0,5.593479182798793e-07,0.0,82659281,82710112,ENSG00000103723,0,1.864493060932931e-07
51,5.2551083935042024e-06,5.32149312644633e-06,9.18688405614998e-06,78167468,78245688,ENSG00000103740,0,6.587828525366838e-06
52,6.814225133490443e-05,6.503969607036381e-05,5.812974047163089e-05,65381484,65422947,ENSG00000103742,0,6.377056262563305e-05
54,1.4534495565297852e-05,4.205171779515569e-06,1.1645763190830397e-05,78921058,78949574,ENSG00000103811,0,1.0128476845214607e-05
55,9.149278657990815e-06,3.529468897240205e-06,0.0,30791573,30801859,ENSG00000103832,0,4.226249185077007e-06
56,0.0007208405257864946,0.0006941796092497225,0.0007386446029993247,99136323,99251223,ENSG00000103852,0,0.0007178882460118471
57,0.000477433121640332,0.00047795589847483014,0.0005063595302150048,73683966,73714514,ENSG00000103855,0,0.0004872495167767223
58,9.436979749955712e-05,9.889422135678379e-05,8.57353229444322e-05,80152490,80186946,ENSG00000103876,0,9.29997806002577e-05
60,9.419367972945096e-05,9.582312913805147e-05,5.31185999701633e-05,41517176,41544269,ENSG00000103932,0,8.104513627922191e-05
61,0.00010314666750066899,0.00012865076647810644,0.00011554015923304204,82836946,82986153,ENSG00000103942,0,0.0001157791977372725
62,0.00045805146461287444,0.0003694161070749555,0.0003855056725165751,41895933,41972557,ENSG00000103966,0,0.00040432441473480175
65,7.145177563389181e-05,5.386276566026935e-05,5.806245723824822e-05,48712928,48811146,ENSG00000103995,0,6.112566617746979e-05
66,9.14472957482968e-05,9.743210459893322e-05,8.627714886149953e-05,49858238,50182817,ENSG00000104043,0,9.171884973624318e-05
67,0.0,0.0,0.0,27754875,28099315,ENSG00000104044,0,0.0
68,0.0005178866279270403,0.0004766689538240342,0.0005074840620149769,49621037,49656232,ENSG00000104047,0,0.0005006798812553505
69,4.331530578055574e-05,6.683806921413867e-06,2.019280572294079e-05,43232590,43266928,ENSG00000104055,0,2.3397306141636797e-05
70,0.0,0.0,0.0,29120252,29570979,ENSG00000104059,0,0.0
71,0.0005864273370763984,0.0005586471097828506,0.0005614873992128518,50275389,50355408,ENSG00000104064,0,0.0005688539486907003
72,0.000669456733022222,0.0007285698108516699,0.0007973872818322916,29699367,29968915,ENSG00000104067,0,0.0007318046085687278
73,7.762693393663268e-05,7.846540222367902e-05,9.96322380463576e-05,40087890,40108892,ENSG00000104081,0,8.524152473555643e-05
74,0.0002946164445871818,0.00030910525369185637,0.00028146651123810303,51447711,51622833,ENSG00000104093,0,0.0002950627365057137
75,0.0,0.0,0.0,51681492,51721026,ENSG00000104112,0,0.0
76,0.00015121182407222482,0.00013537470161129373,0.00011859535984370293,40765161,40807478,ENSG00000104129,0,0.00013506062850907383
79,0.0,0.0,0.0,40872214,40874234,ENSG00000104140,0,0.0
80,0.000949842266643753,0.0010269887461568372,0.0010063616944071662,40894450,40903975,ENSG00000104142,0,0.0009943975690692522
81,4.902215452629993e-05,8.25208067621457e-05,7.27148372388728e-05,41309273,41332591,ENSG00000104147,0,6.808593284243948e-05
82,0.000863601384211228,0.0008875343583000788,0.000861926829110472,45479606,45522755,ENSG00000104154,0,0.0008710208572072596
84,4.119544608159507e-05,3.074385308420844e-05,3.4550270286777734e-05,48134632,48178353,ENSG00000104177,0,3.549652315086042e-05
86,0.00041784773616565616,0.00045947720767563745,0.0004125126584838931,80946289,80989828,ENSG00000117899,0,0.0004299458674417289
88,0.0003817070783910941,0.00042781213548495595,0.0002890902624340816,34225013,34230156,ENSG00000128463,0,0.00036620315877004383
89,0.000323684618245076,0.0003252041176929485,0.00031143127345478077,28111040,28322179,ENSG00000128731,0,0.0003201066697976018
90,0.0004633030366093727,0.0004980093151068086,0.0004100024393129866,24823637,24978723,ENSG00000128739,0,0.00045710493034305596
92,0.0,6.162787655992057e-07,6.206242057288973e-07,52192322,52295804,ENSG00000128833,0,4.12300990442701e-07
93,2.8420534042728797e-05,4.790633835307831e-05,4.320370018509829e-05,57375967,57550717,ENSG00000128849,0,3.984352419363513e-05
94,0.0002308032756389232,0.0001672091634540625,0.0001958252272713385,51751597,51816363,ENSG00000128872,0,0.00019794588878810807
95,0.0004933536570393038,0.0004899381510199342,0.0005923609823553583,42738730,42920809,ENSG00000128881,0,0.0005252175968048653
96,4.28186235059652e-06,0.0,2.495157689598635e-06,43772605,43777315,ENSG00000128886,0,2.2590066800650517e-06
97,0.0002556095569571099,0.0002206081358960801,0.00023154070950559574,40528683,40565054,ENSG00000128891,0,0.0002359194674529286
98,0.0005444875419838696,0.0005533739469306552,0.0005527816956865438,40978880,41116280,ENSG00000128908,0,0.0005502143948670229
99,0.00041855806421075566,0.0004101106267062437,0.0004165089919019796,60419609,60479160,ENSG00000128915,0,0.0004150592276063263
100,0.0,0.0,0.0,40929340,40939073,ENSG00000128917,0,0.0
101,2.6343438396155454e-06,3.048710803225144e-06,2.3026556097121516e-06,57953424,58497866,ENSG00000128918,0,2.6619034175176137e-06
103,0.0008071032684601979,0.0008383016409790273,0.0007859910512133262,40405485,40435947,ENSG00000128928,0,0.0008104653202175171
104,0.0006752663355243478,0.0006238292947513435,0.0006145708627715072,40382721,40394288,ENSG00000128944,0,0.0006378888310157328
107,4.299936670156989e-05,5.819731010948726e-05,3.5674231801043445e-05,68206992,68257211,ENSG00000128973,0,4.562363620403353e-05
110,0.0,1.2294994596318598e-06,2.4763375626191976e-06,68190705,68206079,ENSG00000129007,0,1.2352790074170191e-06
111,0.000695477265586794,0.0009272499666823888,0.0008105470499966761,74173710,74176872,ENSG00000129009,0,0.0008110914274219529
112,7.844154314592731e-05,0.00013011791710240721,6.70413648218991e-05,70881342,70892433,ENSG00000129028,0,9.186694169007788e-05
114,0.0010254593220989255,0.001035116800577015,0.0008332684718008821,101270817,101277500,ENSG00000131871,0,0.0009646148648256074
116,0.00018234968525242327,0.00021947352044536197,0.0002006191121492635,101281510,101295282,ENSG00000131876,0,0.00020081410594901625
117,0.0005358760453450162,0.0005302621721875413,0.0005818651479790728,36889204,37101299,ENSG00000134138,0,0.0005493344551705434
118,9.505578707635226e-05,9.54282014595245e-05,0.00010344213222901631,35217345,35546193,ENSG00000134146,0,9.79753735882977e-05
121,8.840977740204448e-06,3.069483664985526e-05,3.297202110005756e-05,79833585,79897379,ENSG00000136371,0,2.416927849670576e-05
122,0.0003696968798032264,0.00044221608256444426,0.00036816437759391206,78759206,78811464,ENSG00000136378,0,0.00039335911332052763
