,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.000942538634205919,0.0008286204907414703,0.0008020638023315708,34851782,34969742,ENSG00000021776,0,0.0008577409757596534
2,0.000612785439559451,0.0005528702123545319,0.0005382870637884417,68054309,68198603,ENSG00000033800,0,0.0005679809052341415
3,9.293756213261807e-06,1.4640424637255014e-05,6.645256485942546e-06,28884483,29118315,ENSG00000034053,0,1.019314577881979e-05
4,5.6747694999137556e-05,6.304402875957414e-05,5.812532736500572e-05,63907036,64072033,ENSG00000035664,0,5.9305683707905804e-05
6,0.0007888950004384354,0.0007828092483454675,0.0008408305604979345,52581317,52709817,ENSG00000047346,0,0.0008041782697606124
7,6.210001150628771e-05,7.173902991090189e-05,6.742675222217229e-05,40694774,40732340,ENSG00000051180,0,6.70885978797873e-05
8,0.0,0.0,1.0166998312937757e-06,78959906,79090780,ENSG00000058335,0,3.3889994376459187e-07
9,0.0,0.0,0.0,41503637,41513887,ENSG00000062524,0,0.0
11,0.0005460229088187605,0.0004995260038232384,0.0005486138128358982,71822291,72118577,ENSG00000066933,0,0.000531387575159299
13,0.0004242491322831837,0.00048144560799131837,0.00037973084702021064,73978926,73994622,ENSG00000067221,0,0.0004284751957649043
15,0.0007482955677107421,0.0006856240066562399,0.000876700370753396,43403061,43510728,ENSG00000067369,0,0.0007702066483734594
17,0.0008104075221006192,0.0007167888129527005,0.0006632111428433577,60488284,61229302,ENSG00000069667,0,0.0007301358259655591
19,0.00045398362474049505,0.0004236338908217558,0.0004064592461238979,55318960,55355648,ENSG00000069943,0,0.0004280255872287163
21,6.190953795344921e-05,9.072176508928717e-05,8.388194474661027e-05,52115100,52191392,ENSG00000069966,0,7.883774926311555e-05
22,0.0001777414716934182,0.00021179152306596876,0.0001900909432752024,55202966,55319113,ENSG00000069974,0,0.00019320797934486314
23,0.0007537191057960411,0.0007630750024970942,0.0007287079605694068,84980440,85139145,ENSG00000073417,0,0.0007485006896208474
24,0.0003694586854943396,0.0003276484347198399,0.0003797695171585957,63321378,63381846,ENSG00000074410,0,0.0003589588791242584
26,9.908930507224267e-05,7.085166119075356e-05,8.989002551984883e-05,65611366,65660995,ENSG00000074621,0,8.661033059428169e-05
28,4.972643771243352e-07,0.0,3.9506216882889116e-07,48178438,48304078,ENSG00000074803,0,2.9744218198440874e-07
29,0.00031931059613539116,0.0003084142545976374,0.00024442445335317935,66336191,66386746,ENSG00000075131,0,0.00029071643469540267
30,0.0,0.0,0.0,78593052,78621295,ENSG00000080644,0,0.0
33,0.001014316825686317,0.0009035831716680746,0.0006835573505760341,65117379,65133808,ENSG00000090470,0,0.0008671524493101419
36,3.497205101618868e-05,4.419758862631016e-05,3.814451253453963e-05,41557675,41583589,ENSG00000092445,0,3.910471739234616e-05
37,0.000151172322161188,0.00012568567378686623,0.00012885943832986773,43826980,43868412,ENSG00000092470,0,0.00013523914475930732
38,1.3493407872383985e-05,7.347795371500748e-06,8.337870323620589e-06,42359498,42412949,ENSG00000092529,0,9.726357855835108e-06
40,3.946758028739961e-06,6.217315305029485e-06,7.83896044411491e-06,58138169,58185911,ENSG00000103569,0,6.001011259294785e-06
42,4.302531541852747e-05,4.518509479930224e-05,3.7030888032547206e-05,67254786,67502260,ENSG00000103599,0,4.17470994167923e-05
45,0.00018159837081226036,0.00015697247553302383,0.00022972956961183933,74782080,74803197,ENSG00000103653,0,0.00018943347198570781
47,0.00031682813500498436,0.0003111262441740863,0.0003481453359219123,64387748,64455303,ENSG00000103671,0,0.00032536657170032765
48,0.0007254410441067235,0.0006583222768664819,0.0005379189672923296,65001512,65029639,ENSG00000103707,0,0.0006405607627551784
49,9.524626989630413e-06,5.0013714549639964e-06,7.567038307309764e-06,65053337,65076690,ENSG00000103710,0,7.364345583968058e-06
50,0.0,0.0,1.373977126645402e-06,82659281,82710112,ENSG00000103723,0,4.579923755484673e-07
51,3.1339622683618778e-06,4.114100569508397e-06,1.7428891491164303e-05,78167468,78245688,ENSG00000103740,0,8.225651443011526e-06
52,3.435347532159008e-05,4.663734568872678e-05,6.124245713939239e-05,65381484,65422947,ENSG00000103742,0,4.741109271656974e-05
54,1.1918311809436738e-05,1.706807129937197e-05,1.2911933377121285e-05,78921058,78949574,ENSG00000103811,0,1.3966105495309999e-05
55,0.0,0.0,0.0,30791573,30801859,ENSG00000103832,0,0.0
56,0.000647941096546432,0.0008004203668371902,0.0006566621169599192,99136323,99251223,ENSG00000103852,0,0.0007016745267811805
57,0.0004786164115255844,0.0005148716679247997,0.0006096900912314006,73683966,73714514,ENSG00000103855,0,0.0005343927235605949
58,6.824362777609661e-05,8.097701571711006e-05,8.871966309164786e-05,80152490,80186946,ENSG00000103876,0,7.931343552828484e-05
60,0.00010600540709812337,6.375116027010503e-05,0.00011445037995320264,41517176,41544269,ENSG00000103932,0,9.473564910714368e-05
61,0.00011998305815115985,0.0001077442200999207,0.00011535469351208674,82836946,82986153,ENSG00000103942,0,0.0001143606572543891
62,0.00041076346399871827,0.00043735066387981167,0.0004185659978190542,41895933,41972557,ENSG00000103966,0,0.00042222670856586136
65,7.818593011019211e-05,5.665638114432007e-05,7.764555127363746e-05,48712928,48811146,ENSG00000103995,0,7.082928750938321e-05
66,8.252531274320972e-05,9.151646210281167e-05,6.143755121964403e-05,49858238,50182817,ENSG00000104043,0,7.849310868855514e-05
67,0.0,0.0,0.0,27754875,28099315,ENSG00000104044,0,0.0
68,0.0005444774633782277,0.0005338076885720624,0.0004440706271306353,49621037,49656232,ENSG00000104047,0,0.0005074519263603085
69,4.477499622630962e-05,2.5319864603129044e-05,2.1890725240534838e-05,43232590,43266928,ENSG00000104055,0,3.06618620233245e-05
70,0.0,1.2090781566277426e-06,1.8293264237608158e-06,29120252,29570979,ENSG00000104059,0,1.012801526796186e-06
71,0.0005195267058671057,0.0006070160223429992,0.0005253166733733398,50275389,50355408,ENSG00000104064,0,0.000550619800527815
72,0.0008234158337957964,0.0007623841581609123,0.000944576292758725,29699367,29968915,ENSG00000104067,0,0.0008434587615718112
73,0.00010313595464437548,0.00011200565415354998,0.00010800985111754993,40087890,40108892,ENSG00000104081,0,0.00010771715330515846
74,0.0002616989028459829,0.000302998999613674,0.0002938687567762897,51447711,51622833,ENSG00000104093,0,0.0002861888864119822
75,0.0,0.0,0.0,51681492,51721026,ENSG00000104112,0,0.0
76,0.00012817671903989032,0.0001179334587623107,9.732679463062445e-05,40765161,40807478,ENSG00000104129,0,0.00011447899081094182
79,0.0,0.0,0.0,40872214,40874234,ENSG00000104140,0,0.0
81,5.847018577299258e-05,2.2329187149421485e-05,2.956090904788e-05,41309273,41332591,ENSG00000104147,0,3.6786760656764684e-05
84,2.571553349781331e-05,3.182896976910272e-05,3.319914214674832e-05,48134632,48178353,ENSG00000104177,0,3.0247881804554787e-05
86,0.00047012082787527173,0.0004676399716818446,0.0004394886095097789,80946289,80989828,ENSG00000117899,0,0.00045908313635563175
88,0.0004236771542043724,0.0003634973148039297,0.0004153291104453489,34225013,34230156,ENSG00000128463,0,0.0004008345264845503
89,0.00033516166710177947,0.00032243252233449206,0.00038936609606107943,28111040,28322179,ENSG00000128731,0,0.00034898676183245034
90,0.0004252174382423335,0.0005429569864619687,0.0002723417709181255,24823637,24978723,ENSG00000128739,0,0.00041350539854080923
92,1.9054465141517986e-06,2.668127981699687e-06,2.5230361999318493e-06,52192322,52295804,ENSG00000128833,0,2.365536898594445e-06
93,3.537184548794211e-05,4.7208200953743994e-05,4.390921798622497e-05,57375967,57550717,ENSG00000128849,0,4.2163088142637025e-05
94,0.0002279367669663303,0.00023648766042596255,0.0001955237524936388,51751597,51816363,ENSG00000128872,0,0.00021998272662864386
95,0.0005706510929261349,0.0005448150577670488,0.0005138144024513614,42738730,42920809,ENSG00000128881,0,0.0005430935177148484
96,2.5535524388174135e-06,5.3634706974293494e-06,2.0287230332032385e-06,43772605,43777315,ENSG00000128886,0,3.3152487231500005e-06
97,0.00022367206299821744,0.00023024844089239172,0.00023224279974249018,40528683,40565054,ENSG00000128891,0,0.00022872110121103313
98,0.0005528404315032888,0.0005264934366882157,0.000639456985636025,40978880,41116280,ENSG00000128908,0,0.0005729302846091765
99,0.0004625422971490674,0.0004396973993327033,0.0004210138689817935,60419609,60479160,ENSG00000128915,0,0.00044108452182118805
100,0.0,0.0,0.0,40929340,40939073,ENSG00000128917,0,0.0
101,7.069635814676794e-06,4.949677713478947e-06,1.8722065087010923e-06,57953424,58497866,ENSG00000128918,0,4.6305066789522775e-06
103,0.0007466636595054305,0.0008721408616778029,0.0008898037493391108,40405485,40435947,ENSG00000128928,0,0.0008362027568407814
104,0.0006114828724478307,0.0006715347207159236,0.0005746382775120547,40382721,40394288,ENSG00000128944,0,0.000619218623558603
107,3.390132993349715e-05,4.747080595851221e-05,6.0773291316386774e-05,68206992,68257211,ENSG00000128973,0,4.738180906946538e-05
110,0.0,0.0,6.040262889403801e-06,68190705,68206079,ENSG00000129007,0,2.0134209631346003e-06
112,9.044091576456007e-05,0.0001015312611243765,0.00010158480876330671,70881342,70892433,ENSG00000129028,0,9.785232855074776e-05
116,0.00020183434669642495,0.00022475705325252898,0.00021979214426845345,101281510,101295282,ENSG00000131876,0,0.00021546118140580248
117,0.0005305638521084491,0.0005280665943765895,0.0005842166984566563,36889204,37101299,ENSG00000134138,0,0.000547615714980565
118,7.307962846942618e-05,0.00010543893778184219,7.705110214567345e-05,35217345,35546193,ENSG00000134146,0,8.518988946564728e-05
121,3.5852652827547e-05,1.1074229424006505e-05,1.3404182132020117e-05,79833585,79897379,ENSG00000136371,0,2.011035479452454e-05
122,0.00029533677145921047,0.00038619062925144724,0.00043920806406947993,78759206,78811464,ENSG00000136378,0,0.0003735784882600459
123,0.0005907735354721115,0.0005037513967270578,0.0005772333289793514,80679684,80755621,ENSG00000136379,0,0.0005572527537261736
125,6.221500054823048e-07,0.0,3.954240251950519e-06,84817356,84873479,ENSG00000136383,0,1.5254634191442745e-06
126,0.0,0.0,4.063948262515145e-06,83107572,83144854,ENSG00000136404,0,1.3546494208383818e-06
127,0.00012845432441095544,0.00011607885924599386,0.00013765317243261114,78104606,78131535,ENSG00000136425,0,0.0001273954520298535
128,0.00021952125727265205,0.00018922998581092783,0.00021876012864556035,67542703,67807117,ENSG00000137764,0,0.00020917045724304676
129,4.420970998653587e-07,0.0,0.0,53978201,54628707,ENSG00000137766,0,1.4736569995511956e-07
132,0.0004316808874058767,0.0003803879966505739,0.0003677649537736205,58879050,58933679,ENSG00000137776,0,0.00039327794594335705
134,0.00021573413297376528,0.00018189814631864971,0.0002340758849609404,41774434,41827855,ENSG00000137802,0,0.0002105693880844518
135,0.0,0.0,4.217134827858072e-06,41320794,41381050,ENSG00000137804,0,1.4057116092860242e-06
137,0.00023298836444900643,0.00020390323724875435,0.000191272542129168,69414246,69448427,ENSG00000137807,0,0.00020938804794230957
139,5.107104952181172e-05,4.709388955591465e-05,4.106926976611645e-05,40594020,40664342,ENSG00000137812,0,4.6411402947947605e-05
141,0.0007954957667652184,0.0007064536866494822,0.0008605371663703399,41408408,41483563,ENSG00000137815,0,0.0007874955399283469
142,0.00027385731482841444,0.00026743698984014536,0.00024145146418733975,72241181,72272999,ENSG00000137817,0,0.00026091525628529986
144,0.00036004314738979985,0.00039418382263419117,0.00036869665596009566,69298912,69407780,ENSG00000137819,0,0.0003743078753280289
145,0.00017314169364494083,0.00018921371494236115,0.00015735191104278444,70853239,71053658,ENSG00000137821,0,0.0001732357732100288
146,0.00022573029001034768,0.00022865929145207456,0.00024062822708200744,43369221,43409771,ENSG00000137822,0,0.00023167260284814322
