,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0009445019126224471,0.000817888919592451,0.0008780035345153541,34851782,34969742,ENSG00000021776,0,0.0008801314555767506
1,0.0007818518769898415,0.0009290905787876831,0.0008491085450604874,64094123,64146090,ENSG00000028528,0,0.0008533503336126707
2,0.0005490394753241789,0.0006155778627927045,0.0005697951455298786,68054309,68198603,ENSG00000033800,0,0.0005781374945489206
3,5.000810876091761e-05,8.574390229868136e-05,1.683103895554541e-05,28884483,29118315,ENSG00000034053,0,5.0861016671714796e-05
4,3.364734048571636e-05,1.760939404559849e-05,4.38081563554479e-05,63907036,64072033,ENSG00000035664,0,3.168829696225425e-05
6,0.0006282624248057295,0.0006060042814447304,0.0007507058006301365,52581317,52709817,ENSG00000047346,0,0.0006616575022935321
7,6.448499355183277e-05,7.106142615071666e-05,6.511040710474968e-05,40694774,40732340,ENSG00000051180,0,6.688560893576636e-05
8,0.0,0.0,0.0,78959906,79090780,ENSG00000058335,0,0.0
9,8.631360358376161e-06,9.808858401563584e-06,8.715072400000463e-06,41503637,41513887,ENSG00000062524,0,9.05176371998007e-06
11,0.000572390867651767,0.0005702626984157628,0.0005971071765799067,71822291,72118577,ENSG00000066933,0,0.0005799202475491455
12,0.0006791475061690568,0.00044355206853165745,0.0003462322481716444,73051710,73305205,ENSG00000067141,0,0.0004896439409574529
13,0.0004736769708325564,0.00042435046073319757,0.0004480153852828144,73978926,73994622,ENSG00000067221,0,0.0004486809389495228
15,0.000697570629032046,0.0006618430448494169,0.000767641920309415,43403061,43510728,ENSG00000067369,0,0.0007090185313969594
17,0.00028887712309220125,0.00035644779500110783,0.0008353595729677994,60488284,61229302,ENSG00000069667,0,0.0004935614970203695
19,0.0003887582166276087,0.0005081373059648463,0.0003027695182258242,55318960,55355648,ENSG00000069943,0,0.0003998883469394264
21,7.611170114385641e-05,9.421769080738338e-05,8.645611206858194e-05,52115100,52191392,ENSG00000069966,0,8.559516800660725e-05
22,0.0001656376991209385,0.0002505714281720579,0.00017593215918696735,55202966,55319113,ENSG00000069974,0,0.0001973804288266546
23,0.0007837954539005781,0.0010139337519125895,0.0008849051874391639,84980440,85139145,ENSG00000073417,0,0.0008942114644174439
24,0.0001222850869432118,0.0003493756133754796,0.0003773693570642734,63321378,63381846,ENSG00000074410,0,0.00028301001912765496
26,0.00010017489884830135,8.519215964139163e-05,0.00012191162015823948,65611366,65660995,ENSG00000074621,0,0.0001024262262159775
28,0.0,0.0,0.0,48178438,48304078,ENSG00000074803,0,0.0
29,0.00031903259810427733,0.00040506180357252565,0.0003510070951328965,66336191,66386746,ENSG00000075131,0,0.00035836716560323317
30,1.2657877536611094e-06,0.0,0.0,78593052,78621295,ENSG00000080644,0,4.219292512203698e-07
33,0.0009668345542446509,0.001128369227587379,0.0009141402359313025,65117379,65133808,ENSG00000090470,0,0.0010031146725877776
36,3.5252014198358276e-05,4.514825361843633e-05,5.5368303059070524e-05,41557675,41583589,ENSG00000092445,0,4.525619029195505e-05
37,0.00019770924939442554,0.0001993409725374861,0.0002281448576425068,43826980,43868412,ENSG00000092470,0,0.00020839835985813945
38,5.1894921261407596e-06,8.578105357474933e-06,1.6195816431206468e-05,42359498,42412949,ENSG00000092529,0,9.987804638274053e-06
40,0.0,2.1170154134299206e-06,0.0,58138169,58185911,ENSG00000103569,0,7.056718044766402e-07
42,5.5847155460265926e-05,4.904181286040498e-05,7.26219318071708e-05,67254786,67502260,ENSG00000103599,0,5.91703000426139e-05
45,0.00019648489049810911,0.00023827541465685522,0.0001890701570674349,74782080,74803197,ENSG00000103653,0,0.0002079434874074664
47,0.0003709459913485522,0.0004965912378345416,0.00037650460618979454,64387748,64455303,ENSG00000103671,0,0.00041468061179096273
48,0.0008130042248198976,0.0008321221558665309,0.0006772779309606948,65001512,65029639,ENSG00000103707,0,0.000774134770549041
49,0.0,7.663422066273966e-06,9.078498255534825e-06,65053337,65076690,ENSG00000103710,0,5.5806401072695965e-06
50,1.6325851084882213e-06,0.0,0.0,82659281,82710112,ENSG00000103723,0,5.441950361627404e-07
51,6.6565712151194895e-06,1.4288814932269052e-05,1.418905341365775e-05,78167468,78245688,ENSG00000103740,0,1.1711479853682097e-05
52,0.00018350550693287752,1.9775297034376858e-05,3.913352299638608e-05,65381484,65422947,ENSG00000103742,0,8.080477565454683e-05
54,2.9661584738917066e-05,6.392905149568797e-05,2.4785594733728124e-05,78921058,78949574,ENSG00000103811,0,3.945874365611105e-05
55,0.0,0.0,0.0,30791573,30801859,ENSG00000103832,0,0.0
56,0.000896904753840242,0.0008900434945351042,0.0008264250206203462,99136323,99251223,ENSG00000103852,0,0.0008711244229985642
57,0.0003023101670082611,0.0002923311775751204,0.00035630083635375544,73683966,73714514,ENSG00000103855,0,0.00031698072697904566
58,9.537850860594314e-05,9.888222594937619e-05,6.673666761023525e-05,80152490,80186946,ENSG00000103876,0,8.699913405518485e-05
60,0.00010520141057586851,9.03937949115927e-05,9.240425697372739e-05,41517176,41544269,ENSG00000103932,0,9.599982082039619e-05
61,5.7042682392047464e-05,2.7981797441581723e-05,7.458463947284886e-05,82836946,82986153,ENSG00000103942,0,5.320303976882602e-05
62,0.0004835539609763754,0.000512944171862847,0.0005145516570523563,41895933,41972557,ENSG00000103966,0,0.000503683263297193
65,6.568903896497606e-05,8.219931452183623e-05,5.81285185505977e-05,48712928,48811146,ENSG00000103995,0,6.867229067913667e-05
66,9.806136659345917e-06,2.2287797700397665e-05,3.3004141281671154e-05,49858238,50182817,ENSG00000104043,0,2.1699358547138248e-05
67,0.0,0.0,1.8688155889085985e-06,27754875,28099315,ENSG00000104044,0,6.229385296361995e-07
68,0.0005557837426381673,0.00037631375221936706,0.0005871430709463147,49621037,49656232,ENSG00000104047,0,0.0005064135219346163
69,0.0,5.542388691839975e-06,0.0,43232590,43266928,ENSG00000104055,0,1.8474628972799917e-06
70,1.0868198007468215e-06,1.2350848259840286e-06,0.0,29120252,29570979,ENSG00000104059,0,7.739682089102833e-07
71,0.0007059303301692536,0.0007624238858258798,0.0006281011121566184,50275389,50355408,ENSG00000104064,0,0.0006988184427172507
72,0.0008885820318728542,0.0011198419683636927,0.0008961197118843557,29699367,29968915,ENSG00000104067,0,0.0009681812373736341
73,2.9872081035263082e-05,3.394725789800841e-05,4.8035456412062214e-05,40087890,40108892,ENSG00000104081,0,3.72849317817779e-05
74,0.00040461269027052503,0.0004612983842501553,0.0004283687497078967,51447711,51622833,ENSG00000104093,0,0.00043142660807619237
75,1.9004780369045613e-06,0.0,0.0,51681492,51721026,ENSG00000104112,0,6.334926789681871e-07
76,0.00016597271571541178,0.00014237380196167017,0.00018163771659954623,40765161,40807478,ENSG00000104129,0,0.0001633280780922094
79,0.0,0.0,0.0,40872214,40874234,ENSG00000104140,0,0.0
80,0.00072095616768936,0.00082950854542063,0.0007188868275767935,40894450,40903975,ENSG00000104142,0,0.0007564505135622613
81,5.017831615901646e-05,9.694026972538854e-05,0.0001114629452071649,41309273,41332591,ENSG00000104147,0,8.619384369718996e-05
84,5.505357516654453e-05,0.00013892171439767445,3.8517334745392434e-05,48134632,48178353,ENSG00000104177,0,7.749754143653713e-05
86,0.0004898736358077361,0.000499746270407161,0.0003958630181904343,80946289,80989828,ENSG00000117899,0,0.0004618276414684438
88,0.0003701263226499258,0.0004082934551018456,0.0003887741812049696,34225013,34230156,ENSG00000128463,0,0.0003890646529855803
89,0.0002468472430910256,0.0003022314778906643,0.0002763655192417972,28111040,28322179,ENSG00000128731,0,0.0002751480800744957
90,0.0005340309745459155,0.0005124351404546348,0.0004731481305577589,24823637,24978723,ENSG00000128739,0,0.0005065380818527697
92,2.398334758002655e-06,2.7255178845178315e-06,1.8161963822169316e-06,52192322,52295804,ENSG00000128833,0,2.3133496749124725e-06
93,2.9912949167741272e-05,8.537952821071086e-05,5.9703728207999984e-05,57375967,57550717,ENSG00000128849,0,5.8332068528817376e-05
94,0.00029885201089817234,0.00016774357593529957,0.0002476977640575863,51751597,51816363,ENSG00000128872,0,0.0002380977836303527
95,0.0005466263662825337,0.0005528234942559567,0.0005726487131200253,42738730,42920809,ENSG00000128881,0,0.0005573661912195053
96,2.410566363059611e-06,2.7394180051837638e-06,4.867890824522415e-06,43772605,43777315,ENSG00000128886,0,3.3392917309219304e-06
97,0.00024041552254737002,0.00022807365193494713,0.0002399327538524706,40528683,40565054,ENSG00000128891,0,0.00023614064277826258
98,0.0005540134378770733,0.0005999877985654412,0.0006479415172963133,40978880,41116280,ENSG00000128908,0,0.0006006475845796093
99,0.0004949866791773866,0.000531714013477638,0.00045379931445149545,60419609,60479160,ENSG00000128915,0,0.0004935000023688401
100,2.535303148166073e-06,0.0,0.0,40929340,40939073,ENSG00000128917,0,8.451010493886911e-07
101,4.449181057664964e-06,7.584213710936063e-06,1.4974439174360096e-06,57953424,58497866,ENSG00000128918,0,4.5102795620123455e-06
