,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00011354332873184056,5.110618338358775e-05,0.0002520995084308794,7.675501821554273e-05,0.00011876489571260836,8.398288679750408e-05,0.00015050056153191913,0.00012545364506953298,0.00010999619117666373,0.00036780049331202545,4.511086300659664e-05,0.00021015832269030566,0.0001287244860887661,7.860141131364547e-05,0.00012041931196697316,0.00022048373449439615,7.067879397833184e-05,7.841334624466483e-05,0.00014020849905082842,0.0002615228794727215,7.698314799071615e-05,0.00017798687721876823,0.00020024475325571754,0.00012126692891697797,0.00010756857304640778,0.00011676684767397938,9.017213412033844e-05,0.00018110724720790352,9.64256604652366e-05,8768444,8878432,ABAT|GABA-AT|GABAT|NPD009|-|16p13.2|protein-coding,0,0.00013699470795053035
2,8.274412620134128e-07,0.0,0.0,1.2349198475272961e-06,2.847826096128265e-06,1.2870940505364608e-06,0.0,1.339703303564807e-06,0.0,0.0,7.534173362270838e-07,0.0,9.574548552056981e-07,0.0,0.0,0.0,9.286264902262577e-07,0.0,0.0,0.0,1.3272956550123474e-06,1.1767727419422693e-06,2.0666215708086005e-06,0.0,2.6316470470069186e-06,6.904174289666186e-07,0.0,0.0,1.8193520842497474e-06,2390923,2476700,ABCA17P|ABCA17|-|16p13.3|pseudo,0,6.858134403246821e-07
3,1.7008514830275708e-05,3.628317781345624e-05,6.977843254314575e-06,9.689371111368017e-06,1.0652979100331658e-05,1.0082236729202277e-05,3.7968524975784035e-05,5.932971772929859e-06,6.7721535612498185e-06,1.977532755976166e-05,1.808201606945001e-05,9.86143301295819e-05,3.329815218659817e-05,1.7145642940952888e-05,2.408386239339463e-05,2.5571567144968626e-05,4.560587874222288e-05,9.252042021858819e-06,1.6631757011330873e-05,1.632628380523348e-05,1.0997592570102308e-05,8.237409193595887e-06,5.112169148842328e-06,6.834690035578469e-06,4.451869587853371e-05,4.0216815237305535e-05,5.679349883822421e-06,3.171755642870464e-06,2.0417173389913834e-05,2325879,2390747,ABCA3|ABC-C|ABC3|EST111653|LBM180|SMDP3|-|16p13.3|protein-coding,0,2.1066906349476937e-05
4,8.274412620134128e-07,0.0,1.4952521259245517e-06,1.2349198475272961e-06,2.6368760149335787e-06,0.0,0.0,0.0,1.231300647499967e-06,1.6479439633134717e-06,2.0718976746244804e-06,2.668025581029271e-06,8.510709824050651e-07,0.0,2.8614489972350055e-06,0.0,0.0,0.0,1.1149781236646395e-06,4.535078834787078e-06,0.0,3.3341894355030966e-06,1.849082458091906e-06,5.077198312144004e-06,1.2061715632115042e-06,2.071252286899856e-06,2.7898560832811893e-06,0.0,5.053755789582632e-06,48200822,48269088,ABCC11|EWWD|MRP8|WW|-|16q12.1|protein-coding,0,1.5364737925404138e-06
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650630021703129e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.291484363871996e-07,0.0,0.0,0.0,1.6315433453752108e-06,0.0,0.0,0.0,0.0,0.0,1.4150516210831369e-06,48116884,48180681,ABCC12|MRP9|-|16q12.1|protein-coding,0,1.5657953120744343e-07
7,0.0,0.0,0.0,0.0,0.0,2.037898913349396e-06,0.0,2.105248048458982e-06,0.0,0.0,0.0,0.0,1.3829903464082306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.057122530802332e-06,0.0,0.0,0.0,0.0,18582570,18609607,ABCC6P1|-|-|16p12.3|pseudo,0,3.3045723582823934e-07
8,0.0,1.7367252794855576e-05,9.27056318073222e-06,0.0,0.0,0.0,0.0,7.94252672827707e-06,0.0,0.0,8.664299366611464e-06,1.693170080268576e-05,5.4255775128322894e-06,4.8544892664143716e-06,1.1922704155145858e-05,0.0,5.571758941357547e-06,6.229097598875244e-06,0.0,9.574055317883832e-06,7.963773930074085e-06,7.0606364516536155e-06,2.3929302398836427e-05,2.558126841887941e-05,7.675637220436846e-06,8.630217862082733e-06,1.7835151389547604e-05,1.0043892869089802e-05,2.1225774316247054e-05,14916289,14918559,ABCC6P2|-|-|16p13.11|pseudo,0,8.058609673190303e-06
9,1.0113170980163936e-05,0.0,9.170879705670583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237972516277346e-06,5.541283899060793e-06,0.0,0.0,5.84212503602147e-06,0.0,0.0,0.0,0.0,9.372496258559961e-06,0.0,6.96257205649176e-06,0.0,1.259535735128032e-05,7.565985260144891e-06,0.0,0.0,0.0,0.0,16315044,16317328,ABCC6|ABC34|ARA|EST349056|GACI2|MLP1|MOAT-E|MOATE|MRP6|PXE|PXE1|URG7|-|16p13.11|protein-coding,0,2.462132519436933e-06
10,0.0007450648874840775,0.0004377211420970924,0.0005756720684809524,0.0007054242144413618,0.0005405595830613836,0.000602252757813519,0.0007401409623186428,0.0006356892175415008,0.0006156503237499834,0.0005484563502902648,0.0006307986647561259,0.000544071985792969,0.0004801104179492573,0.0005599188577283471,0.0004405439185326394,0.0006756576296748377,0.0006583961815704168,0.0006550628960228951,0.0005072221314237722,0.0005253636881276675,0.0006327408001108862,0.0006120198902051419,0.00042463634802298824,0.0005978401012549565,0.0007630679916717143,0.0006926612856107601,0.0006442574798034347,0.000580748458209582,0.0005770378360545449,67691415,67694718,ACD|PIP1|PTOP|TINT1|TPP1|-|16q22.1|protein-coding,0,0.0005982340713724728
11,0.00024372742062195082,0.0002318583557835496,0.00024183211049953084,0.0002664577055626205,0.00031294444545231707,0.0002893816456956143,0.0002780434102877828,0.00028219893158661536,0.00032116425222290806,0.0002513114544053044,0.00027772846556670876,0.0003184185914589934,0.00027723637251844994,0.0003188469864983227,0.00030164441512519014,0.00034254534833304636,0.00026785715206970723,0.00029679817971111456,0.0002612765403120805,0.00021818768171808943,0.00028242955402012736,0.0003242008904050952,0.0001629367954248044,0.0002477086945751796,0.0003046131456910508,0.0003243235872570691,0.0002530798018405079,0.00029899083193458904,0.00023014803865759306,89160217,89222254,ACSF3|-|-|16q24.3|protein-coding,0,0.00027682382087020394
