,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0001844911519290409,0.00014856235292135618,0.0002506727195041584,0.0001973182662873317,1.3782583060047683e-05,0.00013248554828351996,0.0002645784029568963,8.591519578016139e-05,9.953562478704251e-05,0.0003071562497297189,0.00011798719326626899,0.00017687191891854894,0.00014889394317592702,0.00011542759040253757,4.4943177714388066e-05,0.00040180513231286973,0.00014615650692596503,0.0001773516523836712,0.00018450837105240048,0.0002464147373429429,0.00018304585982664286,0.00037016849255170676,0.0001439282886946258,8768444,8878432,ABAT|GABA-AT|GABAT|NPD009|-|16p13.2|protein-coding,0,0.0001800869982525117
2,0.0,0.0,0.0,0.0,1.1026066448038146e-06,4.018192538928249e-06,0.0,0.0,8.425022654284131e-07,0.0,8.116058006278176e-07,2.0532395231009e-06,0.0,1.1390880631829367e-06,0.0,1.7337869786963094e-06,1.2087374797460927e-06,0.0,0.0,0.0,2.037076341472973e-06,0.0,0.0,2390923,2476700,ABCA17P|ABCA17|-|16p13.3|pseudo,0,6.498624189559785e-07
3,1.2584189962619182e-05,1.6847277135411523e-05,2.1001470102907205e-05,3.898506423362643e-05,0.00013989321805948397,0.00011537952861779684,7.201673447319205e-06,2.4205853224640395e-05,7.690842108696514e-05,2.3375665885062322e-05,0.000137972986106729,9.288464509265975e-06,9.617885426721663e-05,1.0536564584442164e-05,8.969948150896578e-06,9.86091344133526e-06,1.6116499729947903e-05,3.653384954710828e-05,3.425117459596913e-05,1.2440355671682555e-05,5.18969448899067e-05,2.3305695029733817e-05,2.5521304799459423e-05,2325879,2390747,ABCA3|ABC-C|ABC3|EST111653|LBM180|SMDP3|-|16p13.3|protein-coding,0,4.1271996394761985e-05
4,2.309025681214529e-06,6.67327211207859e-06,3.1036655324493403e-06,9.073250243631724e-06,1.1026066448038146e-06,2.755332026693656e-06,2.4374894744772693e-06,3.6360723728000594e-06,0.0,1.9869316002302975e-06,2.231915951726498e-06,1.9554662124770473e-06,4.538385137835993e-06,3.3223401842835655e-06,1.2146804787672449e-06,3.25085058505558e-06,0.0,4.825225411882226e-06,1.3999117682276213e-06,4.593362094159713e-06,1.9400727061647362e-06,0.0,1.2859572185774127e-06,48200822,48269088,ABCC11|EWWD|MRP8|WW|-|16q12.1|protein-coding,0,2.7667744972842143e-06
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2205212444800524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007281233121744e-06,0.0,0.0,0.0,0.0,0.0,0.0,48116884,48180681,ABCC12|MRP9|-|16q12.1|protein-coding,0,1.8381749902616508e-07
7,0.0,0.0,0.0,1.8944148860329975e-06,0.0,0.0,0.0,3.012745680320049e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9621761580086268e-06,0.0,1.8131062196191388e-06,0.0,0.0,0.0,1.552058164931789e-06,0.0,0.0,18582570,18609607,ABCC6P1|-|-|16p12.3|pseudo,0,4.449783090831565e-07
8,1.466231307571226e-05,1.0502198733763028e-05,6.517697618143615e-06,2.1436800026162867e-05,6.615639868822888e-06,5.855080556724019e-06,4.509355527782948e-05,5.817715796480094e-06,1.5526113177180755e-05,1.2856616236784276e-05,3.672516247840875e-05,1.857692901853195e-05,1.143323948185606e-05,0.0,1.5323661424448322e-05,0.0,2.1455090265493143e-05,1.0044346775754837e-05,8.679452963011252e-06,0.0,2.3959897921134492e-05,0.0,8.012502669597726e-06,14916289,14918559,ABCC6P2|-|-|16p13.11|pseudo,0,1.3004087537645211e-05
9,7.273430895825766e-06,0.0,0.0,0.0,6.615639868822888e-06,0.0,0.0,0.0,0.0,0.0,9.02911453198447e-06,0.0,1.6931667629618898e-05,0.0,0.0,0.0,7.050968631852208e-06,0.0,0.0,7.177128272124551e-06,0.0,0.0,0.0,16315044,16317328,ABCC6|ABC34|ARA|EST349056|GACI2|MLP1|MOAT-E|MOATE|MRP6|PXE|PXE1|URG7|-|16p13.11|protein-coding,0,2.351215210009947e-06
10,0.00039507429405580594,0.000541191428499226,0.0005839029421714693,0.000569221820229599,0.00043966439961552105,0.00038620570574156077,0.00039332216519974113,0.0005014663241001681,0.0005099545855171695,0.0005286406839906843,0.0006173276621025338,0.0005152653469877019,0.0005213906310275428,0.0006339974311665695,0.000703954055925571,0.00046812248424800353,0.0004937692604762788,0.0004441176858691599,0.0005138609463907522,0.0006686212698311232,0.0005061649690383797,0.0003183296568780932,0.0006511889515303929,67691415,67694718,ACD|PIP1|PTOP|TINT1|TPP1|-|16q22.1|protein-coding,0,0.0005175980304605672
11,0.0003002887898419495,0.00028093381612816096,0.00025574203987382564,0.0003317220171490412,0.00029412032250141754,0.00035291211041901246,0.0003306122087200078,0.0003204938077168052,0.00029824580196165826,0.0003066887364120177,0.00027209084466047585,0.0003171766196637771,0.00023992347584444513,0.0003438147470707164,0.00033385025774118203,0.0003372215673564322,0.00027438340790236304,0.00027828749008120755,0.00033541885966733805,0.00029273113845905337,0.00032554420009444274,0.0003033007507374238,0.00029596799984489374,89160217,89222254,ACSF3|-|-|16q24.3|protein-coding,0,0.0003052813482542455
