,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
8,0.0005950821530780457,0.0010742440606708527,0.001035067356622013,0.0008200505974512264,0.0006223477121697842,0.0006786456040062847,0.0006871400219111206,0.0006586344402625176,0.0007657003024509535,0.0007046570188083994,0.000599174387177453,0.0006266714723904186,0.0006685969598668759,0.0006567561385160157,0.0006967137266951426,0.0008808475142029901,0.0006763558027501598,0.0005496161180173219,0.0006240501823876079,0.0007292575428106859,0.0007998586893777854,0.0007993833996687109,0.0007079102158717124,0.0006203263256442795,0.0008827249531127532,0.0005743139811816355,0.0007418304935415685,0.0007581819632479097,0.0006545637419287726,226332380,226374423,ACBD3|GCP60|GOCAP1|GOLPH1|PAP7|-|1q42.12|protein-coding,1,0.0007203000991662413
12,0.0008455528865662443,0.0009073242818126371,0.0007367430392272009,0.0008789447549649225,0.0006122907964690705,0.0006641837108466396,0.000871171484733051,0.0006539257043178347,0.000957125378063692,0.0007192523244017649,0.0009155933884532851,0.0010686961546703,0.000899056084527333,0.0008157053544507953,0.0007384209018418481,0.0005621139013113668,0.0011261307833753502,0.0011366014331293459,0.0008989744457122368,0.0010515740805949973,0.0008021575224664452,0.000750893163310298,0.0005113120698038097,0.0009488621136010457,0.0010490052065421109,0.0011037336453499258,0.0008969901618870092,0.0005222443427703443,0.000606500498527187,6324332,6419004,ACOT7|ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH|-|1p36.31|protein-coding,1,0.0008362441246113134
19,0.0007702283146087949,0.0007430622413688306,0.0005643117756831426,0.0006060945800385133,0.00047392767867918123,0.0007016144931421915,0.0006539808983372055,0.0006150093866573674,0.0005369158713263883,0.0006472873522681412,0.0008346931398519151,0.0008146697818464737,0.0008319603900059342,0.0007195051808204283,0.0006032896543665225,0.0006413161846730475,0.0010321508677885924,0.0008264720217265846,0.0008775570087384692,0.0008302757875979693,0.0009489785828201105,0.0008928879931291848,0.00055912617335063,0.0008128062931211704,0.0006319781510364466,0.000982022341947662,0.0008975705170821408,0.0005378700515267446,0.0006857995137323197,155023748,155035252,ADAM15|MDC15|-|1q21.3|protein-coding,1,0.0007335642147335207
24,0.0008637678469039196,0.0007981844264053423,0.0007309217648875573,0.0006491727539452645,0.0010550814051851882,0.0007643181426505545,0.000991026157429079,0.0008482649312112538,0.0008742821726150065,0.0008057764751347111,0.0009918743815615775,0.0009447839067182585,0.000894073893238983,0.0010232053942927347,0.00098147178207456,0.0008025411092035907,0.001003950380297902,0.0009134974841195993,0.0006929207250152658,0.0008808734293088096,0.0009593233317190793,0.0009348738613742263,0.0009742870693032558,0.0008523676613704309,0.0010268981743376123,0.0009094856725374536,0.0008467723682376927,0.000887067606128015,0.0009498093799670835,154554534,154600456,ADAR|ADAR1|AGS6|DRADA|DSH|DSRAD|G1P1|IFI-4|IFI4|K88DSRBP|P136|-|1q21.3|protein-coding,1,0.0008914094374887588
29,0.0013888756969025792,0.0016503865231814675,0.0014303702663124261,0.0012896385643378395,0.001137540955983922,0.0014330389180178672,0.0014456842513971503,0.0013428553206950398,0.0014783916084894042,0.001880410039937308,0.0010849239048844673,0.0013701136374919623,0.0015095711827958118,0.0012584257652912157,0.0014715774313540677,0.001567919856712551,0.0014867453312643858,0.001151015719859163,0.0013940550836022366,0.0014932500656901855,0.0012790301628875375,0.0013932425328133326,0.001673643043212295,0.0015054355996738324,0.0016557282839881383,0.001438545920776234,0.001272104449187274,0.0014314277940231065,0.001550510982362177,202909953,202927112,ADIPOR1|ACDCR1|CGI-45|CGI45|PAQR1|TESBP1A|-|1q32.1|protein-coding,1,0.001429808927349137
44,0.0009083133439673434,0.0009893344957429763,0.000869544858228301,0.0009124028976055937,0.0009261309878553974,0.0010204850589857377,0.0010415846193061586,0.0010434697345650926,0.0009724087507730757,0.0010771263273915627,0.0009286285477899157,0.0009270239864480847,0.0009255403645338255,0.001060552181913627,0.0011058518466231795,0.0009386482589101739,0.0009716468195695362,0.0008474584612164725,0.0007907714464713936,0.001057168501441962,0.0009539143126869387,0.0012738237108376816,0.0013512340371868213,0.0010845786427580285,0.001055089061804789,0.001001300105439564,0.0010840352274237904,0.0011738328706642099,0.0010663209433573074,110543549,110566364,AHCYL1|DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA|-|1p13.3|protein-coding,1,0.0010123524276378808
50,0.0009329606500348249,0.0009146416914730882,0.0010683317814199765,0.0009686556228055526,0.0009608828211130234,0.0010706408894291147,0.001010968475945783,0.0010243924293774434,0.0009196994283352664,0.0009197932683343682,0.0012556465257108236,0.0009998177337283032,0.0008521513757534582,0.0010293225405409842,0.0011244625149997537,0.0010812256412332329,0.001055759820941884,0.001182987496812744,0.0009776393589386076,0.0012008884648459517,0.0010501272387211389,0.0013672938896520527,0.0014014388459109828,0.00111016120850412,0.0013443905280457415,0.0012016908232291169,0.0011071128810654885,0.001251114874919905,0.0014259948077466704,33478645,33502512,AK2|ADK2|-|1p35.1|protein-coding,1,0.0010969032286058413
52,0.0007152227413118547,0.0006065166158181481,0.0009865460754503684,0.0011296199425661305,0.0007462875665170131,0.0006927175931836844,0.0005773234290053796,0.0005496064293080588,0.0009349495039363509,0.0006420850651259514,0.0004222505740453209,0.0007691580284909841,0.000686231294821694,0.0006220171869272722,0.00029265461387386027,0.0007701899461212117,0.000544406177678246,0.0012615993336916585,0.0006739518806911763,0.0012755987685617485,0.000677817697465114,0.0013740391602881416,0.001618096502607512,0.001266608437489832,0.0006512908543702967,0.0009766964513558312,0.001158491385105068,0.0011384898454409296,0.0014612150971379137,77747662,78025654,AK5|AK6|-|1p31.1|protein-coding,1,0.0008697130413236808
55,0.001009006606560103,0.0008460237178647068,0.0007883668677117326,0.0009073483049064669,0.0010297780621232504,0.0007936672787686576,0.0009344448476778274,0.0009802480298960416,0.0010883492818712763,0.0009890487159147682,0.0009053740766432568,0.0008208716587662169,0.0007876778871732962,0.0008944877590269359,0.0008602799993593776,0.0008445146695104722,0.0009399619762341531,0.000824662298502797,0.0008179539243671883,0.0008007103356535663,0.0009172344023752356,0.0008352090462614061,0.000954937299274152,0.000838151354941237,0.0012450326825058423,0.000904029085243983,0.0008933714765526602,0.0007202287744851858,0.0006978953706949689,46016455,46035723,AKR1A1|ALDR1|ALR|ARM|DD3|HEL-S-6|-|1p34.1|protein-coding,1,0.0008920298548574745
62,0.0006168739785645385,0.0006432762445369238,0.0009163709331362033,0.0009143269038588097,0.0008799622289446479,0.0007918949879402699,0.0009431779770953772,0.0009202116466013347,0.0009069799329649297,0.0006820415205374917,0.0008120398046940812,0.0006972413143105273,0.0005888163441047435,0.0008482228160862273,0.0008268771861974385,0.0007286477346554286,0.0006857668199381615,0.0008173281570169208,0.0009047084917905972,0.0010215483282011604,0.0010149686150122252,0.0010894644516666256,0.0009828413112659292,0.00099500573351442,0.0005910889842710057,0.0008570762951798077,0.0010552222989125579,0.0012760525184656725,0.001000078338461858,165631449,165667900,ALDH9A1|ALDH4|ALDH7|ALDH9|E3|TMABADH|-|1q24.1|protein-coding,1,0.0008623486861353765
83,0.0007840849098491717,0.0011699226435895817,0.0009862262252119264,0.0010300281612555945,0.0005335891679072582,0.0009435321912171363,0.001161405831736219,0.000978724615325703,0.000737997108345927,0.00042994735610555045,0.0009254963129007738,0.0006157712038648092,0.0004675720968968029,0.0006813213100287232,0.0006322437021794797,0.00044070579288221323,0.0008885758685432647,0.0006038760652007083,0.0004173765648173004,0.0005631953037457162,0.0007590205956851242,0.0009970611268814316,0.0007878494202390526,0.0007553642721554774,0.001109560789156674,0.0008621407923683582,0.0008811157403731192,0.0007258370988469637,0.0007298070874464286,150190717,150208504,ANP32E|LANP-L|LANPL|-|1q21.2|protein-coding,1,0.0007792879087847065
88,0.0015709050695180272,0.0012282548243733667,0.0011569622824922424,0.0014241559506855672,0.0015323733190098039,0.001332514582231707,0.0015601183610064232,0.0016990919687453496,0.00147666015885784,0.0012946830855184114,0.001555328635508312,0.001294657468301753,0.0013446344290920116,0.001506781902970148,0.001303265808984252,0.0012108625583233405,0.0013460359704707682,0.0014513662759474228,0.0011046562282852061,0.0013495655100130752,0.0015650996569498712,0.0014467573075027094,0.0014578445461888724,0.0013997463525928322,0.0011522892610015291,0.0016349177149903563,0.0016548999081878082,0.0013313950399979346,0.0013829477873795954,150237799,150241609,APH1A|6530402N02Rik|APH-1|APH-1A|CGI-78|-|1q21.2|protein-coding,1,0.0014058197229353977
92,0.007119194011450057,0.006636441852946229,0.006921942980170053,0.007514418388725636,0.006782620160816166,0.0067105665467912775,0.007444942638062244,0.007492429841392462,0.00690545399308579,0.006622367024031278,0.007374040258709947,0.006393038812880573,0.006371501551165925,0.006762891523518736,0.006551214779866193,0.006317501946046886,0.007078126975723386,0.006682196631889185,0.006911230240825905,0.007335985301261156,0.0075660005966824125,0.007663384564810969,0.007541516836690631,0.007378059461957928,0.007491914043472753,0.008565175667802967,0.0074348962662882665,0.0071068756857411075,0.007467163839592144,228270361,228286913,ARF1|-|-|1q42.13|protein-coding,1,0.007108382497324077
104,0.002842435543387134,0.005142516735381861,0.005591397973275361,0.004572417165905526,0.002934364631266228,0.003688456226224275,0.003700303892827571,0.0037600641440629448,0.00455900677123335,0.003791564151805195,0.003118187290245066,0.0035406452689592713,0.0029484083603267585,0.0034604052416216426,0.0036456519843569546,0.004142607908548737,0.004058688405747312,0.0027293801167741372,0.003129363395976082,0.004018281292649714,0.004309838752071697,0.004363845955088336,0.002455478345739599,0.0031112335726592535,0.005508471114085126,0.003471598463137485,0.0035755000801231556,0.0030795344343003146,0.0024196338811784124,183595328,183605076,ARPC5|ARC16|dJ127C7.3|p16-Arc|-|1q25.3|protein-coding,1,0.0037127338309985683
121,0.003626039530191086,0.0029761147668053724,0.00232585497887837,0.002466347744694544,0.0028159006064642274,0.003237053752233884,0.003214628132307513,0.0030315949949737708,0.003129628506160531,0.0033934446774515135,0.002919337832888941,0.0021908286832046505,0.003191191852911029,0.0025090280224859857,0.0030882216861295208,0.002527272859995448,0.0030753836479310466,0.003158919511416639,0.0024802383850620227,0.0023807093321985863,0.002759005382819096,0.002940490606935322,0.0028380658836509535,0.0026010751395581554,0.003436104858358122,0.0028728441987491676,0.0025487834628538193,0.002582404097477051,0.0027040644000501193,116925992,116947396,ATP1A1|-|-|1p13.1|protein-coding,1,0.002862778535684017
125,0.0024839374708665834,0.002268707639489589,0.0014526638279318306,0.0013353255602828497,0.0021092680669806334,0.0019810312421553976,0.00310568150631693,0.0021081980269980916,0.0018527509970985567,0.0016470657854136756,0.0026339247931419876,0.0022957907516796988,0.002243919956639203,0.003075701133619884,0.0023434612936653735,0.0023884780752020203,0.002315077664175114,0.0028762216941428686,0.0028800408735202405,0.004602473378434988,0.0022787859118718673,0.004052462237152978,0.004621494591178955,0.003323528153393064,0.0032755547476761705,0.0026281472991036493,0.002995895932891276,0.004079473977269144,0.0037312516885282675,203595915,203713209,ATP2B4|ATP2B2|MXRA1|PMCA4|PMCA4b|PMCA4x|-|1q32.1|protein-coding,1,0.002723666009545548
126,0.0011363910981625255,0.001077212443834998,0.0011074494655814277,0.0011202281832283982,0.0011099470698442417,0.0011828623446826349,0.0011476871226894932,0.00112504166019504,0.0012018924211719263,0.0009174811407156172,0.001268238742739899,0.001140456255797228,0.0009604812587008072,0.001112966466609155,0.0011627960430901478,0.0011600297564338998,0.0011828573990898797,0.00112237764358098,0.0010874540900501252,0.0011569828835153416,0.0013086783484574577,0.0013842603101805817,0.0011725661799489764,0.0011589173716037657,0.0013207979032771003,0.0012028670935438771,0.0012975718006912782,0.0013739689236750793,0.001423646788453921,111991743,112004525,ATP5F1|PIG47|-|1p13.2|protein-coding,1,0.001176693386536062
127,0.0019565452364031333,0.0017991163261384675,0.0017628545891728393,0.002244402209789663,0.0012476301826579261,0.0018883758776472796,0.0014336385556488055,0.0018015762216590358,0.0016854330278945194,0.002394388784186839,0.0015029348882717578,0.001286513589518252,0.0015915806736079955,0.0013505371095872262,0.001231121664241595,0.001530359326856907,0.0014996081402237655,0.001180796779226054,0.0018916463038292485,0.0009616738620478845,0.00127683274890573,0.0010846464012122766,0.000692968308513331,0.0010881072725161102,0.0013946530764658899,0.001343627441210173,0.0011932785582720656,0.0008575445401480895,0.0007469191674435883,44440320,44443972,ATP6V0B|ATP6F|HATPL|VMA16|-|1p34.1|protein-coding,1,0.001445493478044705
129,0.0010656954105153103,0.0011836255286612756,0.0009893287725248135,0.001005440013545004,0.001317026479966409,0.001424602813674741,0.0010172924662136637,0.0012136420666835949,0.0017988762758702715,0.0019681625084677157,0.0009384049172923886,0.0010296995043416117,0.0011492473088955976,0.0011177314015814754,0.001294145840018839,0.0013581515972183973,0.0009638314419739638,0.0012601388553005316,0.001215245830488394,0.0013490343941098824,0.0014633762927766776,0.0009420665224096474,0.001243316111290912,0.0012789247125108282,0.0013198075082343388,0.0010748823484628923,0.0010295842547041031,0.0011731626935392173,0.0011284011504156099,154300276,154323780,ATP8B2|ATPID|-|1q21.3|protein-coding,1,0.0012176843110926936
131,0.002402451072392264,0.002182382915146248,0.0021553108317411192,0.002707468121580629,0.002227409984162326,0.0025754221401801227,0.0020241787897113963,0.0025769596149029556,0.0023489112078665885,0.0025922202035662182,0.0019344872507757425,0.0026453197645454297,0.002340253247405393,0.0020534616045242413,0.0024767759619565314,0.00233144048613678,0.002419673467662524,0.002596127338348934,0.0023872538540615842,0.0025678391687568736,0.002364011767997032,0.002218918722104348,0.0017323647391307335,0.002384369771626743,0.002317630513816594,0.0027536488068534734,0.002311861989076623,0.0019164596701162447,0.002263775206609688,28562602,28564616,ATPIF1|ATPI|ATPIP|IP|-|1p35.3|protein-coding,1,0.0023382202831984614
134,0.0019034332975967434,0.0013635578709251049,0.001490534096163358,0.0020551321709139756,0.00153813546643975,0.0015905246810284136,0.0017636236986215107,0.001885329399969241,0.0017361112267260705,0.001632614987796482,0.0019404986106639943,0.0015524738770209782,0.0014477199001568866,0.0015165693369673474,0.0014856281152479354,0.001487489888187744,0.0018289611777305116,0.002070640863315447,0.0015360114675962392,0.001312918512692767,0.001988051138894312,0.0014410444762496955,0.0008326377875458006,0.0014379505555505228,0.0014825506365109768,0.0018626567175980822,0.0017026255883521484,0.0010172230582975793,0.0010590278531298278,1309111,1310562,AURKAIP1|AIP|AKIP|MRP-S38|-|1p36.33|protein-coding,1,0.0015848853950996362
142,0.0018964298557507396,0.00160492884147008,0.0014821540199161788,0.0019002659726678277,0.0018353692205124428,0.0021615567859349866,0.001699480368761576,0.0022462401609058165,0.0015983610896918214,0.0018774476264257834,0.001727158612103557,0.0017643400158348329,0.0020303085051511928,0.001858582203257638,0.0018609926915682845,0.0022864143032621255,0.0017088974394185309,0.0016449431618322135,0.0016634312699105064,0.0015526996391209069,0.0016745646796128158,0.0014289993501138232,0.0012883659619764318,0.0015960263828861186,0.0013623591238215579,0.0016180251663033844,0.0016741540452498167,0.0012500214280317596,0.0015210895891030274,44445608,44456843,B4GALT2|B4Gal-T2|B4Gal-T3|beta4Gal-T2|-|1p34.1|protein-coding,1,0.001717710603813647
