,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
8,0.0008823489709811253,0.0011068070068917626,0.0007916821838570574,0.0008261074668625274,0.000702405079119457,0.0007482286555584664,0.0006466567511279221,0.0007231099814197773,0.0007966378078732068,0.0009129669662214824,0.0006754994092146309,0.0006816525110161878,0.0006875769300676552,0.0005866012366148938,0.0006062958037879882,0.0008047547894161535,0.0006564212135134632,0.0006615609236771989,0.0006068035486553276,0.0006377373709637281,0.0007749947887798171,0.0007752341685047299,0.0007752824961135389,226332380,226374423,ACBD3|GCP60|GOCAP1|GOLPH1|PAP7|-|1q42.12|protein-coding,1,0.0007420593939233953
12,0.00065806922660918,0.0006500852412834046,0.0008125075372372725,0.0009694545460036365,0.0004047679901016736,0.0007408651239971789,0.0008497342868883481,0.0007175781662178849,0.0005418046734122758,0.0009161543635784852,0.0011812278923003414,0.0008456157727124532,0.001220060624161029,0.0009804149030819174,0.0009082068850758662,0.00033459087277484134,0.0007411794333789505,0.000871340272413769,0.0009379257499533889,0.0008656478200056634,0.0007881999724497512,0.0004804810164358431,0.0010039214971707849,6324332,6419004,ACOT7|ACH1|ACT|BACH|CTE-II|LACH|LACH1|hBACH|-|1p36.31|protein-coding,1,0.0008008623420540844
19,0.0007106803637101015,0.0006190843363557846,0.0008636854889964747,0.0007216085786689252,0.0004409780040309971,0.0006081410771792677,0.000701897086308967,0.0006126962216716617,0.0004887311584005308,0.0008329855302166939,0.0010058779326158718,0.0007723172948775097,0.0008441498868383521,0.0007374995358256853,0.0010701035310816032,0.0004901543818175893,0.0007531391821943259,0.0007125404014615839,0.0005734288674402378,0.0007860788653155026,0.0006523796753163007,0.0004992138837385803,0.0006779451188688337,155023748,155035252,ADAM15|MDC15|-|1q21.3|protein-coding,1,0.0007032746262144078
24,0.0009635279181354255,0.0008004956559141584,0.0009158551242499731,0.0009078877133536126,0.000925238890954158,0.0008856090532166035,0.0007669075909314571,0.0009754434139336824,0.0010028787449100258,0.000892767762040477,0.0008461118655446678,0.0008721152224072146,0.000835549009709188,0.0008093746189303037,0.0008822653656962985,0.0010317075382381385,0.0007554141344146419,0.0008551085990626087,0.0008290206008622074,0.0008866789868531803,0.0008304005004515457,0.000942365404603878,0.0008715815186801346,154554534,154600456,ADAR|ADAR1|AGS6|DRADA|DSH|DSRAD|G1P1|IFI-4|IFI4|K88DSRBP|P136|-|1q21.3|protein-coding,1,0.0008819263144823296
29,0.001208934380675118,0.0015679361300681438,0.0016611406874810408,0.0013990496469584853,0.0012786132625595412,0.001842615485983337,0.0019832429761694075,0.0013061442284743956,0.0013721192485298603,0.001591289599103615,0.00139469605331686,0.0012681403316191133,0.0014266666403605192,0.001210942192382065,0.0013962436109098107,0.0013020037540689463,0.0013435867813186254,0.0011668469033679488,0.0012686915226171143,0.0012929799119592918,0.0011621495958575338,0.0012166827014334152,0.0016132347213478082,202909953,202927112,ADIPOR1|ACDCR1|CGI-45|CGI45|PAQR1|TESBP1A|-|1q32.1|protein-coding,1,0.0014032152333287825
33,0.0004917103431962451,0.0008130827703245293,0.0006171104715933149,0.0005591805859528923,0.000560217349263228,0.0006073469708344231,0.00045182807814850897,0.0005317854763336388,0.0005252839951414491,0.0005603148051531024,0.0005939021474915698,0.0005547218136103373,0.0005392965752602027,0.0005529807805482582,0.0006342669774955416,0.0005455438592653515,0.0005646106417649964,0.0006091386304838219,0.0006700858325515125,0.0005787939374697228,0.000569099814152612,0.0004666186946318176,0.0006299463364904227,244571794,244615436,ADSS|ADEH|ADSS 2|-|1q44|protein-coding,1,0.000575081169006848
44,0.001041005015557678,0.0011026237522509272,0.0011267295358584782,0.0009965659160111721,0.0012134198616846658,0.0009612657304345371,0.0009049746220693929,0.001072886020794602,0.0009735160819104592,0.0011963858916749666,0.0009024632212342379,0.0011042770678462242,0.0008236495883046814,0.0009597882989545491,0.0010315400988498743,0.0010671065505096237,0.0010070563492990238,0.00101718486333938,0.0010141042698919094,0.0011261347352030998,0.000981730659536947,0.0010786725590503404,0.0009081249042871452,110543549,110566364,AHCYL1|DCAL|IRBIT|PPP1R78|PRO0233|XPVKONA|-|1p13.3|protein-coding,1,0.0010265741562849528
50,0.000917759594175562,0.0009372357919864677,0.0008955964471522126,0.0009841770494634248,0.0011064427186217069,0.0009396082846660446,0.0010318515975494792,0.000942029978432597,0.0009264288045717465,0.0009558485795011582,0.0009888291540969584,0.0009963459758819007,0.0010493994923077947,0.0009543666218050647,0.001167146378638421,0.000893289271047133,0.0007981507368391496,0.0010405103791180843,0.001016534465126018,0.0011466978493759688,0.0009654421900572878,0.0008535375538301714,0.0009617174038024681,33478645,33502512,AK2|ADK2|-|1p35.1|protein-coding,1,0.0009769107094802964
52,0.000429900670397508,0.0009034709509568673,0.0007957551696372015,0.0010252216045634407,0.0004835305363237372,0.0008874860318498728,0.0006586581703380023,0.0010256112552473955,0.0003661637781119072,0.00046380337820385787,0.001082457180917461,0.0010827775143202858,0.0008890039234796918,0.0012308418677296142,0.0011309297342234257,0.0006704750288790167,0.0011522632995900502,0.0011750228573522371,0.0009829653682921994,0.0011247929842024419,0.0012474538365932644,0.000845976287391612,0.0007444668088922282,77747662,78025654,AK5|AK6|-|1p31.1|protein-coding,1,0.0008869142711953618
53,0.0006211629065533097,0.0008265289459557863,0.0006343940982081873,0.000709871757728954,0.0008465147842373272,0.0008471670869775294,0.0008062925300293258,0.0005563289322868622,0.000815633243617801,0.0007841738753425943,0.0005506724293823697,0.0004101581490491047,0.0007999124005288522,0.00048034847996466156,0.000557393819823082,0.0007069086678139691,0.0005069243533212693,0.0005037229296643418,0.0005424195762530134,0.0006252247627948048,0.0005322872502425596,0.0006303439548577407,0.0007347196730428788,39456916,39471737,AKIRIN1|C1orf108|STRF2|-|1p34.3|protein-coding,1,0.000653439330768536
