,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0006879219444000851,0.0007316516192447072,0.000756009435766497,0.0006543742182954016,0.00068540399098899,0.0008100147329566111,0.0007695500792322409,0.0007918947965795652,0.0007982901978172794,0.000568467687676415,0.000636020300614643,0.0006778143503902768,0.0006889623994336592,0.0009895431202124696,0.000722706176121788,0.0006940935163972432,0.0007571096356423262,0.000894449411069746,0.0006710785246123153,0.0008467897200621424,0.000815910879550185,67493013,67547536,AAGAB|KPPP1|PPKP1|PPKP1A|p34|-|15q23|protein-coding,0,0.0007451455589078373
1,0.00034779833983668756,0.0003156950767507029,0.00050517104588689,0.00040789884656835775,0.00018299554024388444,0.0003573832368506468,0.00038677816111197565,0.0005169937728911481,0.00022784547784175627,0.00046906385711177194,0.0005108279019591303,0.00033873557662541934,0.0002467303959159946,0.0005527718954269306,0.00040168521422832056,0.0003729757527815822,0.00026881068047789205,0.00042358236773482565,0.00031898102348061955,0.0003826408620016167,0.00031363866980305333,80987652,81047962,ABHD17C|FAM108C1|-|15q25.1|protein-coding,0,0.0003737620807394861
2,0.0006603962111603049,0.001047713954111686,0.00036945624539232657,0.0009332865712877284,0.0008505699053329794,0.000510001103997198,0.000427402870747215,0.000619001512833796,0.0009746843657245825,0.00041230810558598165,0.00041332937617170895,0.000911531602347633,0.0011749196403807274,0.0005134598154454693,0.0006212001019755487,0.0011187040532263854,0.0012252085317055275,0.0009324446656984856,0.00038151996855554797,0.0008399058461811563,0.0008921778094467124,89631381,89745591,ABHD2|HS1-2|LABH2|PHPS1-2|-|15q26.1|protein-coding,0,0.0007537724884432715
3,5.091891671701983e-06,0.0005051268131257756,3.6190613465216922e-06,1.5228629702010744e-06,0.005066723574041115,0.0002324204627388442,0.0009373202901307119,3.8147522581858055e-05,0.00012017349497330818,0.0001230033011303496,0.00024327692679282289,0.0002098307310524634,0.00013335856345473305,0.0001562471633898146,0.0025200109942388367,0.0002349605879282339,0.0007269879927422545,0.00021266682600815535,2.2682518939093227e-06,1.1131370530956123e-05,0.00013393925593256843,89346674,89418585,ACAN|AGC1|AGCAN|CSPG1|CSPGCP|MSK16|SEDK|-|15q26.1|protein-coding,0,0.0005532299018416732
4,0.0,1.3955808418481515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4527034266005252e-06,78463187,78527049,ACSBG1|BG|BG1|BGM|GR-LACS|LPD|-|15q25.1|protein-coding,0,1.3563258421184176e-07
5,0.004829696148375067,0.003891981161421474,0.013188421125209852,0.005720406318114805,0.008834994275860802,0.004035584161251552,0.00020129613909225844,0.01571874639512937,0.00925350363909623,0.006250088985606988,0.008085470935984506,0.0034915504177876052,0.002701960459561113,0.014816449295559565,0.004981195412921304,0.0016559587731218184,0.0007681018939518311,0.0009670896373539495,0.004704224813573996,0.002317668516866443,0.0026317175276295113,35080297,35087927,ACTC1|ACTC|ASD5|CMD1R|CMH11|LVNC4|-|15q14|protein-coding,0,0.0056688621920700025
6,0.0,7.5655171952820845e-06,2.3087115486431483e-06,5.406163544213813e-06,3.593568010831567e-06,0.0,2.0382639782386507e-06,3.863929543282123e-06,2.456944575521635e-06,4.225800514520468e-06,2.6151599076405986e-06,4.8733993800212305e-06,0.0,0.0,1.991709934193904e-06,2.2320511836121014e-06,0.0,2.969568999039763e-06,2.9163238635977e-06,3.8081004448007785e-06,5.084461993101839e-06,83394650,83408532,ACTG1P17|-|-|15q25.2|pseudo,0,2.7595083150734003e-06
7,0.0001340864806881522,0.0002020654155749613,0.00013970824749762187,0.0001784795401075659,0.0001445720053588392,0.00016357693326936377,0.00013459570752851778,0.00014872616078415008,0.00016858975572623452,0.00011442167547009267,0.00010433817477663517,0.00012684566273632727,0.00017462809332179877,0.00015644739469702066,0.00014290518777841259,0.00013548550684525456,0.00017159343490941382,0.00015281858925827703,0.00016363817234631538,0.00017949334981166748,0.0001692399491989612,43622549,43641615,ADAL|-|-|15q15.3|protein-coding,0,0.00015267883036598016
8,0.0026455698033408127,0.0028409618842633053,0.002728772255277356,0.003397431143370087,0.001966372772696181,0.003143339656984172,0.003070047261016009,0.0029419257009905848,0.0028433352415602868,0.002477879397083586,0.0028841190458340975,0.0026827033995598564,0.0022406967224353307,0.004125699341212302,0.004116081976504652,0.003232530925813166,0.0019638311874636866,0.0035287616843974047,0.003089294272307528,0.003194483644281823,0.0022441362534124914,58887403,59042177,ADAM10|AD10|AD18|CD156c|CDw156|HsT18717|MADM|RAK|kuz|-|15q21.3|protein-coding,0,0.0029218082652287965
9,0.0,0.0,0.0,6.852883365904834e-07,0.0,5.148554554341486e-07,5.622797181348002e-07,1.475318552889538e-06,0.0,0.0,2.7492706721349883e-06,4.118365673257378e-07,4.774986926767935e-07,0.0,2.062842431843686e-06,0.0,0.0,1.5228558969434682e-06,0.0,1.025257812061748e-06,6.537165419702363e-07,100511643,100882210,ADAMTS17|-|-|15q26.3|protein-coding,0,5.781438418097918e-07
