,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00012438300465588531,0.0001376027512154547,0.0001747249653092579,53497341,53616970,ENSG00000001084,0,0.00014557024039353264
2,0.00022214202016169394,0.00023858979251304528,0.00031227940105584586,41072974,41102403,ENSG00000001167,0,0.0002576704045768617
3,0.00011016456920590185,9.858141690961806e-05,0.00011971086053615875,46129989,46146688,ENSG00000001561,0,0.00010948561555055955
4,0.0,0.0,0.0,110424687,110476641,ENSG00000004809,0,0.0
6,0.00047441788737196165,0.00041917309935230796,0.0005873179747664574,35473597,35497079,ENSG00000007866,0,0.0004936363204969091
7,0.0003578581071479141,0.00035497493126853135,0.0003137404904542685,16129086,16148248,ENSG00000007944,0,0.000342191176290238
9,3.218888336073612e-05,3.971517526676545e-05,5.458453606110601e-05,15246069,15522042,ENSG00000008083,0,4.216286489620253e-05
10,1.484287630904341e-06,0.0,0.0,50818723,50847619,ENSG00000008196,0,4.947625436347803e-07
12,0.0,0.0,8.088171883422125e-07,150368892,150405969,ENSG00000009765,0,2.696057294474042e-07
13,0.0007846021838670631,0.0007135573690104771,0.0008160026787742396,142147162,142224685,ENSG00000009844,0,0.0007713874105505933
15,7.439986521420444e-05,0.00010445726804358969,9.414168335674701e-05,36354091,36387800,ENSG00000010030,0,9.099960553818039e-05
16,0.0003208929590359033,0.0003725465573514773,0.0003928345822507108,26087281,26098343,ENSG00000010704,0,0.0003620913662126971
17,0.0007182729064429709,0.0006276135162364208,0.000844391577262716,111660332,111873452,ENSG00000010810,0,0.0007300926666473691
18,0.0005707546793167389,0.0005239572241583178,0.0007330884893277067,142751469,142956698,ENSG00000010818,0,0.0006092667976009212
21,0.00027148010590160036,0.00026233668526562094,0.00031872417491821115,83193357,83198935,ENSG00000013392,0,0.0002841803220284775
22,0.0007245835041967732,0.0007963886411273764,0.0008216630747644377,96521595,96555276,ENSG00000014123,0,0.0007808784066961958
23,5.794370162874129e-06,8.065752289297163e-06,8.859369263964522e-06,136999971,137045180,ENSG00000016402,0,7.573163905378605e-06
25,3.5423770686509914e-06,2.465491011592141e-06,3.2496950021985605e-06,35297818,35321771,ENSG00000023892,0,3.0858543608138974e-06
26,0.0005236199596253087,0.0005265184411644139,0.0005795884919220059,42564029,42693505,ENSG00000024048,0,0.0005432422975705761
27,0.00031321555057690437,0.00042615039194711114,0.00039300248455795945,138773769,138793319,ENSG00000024862,0,0.00037745614236065834
28,2.8689429985802995e-05,2.620775846523549e-05,2.3029143686690332e-05,89364616,89412273,ENSG00000025039,0,2.5975444045909605e-05
29,0.0005984388684818029,0.0005917626435485603,0.0005769616354892747,122399551,122433119,ENSG00000025156,0,0.000589054382506546
