,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0007533157048406651,0.0008743420734089367,0.0007719501593250054,143494812,143511720,ENSG00000001036,0,0.0007998693125248691
1,4.629925631422408e-05,5.879369099940556e-05,5.022725013111783e-05,53497341,53616970,ENSG00000001084,0,5.177339914824916e-05
2,0.0001130660836234617,0.00014933676967867815,0.0001220999277718007,41072974,41102403,ENSG00000001167,0,0.00012816759369131353
3,5.6340208608073914e-06,5.2543526955901e-06,4.481158917570163e-06,46129989,46146688,ENSG00000001561,0,5.123177491322551e-06
4,6.278248796504669e-07,0.0,0.0,110424687,110476641,ENSG00000004809,0,2.0927495988348896e-07
5,0.00037688774104413395,0.00039304222752257394,0.00034914098334755877,82169986,82247754,ENSG00000005700,0,0.00037302365063808887
6,0.00012711055069130405,0.00018736486634103572,0.000146335573264602,35473597,35497079,ENSG00000007866,0,0.00015360366343231393
7,5.695780507858672e-05,8.03655174760416e-05,7.09941604834092e-05,16129086,16148248,ENSG00000007944,0,6.943916101267917e-05
9,2.7760906897560092e-05,4.9653900172182136e-05,3.279553805718025e-05,15246069,15522042,ENSG00000008083,0,3.673678170897416e-05
10,0.0,0.0,0.0,50818723,50847619,ENSG00000008196,0,0.0
11,0.0003957561836066178,0.0004548115940829725,0.00038957929713751894,111299028,111483715,ENSG00000009413,0,0.00041338235827570306
12,0.0,0.0,0.0,150368892,150405969,ENSG00000009765,0,0.0
13,0.00032568054102150463,0.000336098608829779,0.0003165444228738059,142147162,142224685,ENSG00000009844,0,0.00032610785757502983
14,0.0005667867024206674,0.0006956643012031552,0.0006126961506620942,13621498,13711835,ENSG00000010017,0,0.0006250490514286389
15,1.0332400347016189e-06,6.0461900568553e-07,1.0519209213623448e-06,36354091,36387800,ENSG00000010030,0,8.965933205831644e-07
16,7.492006763068605e-05,7.752238454344623e-05,7.642129721762656e-05,26087281,26098343,ENSG00000010704,0,7.628791646391962e-05
17,7.281616550599366e-05,8.860878773848062e-05,6.975210763675794e-05,111660332,111873452,ENSG00000010810,0,7.705902029374408e-05
18,0.00011894301066720184,0.00016859314404950724,0.00014164031958526847,142751469,142956698,ENSG00000010818,0,0.00014305882476732586
19,0.00044194870887561273,0.0005432028448922488,0.00045757998626895735,53267398,53349179,ENSG00000012660,0,0.0004809105133456063
20,0.0005641894018139883,0.000595221781550943,0.0005256335407480968,83147324,83193936,ENSG00000013375,0,0.0005616815747043427
21,6.833529904103898e-05,8.568777986559156e-05,6.427016272638748e-05,83193357,83198935,ENSG00000013392,0,7.276441387767266e-05
22,0.0003017277898085415,0.00031101167455595583,0.000296913000632084,96521595,96555276,ENSG00000014123,0,0.0003032174883321938
23,3.45723999377509e-07,7.586498547226444e-07,0.0,136999971,137045180,ENSG00000016402,0,3.6812461803338444e-07
24,0.0004317618569119699,0.0004668353238635093,0.0004319186565733051,2832332,2841959,ENSG00000021355,0,0.0004435052791162614
25,1.0145169781870322e-05,5.565589464069608e-06,8.0692136374715e-06,35297818,35321771,ENSG00000023892,0,7.92665762780381e-06
26,0.00014808114024412157,0.00019614497169545038,0.00016403572166483603,42564029,42693505,ENSG00000024048,0,0.00016942061120146933
27,0.0001307568571040116,0.00014906085207746163,0.00011875933458311312,138773769,138793319,ENSG00000024862,0,0.00013285901458819546
28,2.7281322173586194e-06,2.8172041653859544e-06,3.4309757891541583e-06,89364616,89412273,ENSG00000025039,0,2.9921040572995777e-06
29,0.00021918863586302208,0.00026450747651262724,0.00023210229891845705,122399551,122433119,ENSG00000025156,0,0.00023859947043136878
30,0.00017310424329283495,0.0002281640754281622,0.00017633067695690323,107867756,107958208,ENSG00000025796,0,0.00019253299855930014
31,6.89435166266119e-06,6.243643098386979e-06,4.512214847366054e-06,166922113,166957191,ENSG00000026297,0,5.88340320280474e-06
32,1.3710468597654416e-05,1.440098712728982e-05,1.407515886132607e-05,161129967,161274061,ENSG00000026652,0,1.4062204862090101e-05
