,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00014343012216830954,0.00013914728096291597,0.00013834898043653678,53497341,53616970,ENSG00000001084,0,0.0001403087945225874
2,0.0002223540604580771,0.0001924622638817561,0.00024396228633575246,41072974,41102403,ENSG00000001167,0,0.00021959287022519522
3,0.00011488860594214641,0.00011532132136688847,0.00014566226259159795,46129989,46146688,ENSG00000001561,0,0.00012529072996687762
4,0.0,0.0,0.0,110424687,110476641,ENSG00000004809,0,0.0
5,0.0009262033368876922,0.0009353743386212989,0.001035871390648839,82169986,82247754,ENSG00000005700,0,0.0009658163553859433
6,0.0003879855513384175,0.00039998213722114336,0.0004406836932843316,35473597,35497079,ENSG00000007866,0,0.00040955046061463075
7,0.00037800780052131626,0.00030413599251756475,0.00028656213004037563,16129086,16148248,ENSG00000007944,0,0.0003229019743597522
9,3.286494641633086e-05,3.822389647944255e-05,4.897421104019865e-05,15246069,15522042,ENSG00000008083,0,4.0021017978657356e-05
10,0.0,1.4186562744092711e-06,1.505526308337948e-06,50818723,50847619,ENSG00000008196,0,9.747275275824063e-07
12,0.0,2.808926716872642e-07,0.0,150368892,150405969,ENSG00000009765,0,9.363089056242139e-08
13,0.0007427602541792183,0.0006797304675245416,0.0007264599980725591,142147162,142224685,ENSG00000009844,0,0.0007163169065921063
15,9.864337356762925e-05,0.00011034325547215123,7.546445276536401e-05,36354091,36387800,ENSG00000010030,0,9.481702726838149e-05
16,0.0003131041655385217,0.00029490760821008637,0.0002977258942981116,26087281,26098343,ENSG00000010704,0,0.00030191255601557326
17,0.0006485916358498796,0.0006177829346908657,0.0006676991854807472,111660332,111873452,ENSG00000010810,0,0.0006446912520071641
18,0.00048239089764443623,0.0004908837109240145,0.0005641369287551013,142751469,142956698,ENSG00000010818,0,0.000512470512441184
21,0.000258780843808532,0.00024557546809632623,0.00021471891397269684,83193357,83198935,ENSG00000013392,0,0.00023969174195918503
22,0.0007137879796678605,0.0007669287083019042,0.0007839483390448597,96521595,96555276,ENSG00000014123,0,0.0007548883423382081
23,5.10405968817668e-07,3.6921055707746572e-06,6.530313152247342e-06,136999971,137045180,ENSG00000016402,0,3.5776082306132225e-06
24,0.0010601334946294008,0.0008740426754361943,0.0009336461785385715,2832332,2841959,ENSG00000021355,0,0.0009559407828680554
25,1.872214228564716e-06,4.514323194885114e-06,0.0,35297818,35321771,ENSG00000023892,0,2.12884580781661e-06
26,0.0004618152175850231,0.0005063934369842064,0.00048254360174492385,42564029,42693505,ENSG00000024048,0,0.0004835840854380511
27,0.00024991265189585666,0.0003283368801007117,0.00029515108749504735,138773769,138793319,ENSG00000024862,0,0.00029113353983053857
28,2.4639736096067098e-05,2.1708179636419034e-05,3.273744031937084e-05,89364616,89412273,ENSG00000025039,0,2.6361785350618993e-05
29,0.0004475751386459442,0.0005266509519969772,0.0005566093158952749,122399551,122433119,ENSG00000025156,0,0.0005102784688460655
30,0.0005686293915303801,0.0006456372583834401,0.000718192548480935,107867756,107958208,ENSG00000025796,0,0.0006441530661315851
31,7.415693751080832e-05,7.94705766970687e-05,6.30459496955376e-05,166922113,166957191,ENSG00000026297,0,7.222448796780487e-05
32,6.16555243594426e-05,5.636205179212514e-05,6.804849284043106e-05,161129967,161274061,ENSG00000026652,0,6.202202299733293e-05
33,0.0002567206635199955,0.0002968937673877111,0.00026934623767046697,26402237,26415208,ENSG00000026950,0,0.00027432022285939125
35,0.00034304062975460596,0.00033328475812058615,0.000377599579309595,133952170,133990432,ENSG00000028839,0,0.000351308322394929
36,0.0009808323944477523,0.0009715263412543495,0.0011204450026305495,136256627,136289851,ENSG00000029363,0,0.0010242679127775505
37,0.00013859304067003205,0.0001437250800270723,0.00015628273612081547,155256134,155314493,ENSG00000029639,0,0.00014620028560597328
38,0.0006406633430732482,0.0006000172250025099,0.0005836954488651035,33572547,33580293,ENSG00000030110,0,0.0006081253389802871
39,0.00039936556331520166,0.0003778275882227115,0.00033177066503723644,49463370,49493107,ENSG00000031691,0,0.0003696546055250499
40,0.0003753558060274283,0.0003969948447722901,0.0004344019684443498,143450805,143490616,ENSG00000034693,0,0.000402250873081356
41,0.0001946888028810982,0.00023281062410447572,0.0002511168178864218,43037617,43053943,ENSG00000044090,0,0.0002262054149573319
42,4.200711612972289e-05,0.00010128845908164211,0.00012067358367907057,15522807,15663058,ENSG00000047579,0,8.798971963014519e-05
44,8.297345749080972e-06,7.03940777390862e-06,1.4154553452914073e-05,117287353,117425942,ENSG00000047936,0,9.830435658634555e-06
46,6.591261359222959e-05,6.894566936835579e-05,7.99596899967007e-05,156776020,157210779,ENSG00000049618,0,7.160599098576203e-05
47,0.0004715242879507406,0.0004714063537238758,0.00047069466440657665,13786557,13814568,ENSG00000050393,0,0.0004712084353603977
48,0.0008099485214722383,0.0008165002964366461,0.000830095405883007,138403531,138422197,ENSG00000051620,0,0.0008188480745972971
49,0.0001183975005110697,0.00011977143212638912,0.00010272911437859478,110243940,110358349,ENSG00000053328,0,0.00011363268233868454
50,0.0002806387139693934,0.00031641829640352304,0.0003373448609199208,1609915,1613897,ENSG00000054598,0,0.0003114672904309458
53,0.0002236013971795274,0.00023851395849319067,0.00023271261638344338,111555381,111606906,ENSG00000056972,0,0.0002316093240187205
54,3.43355775980404e-05,3.622092287851392e-05,3.981169131912646e-05,105993463,106109939,ENSG00000057657,0,3.678939726522692e-05
55,0.0008726200334156792,0.0009300569473963228,0.0009427647372404107,106045423,106325791,ENSG00000057663,0,0.0009151472393508042
56,0.00044193036499045306,0.0005064385870505058,0.0004415480102989751,166364919,166383013,ENSG00000060762,0,0.0004633056541133113
57,0.0008484363944912191,0.000841428193291555,0.0008044334563126032,34877462,34889192,ENSG00000064995,0,0.0008314326813651258
58,6.903454133085299e-05,6.165095049036935e-05,8.578086556212746e-05,34889255,35091406,ENSG00000064999,0,7.215545246111659e-05
59,8.756977194803909e-05,9.141254835860426e-05,7.879224331561836e-05,35258909,35295985,ENSG00000065029,0,8.59248545407539e-05
60,0.00024342007238701348,0.0002817193042948878,0.0003008406119692448,34792083,34877514,ENSG00000065060,0,0.00027532666288371537
62,0.00019734960840663013,0.0001824385736980273,0.00019807107505472494,37257772,37332970,ENSG00000065491,0,0.00019261975238646077
63,0.0,0.0,0.0,83552880,83709691,ENSG00000065609,0,0.0
64,0.00014252958417006596,0.0001273637622211649,0.00013741011474343258,83859656,83967423,ENSG00000065615,0,0.00013576782037822116
65,0.00047011479738885887,0.00047085959581757335,0.000592227799581817,83210402,83431051,ENSG00000065833,0,0.0005110673975960832
66,7.03490119755374e-05,7.60943757828355e-05,6.729494811839903e-05,30058899,30064909,ENSG00000066379,0,7.124611195892397e-05
67,0.00015821961053579168,0.00016226573739581407,0.0001916353602853788,125986479,126203817,ENSG00000066651,0,0.00017070690273899485
68,0.00011154933959168718,9.744656597296502e-05,0.00010481741224707782,46852522,46954943,ENSG00000069122,0,0.00010460443927057668
69,0.0008178094452196961,0.0007898261427216277,0.0008423082975753496,166409364,166906451,ENSG00000071242,0,0.0008166479618388912
70,0.0006028094844682483,0.0006256283109835341,0.000577607004248404,170575295,170584692,ENSG00000071994,0,0.0006020149332333955
71,0.0,3.4347535070696215e-07,0.0,154154496,154356803,ENSG00000074706,0,1.1449178356898738e-07
72,0.0,0.0,0.0,155395368,155455839,ENSG00000074771,0,0.0
73,0.0002967102976198538,0.0003121297450002377,0.00029593919591307266,112070663,112087529,ENSG00000074935,0,0.00030159307951105476
74,0.0002939419776503755,0.0002906656819090457,0.00030994492886390147,157981863,158099176,ENSG00000078269,0,0.0002981841961411076
75,0.0003096370996652899,0.0002460073209101688,0.00027321418238546467,12290361,12297194,ENSG00000078401,0,0.00027628620098697445
76,0.0,3.927948554063321e-06,0.0,25652201,25701783,ENSG00000079689,0,1.3093161846877735e-06
77,0.0002004510943291341,0.00018687703837118902,0.0002213073859278946,25279078,25620530,ENSG00000079691,0,0.00020287850620940589
78,0.0003111349802749701,0.0003325202557126347,0.000327740090895963,130839347,131063322,ENSG00000079819,0,0.0003237984422945226
81,0.00039276934848388043,0.00036997622283067394,0.0004390006697271322,132445867,132513198,ENSG00000079950,0,0.0004005820803472289
82,8.862776040254864e-07,5.342529139570606e-06,7.937542847146104e-06,73394828,73417566,ENSG00000080007,0,4.7221165302473985e-06
83,0.0005619509070822774,0.0005382440048834731,0.0004933937863418737,108984309,109094846,ENSG00000080546,0,0.000531196232769208
85,0.00013337603877100072,0.00012451659948510451,0.00014876829155294804,70412941,70561174,ENSG00000082269,0,0.0001355536432696844
86,6.573480247230709e-07,5.283372635208769e-07,1.1213788493026728e-06,69866556,70212468,ENSG00000082293,0,7.69021379182207e-07
87,0.00038502547704114004,0.0004366639200500385,0.0004704750939580743,83067666,83171350,ENSG00000083097,0,0.0004307214970164176
88,0.0002666078438019176,0.0002637163526495177,0.0002741677636785641,89568144,89638749,ENSG00000083099,0,0.0002681639867099998
89,0.00028999108956677015,0.00027597529124268944,0.0002928743584712,80106647,80346270,ENSG00000083123,0,0.0002862802464268865
90,0.00019195718187746267,0.0001746300641315278,0.00020645368596599288,105273218,105454062,ENSG00000085377,0,0.0001910136439916611
91,0.000157079831027829,0.00017960892361740984,0.0001695399940537966,104728094,104859919,ENSG00000085382,0,0.00016874291623301182
92,0.00022017483701438294,0.00023294165689694585,0.00025131200850321496,160991727,161117385,ENSG00000085511,0,0.00023480950080484792
93,4.221279822787215e-06,2.7566609823333726e-06,4.950782361209579e-06,151656691,152129619,ENSG00000091831,0,3.976241055443388e-06
94,3.0436467400844325e-07,1.4677810459811457e-06,1.5576591724674411e-06,153004459,153131282,ENSG00000091844,0,1.1099349641523433e-06
95,0.0006017250105324456,0.0006407224885430795,0.0005937911965080647,158765741,158819368,ENSG00000092820,0,0.0006120795651945299
96,0.0003632389242888958,0.00038408153528871644,0.000362432379517277,127288712,127343609,ENSG00000093144,0,0.00036991761303162973
97,0.00022573672751685308,0.00022983371003830079,0.00026551938743304526,12008762,12164999,ENSG00000095951,0,0.00024036327499606637
98,4.409534809147108e-06,0.0,0.0,41158506,41163186,ENSG00000095970,0,1.4698449363823694e-06
99,0.0,0.0,0.0,39314698,39322968,ENSG00000095981,0,0.0
100,0.0,0.0,0.0,49727376,49744437,ENSG00000096006,0,0.0
101,9.994890183515545e-06,1.3966983749774453e-05,1.3078445169573358e-05,35573585,35728583,ENSG00000096060,0,1.2346773034287785e-05
102,0.0005476369414408583,0.0004893060529396081,0.00054373151549521,35832966,35921342,ENSG00000096063,0,0.000526891503291892
103,0.00014967946800615217,0.00014260359875824737,0.0001723546446732234,36196744,36232790,ENSG00000096070,0,0.00015487923714587433
105,0.0,0.0,0.0,41736711,41754109,ENSG00000096088,0,0.0
107,6.719141089648035e-05,7.076887350428117e-05,6.0978205855316034e-05,52362123,52529886,ENSG00000096093,0,6.631283008535918e-05
109,0.0,0.0,0.0,33794673,33804003,ENSG00000096395,0,0.0
110,0.0006452362533120312,0.0006482531200631564,0.000681019267579607,44387706,44450425,ENSG00000096401,0,0.0006581695469849315
111,9.686233413109556e-05,0.0001046875890774569,0.00011579231039069521,33620365,33696574,ENSG00000096433,0,0.00010578074453308256
112,0.0002783854283585745,0.0002899422389948719,0.00026812143810126275,27450743,27473118,ENSG00000096654,0,0.00027881636848490305
115,8.277814384298372e-05,7.253375608960723e-05,7.479159103271934e-05,26440472,26453415,ENSG00000111801,0,7.670116365510344e-05
116,0.00044764850671487306,0.0005299128487016323,0.0005187836945098126,24649979,24666930,ENSG00000111802,0,0.0004987816833087726
117,4.191417412049374e-05,3.789913330009272e-05,4.646085917810955e-05,115931149,116060891,ENSG00000111816,0,4.209138886623201e-05
119,0.0008604286077410869,0.0008220352067456577,0.0008623686442775717,116571409,116597675,ENSG00000111832,0,0.0008482774862547722
120,4.250387827745249e-06,5.124313121386003e-06,8.70095245794314e-06,116616479,116632985,ENSG00000111834,0,6.025217802358131e-06
121,0.0,0.0,0.0,10762723,10838553,ENSG00000111837,0,0.0
123,0.000887697548576774,0.0008447075269355643,0.0009572761600371239,10694972,10709782,ENSG00000111845,0,0.0008965604118498207
124,2.668826122064617e-07,0.0,0.0,10492223,10629368,ENSG00000111846,0,8.896087073548723e-08
125,8.332508917217662e-05,7.51768949446619e-05,7.483813499254483e-05,87322583,87399749,ENSG00000111850,0,7.778003970312778e-05
126,0.00043930932147226773,0.00047287927550289925,0.000494082899911816,11183298,11382348,ENSG00000111859,0,0.0004687571656289944
127,0.00020536748818770836,0.00022196950553396062,0.0002620991189778733,118460772,118710075,ENSG00000111860,0,0.00022981203756651408
128,1.3456510405928327e-05,2.35975464811147e-05,1.878188875635936e-05,11712054,11807046,ENSG00000111863,0,1.8611981881134126e-05
129,0.00044666339232843735,0.0004924090861269452,0.0005010861371703244,118894152,118909171,ENSG00000111875,0,0.0004800528718752357
130,4.5208670715526174e-05,4.635174172297105e-05,4.572943758788259e-05,118813442,118935162,ENSG00000111877,0,4.5763283342126605e-05
131,6.260944566251627e-07,7.548262379151271e-07,8.010472517270891e-07,118959763,119149387,ENSG00000111879,0,7.273226487557929e-07
132,0.0005895946640650066,0.0005666376196645226,0.000666827041457269,88609897,88963618,ENSG00000111880,0,0.0006076864417289327
134,4.853679876391981e-07,2.925824137597429e-06,3.7259808027328817e-06,89254464,89315299,ENSG00000111886,0,2.3790576426565027e-06
136,0.0005166300230096171,0.0005541429460808382,0.0004988935206416362,125219962,125302078,ENSG00000111906,0,0.0005232221632440304
137,0.0009609200736847373,0.0009396728647323426,0.0009170941349401087,125119049,125264407,ENSG00000111907,0,0.0009392290244523961
138,0.00018006816056405963,0.00021621673338499526,0.00022574065040197806,125956770,125980244,ENSG00000111911,0,0.00020734184811701097
139,0.0002882415498551812,0.0002375075925046885,0.0002880007293515706,125781161,125932034,ENSG00000111912,0,0.0002712499572371468
140,0.0001665773623989893,0.00016751045683781817,0.00019577373543808535,24804282,25042170,ENSG00000111913,0,0.00017662051822496427
141,0.0006835416316510704,0.0007567692518154225,0.0008099128579987813,148272304,148552044,ENSG00000111961,0,0.0007500745804884247
142,0.0008815554468152649,0.0007837869414540189,0.0008355939362404629,148747030,149076990,ENSG00000111962,0,0.0008336454415032489
143,0.00032781066640205094,0.0002936896912094781,0.00032802671997955295,149963943,149973715,ENSG00000111981,0,0.000316509025863694
144,5.6348502783426034e-05,6.642470660014902e-05,5.2869117143656034e-05,152970519,152983579,ENSG00000112029,0,5.854744217574369e-05
145,0.00025956941528135284,0.0002323339972087983,0.0002975980871732527,152987362,153002709,ENSG00000112031,0,0.00026316716655446794
146,0.00012241727336964183,0.0001410571533686183,0.00013444796830441828,35342558,35428191,ENSG00000112033,0,0.00013264079834755948
147,0.00013278657233508183,0.00014289815909258202,0.00015164838300998806,35452338,35467104,ENSG00000112039,0,0.00014244437147921732
148,8.279218971463106e-07,0.0,0.0,35497874,35512896,ENSG00000112041,0,2.759739657154369e-07
149,4.001028158095114e-07,0.0,1.0238110880055775e-06,35943516,36024868,ENSG00000112053,0,4.74637967938363e-07
150,0.0005335215702169464,0.0005791519643746473,0.0005434734121466674,36027677,36111236,ENSG00000112062,0,0.000552048982246087
151,0.0,0.0,0.0,49605175,49636839,ENSG00000112077,0,0.0
155,0.0005387554004541898,0.0005266497028978413,0.0005463007890936,159669069,159762529,ENSG00000112096,0,0.000537235297481877
156,0.001019103182266538,0.0010655289412788036,0.000998139828380453,159789812,159798436,ENSG00000112110,0,0.0010275906506419317
157,0.000266259687166866,0.00029704989638602744,0.00034744132452799804,52264014,52284881,ENSG00000112118,0,0.0003035836360269638
158,0.00013424594888494795,0.0001246010624697081,0.00011058454559274572,37353979,37394734,ENSG00000112130,0,0.00012314385231580057
159,5.816897691799661e-06,2.254151039213491e-06,5.050161311863212e-06,12716312,13290446,ENSG00000112137,0,4.373736680958788e-06
160,2.6748463525666884e-05,3.059447874058345e-05,2.917723502060078e-05,37630679,37699306,ENSG00000112139,0,2.8840059095617036e-05
161,0.0006520157008720441,0.0006743082217174857,0.0008405835243780042,53001279,53061824,ENSG00000112144,0,0.0007223024823225114
162,0.0004953232482575362,0.000490924766523822,0.0004952583408736025,53051991,53100873,ENSG00000112146,0,0.0004938354518849869
163,2.2278878593456454e-05,4.1510375731996535e-05,3.239133934000724e-05,14117256,14136918,ENSG00000112149,0,3.206019788848675e-05
164,0.00016793789052503157,0.0001917130846795534,0.00020245999008249913,89642498,89819794,ENSG00000112159,0,0.00018737032176236137
165,0.0,0.0,0.0,39048781,39091303,ENSG00000112164,0,0.0
166,0.00023704455201589117,0.0003076901985821298,0.00028743207929086723,39104063,39115186,ENSG00000112167,0,0.00027738894329629605
167,2.4667623945907767e-07,1.4869775407095002e-06,1.262424928538891e-06,89926528,90296843,ENSG00000112182,0,9.986929029024896e-07
168,0.00015084471352813804,0.00018016037747881484,0.00019299601670030536,17281361,17293871,ENSG00000112183,0,0.0001746670359024194
169,0.0009387031107086933,0.0009438170087666741,0.0010985407530721923,17393595,17557780,ENSG00000112186,0,0.0009936869575158534
170,0.0,0.0,0.0,41189749,41201149,ENSG00000112195,0,0.0
171,0.00042183403278940677,0.00040749247509872996,0.00046274234982735505,57086844,57170305,ENSG00000112200,0,0.0004306896192384973
174,0.0,0.0,0.0,96562548,96618626,ENSG00000112214,0,0.0
175,4.855143910688296e-06,1.4633533421650774e-06,4.141227596476118e-06,96794125,96837477,ENSG00000112218,0,3.486574949776497e-06
176,0.00039969353044911975,0.00044386979816895763,0.0004535470603016244,98868535,98948006,ENSG00000112234,0,0.0004323701296399006
178,0.0,0.0,0.0,99606774,99615578,ENSG00000112238,0,0.0
179,0.0003121275182558806,0.00028489206455833185,0.00032614321546511,20401879,20493714,ENSG00000112242,0,0.00030772093275977414
180,2.6232020724679065e-06,7.379307854162007e-06,2.7968472360775292e-06,63521746,63583588,ENSG00000112245,0,4.266452387569148e-06
181,0.0003741624858024779,0.0003754410491163021,0.00042474855474020887,100385009,100464921,ENSG00000112246,0,0.00039145069655299627
183,0.0006124140248098025,0.0005840318894112781,0.0006379296128345603,105096822,105137157,ENSG00000112276,0,0.000611458509018547
184,0.0,4.020179057533093e-07,0.0,70216040,70303084,ENSG00000112280,0,1.3400596858443643e-07
