,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.006230794807203143,0.005439897936673172,0.006768398893814103,23581014,23596316,ENSG00000004779,1,0.006146363879230139
5,0.0013389341731513738,0.0015679390845208553,0.0015456215315847442,57428187,57447420,ENSG00000005194,1,0.0014841649297523244
9,0.00599057476835668,0.006517974489254173,0.006338887351885446,19501693,19522123,ENSG00000006007,1,0.0062824788698321
10,0.0009457699018381676,0.0011212745923047539,0.0010331519387714093,3263800,3301401,ENSG00000006194,1,0.0010333988109714435
12,0.026838553371758556,0.0268443862289521,0.030363646316430994,3018445,3022383,ENSG00000006327,1,0.028015528639047216
14,0.0010335833217736546,0.0007791003704908658,0.000624737788659869,58059,76355,ENSG00000007384,1,0.0008124738269747964
17,0.0024922918493940223,0.0026618189521956225,0.002348917485394282,1349240,1351878,ENSG00000007520,1,0.0025010094289946425
22,0.0013780971538034626,0.001042199427359037,0.0010718475126587515,2088708,2135898,ENSG00000008710,1,0.0011640480312737503
25,0.004751668318875597,0.005066626348830239,0.00490881635684168,29820394,29848039,ENSG00000013364,1,0.004909037008182506
27,0.0019517496789547316,0.0021679332630019023,0.0020795410143280694,5033702,5087379,ENSG00000033011,1,0.0020664079854282344
28,0.003833121867712472,0.003908073951178881,0.0044086897468059594,75566375,75577881,ENSG00000034713,1,0.004049961855232437
36,0.0013193589563527603,0.0011040957371002344,0.0009579688506102837,11976734,12574287,ENSG00000048471,1,0.0011271411813544262
38,0.007710948625228202,0.006679982038313816,0.006542072644777008,56932142,56944864,ENSG00000051108,1,0.006977667769439675
39,0.009863444650154636,0.01350648210757233,0.012652102743051409,88643275,88651083,ENSG00000051523,1,0.012007343166926124
47,0.0011354975473290127,0.0011901128529126007,0.001106916645804842,2025356,2039026,ENSG00000065054,1,0.001144175682015485
49,0.004300797989747482,0.003926026257916725,0.0036253516834477938,75627474,75648643,ENSG00000065427,1,0.003950725310370667
51,0.002524099186998659,0.002770945018967379,0.002431218296351344,20702816,20742084,ENSG00000066654,1,0.0025754208341057937
55,0.0073276213965739545,0.0075449090481423476,0.006650320159977231,67028984,67101058,ENSG00000067955,1,0.007174283534897845
56,0.003578840658424705,0.003669505454327486,0.0036374795237355305,46656132,46689518,ENSG00000069329,1,0.0036286085454959073
57,0.0070947034917092046,0.007946702387508109,0.007836871752487328,46955362,46973674,ENSG00000069345,1,0.007626092543901547
59,0.0028321956535699634,0.0036128519359229175,0.003230768590332883,58113592,58129381,ENSG00000070761,1,0.003225272059941921
60,0.0021264089253370034,0.001826633050434798,0.0016465599745525133,58157907,58198106,ENSG00000070770,1,0.001866533983441438
64,0.004461054939018655,0.004984652370071764,0.004298599043901279,1771890,1773150,ENSG00000074071,1,0.004581435450997233
67,0.001242884614868246,0.000994134152190157,0.0008462432428966648,27459555,27549913,ENSG00000077235,1,0.0010277540033183559
68,0.0011495408657824565,0.0009132884357779722,0.0009475605366508727,27313668,27364778,ENSG00000077238,1,0.0010034632794037673
70,0.0012971039127869235,0.001208267798022586,0.001189934267206241,29790727,29805385,ENSG00000079616,1,0.0012317686593385834
72,0.001000501361136173,0.0009711029267690921,0.0008490757001895319,23603160,23641321,ENSG00000083093,1,0.0009402266626982658
73,0.002306664585402737,0.0025068291727854287,0.002337382765124836,50742050,50801935,ENSG00000083799,1,0.0023836255077710005
75,0.001451299316285817,0.001663289073319965,0.0013015915116690465,15060033,15094311,ENSG00000085721,1,0.0014720599670916094
76,0.0008358085242476806,0.001254012191620824,0.0011061112492614293,366969,371289,ENSG00000086504,1,0.0010653106550433111
80,0.030922543645044057,0.02963410029185389,0.02753760889611948,55389700,55506691,ENSG00000087245,1,0.02936475094433914
81,0.003313950219855661,0.0034485023330750953,0.0031602208446680946,55509072,55586666,ENSG00000087253,1,0.003307557799199617
83,0.0037584654980458054,0.003259845467589297,0.0029680172966614644,56451521,56479104,ENSG00000087263,1,0.003328776087432189
88,0.000867425298471577,0.0007123063432719116,0.0008934895181427399,30092314,30096915,ENSG00000090238,1,0.0008244070532954095
91,0.0012555140346593807,0.0016836919587703886,0.001685994580014423,1351931,1365737,ENSG00000090581,1,0.0015417335244813975
93,0.0023708346939775565,0.0020441284312670933,0.002114362440324044,70251983,70289707,ENSG00000090861,1,0.0021764418551895644
94,0.0027894883727956174,0.001849358713964737,0.0017685363203951844,74447427,74607144,ENSG00000090863,1,0.0021357944690518463
98,0.0012537447174673897,0.0016460798610919683,0.0017536116831979862,1782932,1789186,ENSG00000095906,1,0.0015511454205857816
101,0.002078996813924096,0.002461474423932199,0.002680598584191069,30985207,30989147,ENSG00000099377,1,0.0024070232740157882
103,0.0017628112542715931,0.0017844450507016434,0.0021684144689913787,30833626,30894302,ENSG00000099385,1,0.0019052235913215386
109,0.0008371703841086395,0.0008589516279712274,0.0008567800733824925,67154185,67159909,ENSG00000102871,1,0.0008509673618207865
115,0.0025199167051825453,0.00254890490053999,0.002404991090832848,47461123,47701523,ENSG00000102893,1,0.002491270898851795
116,0.0014917450908067669,0.001725166309065159,0.0017309067078693987,20899868,20925006,ENSG00000102897,1,0.0016492727025804413
117,0.006058454396773497,0.0056204122856430925,0.005400719552414199,67846882,67872567,ENSG00000102898,1,0.005693195411610262
121,0.002825067089519683,0.002331661800473105,0.002210551486724765,69565094,69704666,ENSG00000102908,1,0.0024557601255725176
122,0.0035990959072484453,0.003815177501203683,0.00360284646559853,48244300,48363122,ENSG00000102910,1,0.0036723732913502196
123,0.0008160312366392978,0.0008147847922015439,0.0007138855566733815,48538726,48620148,ENSG00000102921,1,0.0007815671951714077
124,0.01988128490281219,0.019848807135647396,0.0180431133857702,57245259,57253635,ENSG00000102931,1,0.019257735141409927
130,0.005878135099420264,0.006216226360953503,0.00557015697913119,57462660,57472009,ENSG00000102978,1,0.005888172813168319
135,0.0019945106098306553,0.001635016908278638,0.0016905250555487314,69398402,69466264,ENSG00000103018,1,0.001773350857886008
138,0.0022897536396660288,0.0025413383714517116,0.0028989702243688285,1770320,1771561,ENSG00000103024,1,0.0025766874118288564
140,0.0058401667008815715,0.005541185012664077,0.0056683432297186705,74296814,74306288,ENSG00000103035,1,0.005683231647754773
146,0.001682883239487868,0.001645126990392314,0.0016177206327450016,70480568,70523560,ENSG00000103051,1,0.0016485769542083945
149,0.0020836739412899152,0.002060517769944784,0.001870208827695648,68264516,68301823,ENSG00000103064,1,0.002004800179643449
150,0.0014262320081652401,0.0013567127080382762,0.0012323366333102882,68245304,68261058,ENSG00000103066,1,0.0013384271165046016
156,0.0020006677162841035,0.0018603008848087472,0.0017337362733753651,3022625,3024286,ENSG00000103145,1,0.0018649016248227384
159,0.008351518942445301,0.011006883793222313,0.012635219801556427,77007,85851,ENSG00000103152,1,0.010664540845741347
161,0.001068846449242045,0.0011294291275577063,0.0010491317736034172,84122141,84145192,ENSG00000103160,1,0.0010824691168010564
166,0.003981850701556801,0.0033153949795217907,0.0031330771067313887,84565596,84618078,ENSG00000103187,1,0.003476774262603327
167,0.0017008682782299605,0.0014506070349355861,0.0012176424423324455,84699986,84779922,ENSG00000103194,1,0.0014563725851659973
171,0.002361889472618218,0.002560599690010345,0.0026453305486308022,396725,410367,ENSG00000103202,1,0.0025226065704197884
180,0.0010791607243170857,0.0010897159995920534,0.0012637849314682424,720581,722590,ENSG00000103254,1,0.0011442205517924605
181,0.004251693483526858,0.0031963020243753262,0.0029060738934618903,87830023,87869507,ENSG00000103257,1,0.003451356467121358
182,0.003825925359989126,0.004650163882209377,0.004692497040275012,715118,719655,ENSG00000103260,1,0.004389528760824505
184,0.0036079827637328834,0.004056065863450619,0.004105643067908192,680224,682870,ENSG00000103266,1,0.003923230565030565
