,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.006981811593244841,0.008690270171430165,0.0067215066906367305,23581014,23596316,ENSG00000004779,1,0.007464529485103913
5,0.0018015281668209396,0.0021617061422667385,0.001790484523251274,57428187,57447420,ENSG00000005194,1,0.0019179062774463175
9,0.007066321034216257,0.006408422258727779,0.005826782028748287,19501693,19522123,ENSG00000006007,1,0.006433841773897441
10,0.0009699447774355577,0.0010657607748238349,0.0010498242667245999,3263800,3301401,ENSG00000006194,1,0.0010285099396613307
12,0.021791035692026842,0.021310349488561774,0.020009566135538722,3018445,3022383,ENSG00000006327,1,0.02103698377204245
17,0.0029192726117820275,0.0027569989156547734,0.0029826439464471547,1349240,1351878,ENSG00000007520,1,0.0028863051579613185
22,0.001070694758259758,0.0008102564080142861,0.0013727413900844546,2088708,2135898,ENSG00000008710,1,0.0010845641854528329
24,0.0009851731722469023,0.0015250268797760652,0.0011798482963864365,21158377,21180616,ENSG00000011638,1,0.0012300161161364679
25,0.0039216805862169616,0.0048112032079350225,0.0039333932845707935,29820394,29848039,ENSG00000013364,1,0.0042220923595742595
27,0.001213781619115791,0.0011499847912022781,0.001173602835450135,5033702,5087379,ENSG00000033011,1,0.0011791230819227347
28,0.006999132325958909,0.006433166537341438,0.008378997911795957,75566375,75577881,ENSG00000034713,1,0.007270432258365434
36,0.0009602638553897977,0.0007126262067284893,0.0008993877235067583,11976734,12574287,ENSG00000048471,1,0.0008574259285416817
38,0.00840081260703342,0.007931875559428569,0.00910794880281798,56932142,56944864,ENSG00000051108,1,0.008480212323093322
39,0.008884647223928803,0.00860823164696678,0.0049859794140239225,88643275,88651083,ENSG00000051523,1,0.007492952761639834
48,0.0007506803463393683,0.0007959711351171459,0.0007121939025971247,2039815,2047866,ENSG00000065057,1,0.000752948461351213
49,0.0045862621691278894,0.005026792210520293,0.00382926805120993,75627474,75648643,ENSG00000065427,1,0.004480774143619371
51,0.0025723984132586045,0.002530633770374704,0.002481921242562111,20702816,20742084,ENSG00000066654,1,0.0025283178087318063
55,0.0034588365827266554,0.003702313158144393,0.003772360770514731,67028984,67101058,ENSG00000067955,1,0.0036445035037952597
56,0.00288604243995084,0.0031896799394080864,0.0030043496787419436,46656132,46689518,ENSG00000069329,1,0.003026690686033623
57,0.00798857568098865,0.008686932634372688,0.008630094019964741,46955362,46973674,ENSG00000069345,1,0.008435200778442028
59,0.00341244899907081,0.00306353585469999,0.003410580407658496,58113592,58129381,ENSG00000070761,1,0.003295521753809765
60,0.001848327220043185,0.0020319809345725817,0.0020983228213900655,58157907,58198106,ENSG00000070770,1,0.001992876992001944
64,0.004065132198970377,0.0037813297212774192,0.0043486109207223796,1771890,1773150,ENSG00000074071,1,0.004065024280323392
67,0.001153646562911475,0.0012086250567553128,0.0011025407397850745,27459555,27549913,ENSG00000077235,1,0.0011549374531506205
72,0.0006996914035993683,0.0008629898911489241,0.0010248076778202715,23603160,23641321,ENSG00000083093,1,0.0008624963241895212
73,0.0020124580988982814,0.002677994230568347,0.00215093738454365,50742050,50801935,ENSG00000083799,1,0.0022804632380034264
75,0.001418975786926766,0.00127067219085813,0.0010631665528736507,15060033,15094311,ENSG00000085721,1,0.0012509381768861822
76,0.0012813339149880141,0.001309798849205989,0.0009850964010395113,366969,371289,ENSG00000086504,1,0.0011920763884111715
80,0.04362661828056463,0.026895710980868452,0.047296229143887675,55389700,55506691,ENSG00000087245,1,0.03927285280177359
81,0.003880497459666132,0.003379034026742558,0.004425481081514263,55509072,55586666,ENSG00000087253,1,0.0038950041893076512
83,0.0033973649206798014,0.003390210170044923,0.0033562437103113623,56451521,56479104,ENSG00000087263,1,0.003381272933678696
84,0.0008422695634883405,0.0009283820870621877,0.0008282799924494115,57447425,57461270,ENSG00000088682,1,0.0008663105476666466
88,0.0010076857813378598,0.000737859498162204,0.0009122832508264193,30092314,30096915,ENSG00000090238,1,0.000885942843442161
91,0.0017668166914061004,0.0012926016709461203,0.001427981572770691,1351931,1365737,ENSG00000090581,1,0.001495799978374304
93,0.002315040629924335,0.0019467812296544756,0.0028822022873894876,70251983,70289707,ENSG00000090861,1,0.0023813413823227663
94,0.0030121058001773846,0.001994461063679388,0.002348934038444626,74447427,74607144,ENSG00000090863,1,0.0024518336341004666
98,0.0019907658489129493,0.0020362045983848814,0.0020030157242995894,1782932,1789186,ENSG00000095906,1,0.002009995390532473
101,0.0015329374684147133,0.0018765178444426548,0.0015934893843142612,30985207,30989147,ENSG00000099377,1,0.001667648232390543
103,0.0011052509999229315,0.0009166473236164739,0.0010029556600110402,30833626,30894302,ENSG00000099385,1,0.001008284661183482
109,0.0009850346953367542,0.0009501178224484442,0.0006070311302911564,67154185,67159909,ENSG00000102871,1,0.0008473945493587849
115,0.002513421060586741,0.0025828486315460837,0.002136947574782291,47461123,47701523,ENSG00000102893,1,0.0024110724223050384
116,0.002743908403513913,0.0029759215020185277,0.0031220274998076786,20899868,20925006,ENSG00000102897,1,0.0029472858017800395
117,0.005824382221224289,0.007120039260466242,0.0054928372124558155,67846882,67872567,ENSG00000102898,1,0.006145752898048783
121,0.0025285342101626033,0.0027396102056099704,0.0028226561891865633,69565094,69704666,ENSG00000102908,1,0.002696933534986379
122,0.004517294534356451,0.004896570743770766,0.004844264310363689,48244300,48363122,ENSG00000102910,1,0.004752709862830302
123,0.0008829618317729597,0.000887673459182763,0.0009822997958714706,48538726,48620148,ENSG00000102921,1,0.0009176450289423978
124,0.016265836149270872,0.016888069685822973,0.016183520558683925,57245259,57253635,ENSG00000102931,1,0.016445808797925923
130,0.004423633016901971,0.005151585374151691,0.004637284666979918,57462660,57472009,ENSG00000102978,1,0.004737501019344527
135,0.0018960111336854158,0.0021550711251399957,0.0015502613732704,69398402,69466264,ENSG00000103018,1,0.0018671145440319371
138,0.0032398905490819523,0.004008140641974442,0.0037317602111155024,1770320,1771561,ENSG00000103024,1,0.003659930467390632
140,0.006238316529557312,0.0059139321904797,0.0061924906445684985,74296814,74306288,ENSG00000103035,1,0.00611491312153517
145,0.000907408423645647,0.0008235415243122131,0.0006486646509240606,68843531,69085182,ENSG00000103047,1,0.0007932048662939736
146,0.001821698579554251,0.0018887125677049747,0.002140985210844877,70480568,70523560,ENSG00000103051,1,0.0019504654527013677
148,0.0006834601938817714,0.0007770581206360183,0.0007929604709046593,68284503,68310946,ENSG00000103061,1,0.0007511595951408163
149,0.0013993210408528823,0.0017485253449304444,0.0015645371393597921,68264516,68301823,ENSG00000103064,1,0.0015707945083810397
150,0.0009314865304238674,0.001047652339038775,0.0008162908211704552,68245304,68261058,ENSG00000103066,1,0.0009318098968776993
156,0.00205272988244402,0.0020697804795806224,0.0025347001431083507,3022625,3024286,ENSG00000103145,1,0.0022190701683776643
159,0.010579456285916052,0.01260118856913693,0.010580825904972646,77007,85851,ENSG00000103152,1,0.01125382358667521
161,0.0014582457347446674,0.001257143928050685,0.0011834287142938884,84122141,84145192,ENSG00000103160,1,0.0012996061256964136
166,0.0020024851486376677,0.0022484869363856882,0.0014000456090648703,84565596,84618078,ENSG00000103187,1,0.0018836725646960756
167,0.0013504935868399257,0.001976283499096008,0.0017237693754007131,84699986,84779922,ENSG00000103194,1,0.0016835154871122158
171,0.0019333501219825709,0.00253498693773196,0.0021450774162253155,396725,410367,ENSG00000103202,1,0.002204471491979949
180,0.0014228104102586641,0.0017561199700084048,0.0014570575839453355,720581,722590,ENSG00000103254,1,0.0015453293214041347
181,0.004931268498780301,0.004477464353476986,0.004826653852380441,87830023,87869507,ENSG00000103257,1,0.0047451289015459095
182,0.0028668666588084484,0.0030958338962993087,0.0029435227469134856,715118,719655,ENSG00000103260,1,0.0029687411006737476
184,0.004080320030903101,0.0044065429970235265,0.003924230518759945,680224,682870,ENSG00000103266,1,0.004137031182228857
186,0.0011272357153243751,0.0007781527633793758,0.000960802041979458,10743786,10769351,ENSG00000103274,1,0.0009553968402277363
187,0.0011864199569018583,0.0011646577200761453,0.001128824262982135,1308880,1327018,ENSG00000103275,1,0.0011599673133200464
192,0.0011728270824645907,0.0012105796294739656,0.0011905817889403755,88715338,88785220,ENSG00000103335,1,0.001191329500292977
193,0.004872815405026712,0.005909436569252845,0.0057165533967102385,11868128,11916082,ENSG00000103342,1,0.005499601790329931
196,0.0019722576645657586,0.0019351570457776415,0.0019508310822528698,23557721,23574389,ENSG00000103353,1,0.0019527485975320898
198,0.0011177797776172563,0.0016058565071658743,0.0012907722371313108,23520754,23557731,ENSG00000103356,1,0.0013381361739714806
199,0.01971231605284731,0.020901336312389968,0.018958638899931553,2771414,2777289,ENSG00000103363,1,0.019857430421722944
202,0.0019083843480602425,0.0011646179822040878,0.0013767909317020342,12659799,12803887,ENSG00000103381,1,0.0014832644206554547
204,0.0020545184661211087,0.0024229670358470526,0.0018061651345558176,4474690,4510347,ENSG00000103415,1,0.00209455021217466
206,0.0019070676197935432,0.001975469011977655,0.001664778837128811,14632931,14669236,ENSG00000103429,1,0.0018491051563000033
209,0.0031365772420445916,0.003580751554558076,0.003822932388598769,53433977,53491648,ENSG00000103479,1,0.0035134203950671454
214,0.0032815639411213978,0.002766091879442763,0.0036537577066091793,29806106,29811164,ENSG00000103495,1,0.00323380450905778
216,0.006221908233010233,0.005134647727478538,0.005088314030640343,29858357,29863414,ENSG00000103502,1,0.005481623330376371
217,0.0008412521720318093,0.0011222667201851084,0.0011034894945775532,31106107,31112791,ENSG00000103507,1,0.0010223361289314903
219,0.003207449247388256,0.0023666664087453578,0.002468248269719193,14833721,14896157,ENSG00000103512,1,0.0026807879752842687
224,0.0009478694896181842,0.0010068643906447961,0.0009745542652238906,19555240,19706793,ENSG00000103544,1,0.0009764293818289569
226,0.001099200077367918,0.0008179329498212082,0.0010046271214864393,30761745,30776307,ENSG00000103549,1,0.0009739200495585219
234,0.0007890997770549498,0.0007588231506683934,0.0006976132876391843,50152911,50235310,ENSG00000121274,1,0.0007485120717875092
235,0.0004674060297014119,0.0008154501628479832,0.0009502891187255241,50246137,50318135,ENSG00000121281,1,0.0007443817704249731
238,0.0021709164930508716,0.002243384891475141,0.0023772160229235577,11750586,11797258,ENSG00000122299,1,0.0022638391358165235
241,0.0017751628138823463,0.0013343948083622721,0.001595992962767311,67943474,67969601,ENSG00000124067,1,0.0015685168616706433
244,0.002852998240580504,0.0032525939312023945,0.003369722612243141,58519951,58629885,ENSG00000125107,1,0.0031584382613420135
246,0.0014480356858287949,0.0016497734345377031,0.0015554790568557617,56465640,56582667,ENSG00000125124,1,0.0015510960590740866
248,0.006829528584939473,0.005397507409116315,0.0036945747622361075,56608584,56609497,ENSG00000125148,1,0.005307203585430632
250,0.002181372697704844,0.0024623821351977336,0.0021380960189022135,58707131,58734342,ENSG00000125166,1,0.002260616950601597
251,0.0006433175113906001,0.0007946555851855476,0.0007783280603309726,57471922,57487327,ENSG00000125170,1,0.0007387670523023735
252,0.0006062479336839105,0.0009245724975067845,0.0007696110023705485,3651639,3717553,ENSG00000126602,1,0.0007668104778537479
255,0.0011633406292527045,0.0011345094410247223,0.001140824774741138,1984193,1987749,ENSG00000127554,1,0.0011462249483395217
263,0.0062221797994442265,0.004623019205209067,0.004667272441992728,47154387,47464149,ENSG00000129636,1,0.005170823815548674
265,0.0011715820431390262,0.0009619711442624724,0.0012368596517997137,370788,387113,ENSG00000129925,1,0.0011234709464004041
266,0.0031056527277220154,0.004322787427637936,0.0036559381918273696,634427,636366,ENSG00000130731,1,0.0036947927823957737
267,0.01253660901343153,0.015566223323816233,0.013712282668397207,85798633,85807068,ENSG00000131143,1,0.013938371668548324
268,0.001830360207667129,0.001956537080983411,0.0019000506136771262,85771758,85799608,ENSG00000131148,1,0.0018956493007758887
272,0.0010707624485715266,0.000941108680832278,0.0008745192129455674,89640816,89657738,ENSG00000131165,1,0.0009621301141164573
273,0.0029139655730378673,0.0025914626115377307,0.00358054920125613,1528688,1555580,ENSG00000131634,1,0.003028659128610576
276,0.0016771187814970808,0.001989783394895256,0.0020028603365458138,2155698,2178129,ENSG00000131653,1,0.0018899208376460502
280,0.00237600987311312,0.002352390155879785,0.0019797301769226153,69337996,69343106,ENSG00000132603,1,0.00223604340197184
283,0.0007422839298433675,0.0005361254491451023,0.0012423572647506389,70661204,70686053,ENSG00000132613,1,0.0008402555479130363
285,0.002230511966702713,0.002016997616131524,0.0027219783430034567,15865719,15888625,ENSG00000133393,1,0.0023231626419458976
287,0.034425462225681866,0.03729927882096152,0.03710246904366565,18781295,18790383,ENSG00000134419,1,0.03627573669676968
288,0.0011946414560645216,0.0016317434628179467,0.0015456243739964866,84648511,84667686,ENSG00000135686,1,0.0014573364309596517
293,0.0017806193151310708,0.0018390443504704348,0.0022542889357199673,66720893,66751609,ENSG00000135720,1,0.0019579842004404913
299,0.0008157377927644596,0.0007343211209194636,0.0007559859889794985,4803203,4847288,ENSG00000140632,1,0.0007686816342211406
300,0.0007305700206799788,0.000808393633281707,0.0007795262410181446,8788823,8862534,ENSG00000140650,1,0.0007728299649932769
303,0.0009582122984900699,0.0009673724144510728,0.0008593664324076399,31471585,31477960,ENSG00000140682,1,0.0009283170484495942
304,0.0021333963481742556,0.0023401197396983437,0.0024275726744105814,31489471,31509309,ENSG00000140688,1,0.00230036292076106
306,0.000891558286735703,0.0008883625339506474,0.0009570566306484889,14435700,14632728,ENSG00000140694,1,0.000912325817111613
308,0.006201547049714832,0.007814109130541806,0.006201882951679486,21953288,21983660,ENSG00000140740,1,0.006739179710645374
316,0.0008188396458335203,0.000857687518907702,0.0009672683641207907,72044289,72094431,ENSG00000140830,1,0.0008812651762873376
