,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.007606342694864173,0.007955499480045584,0.0067586859665860035,23581014,23596316,ENSG00000004779,1,0.007440176047165253
5,0.0017019829633725825,0.0021270735063030556,0.0016586423412146224,57428187,57447420,ENSG00000005194,1,0.0018292329369634201
9,0.004724388164262763,0.004719445764970446,0.004504210792816543,19501693,19522123,ENSG00000006007,1,0.004649348240683251
10,0.000938130332665212,0.0008321880303996143,0.0008823312905900338,3263800,3301401,ENSG00000006194,1,0.0008842165512182868
12,0.037174877890200804,0.03418518429200599,0.030474016450330557,3018445,3022383,ENSG00000006327,1,0.03394469287751245
17,0.002848525399424781,0.0025876838082853097,0.003267075923963582,1349240,1351878,ENSG00000007520,1,0.0029010950438912247
22,0.0008083660126167207,0.0006857407348914763,0.0009161220420533512,2088708,2135898,ENSG00000008710,1,0.0008034095965205162
25,0.004326266675201291,0.0037027665524503313,0.004393631210426565,29820394,29848039,ENSG00000013364,1,0.0041408881460260625
27,0.00162204393048964,0.0015004251702918647,0.0016318359859868357,5033702,5087379,ENSG00000033011,1,0.0015847683622561134
28,0.004239474252936089,0.0032891644912041622,0.003547300686271612,75566375,75577881,ENSG00000034713,1,0.0036919798101372873
36,0.0008375542843994786,0.0009218096388752147,0.0009015052969423479,11976734,12574287,ENSG00000048471,1,0.0008869564067390136
38,0.0051953062589426445,0.005673482010000341,0.005283155264062807,56932142,56944864,ENSG00000051108,1,0.005383981177668598
39,0.01105177887077115,0.007190490617098471,0.006404174377260163,88643275,88651083,ENSG00000051523,1,0.008215481288376595
47,0.0011644539633262167,0.0009706529246463849,0.0010697556335196076,2025356,2039026,ENSG00000065054,1,0.0010682875071640697
49,0.004374647586675355,0.004768655794822169,0.004322155729650077,75627474,75648643,ENSG00000065427,1,0.0044884863703825335
50,0.0008171803544572635,0.0008504838081070946,0.000846999781474996,75596868,75623300,ENSG00000065457,1,0.0008382213146797846
51,0.002476227590880823,0.002949229493111718,0.002762950217729795,20702816,20742084,ENSG00000066654,1,0.002729469100574112
55,0.006578257556991562,0.006689122060527985,0.006392301914398731,67028984,67101058,ENSG00000067955,1,0.0065532271773060926
56,0.0032065870887056378,0.00297716397201735,0.003028460193659615,46656132,46689518,ENSG00000069329,1,0.003070737084794201
57,0.007388208008764892,0.007254101315497372,0.0074310788777173994,46955362,46973674,ENSG00000069345,1,0.007357796067326554
59,0.0035138245913237205,0.003797270043949835,0.0032444784180933836,58113592,58129381,ENSG00000070761,1,0.0035185243511223125
60,0.001404823884979749,0.0017707778880233613,0.0015598896052007286,58157907,58198106,ENSG00000070770,1,0.0015784971260679465
64,0.005336574732892632,0.00496065932982055,0.005243889814882291,1771890,1773150,ENSG00000074071,1,0.005180374625865157
67,0.0009468781509076816,0.0011751314638276966,0.0010994227917526251,27459555,27549913,ENSG00000077235,1,0.0010738108021626678
70,0.0024886684860994223,0.0023301481798277306,0.0022791311420622923,29790727,29805385,ENSG00000079616,1,0.002365982602663148
72,0.0010156767192426796,0.0011445414313833648,0.001172346910861215,23603160,23641321,ENSG00000083093,1,0.001110855020495753
73,0.0024957853627197604,0.0023360517922763227,0.0020535428611085696,50742050,50801935,ENSG00000083799,1,0.002295126672034884
75,0.0012924335617520437,0.001400180571678389,0.0010737928452582556,15060033,15094311,ENSG00000085721,1,0.0012554689928962295
76,0.0013899915584401636,0.0012865894768931696,0.001219417161714819,366969,371289,ENSG00000086504,1,0.0012986660656827175
80,0.02853854108236189,0.03310288086629423,0.030849339383629992,55389700,55506691,ENSG00000087245,1,0.030830253777428707
81,0.00405311920469723,0.004097263102600992,0.005058617305125405,55509072,55586666,ENSG00000087253,1,0.004402999870807876
83,0.002968313864185254,0.0030990194217055595,0.0033565252297958707,56451521,56479104,ENSG00000087263,1,0.0031412861718955617
91,0.001109548708512441,0.000849342557984184,0.0011793431140708337,1351931,1365737,ENSG00000090581,1,0.0010460781268558197
93,0.0015815313462231979,0.0016219143508875262,0.001981179968470517,70251983,70289707,ENSG00000090861,1,0.001728208555193747
94,0.0014443658295954156,0.0014602565089157484,0.0016302954620067143,74447427,74607144,ENSG00000090863,1,0.0015116392668392926
97,0.0011952077951118741,0.0014999819343462337,0.0012576667391654076,46689643,46698394,ENSG00000091651,1,0.001317618822874505
98,0.0020096387622358766,0.0017751285848494527,0.0021955933062441095,1782932,1789186,ENSG00000095906,1,0.001993453551109813
101,0.0023523792879581763,0.0026636357923456493,0.0022719852593198627,30985207,30989147,ENSG00000099377,1,0.0024293334465412294
103,0.0017214235307736379,0.001581268045383915,0.0018448333069065442,30833626,30894302,ENSG00000099385,1,0.0017158416276880325
