,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.007132850648870466,0.007575339943553788,0.006077371653757673,23581014,23596316,ENSG00000004779,1,0.00692852074872731
5,0.0018167328085220455,0.001909338940337884,0.001906171207500584,57428187,57447420,ENSG00000005194,1,0.0018774143187868378
9,0.008014406743439706,0.007532666252833061,0.0076704244051764925,19501693,19522123,ENSG00000006007,1,0.007739165800483086
10,0.001191192318872551,0.0010814814993312404,0.0010340772844314096,3263800,3301401,ENSG00000006194,1,0.001102250367545067
12,0.023455290568352962,0.02278596102153879,0.018779079867272754,3018445,3022383,ENSG00000006327,1,0.021673443819054835
14,0.0006674387629687086,0.0007715855327413342,0.0008154745713336493,58059,76355,ENSG00000007384,1,0.0007514996223478974
17,0.0026787780361727507,0.003105384527332624,0.0023742845415638896,1349240,1351878,ENSG00000007520,1,0.002719482368356422
21,0.0008452235520628398,0.0008667006626192249,0.000687773642070273,3065297,3082192,ENSG00000008517,1,0.0007998992855841125
22,0.0013944106996890693,0.0016176032239064687,0.0018787013519089852,2088708,2135898,ENSG00000008710,1,0.0016302384251681743
24,0.0019852974338351614,0.0022988041945220423,0.0018123810768306823,21158377,21180616,ENSG00000011638,1,0.0020321609017292953
25,0.00456240238888317,0.004996658973957905,0.004634030857815511,29820394,29848039,ENSG00000013364,1,0.004731030740218862
27,0.001394687420099557,0.0014500896424612466,0.0013048804390386774,5033702,5087379,ENSG00000033011,1,0.0013832191671998269
28,0.00644512881028076,0.006441605618864832,0.006701607955553695,75566375,75577881,ENSG00000034713,1,0.006529447461566429
36,0.001054686765957058,0.001064973050395542,0.0011949131063917985,11976734,12574287,ENSG00000048471,1,0.0011048576409147994
38,0.01026798908476338,0.009539994099450775,0.011328865294287723,56932142,56944864,ENSG00000051108,1,0.01037894949283396
39,0.009822177170851314,0.010210876413425786,0.009331816700379122,88643275,88651083,ENSG00000051523,1,0.009788290094885408
49,0.0039769008806478075,0.0036373509899599054,0.003743734852372685,75627474,75648643,ENSG00000065427,1,0.0037859955743267996
51,0.0024337610426956777,0.002647230735697855,0.002708384100380485,20702816,20742084,ENSG00000066654,1,0.0025964586262580062
55,0.0029793153460881744,0.002864845147614852,0.0039014883847716137,67028984,67101058,ENSG00000067955,1,0.0032485496261582133
56,0.002882583554478406,0.0027479025308683024,0.0030441725230993277,46656132,46689518,ENSG00000069329,1,0.0028915528694820124
57,0.008689567690560005,0.008153453284098775,0.008325410654744911,46955362,46973674,ENSG00000069345,1,0.008389477209801231
59,0.0033383637728815144,0.0034075755198774917,0.003186939805675844,58113592,58129381,ENSG00000070761,1,0.003310959699478283
60,0.0021702246703969178,0.002061964286451172,0.002387400421003198,58157907,58198106,ENSG00000070770,1,0.002206529792617096
64,0.004324650869118806,0.0037840033000353596,0.004155156584262977,1771890,1773150,ENSG00000074071,1,0.004087936917805715
67,0.0011820975349008808,0.0012361339272506573,0.0013042345663219533,27459555,27549913,ENSG00000077235,1,0.0012408220094911639
72,0.0010151043595417982,0.001064176196900554,0.0010571518928769116,23603160,23641321,ENSG00000083093,1,0.0010454774831064214
73,0.0021795330987191357,0.002089499043252673,0.00234852143278136,50742050,50801935,ENSG00000083799,1,0.0022058511915843894
75,0.0013175886081895107,0.0014975108496556035,0.0014209708434897164,15060033,15094311,ENSG00000085721,1,0.0014120234337782766
76,0.0013168662773716162,0.001431550544722117,0.0010379311193836427,366969,371289,ENSG00000086504,1,0.0012621159804924586
80,0.05847950269234769,0.06144462310223405,0.06615637098875903,55389700,55506691,ENSG00000087245,1,0.062026832261113586
81,0.002448640157658014,0.002530722490393727,0.0028542695667650524,55509072,55586666,ENSG00000087253,1,0.002611210738272264
83,0.0031006472386499334,0.0029426044012569896,0.0031513019274734965,56451521,56479104,ENSG00000087263,1,0.0030648511891268066
88,0.0011610736098131317,0.0013025726546426388,0.001112449850157054,30092314,30096915,ENSG00000090238,1,0.0011920320382042748
91,0.0019499454087847125,0.002013082361968133,0.0017708904747243798,1351931,1365737,ENSG00000090581,1,0.0019113060818257415
93,0.002217771528527375,0.002495714120952398,0.0026577786804097042,70251983,70289707,ENSG00000090861,1,0.0024570881099631593
94,0.0023733575690738497,0.002586401519427893,0.0026973732845812968,74447427,74607144,ENSG00000090863,1,0.002552377457694346
