,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.006392855181635795,0.006883780828320341,0.005891649043483331,23581014,23596316,ENSG00000004779,1,0.0063894283511464894
5,0.0020155954967306764,0.002112282120756608,0.0019121462362946629,57428187,57447420,ENSG00000005194,1,0.002013341284593982
6,0.000749868487340122,0.0006568361081107955,0.0009251286397173186,3725054,3880713,ENSG00000005339,1,0.0007772777450560787
9,0.008048385295982289,0.007590484915668447,0.007017474499169052,19501693,19522123,ENSG00000006007,1,0.007552114903606597
10,0.0011367251633520033,0.0012628602047017586,0.0010715037700906316,3263800,3301401,ENSG00000006194,1,0.001157029712714798
12,0.01793787232132811,0.020116999033982296,0.01441293685304731,3018445,3022383,ENSG00000006327,1,0.017489269402785907
14,0.0007327875402097293,0.0008546508325279214,0.0009111925018772753,58059,76355,ENSG00000007384,1,0.0008328769582049753
17,0.002384993440718814,0.002818140224711732,0.0028563735093875553,1349240,1351878,ENSG00000007520,1,0.002686502391606034
21,0.0007082953738658712,0.000992300167561121,0.0006462222400284282,3065297,3082192,ENSG00000008517,1,0.0007822725938184735
22,0.0014268392920033283,0.0015685943816745945,0.0023802583525434325,2088708,2135898,ENSG00000008710,1,0.001791897342073785
24,0.0020566519233580307,0.0020338860692644895,0.0019803251906588717,21158377,21180616,ENSG00000011638,1,0.0020236210610937977
25,0.004283435612534307,0.004427917492068063,0.004557915361627979,29820394,29848039,ENSG00000013364,1,0.00442308948874345
27,0.0011142833188521337,0.0012918309913534873,0.001283405847121276,5033702,5087379,ENSG00000033011,1,0.0012298400524422988
28,0.007076095258763006,0.006834726660677361,0.006625534477914328,75566375,75577881,ENSG00000034713,1,0.0068454521324515655
36,0.0013041571309021505,0.0011228443784209955,0.0014235137502791667,11976734,12574287,ENSG00000048471,1,0.0012835050865341042
38,0.012284880620530398,0.01119425921334876,0.011468598111357716,56932142,56944864,ENSG00000051108,1,0.011649245981745625
39,0.007363984926030038,0.010012306792779068,0.007266019948952115,88643275,88651083,ENSG00000051523,1,0.00821410388925374
47,0.0007554027973404768,0.0007879932048817819,0.0008069365502664429,2025356,2039026,ENSG00000065054,1,0.0007834441841629005
49,0.004138725309726035,0.003985957695953741,0.004365199877246398,75627474,75648643,ENSG00000065427,1,0.004163294294308725
51,0.003319484604198862,0.0026631312924615715,0.002764544242574281,20702816,20742084,ENSG00000066654,1,0.0029157200464115713
55,0.0036699134433861038,0.0032149913054735934,0.0032756413821405303,67028984,67101058,ENSG00000067955,1,0.0033868487103334093
56,0.003550137622733325,0.0031492794932670796,0.0034831838316377916,46656132,46689518,ENSG00000069329,1,0.003394200315879399
57,0.008689048166971436,0.008644694608671892,0.006843303196723411,46955362,46973674,ENSG00000069345,1,0.008059015324122246
59,0.0023907604955612292,0.002810110822164254,0.0026532119663990063,58113592,58129381,ENSG00000070761,1,0.0026180277613748297
60,0.002443635818957054,0.002080884822815144,0.002746945636171039,58157907,58198106,ENSG00000070770,1,0.0024238220926477458
