,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0016253898912296193,0.0017158854205587828,0.0015467142746913565,8940361,8949761,ENSG00000003056,1,0.0016293298621599195
3,0.003891803732324978,0.00438363187823664,0.0040816812803077555,21468910,21501669,ENSG00000004700,1,0.004119038963623124
10,0.000960063270635885,0.0018542704902627708,0.0010037260513631105,6199715,6238271,ENSG00000010278,1,0.0012726866040872553
17,0.006015364884824297,0.008577593048087839,0.017699834076817602,91140484,91183217,ENSG00000011465,1,0.010764264003243247
18,0.0010383788233302514,0.0009202564949044002,0.0009618828057787477,53708517,53727745,ENSG00000012822,1,0.0009735060413377998
21,0.0012234716133663695,0.0011972983261840198,0.0011735569803547853,12974870,13000265,ENSG00000013583,1,0.0011981089733017248
26,0.0008492443603141269,0.0008671339288461464,0.0008307284983553818,120533480,120577588,ENSG00000022840,1,0.0008490355958385517
27,0.001015884684185161,0.0009938879124122076,0.001204883818298639,15911302,16037381,ENSG00000023697,1,0.0010715521382986693
28,0.006038030909013615,0.006390249999317909,0.0064264333482614375,15882387,15903478,ENSG00000023734,1,0.006284904752197655
30,0.0009457475245257832,0.0012280442802440712,0.0010073445762495122,95217746,95302799,ENSG00000028203,1,0.001060378793673122
36,0.000888580574256083,0.0008506480733777215,0.0009414352463233322,4487735,4538508,ENSG00000047621,1,0.0008935546313190455
38,0.0017308405958865593,0.002165360220947756,0.0029645373245844775,88492793,88580851,ENSG00000049130,1,0.0022869127138062644
39,0.005616359563762366,0.0059543373381320975,0.007247833046641272,50175788,50283520,ENSG00000050405,1,0.006272843316178579
47,0.0017452057984871788,0.0015915927046914996,0.0016392133253556548,79773563,79935460,ENSG00000058272,1,0.0016586706095114447
48,0.0009722594407390305,0.001226555111866377,0.0010155359999384072,96278261,96400480,ENSG00000059758,1,0.0010714501841812716
49,0.001468455921125613,0.0018542944983632925,0.0014810246574137097,7919230,7936187,ENSG00000059804,1,0.0016012583589675384
54,0.003611809281276131,0.00344577543146343,0.003079036553134778,24810024,24949101,ENSG00000060982,1,0.0033788737552914463
