,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.001657747548737397,0.001636808172706582,0.0016418239558352644,8940361,8949761,ENSG00000003056,1,0.0016454598924264144
3,0.005328399711623932,0.004886472005434066,0.005101037440631202,21468910,21501669,ENSG00000004700,1,0.005105303052563066
7,0.0007306209410521605,0.000812590515035657,0.0008165182402430989,16347142,16609259,ENSG00000008394,1,0.0007865765654436387
10,0.002405340235975582,0.002103721942632278,0.0023664713255536186,6199715,6238271,ENSG00000010278,1,0.00229184450138716
11,0.0009036188891900102,0.001134593396494456,0.001000013130718351,6493356,6531955,ENSG00000010292,1,0.0010127418054676058
17,0.02269346949895449,0.021940796110661718,0.022940783207810355,91140484,91183217,ENSG00000011465,1,0.022525016272475523
18,0.0007985256877683063,0.0007463248765379405,0.0007794586077732258,53708517,53727745,ENSG00000012822,1,0.0007747697240264908
26,0.0007006388284635346,0.000900208401033708,0.0008388022023977756,120533480,120577588,ENSG00000022840,1,0.0008132164772983395
27,0.0011593831263389846,0.0011515665593455188,0.0011711150543170638,15911302,16037381,ENSG00000023697,1,0.001160688246667189
28,0.004799146803327461,0.005137181555742181,0.00494915387894911,15882387,15903478,ENSG00000023734,1,0.004961827412672918
30,0.0010379849593094373,0.0010716289767132034,0.0010371126252296582,95217746,95302799,ENSG00000028203,1,0.0010489088537507664
38,0.006671433174593735,0.006107183062991931,0.005835320072177855,88492793,88580851,ENSG00000049130,1,0.0062046454365878405
39,0.001796786354046406,0.0019485651040407864,0.0018414616060164837,50175788,50283520,ENSG00000050405,1,0.001862271021367892
47,0.0019706508477521233,0.002137005056687188,0.002024459616216112,79773563,79935460,ENSG00000058272,1,0.0020440385068851413
48,0.0008605790558384598,0.0008884809132389134,0.0008555866815425623,96278261,96400480,ENSG00000059758,1,0.0008682155502066452
49,0.0007705983214865304,0.0007301400614044362,0.0007726832242378011,7919230,7936187,ENSG00000059804,1,0.0007578072023762559
54,0.0054474106202714815,0.005310341591614434,0.0050503358517932275,24810024,24949101,ENSG00000060982,1,0.005269362687893048
