,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0005652332708166718,0.0005311422096898219,0.0005385559499694018,48103357,48123601,ENSG00000002919,0,0.0005449771434919651
2,5.872904692518675e-05,5.271405072212848e-05,5.386960230778151e-05,28364356,28404049,ENSG00000004139,0,5.510423331836558e-05
4,0.0001229825979950328,0.00011925830870754344,0.00019441081405551254,3860315,3894891,ENSG00000004660,0,0.0001455505735860296
6,0.00031948137644635904,0.00024910527322617775,0.00023215362678487975,7225342,7234517,ENSG00000004975,0,0.0002669134254858055
7,0.00035552395267205697,0.00034958978169822967,0.0003751024234011321,5440917,5468982,ENSG00000005100,0,0.0003600720525904729
8,0.0,0.0,0.0,43640389,43661922,ENSG00000005102,0,0.0
9,0.00018605213221809097,0.0001701581855995882,0.00021137584096943767,34980512,35009743,ENSG00000005156,0,0.0001891953862623723
11,1.5020212303677495e-05,6.608514183026134e-06,1.2619953102109667e-05,58301228,58328795,ENSG00000005379,0,1.1416226529604433e-05
12,1.5156755401328526e-06,0.0,0.0,58269855,58280935,ENSG00000005381,0,5.052251800442842e-07
13,0.0002931340211700825,0.00019489037155560513,0.00015620595185370732,50094737,50112152,ENSG00000005882,0,0.00021474344819313166
15,0.0,7.342148298845815e-07,0.0,44372180,44389649,ENSG00000005961,0,2.4473827662819383e-07
16,4.4738026261169655e-05,3.053940709481656e-05,2.0096617859106484e-05,47807372,47821834,ENSG00000006025,0,3.17913504050309e-05
17,0.000881173752639996,0.0005529995597816336,0.0005159939215444506,32927910,32945106,ENSG00000006042,0,0.00065005574465536
18,0.0,0.0,0.0,7288263,7294639,ENSG00000006047,0,0.0
19,4.338500746162832e-05,4.057418136707808e-05,8.292722651837544e-05,45263119,45317029,ENSG00000006062,0,5.562880511569395e-05
21,0.0005919730884106082,0.00041131923407506987,0.00045345318383005267,50543058,50555852,ENSG00000006282,0,0.00048558183543857695
22,2.125139052088259e-06,4.15558918867664e-06,1.9303110683232234e-06,50560715,50627474,ENSG00000006283,0,2.7370131030293743e-06
23,0.00011077712263569636,0.00010088227820978822,0.0001604191364384298,14069490,14231736,ENSG00000006695,0,0.00012402617909463814
24,2.0644534183782644e-05,3.5883748454905836e-06,1.6668345881350786e-05,12789498,12991643,ENSG00000006740,0,1.3633751636874672e-05
26,8.734946575469708e-07,0.0,0.0,10300865,10373130,ENSG00000006788,0,2.9116488584899024e-07
28,0.0,0.0,0.0,27756766,27800529,ENSG00000007171,0,0.0
29,6.311064662809077e-07,0.0,0.0,11598470,11969748,ENSG00000007174,0,2.103688220936359e-07
31,5.980930496158413e-05,4.5125501526616046e-05,8.384491549170983e-05,9910606,10198606,ENSG00000007237,0,6.292657399330334e-05
32,5.18505080778739e-06,0.0,1.6954908830514363e-05,63928738,63932336,ENSG00000007312,0,7.379986546100584e-06
33,3.2426224666209366e-06,0.0,0.0,63938554,63972918,ENSG00000007314,0,1.0808741555403122e-06
34,0.0005036910742153281,0.00036476311593789594,0.0004591641457993445,63432304,63446354,ENSG00000008283,0,0.00044253944531752286
36,0.00026337332509146776,0.0002534517824888156,0.0003152506862036033,40019097,40061215,ENSG00000008838,0,0.0002773585979279622
39,1.7230579979002158e-05,6.738684651593536e-06,9.390551149074855e-06,51153590,51171744,ENSG00000011052,0,1.1119938593223515e-05
40,0.00012809597408580697,0.00011308999636998696,0.00011980843217822322,58205441,58219605,ENSG00000011143,0,0.0001203314675446724
41,0.00019347226238355025,0.0001897440622684282,0.00016437996044601572,51177425,51260163,ENSG00000011258,0,0.00018253209503266471
43,0.0005827914942052474,0.0006506169958279538,0.0005627283410914122,15999784,16045015,ENSG00000011295,0,0.0005987122770415378
44,0.0004951717996525451,0.0005027869028960731,0.0005021623994954113,43044295,43170245,ENSG00000012048,0,0.0005000403673480099
45,0.000691344035530056,0.0004648583934517089,0.0005310144532413893,44319625,44324870,ENSG00000013306,0,0.0005624056274077181
46,0.0003350886493463658,0.00030718279113469977,0.0003130647082833659,50346126,50363138,ENSG00000015532,0,0.0003184453829214771
49,0.00013797474434878965,0.0001599675906089937,0.00013723589540500446,42458844,42522582,ENSG00000033627,0,0.00014505941012092928
52,0.00033686308205794607,0.00020510041987359664,0.00028094547743928765,42659284,42667006,ENSG00000037042,0,0.0002743029931236101
