,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0005358072711318208,0.0005755183442461497,0.0004937157209839441,48103357,48123601,ENSG00000002919,0,0.0005350137787873049
2,6.100790799557243e-05,4.152728502025677e-05,6.198744518850313e-05,28364356,28404049,ENSG00000004139,0,5.484087940144411e-05
4,2.856834318295406e-05,4.7674618183993895e-05,6.813454446477973e-05,3860315,3894891,ENSG00000004660,0,4.8125835277242566e-05
6,0.00030215776453498334,0.00022442454041497208,0.0003243456833849918,7225342,7234517,ENSG00000004975,0,0.00028364266277831576
7,0.00030742487946182296,0.00038489089027566453,0.0003465380110046085,5440917,5468982,ENSG00000005100,0,0.0003462845935806986
8,9.453845442362156e-06,2.5415293435830816e-05,2.5743103220801546e-05,43640389,43661922,ENSG00000005102,0,2.020408069966484e-05
9,0.00018380163272742393,0.0001806118987634165,0.00020885816022579484,34980512,35009743,ENSG00000005156,0,0.0001910905639055451
11,2.6635788153103077e-06,7.6721203786942e-06,2.0291143890100365e-05,58301228,58328795,ENSG00000005379,0,1.0208947694701624e-05
12,0.0,0.0,0.0,58269855,58280935,ENSG00000005381,0,0.0
13,0.00026707364009329054,0.0001836674206512091,0.0002363650709223857,50094737,50112152,ENSG00000005882,0,0.0002290353772222951
15,2.6633449728565875e-06,0.0,1.7267542379790467e-06,44372180,44389649,ENSG00000005961,0,1.4633664036118782e-06
16,2.0771416154320488e-05,2.2159103988493867e-05,1.795593202277878e-05,47807372,47821834,ENSG00000006025,0,2.029548405519771e-05
18,0.0,0.0,0.0,7288263,7294639,ENSG00000006047,0,0.0
19,4.90605876809338e-05,6.337680981035106e-05,6.939919140127286e-05,45263119,45317029,ENSG00000006062,0,6.0612196297519236e-05
21,0.0005920831642431964,0.00045114169808602866,0.0004744651201232593,50543058,50555852,ENSG00000006282,0,0.0005058966608174948
22,2.0099052722720404e-06,1.4473229029929695e-06,4.397972015512267e-06,50560715,50627474,ENSG00000006283,0,2.6184000635924255e-06
23,0.00010851212266702414,9.41261186778645e-05,0.00012372388410012867,14069490,14231736,ENSG00000006695,0,0.0001087873751483391
24,8.677822817644521e-06,7.290334070099294e-06,1.2658912854951522e-05,12789498,12991643,ENSG00000006740,0,9.542356580898446e-06
25,0.0006513048747248106,0.0005719529948749899,0.000520343778694185,12991612,13018065,ENSG00000006744,0,0.0005812005494313285
26,0.0,0.0,8.034203718775022e-06,10300865,10373130,ENSG00000006788,0,2.6780679062583405e-06
28,0.0,0.0,0.0,27756766,27800529,ENSG00000007171,0,0.0
29,0.0,0.0,0.0,11598470,11969748,ENSG00000007174,0,0.0
31,5.10597514244528e-05,0.00015572277438430658,0.0004951010461758054,9910606,10198606,ENSG00000007237,0,0.0002339611906615216
32,0.0,0.0,0.0,63928738,63932336,ENSG00000007312,0,0.0
33,1.2267175686208887e-06,0.0,0.0,63938554,63972918,ENSG00000007314,0,4.089058562069629e-07
34,0.00029308277614277804,0.00014482302243788524,0.00016618786923795095,63432304,63446354,ENSG00000008283,0,0.00020136455593953808
36,0.0002803194182836995,0.00018895734063960475,0.000232357205092741,40019097,40061215,ENSG00000008838,0,0.00023387798800534842
39,0.0,1.9558102546567498e-05,3.169658470407499e-05,51153590,51171744,ENSG00000011052,0,1.708489575021416e-05
40,9.116243377241655e-05,9.213420744190123e-05,9.448909840948188e-05,58205441,58219605,ENSG00000011143,0,9.259524654126656e-05
41,0.00023294938472625835,0.00024190519731151088,0.0003264722860795955,51177425,51260163,ENSG00000011258,0,0.00026710895603912157
43,0.000715712006602196,0.0007288698113777277,0.0006188805294924436,15999784,16045015,ENSG00000011295,0,0.0006878207824907891
44,9.236039267750057e-05,6.103111578013068e-05,0.00011835299021101534,43044295,43170245,ENSG00000012048,0,9.058149955621553e-05
45,0.0004946940476023352,0.000399249321019677,0.0005020124152094221,44319625,44324870,ENSG00000013306,0,0.00046531859461047804
46,0.0003132229006434978,0.00035750939057603164,0.00028484423784068473,50346126,50363138,ENSG00000015532,0,0.000318525509686738
49,0.00023137088391786948,0.0002767931555234472,0.00028531350347881694,42458844,42522582,ENSG00000033627,0,0.0002644925143067112
52,0.00028782339141413503,0.00024332436360626844,0.0002570254836648309,42659284,42667006,ENSG00000037042,0,0.00026272441289507814
53,0.000244163276758228,0.0002707198648630347,0.0002990496556767914,3636459,3663103,ENSG00000040531,0,0.0002713109324326847
55,0.0,0.0,0.0,50532682,50543750,ENSG00000049283,0,0.0
56,0.00012153908780532355,0.00011459036160024771,0.00016025952845361892,78787381,78841441,ENSG00000055483,0,0.00013212965928639672
59,0.0,0.0,0.0,28954901,29006440,ENSG00000063015,0,0.0
60,1.8622161027708323e-06,3.5759271192979177e-06,9.055124646539662e-06,49990005,49995224,ENSG00000064195,0,4.831089289536138e-06
61,9.767527738533041e-06,0.0,3.562134238746313e-06,49495293,49515008,ENSG00000064300,0,4.443220659093118e-06
62,0.0,4.540284650239282e-06,2.299423000060332e-06,9021510,9244000,ENSG00000065320,0,2.2799025500998712e-06
63,0.0,0.0,0.0,9822206,9892099,ENSG00000065325,0,0.0
65,4.203171436464968e-05,3.488380640678517e-05,6.581775509587097e-05,39173453,39197703,ENSG00000067191,0,4.757775862243527e-05
66,0.00029544104790599717,0.0002878460324396462,0.00030521816237972577,43483865,43610338,ENSG00000067596,0,0.0002961684142417897
67,0.00036925233279088223,0.00029502768411166543,0.00023354174781902023,43006740,43014456,ENSG00000068079,0,0.000299273921573856
68,0.0006035522814594541,0.0005278083644390262,0.0005150740015021448,60041008,60078922,ENSG00000068097,0,0.0005488115491335417
69,0.00022947240320462443,0.00023356604282033082,0.00026828501893341717,42561467,42566277,ENSG00000068120,0,0.00024377448831945748
70,0.00014947744130125516,0.0002071904676451892,0.00022521865429679037,42667914,42676994,ENSG00000068137,0,0.0001939621877477449
71,0.00017770313267046606,0.00019509432089519625,0.00020927772328868633,59155732,59206709,ENSG00000068489,0,0.00019402505895144956
72,0.0,0.0,2.8770818018552364e-06,73334384,73644445,ENSG00000069188,0,9.590272672850789e-07
73,0.00030092463228420914,0.0002590686104463489,0.00025543111831603685,2059839,2303785,ENSG00000070366,0,0.00027180812034886494
74,5.345871999564304e-05,5.523247717226884e-05,6.611666792229622e-05,2384073,2401104,ENSG00000070444,0,5.8269288363402696e-05
75,0.0001719469024541287,0.00024560310919498986,0.0002528896535389304,76712832,76726799,ENSG00000070495,0,0.00022347988839601632
76,0.0,1.429423185824557e-06,0.0,76624761,76643786,ENSG00000070526,0,4.764743952748524e-07
