,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0004975146670424661,0.0006117719252622662,0.0005231639481749676,48103357,48123601,ENSG00000002919,0,0.0005441501801598999
2,6.762451775462939e-05,4.9305249511009676e-05,6.279345371167312e-05,28364356,28404049,ENSG00000004139,0,5.9907740325770733e-05
4,2.7062121748916632e-05,4.1921857783853e-05,7.70876764331254e-05,3860315,3894891,ENSG00000004660,0,4.8690551988631686e-05
6,0.0003309911829673941,0.00024010170845878187,0.0003149282772201839,7225342,7234517,ENSG00000004975,0,0.0002953403895487866
7,0.0003575122305178583,0.00035833479386220685,0.00034175962808930736,5440917,5468982,ENSG00000005100,0,0.0003525355508231242
8,3.3433515730346784e-06,1.9976824601590142e-05,2.6279988595529488e-05,43640389,43661922,ENSG00000005102,0,1.6533388256718102e-05
9,0.00020096391397376372,0.0002015097593850006,0.00018352446131661264,34980512,35009743,ENSG00000005156,0,0.00019533271155845898
11,1.9624467226532e-06,8.208056052472266e-06,1.2815082064317686e-05,58301228,58328795,ENSG00000005379,0,7.661861613147718e-06
12,0.0,0.0,0.0,58269855,58280935,ENSG00000005381,0,0.0
13,0.0003260015336685776,0.00021480472219071999,0.00024009481511638565,50094737,50112152,ENSG00000005882,0,0.0002603003569918944
15,0.0,0.0,1.8983639399554613e-06,44372180,44389649,ENSG00000005961,0,6.327879799851538e-07
16,2.5166199335493024e-05,2.844843292058117e-05,5.7576293455625635e-06,47807372,47821834,ENSG00000006025,0,1.9790753867212252e-05
18,0.0,0.0,0.0,7288263,7294639,ENSG00000006047,0,0.0
19,6.07259539268262e-05,6.597145418243374e-05,6.771294925487944e-05,45263119,45317029,ENSG00000006062,0,6.480345245471312e-05
21,0.0006935002088283257,0.0004904409621923357,0.0004638862478555314,50543058,50555852,ENSG00000006282,0,0.0005492758062920643
22,2.2212587094589435e-06,0.0,1.6116850553613032e-06,50560715,50627474,ENSG00000006283,0,1.277647921606749e-06
23,0.00011975741027987533,9.685773436405645e-05,0.00011521687025848179,14069490,14231736,ENSG00000006695,0,0.00011061067163413786
24,1.0549382635600556e-05,1.6713428921183277e-05,1.5656615596140168e-05,12789498,12991643,ENSG00000006740,0,1.4306475717641334e-05
25,0.0006173306357237239,0.0006179463495138213,0.0005133845107297432,12991612,13018065,ENSG00000006744,0,0.0005828871653224295
26,1.4608042708517087e-06,7.273696839447198e-07,5.299599433489611e-06,10300865,10373130,ENSG00000006788,0,2.4959244627620134e-06
28,0.0,0.0,0.0,27756766,27800529,ENSG00000007171,0,0.0
29,0.0,0.0,0.0,11598470,11969748,ENSG00000007174,0,0.0
31,6.328898427383993e-05,0.0001458858709399127,0.0004822215779271752,9910606,10198606,ENSG00000007237,0,0.0002304654777136426
32,0.0,0.0,0.0,63928738,63932336,ENSG00000007312,0,0.0
33,0.0,0.0,0.0,63938554,63972918,ENSG00000007314,0,0.0
34,0.0003165167906661184,0.00015802161108677759,0.00020618003818639793,63432304,63446354,ENSG00000008283,0,0.00022690614664643127
36,0.00025939452682278963,0.0002007715822831658,0.00020265144793829045,40019097,40061215,ENSG00000008838,0,0.00022093918568141528
39,1.0805949514961119e-05,3.587028534454254e-05,3.049084647025269e-05,51153590,51171744,ENSG00000011052,0,2.5722360443252118e-05
40,0.0001113538359179365,9.716209279528106e-05,0.00012055174385191124,58205441,58219605,ENSG00000011143,0,0.00010968922418837626
41,0.00020284520152759843,0.0001982851851524187,0.0003258102891832886,51177425,51260163,ENSG00000011258,0,0.00024231355862110193
43,0.0006881560905652625,0.0007345640740563465,0.0006312773680993594,15999784,16045015,ENSG00000011295,0,0.0006846658442403228
44,8.454016314900033e-05,6.649031107946883e-05,0.00013127699089092055,43044295,43170245,ENSG00000012048,0,9.41024883731299e-05
45,0.0005045616362362692,0.0004380803559519815,0.0004292585417907657,44319625,44324870,ENSG00000013306,0,0.0004573001779930055
46,0.0003128716031589829,0.000391296172800054,0.00029240772701278397,50346126,50363138,ENSG00000015532,0,0.0003321918343239403
49,0.0002340174780233326,0.00032308634530454395,0.00024242539193657315,42458844,42522582,ENSG00000033627,0,0.00026650973842148325
52,0.00029768398498660907,0.00025660289565997396,0.00022257179439230386,42659284,42667006,ENSG00000037042,0,0.00025895289167962896
53,0.000271870761717792,0.00029592731704480754,0.0002697880581089575,3636459,3663103,ENSG00000040531,0,0.00027919537895718566
55,0.0,0.0,0.0,50532682,50543750,ENSG00000049283,0,0.0
56,0.00014714657097477868,0.00014701767560925042,0.00017325988975880918,78787381,78841441,ENSG00000055483,0,0.00015580804544761278
59,0.0,0.0,2.178795410040191e-06,28954901,29006440,ENSG00000063015,0,7.262651366800637e-07
60,1.6464313289251499e-06,0.0,0.0,49990005,49995224,ENSG00000064195,0,5.488104429750499e-07
61,1.2953570050615482e-05,0.0,3.916149353063916e-06,49495293,49515008,ENSG00000064300,0,5.623239801226467e-06
62,0.0,3.469604429109954e-06,0.0,9021510,9244000,ENSG00000065320,0,1.156534809703318e-06
63,0.0,2.344541335177116e-06,0.0,9822206,9892099,ENSG00000065325,0,7.815137783923721e-07
65,4.157024582703894e-05,4.453384121697284e-05,4.4177019393420396e-05,39173453,39197703,ENSG00000067191,0,4.342703547914405e-05
66,0.00029375054453161165,0.00027334160763857956,0.00027237677227251114,43483865,43610338,ENSG00000067596,0,0.00027982297481423415
67,0.0003059183815669454,0.0003001012858216706,0.00030644568740034294,43006740,43014456,ENSG00000068079,0,0.0003041551182629863
68,0.0005532850680546103,0.0004903287249805344,0.0005087164174844565,60041008,60078922,ENSG00000068097,0,0.0005174434035065337
69,0.0002294897455027513,0.0002329531269520655,0.0003003106385613862,42561467,42566277,ENSG00000068120,0,0.0002542511703387343
70,0.00017496803911816865,0.00023819198805409176,0.0002487269874391854,42667914,42676994,ENSG00000068137,0,0.00022062900487048194
71,0.00015578590618420078,0.00020993293274306174,0.00025412613138967694,59155732,59206709,ENSG00000068489,0,0.0002066149901056465
