,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00031679408558308713,0.0006588653923392202,0.00034229961312755964,0.0006640530754138767,0.0005857146546535012,0.0002523980911775732,0.00030300076055908397,0.00035537768102030914,0.00045471026513607536,0.00026028065612730575,0.0005596070864326714,0.0005150551969959963,0.0005076390366917161,0.00045181845408703267,0.00041296142058728683,0.0005139937345056558,0.000613850870277317,0.0006868356048053598,0.00024318949421384996,0.0005805714057265212,0.0005860813820173211,19230858,19284766,ABHD3|LABH3|-|18q11.2|protein-coding,0,0.00046976656959420583
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904944,912173,ADCYAP1|PACAP|-|18p11.32|protein-coding,0,0.0
3,0.0012459640050979156,0.0012711786656735549,0.0009000756014253456,0.0012979073172095122,0.0009803850155053798,0.0012916843489675805,0.0012531051633435657,0.001307991677792584,0.0014959523380698246,0.00112673673729086,0.0012068138088630904,0.001437701624813608,0.0014965209915826947,0.0012459564687690998,0.0011742554680102388,0.00156302561200169,0.001344157679554358,0.0013733945943852643,0.0009500389583170006,0.0012628530425322203,0.0015587591854374168,77866915,77898228,ADNP2|ZNF508|-|18q23|protein-coding,0,0.001275450395459181
5,0.0,0.0,0.0,0.0,0.0,6.1862277249405195e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.557077577358688e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143672,5197255,AKAIN1|C18orf42|-|18p11.31|protein-coding,0,5.592050143952004e-07
7,0.0017675788551249527,0.0015226280675977543,0.001229754455435792,0.0016715375671883892,0.0015670929680469312,0.001417264771783873,0.0018842435188578908,0.001328803502945504,0.001518465680187311,0.0016706786104657577,0.0016918753227015998,0.0015528839973983034,0.0015898798948823208,0.0017723100607529134,0.0015577196442698622,0.001671755055839425,0.0013927058075772609,0.0017534639141607636,0.001452417255574559,0.0014941997242065353,0.0013930750048362277,9136751,9285983,ANKRD12|ANCO-2|ANCO1|GAC-1|Nbla00144|-|18p11.22|protein-coding,0,0.0015666825561825681
8,5.563891733621728e-06,5.096947336301342e-06,3.601533699273784e-05,0.0,7.615283808383566e-06,0.0,4.4159303668924786e-06,0.0,0.0,1.9942243137891327e-05,5.839975733183189e-06,0.0,1.7504794368679868e-05,0.0,2.5188658077555218e-05,0.0,1.3998539982063999e-05,1.4383991723672455e-05,0.0,4.703363286898399e-06,0.0,14179096,14227049,ANKRD20A5P|ANKRD20A5|-|18p11.21|pseudo,0,7.631855073708638e-06
9,0.0006749696159349858,5.334804878662072e-05,0.00017515151067408398,0.0001779803598351658,0.00027845450795002517,0.0006461514858700373,0.0006844692068683343,0.0003301512262894975,0.00028200923284009367,0.0002833173852693526,0.00046891569857617947,0.0004357931003977651,0.00021755958715359265,0.0004306775786108548,0.00030325818606530297,0.0004601072945978047,0.0002442298464955846,0.00023069709802966975,0.0005193375646172085,0.00025986082160113657,0.00019857958257847442,21178890,21242849,ANKRD29|-|-|18q11.2|protein-coding,0,0.0003502389970972272
10,1.3214242867351604e-05,4.0775578690410736e-06,2.4933694841126195e-05,0.0,6.290886624316859e-06,0.0,3.736556464293636e-06,0.0,3.554738229076811e-06,7.908130899508629e-06,3.8475134242148065e-05,5.0466503452057274e-06,5.557077577358688e-06,0.0,5.733734009759279e-05,0.0,4.914381057533106e-05,7.745226312746707e-06,5.119778825554736e-06,1.11704878063837e-05,3.923304822978977e-06,14748239,14852737,ANKRD30B|NY-BR-1.1|-|18p11.21|protein-coding,0,1.1773077066667393e-05
11,0.0014869500658104067,0.0003629026503446556,0.0,0.00034343141636063575,0.0008582093752752262,0.0013683935727568431,0.007256732340609541,0.0008677900427399208,0.0016242191425023462,0.00042566374146050796,0.0008560717368877943,0.0012548347652461534,0.0021044652785457353,0.0009453765853962627,0.00026547519894897013,0.00035743608956627794,0.002763371360714676,0.0023335260419404006,0.0005116578963788764,0.0033279234856860487,0.0006826550391983421,10454625,10488698,APCDD1|B7323|DRAPC1|FP7019|HHS|HTS|HYPT1|-|18p11.22|protein-coding,0,0.0014284326583985537
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.695948154230006e-06,0.0,0.0,0.0,0.0,0.0,24445272,24515910,AQP4-AS1|C18orf16|CHST9-AS1|-|18q11.2|ncRNA,0,3.188546740109527e-07
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24432002,24445808,AQP4|MIWC|WCH4|-|18q11.2|protein-coding,0,0.0
14,6.989638990362296e-05,3.3979648908675615e-06,2.0624167337721666e-05,2.3773549869679182e-05,2.052815635303396e-05,9.40306614190959e-05,0.0004334405498580618,5.455220835538019e-05,9.183073758448429e-06,0.00013375056173516768,0.00022054496592374158,1.8999154240774503e-05,2.3339725824906493e-05,0.00010163882440470141,0.0002962981621228206,0.0001058597517716363,4.7058921641832164e-05,8.741041124385569e-05,0.0002415895633308641,3.82148267060495e-05,7.273203556445643e-05,6834432,6915712,ARHGAP28|-|-|18p11.31|protein-coding,0,0.00010080302982174848
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6596913527314372e-06,0.0,0.0,0.0,31158541,31331158,ASXL3|BRPS|KIAA1713|-|18q12.1|protein-coding,0,7.903292155863986e-08
18,0.0008373657059100699,0.0006693990835009096,0.0008301996911915722,0.0006428496390436222,0.0009353555112471119,0.0006845060977646685,0.000867220786667423,0.0007583702953450252,0.0006644398206516072,0.0008723012213936257,0.0007705332687958759,0.000710390251533959,0.0006760184872856844,0.0006342262642853368,0.0007715683684809019,0.0007706717470844725,0.0006570378553283655,0.0005377399982849857,0.0008671625385783334,0.0006049701027773066,0.0005688791993319518,76829275,77138282,ATP9B|ATPASEP|ATPIIB|HUSSY-20|NEO1L|hMMR1|-|18q23|protein-coding,0,0.0007300574254515623
19,8.450160570437999e-05,1.5970434987077538e-05,0.00016222292816387042,0.00018279932264658722,7.946383104400242e-05,6.89764391330868e-05,0.0002520477178641707,0.00015798067275170797,0.00023935237409117196,0.00014956682353418495,4.122335811658721e-05,0.00017425786780210362,9.641529596717323e-05,0.00011654585198405762,6.728023144399618e-05,0.00012786072427839202,2.1444571887417186e-05,3.70664402110021e-05,9.887572856852583e-05,7.025648909804485e-05,0.00026135245974613804,29202209,29264686,B4GALT6|B4Gal-T6|beta4Gal-T6|-|18q12.1|protein-coding,0,0.00011930767471541321
20,6.746218727016345e-05,8.053176791356121e-05,0.0,0.00013974992153122223,4.70161000343681e-05,3.588012080465502e-05,0.00014980194552304487,0.00010721243260594953,0.0001247120662034448,1.5472430020777752e-05,9.172197180940655e-05,8.698050300854576e-05,0.00016059954198566608,1.4635990714277004e-05,7.689169307885278e-05,0.00017026839592184872,0.0001292631138769314,0.00016347959824404654,5.919744267047663e-05,0.00017578820284782766,0.0002175925213359879,60985187,60986613,BCL2|Bcl-2|PPP1R50|-|18q21.33|protein-coding,0,0.00010067894987624067
21,1.217101316729753e-05,0.0,5.54082107580582e-06,1.6705737746261047e-05,4.304290848216798e-06,4.330359407458364e-06,1.9701843175366445e-05,0.0,0.0,1.100261690366418e-05,6.5270317017929745e-06,1.751484531571399e-05,7.779908608302164e-06,5.149700436504871e-06,9.280031923309817e-06,4.78282011016429e-06,1.0424444667494468e-05,0.0,7.039695885137761e-06,9.9946469846591e-06,0.0,54814293,54817639,BOD1L2|BOD1P|FAM44C|-|18q21.31|protein-coding,0,7.249990855102363e-06
23,0.0013669786503041881,0.0012450143360138745,0.0012851626661938502,0.0012458625188461604,0.0013886304474939424,0.0013281830925447294,0.0013366681533632234,0.0012988470879526648,0.0017690747253372263,0.0011422091673116376,0.0013105592601231682,0.001364970487485643,0.0013506477051770291,0.0014199621361499484,0.0011215581438743006,0.0014807611061068643,0.0013906209186437617,0.0013465629175161062,0.001059154244536636,0.0013489833827235473,0.0012989156890847323,43753988,43846955,C18orf25|ARKL1|RNF111L1|-|18q21.1|protein-coding,0,0.001328539373180154
25,0.0003908633942869264,0.0011920060837163405,0.0003278319136518444,0.0008966483471118189,0.0008558916802031094,0.00032261177585564806,0.0004901682707250652,0.00030366344882214527,0.0008463239267060375,0.000182918506023417,0.0002761964993811343,0.0008525870465547557,0.0007960513629566322,0.0005938417713885354,0.00030557819404613044,0.0007872521901330421,0.0006951615386837739,0.0009772815915333613,0.00023103001950315743,0.0007143232991976945,0.0007574996235136333,51885144,51908405,C18orf54|LAS2|-|18q21.2|protein-coding,0,0.0006093204992378193
