,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.003350960845484596,0.0021571204913932366,0.002855846098365063,77042474,77327094,ENSG00000005810,1,0.002787975811747632
1,0.004006365449823714,0.002818858071738359,0.0028076742588349912,76992598,77027195,ENSG00000005812,1,0.0032109659267990213
2,0.004401691231867476,0.0037692661826080067,0.0037014795577336866,42272152,42323261,ENSG00000023516,1,0.00395747899073639
8,0.016992638519437494,0.01826482795631667,0.013527123510514421,97953658,98024296,ENSG00000065150,1,0.016261529995422862
14,0.0021247690857812964,0.0022444765572832114,0.0018479644361018063,72752169,72782096,ENSG00000083520,1,0.0020724033597221045
15,0.0025046090928785426,0.001832387335048351,0.001989573196977412,72782133,73016461,ENSG00000083535,1,0.002108856541634769
21,0.002874828128578804,0.0023909969843370427,0.0025509964819140623,110878540,110915069,ENSG00000088448,1,0.0026056071982766362
27,0.010414232002040558,0.006105361492585684,0.005839747989196904,79481155,79556077,ENSG00000102471,1,0.007453113827941049
29,0.005469556032766773,0.005534755339502554,0.005013827292992693,48975912,49209779,ENSG00000102531,1,0.00533937955508734
33,0.002566279944338401,0.0029040356009107883,0.0021172342277652333,73054976,73077541,ENSG00000102554,1,0.002529183257671474
35,0.014294728668687586,0.010997455375056586,0.00889641623119319,95677139,95794988,ENSG00000102580,1,0.011396200091645789
36,0.006024969948000229,0.005226259607156742,0.004529289858823399,95801580,96053482,ENSG00000102595,1,0.005260173137993457
40,0.0037641504277588548,0.002751786612904291,0.0022593353195715566,24420931,24512778,ENSG00000102699,1,0.0029250907867449005
42,0.002154042724938509,0.0014390227883989504,0.0017791986952055692,40729128,40771190,ENSG00000102738,1,0.0017907547361810097
44,0.0075498525981868795,0.007186024107581702,0.007239229251878986,49699320,49792682,ENSG00000102753,1,0.007325035319215856
46,0.001286931723889905,0.0020599138290898636,0.0028134889722187923,41457550,41470871,ENSG00000102760,1,0.0020534448417328537
49,0.0036343112806488604,0.0027070241679367523,0.0023942296040372446,30202630,30307551,ENSG00000102781,1,0.0029118550175409527
52,0.007435459677675786,0.017427480511526358,0.004913106749576165,30906271,30925572,ENSG00000102802,1,0.00992534897959277
53,0.0028633833509920043,0.003030582406022645,0.0026650000473997,44432143,44577147,ENSG00000102804,1,0.0028529886014714498
56,0.002096202703428125,0.0018842512202798124,0.0021811740832475505,73686089,74133929,ENSG00000118922,1,0.002053876002318496
