,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.004764564092182023,0.004669066844034456,0.005913860211182502,77042474,77327094,ENSG00000005810,1,0.005115830382466327
1,0.004163819557151557,0.0038451957707176044,0.004062618636294691,76992598,77027195,ENSG00000005812,1,0.004023877988054617
2,0.004817259803112256,0.004310394534738965,0.005451733051674774,42272152,42323261,ENSG00000023516,1,0.0048597957965086655
8,0.01892039599061785,0.018149796898314616,0.020871261976389055,97953658,98024296,ENSG00000065150,1,0.019313818288440508
14,0.0020272714708988067,0.0021559111655599108,0.0022328652610176295,72752169,72782096,ENSG00000083520,1,0.002138682632492116
15,0.0023157664205254273,0.0021609249472558517,0.002552581195850191,72782133,73016461,ENSG00000083535,1,0.0023430908545438232
21,0.002464727412795822,0.0027970028350818798,0.002497777978486634,110878540,110915069,ENSG00000088448,1,0.002586502742121445
26,0.0019207402187637235,0.0019127971565200837,0.0020397601037854657,46831546,46897076,ENSG00000102468,1,0.0019577658263564245
27,0.005988685496935948,0.005958208969951483,0.006009078475894947,79481155,79556077,ENSG00000102471,1,0.005985324314260792
29,0.005521025691537844,0.005182923933510172,0.005986547553213258,48975912,49209779,ENSG00000102531,1,0.005563499059420424
33,0.003079602873248546,0.0029638305846980354,0.0034376826235357856,73054976,73077541,ENSG00000102554,1,0.003160372027160789
35,0.017856281381046255,0.016492507526618457,0.017380322888900145,95677139,95794988,ENSG00000102580,1,0.017243037265521618
36,0.005704604756657674,0.0056016460637825114,0.00554698574184432,95801580,96053482,ENSG00000102595,1,0.005617745520761501
40,0.0033890171868922146,0.003243059175199508,0.003849904229877311,24420931,24512778,ENSG00000102699,1,0.0034939935306563447
44,0.008491264208226398,0.008122335979536228,0.008593902218961646,49699320,49792682,ENSG00000102753,1,0.008402500802241425
46,0.004421513592469905,0.0046466227927581,0.004385310115662845,41457550,41470871,ENSG00000102760,1,0.004484482166963617
49,0.0034830511185469106,0.003216657824474755,0.0034223525992101538,30202630,30307551,ENSG00000102781,1,0.0033740205140772735
52,0.006149426847316624,0.006233443690389518,0.006408666882805401,30906271,30925572,ENSG00000102802,1,0.006263845806837181
53,0.004282145718578665,0.003968432358994228,0.004894648038727334,44432143,44577147,ENSG00000102804,1,0.004381742038766742
56,0.002729131461761337,0.0026021611123771757,0.003069104968596251,73686089,74133929,ENSG00000118922,1,0.0028001325142449213
57,0.0018439956251840774,0.0019822189165548125,0.0022151547430071267,75549480,75606020,ENSG00000118939,1,0.0020137897615820056
64,0.0026953231069082135,0.0031054665447988574,0.0026796287393092586,43023203,43114213,ENSG00000120675,1,0.002826806130338777
66,0.012385902087054172,0.012765716632842981,0.010824581557270825,38349849,38363619,ENSG00000120686,1,0.011992066759055993
70,0.002218959634501718,0.002157659297076437,0.0028153790736425892,31134973,31162388,ENSG00000120694,1,0.0023973326684069147
