,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.003492198817385674,0.0024013260410294442,0.0028107266823902037,77042474,77327094,ENSG00000005810,1,0.0029014171802684407
1,0.003978768364520574,0.0026024187631220634,0.0028019361563241534,76992598,77027195,ENSG00000005812,1,0.003127707761322264
2,0.004294006045459816,0.003996811548297162,0.003527902553447034,42272152,42323261,ENSG00000023516,1,0.003939573382401337
8,0.016967969748404213,0.019005996154927755,0.013761507898442148,97953658,98024296,ENSG00000065150,1,0.01657849126725804
14,0.0021482507963546033,0.0021344371919558708,0.0018347812327611326,72752169,72782096,ENSG00000083520,1,0.0020391564070238685
15,0.0024539132165260777,0.001710555925814753,0.001881895339381639,72782133,73016461,ENSG00000083535,1,0.002015454827240823
21,0.002997349969345997,0.0023631446301679536,0.0025443612724505332,110878540,110915069,ENSG00000088448,1,0.0026349519573214946
27,0.010594262336754126,0.005497786875277617,0.005938002263384562,79481155,79556077,ENSG00000102471,1,0.007343350491805435
29,0.005475821586623189,0.005370223225059196,0.005228704847908276,48975912,49209779,ENSG00000102531,1,0.00535824988653022
33,0.002687757538495306,0.0025259410651674607,0.0020042348504927155,73054976,73077541,ENSG00000102554,1,0.0024059778180518273
35,0.014554828618451995,0.011123636275369104,0.009071204840873351,95677139,95794988,ENSG00000102580,1,0.011583223244898149
36,0.006176863982346567,0.005360176386569992,0.004843698682189457,95801580,96053482,ENSG00000102595,1,0.005460246350368673
40,0.003759850596287092,0.0030972630820102804,0.002247895714977907,24420931,24512778,ENSG00000102699,1,0.00303500313109176
42,0.002084493949812371,0.0014671055525638775,0.0017685448215726558,40729128,40771190,ENSG00000102738,1,0.0017733814413163013
44,0.008270961928992548,0.007087317296090942,0.007445859955757008,49699320,49792682,ENSG00000102753,1,0.007601379726946832
46,0.0008305836357427763,0.00218958643510258,0.002538219695221014,41457550,41470871,ENSG00000102760,1,0.00185279658868879
49,0.003718423425034224,0.002590968988860242,0.002590679329047465,30202630,30307551,ENSG00000102781,1,0.0029666905809806435
52,0.007453754353093454,0.017678578796414896,0.004721423732719567,30906271,30925572,ENSG00000102802,1,0.009951252294075973
53,0.0029982305113459853,0.003135608399380979,0.0027777105821685383,44432143,44577147,ENSG00000102804,1,0.0029705164976318345
56,0.002143149522299113,0.001971606091032877,0.002261566756766398,73686089,74133929,ENSG00000118922,1,0.002125440790032796
57,0.002327061094963086,0.0021140551444103896,0.0018541008959906769,75549480,75606020,ENSG00000118939,1,0.002098405711788051
64,0.0028540361640489445,0.0031830567033177405,0.0024820332549580497,43023203,43114213,ENSG00000120675,1,0.002839708707441578
66,0.011267603262127309,0.00919509057000047,0.01029099742311402,38349849,38363619,ENSG00000120686,1,0.010251230418413934
70,0.00235422466442404,0.002028995980707992,0.0021186617501506673,31134973,31162388,ENSG00000120694,1,0.0021672941317608997
72,0.0057668527045486185,0.004986708796286762,0.004218609873937265,36949738,37000763,ENSG00000120697,1,0.004990723791590882
73,0.0017539292991018416,0.0011021828293939014,0.001536556744364847,36998816,37025881,ENSG00000120699,1,0.0014642229576201967
74,0.0015361281672255577,0.0016637486714015587,0.0015772614808826821,19674752,19783019,ENSG00000121390,1,0.0015923794398365998
75,0.0020469969766990755,0.0019022945191089658,0.0019519143086650574,19958677,20091829,ENSG00000121741,1,0.001967068601491033
78,0.1238595202504856,0.12397435299442579,0.10940857558930552,27251362,27256691,ENSG00000122026,1,0.11908081627807231
79,0.004013053146223884,0.002989680169375019,0.0027292962870544453,27435643,27450591,ENSG00000122033,1,0.0032440098675511155
80,0.004852733055457746,0.004239236894287229,0.003734444289166112,27424619,27435823,ENSG00000122034,1,0.004275471412970362
82,0.008567648018879147,0.006110412690070066,0.010507742132760758,29764371,29850617,ENSG00000122042,1,0.008395267613903324
84,0.0020440295413859705,0.0017167550695640563,0.0010055254945433689,49660674,49691486,ENSG00000123179,1,0.001588770035164465
91,0.005182747811386893,0.003362627842998997,0.003393124391568494,97434169,97469128,ENSG00000125249,1,0.003979500015318128
93,0.0014111720136376967,0.0017466771209093076,0.0012712559415450758,95019835,95301475,ENSG00000125257,1,0.0014763683586973603
96,0.02273580793740277,0.0160229978411998,0.015682325064788772,99446311,99564048,ENSG00000125304,1,0.018147043614463784
100,0.001869522110677441,0.0014104489547970825,0.0013889573672912453,113177536,113208715,ENSG00000126226,1,0.0015563094775885896
102,0.0009300319022311007,0.0015339562213867463,0.002220578779471915,23570370,23676104,ENSG00000127863,1,0.0015615223010299207
103,0.0048398542683095154,0.0037648040629752262,0.003658657023967222,26132115,26222314,ENSG00000127870,1,0.004087771785083988
104,0.008191783448412619,0.00713343427475042,0.006873137443813369,114234887,114272723,ENSG00000130177,1,0.007399451722325469
107,0.0014790017767092871,0.0014969876393105081,0.0014204932551485463,19823482,19863649,ENSG00000132950,1,0.0014654942237227804
111,0.014157786276595034,0.0119688851523527,0.011517546552576075,28659065,28678959,ENSG00000132963,1,0.012548072660507939
114,0.0016187486259780204,0.0019681733047737463,0.0014826390614913949,26557683,26688948,ENSG00000132970,1,0.0016898536640810539
118,0.0030168054903097676,0.0028801998153771555,0.002609705151003577,39655627,39791665,ENSG00000133103,1,0.0028355701522301668
119,0.003477315144581602,0.0032250867303381704,0.0029020751060280852,36301638,36370180,ENSG00000133104,1,0.0032014923269826196
123,0.10758019209528812,0.22181521929835382,0.28803962362714824,37562583,37598844,ENSG00000133110,1,0.2058116783402634
125,0.08117107144297772,0.0626854360212892,0.059507664247547956,45333471,45341284,ENSG00000133112,1,0.06778805723727162
130,0.0015289061252349364,0.001385486348752361,0.0014009828241186987,33103137,33350630,ENSG00000133121,1,0.0014384584327019987
132,0.012216198456150901,0.013400391489139817,0.006170739346085759,110305812,110513209,ENSG00000134871,1,0.010595776430458824
134,0.0025241978775862946,0.0025131850381269545,0.0025641351801270126,95578202,95644706,ENSG00000134874,1,0.0025338393652800874
135,0.004001457466299536,0.0035442261163507985,0.003854579534925941,99200774,99386504,ENSG00000134882,1,0.0038000877058587588
136,0.0017579145938040495,0.001434581809296006,0.0012252232715800483,106541673,106568137,ENSG00000134884,1,0.001472573224893368
139,0.0018826910803873323,0.0014564693120477196,0.0014441431288861658,102596958,102679958,ENSG00000134900,1,0.0015944345071070727
140,0.003505294562937927,0.003508349627404599,0.0035128034563984833,102784281,102798976,ENSG00000134901,1,0.003508815882247003
143,0.002141709699645495,0.0014249127028139717,0.0014634270012789555,52412602,52450634,ENSG00000136100,1,0.0016766831345794743
145,0.002455675499915268,0.002455601512255706,0.002428934175990918,52455429,52476628,ENSG00000136108,1,0.002446737062720631
150,0.0018719636329232996,0.0014831838512707177,0.0014229446148166622,47745736,48037968,ENSG00000136143,1,0.001592697366336893
152,0.0025609696804849143,0.0018231582997475359,0.0021753768798348314,48053323,48095131,ENSG00000136146,1,0.0021865016200224275
155,0.003301909265302767,0.002995480167774811,0.002925858945664306,45464898,45536701,ENSG00000136152,1,0.0030744161262472943
156,0.0112093904692172,0.00572401729896277,0.006254576741485102,75620434,75859870,ENSG00000136153,1,0.007729328169888357
158,0.00673335740755324,0.005036454798708594,0.004992623899955678,48232612,48270357,ENSG00000136156,1,0.005587478702072504
159,0.002382529936012789,0.0012158284465144259,0.001255397976522757,80335976,80341126,ENSG00000136158,1,0.0016179187863499906
160,0.0033193623279545114,0.0023170338910505706,0.001850060175868949,48037726,48047221,ENSG00000136159,1,0.00249548546495801
162,0.002027766345676276,0.0011729651590713487,0.0012100690791694447,48488963,48533256,ENSG00000136161,1,0.0014702668613056898
165,0.002712670183617631,0.002736183746159834,0.0023487234101073136,25301524,25365390,ENSG00000139496,1,0.0025991924466282593
166,0.005977201509919852,0.00500186306904972,0.004592227984404991,25246222,25287488,ENSG00000139505,1,0.005190430854458188
167,0.0014299937964795872,0.0010132180344090882,0.0020177463770380917,28700064,28718970,ENSG00000139508,1,0.0014869860693089224
168,0.003438040094633351,0.0034416229299588682,0.003122982090113441,29509414,29595688,ENSG00000139514,1,0.00333421503823522
176,0.0159332083479719,0.015974362901589306,0.015066911352889267,46771256,46797420,ENSG00000139684,1,0.01565816086748349
177,0.004094306655840234,0.003567837704622452,0.0038809241139535393,48303744,48599436,ENSG00000139687,1,0.003847689491472075
182,0.012099656055748552,0.009001468479504742,0.00998818980832697,97221434,97394120,ENSG00000139793,1,0.01036310478119342
185,0.0016687564037022114,0.0015141129140277235,0.0014018965168876851,108218392,108234243,ENSG00000139826,1,0.0015282552782058733
188,0.0023876064399494445,0.0016842597243896876,0.0013343725195613337,113208193,113267108,ENSG00000139842,1,0.0018020795613001553
192,0.004161184144938635,0.0031200616115370657,0.003163951186981398,113491021,113554590,ENSG00000150403,1,0.003481732314485699
193,0.001837935762960519,0.0017030391884954245,0.001765228004242032,20728731,20773961,ENSG00000150456,1,0.0017687343185659916
194,0.003931099820316803,0.002651127972584086,0.0026653443232193394,20973036,21061586,ENSG00000150457,1,0.0030825240387067424
195,0.005627177767572095,0.0043136669583973474,0.00421367898598868,21140119,21149097,ENSG00000150459,1,0.004718174570652707
202,0.006176402137159015,0.009046062282069105,0.005783245755113693,23288689,23433763,ENSG00000151835,1,0.007001903391447271
206,0.0021669565615886808,0.0015847275645934856,0.001868241242945735,78614289,78659155,ENSG00000152193,1,0.0018733084563759671
207,0.0037499795337888452,0.0035483643987210415,0.003882224629045451,27066156,27171811,ENSG00000152484,1,0.003726856187185112
209,0.001493226355682198,0.0018801354426080342,0.0018569546160590385,94601857,94634661,ENSG00000152749,1,0.0017434388047830901
219,0.004875412816354946,0.0031637300553854623,0.003125635105507713,21492691,21604181,ENSG00000165487,1,0.0037215926590827074
230,0.002816161636136913,0.0025384637854893883,0.0027764365905802503,21176658,21179084,ENSG00000173141,1,0.0027103540040688506
233,0.0017297484060165744,0.001691418801137472,0.001561592605018545,108207439,108218368,ENSG00000174405,1,0.0016609199373908638
243,0.0057415346515892595,0.01156767055262964,0.00651110518488316,76880175,76886405,ENSG00000178695,1,0.00794010346303402
248,0.0029568211956028036,0.0012677958965336014,0.0009291458566315119,43879284,43893932,ENSG00000179630,1,0.0017179209829226388
251,0.003997362682251797,0.002046028477338564,0.001447578202989594,45192853,45201045,ENSG00000180332,1,0.0024969897875266513
256,0.011835689128657503,0.009775675718808038,0.010025960363517253,21348784,21459370,ENSG00000180776,1,0.010545775070327598
259,0.02412888007767425,0.023479047019729703,0.022093960829914827,113820549,113864076,ENSG00000183087,1,0.023233962642439595
260,0.0009672073540530093,0.0023820410207879045,0.0026894460300994393,93226807,94408020,ENSG00000183098,1,0.0020128981349801177
262,0.007074240886427061,0.0046524556746448745,0.0045077699479255315,39209116,39603528,ENSG00000183722,1,0.005411488836332488
267,0.009374464253021327,0.006637883671226196,0.006091009047197569,113297239,113323672,ENSG00000185896,1,0.007367785657148364
272,0.020727246873110155,0.022293942127408237,0.009155620354758183,110148963,110307157,ENSG00000187498,1,0.01739226978509219
273,0.0017621538355166153,0.0014989967880718778,0.0014590847035331471,31199975,31332276,ENSG00000187676,1,0.0015734117757072133
275,0.0058639311175633655,0.005345140687206761,0.005123644450891712,75525214,75549439,ENSG00000188243,1,0.0054442387518872795
276,0.007205750132401506,0.005095485201462088,0.004152416700816363,45120510,45284893,ENSG00000188342,1,0.005484550678226652
279,0.003996049842030042,0.002697583534875566,0.003030996596288009,30456704,30617597,ENSG00000189403,1,0.0032415433243978727
283,0.003807331448040625,0.004109025291429694,0.0035911624819209976,113584721,113641473,ENSG00000198176,1,0.0038358397404637725
284,0.02887877640215423,0.015006098946061825,0.024809456952180203,101452593,101720856,ENSG00000198542,1,0.022898110766798752
