,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00449201191377843,0.0039050570659603465,0.003352162008491766,77042474,77327094,ENSG00000005810,1,0.003916410329410181
1,0.0055676970018761675,0.00447489846419799,0.004957869183215156,76992598,77027195,ENSG00000005812,1,0.005000154883096437
2,0.005439453004707046,0.00484403907568075,0.004481082062725656,42272152,42323261,ENSG00000023516,1,0.00492152471437115
8,0.02111967964825139,0.02152378931341387,0.01916786162285153,97953658,98024296,ENSG00000065150,1,0.020603776861505597
14,0.0024646162898202782,0.002386603672555307,0.00235164774874404,72752169,72782096,ENSG00000083520,1,0.002400955903706542
15,0.0017795141621811254,0.0018758650606620257,0.0020739349986067766,72782133,73016461,ENSG00000083535,1,0.001909771407149976
21,0.002592798188184787,0.002249208383693697,0.0024671748020259027,110878540,110915069,ENSG00000088448,1,0.002436393791301462
27,0.005428464088497745,0.005211130412365272,0.0051716693053548745,79481155,79556077,ENSG00000102471,1,0.005270421268739296
29,0.006437351186964895,0.006197636054204444,0.005584263268253171,48975912,49209779,ENSG00000102531,1,0.006073083503140837
35,0.01886358881142129,0.01902610096036514,0.016008499433798094,95677139,95794988,ENSG00000102580,1,0.017966063068528174
36,0.007198448654008578,0.007879190399591908,0.007915398688107273,95801580,96053482,ENSG00000102595,1,0.007664345913902586
39,0.004421492383502965,0.004472902508248891,0.005378603447754886,23180979,23325162,ENSG00000102683,1,0.004757666113168914
40,0.004088988806660657,0.003592365523979951,0.003288313019032968,24420931,24512778,ENSG00000102699,1,0.0036565557832245257
42,0.002092996503745395,0.002366980149409104,0.0018900013812508548,40729128,40771190,ENSG00000102738,1,0.0021166593448017842
44,0.01254990561395849,0.011644656798596376,0.010102747477703962,49699320,49792682,ENSG00000102753,1,0.011432436630086277
49,0.006276990634288743,0.005835261206739894,0.005245652162406167,30202630,30307551,ENSG00000102781,1,0.005785968001144934
52,0.003868005056554842,0.004566681735258712,0.004203069765863455,30906271,30925572,ENSG00000102802,1,0.00421258551922567
53,0.0025216185399015633,0.002095965865220448,0.0021635107668685908,44432143,44577147,ENSG00000102804,1,0.0022603650573302008
56,0.0028950295242089787,0.002868562901320705,0.002673804589207858,73686089,74133929,ENSG00000118922,1,0.002812465671579181
57,0.002741477227553122,0.002178575290956913,0.0022642811823417063,75549480,75606020,ENSG00000118939,1,0.0023947779002839137
64,0.0030620657424515964,0.003403914485630722,0.0037430763348948125,43023203,43114213,ENSG00000120675,1,0.0034030188543257103
66,0.014209159576773076,0.01392855502404139,0.014061382817972683,38349849,38363619,ENSG00000120686,1,0.014066365806262382
69,0.004035578828177897,0.003956159801188513,0.0033420215497974057,36844831,36920765,ENSG00000120693,1,0.003777920059721272
70,0.002829982477390202,0.0030352356535803247,0.002850392585966589,31134973,31162388,ENSG00000120694,1,0.002905203572312372
72,0.006492357035634858,0.007181251919686316,0.007578040995605675,36949738,37000763,ENSG00000120697,1,0.007083883316975616
73,0.002623223646870931,0.0023131425459867526,0.0026007294867841846,36998816,37025881,ENSG00000120699,1,0.0025123652265472895
74,0.0017578516578100807,0.0017673244564387603,0.001785385634169286,19674752,19783019,ENSG00000121390,1,0.001770187249472709
75,0.002298522693085512,0.0021402476602734627,0.002125046298103139,19958677,20091829,ENSG00000121741,1,0.0021879388838207045
78,0.10540604602823068,0.11375435355526473,0.12732653046108458,27251362,27256691,ENSG00000122026,1,0.11549564334819333
79,0.0028994813176810674,0.0027660382570242944,0.003149061138480631,27435643,27450591,ENSG00000122033,1,0.002938193571061998
80,0.006596490258751166,0.006441313434286773,0.00590585485673893,27424619,27435823,ENSG00000122034,1,0.006314552849925624
82,0.012422504616449616,0.011391143131546294,0.01081773650128839,29764371,29850617,ENSG00000122042,1,0.011543794749761435
84,0.002188506870641849,0.0022207693719579237,0.0018833060321873536,49660674,49691486,ENSG00000123179,1,0.002097527424929042
91,0.006071617849998269,0.00651018463252849,0.005595385559751318,97434169,97469128,ENSG00000125249,1,0.006059062680759359
93,0.0025051354854549322,0.00264047270742224,0.002409633312263516,95019835,95301475,ENSG00000125257,1,0.002518413835046896
96,0.03460432497391907,0.03559700871038232,0.03223422876457888,99446311,99564048,ENSG00000125304,1,0.03414518748296009
102,0.005027760301882707,0.0053118480078160925,0.0050513038352645555,23570370,23676104,ENSG00000127863,1,0.005130304048321118
103,0.0056654875166647495,0.005917269448496587,0.005790293040410163,26132115,26222314,ENSG00000127870,1,0.005791016668523833
104,0.00990429634790626,0.010049859816660999,0.009593275246480657,114234887,114272723,ENSG00000130177,1,0.009849143803682637
107,0.002304315839028905,0.002015075449627091,0.0020644408679436027,19823482,19863649,ENSG00000132950,1,0.002127944052199866
111,0.0160805500723748,0.012931875900963128,0.016350403443374694,28659065,28678959,ENSG00000132963,1,0.015120943138904205
118,0.0035201498893314607,0.0034177173747902048,0.0034734259292186977,39655627,39791665,ENSG00000133103,1,0.0034704310644467877
119,0.003574786064259219,0.002795823756308832,0.00268354208731527,36301638,36370180,ENSG00000133104,1,0.0030180506359611067
122,0.0021844282722957536,0.0022299380971255714,0.001963441800946187,37632063,37869802,ENSG00000133107,1,0.0021259360567891707
123,0.08449123488277716,0.08347269255410504,0.09044738278221745,37562583,37598844,ENSG00000133110,1,0.08613710340636656
125,0.05819821081905191,0.06568407962495622,0.06780545269525422,45333471,45341284,ENSG00000133112,1,0.06389591437975412
132,0.008471280417963002,0.0072099293981008105,0.006470322419681022,110305812,110513209,ENSG00000134871,1,0.007383844078581611
135,0.0032370424716816346,0.00320836603220643,0.003392171124158377,99200774,99386504,ENSG00000134882,1,0.003279193209348814
139,0.0024853216042671367,0.0022846345638554352,0.0020685348843539745,102596958,102679958,ENSG00000134900,1,0.002279497017492182
140,0.0050501436028552215,0.006053670496328414,0.005768211056656169,102784281,102798976,ENSG00000134901,1,0.005624008385279935
143,0.0018292997330619195,0.0018596831735313549,0.001844250812422688,52412602,52450634,ENSG00000136100,1,0.0018444112396719876
145,0.00614053529707848,0.006407316635099363,0.005392256438260327,52455429,52476628,ENSG00000136108,1,0.00598003612347939
