,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.5857284519668873e-06,9.624073977807485e-07,1.1686184691811385e-06,117287120,117715971,ENSG00000001626,0,1.572251439642925e-06
2,0.00013962127858587465,0.00011477929142765137,0.00013827515431226567,92084987,92134803,ENSG00000001630,0,0.00013089190810859725
3,0.00016781853027191026,0.0001516567355891402,0.0001161091431429557,92197498,92246166,ENSG00000001631,0,0.0001451948030013354
4,6.793328261314702e-07,0.0,0.0,99238829,99311130,ENSG00000002079,0,2.2644427537715672e-07
5,0.0,0.0,0.0,150824627,150861504,ENSG00000002726,0,0.0
6,5.2506766014055296e-05,9.282926936517196e-05,7.297098868877668e-05,121325367,121341104,ENSG00000002745,0,7.276900802266797e-05
7,5.288431740746498e-05,3.0211927616232334e-05,2.730554514206483e-05,43112629,43566001,ENSG00000002746,0,3.6800596721920716e-05
8,5.926074821129488e-06,4.411366909086282e-06,1.6873202635416753e-05,1815793,2233243,ENSG00000002822,0,9.070214788544174e-06
9,6.1612771567454995e-06,2.751870843987323e-06,8.35375692445478e-07,150800403,150805118,ENSG00000002933,0,3.2495078977260997e-06
10,0.0,0.0,0.0,8113184,8262687,ENSG00000003147,0,0.0
12,0.0004652542198061457,0.00046545020165921847,0.00043148172996189464,93232340,93361123,ENSG00000004766,0,0.00045406205047575295
13,1.1314838349131678e-05,9.826552771696802e-06,3.196084160314704e-06,95583499,95596516,ENSG00000004799,0,8.112491760381061e-06
14,0.0,0.0,0.0,20615667,20777038,ENSG00000004846,0,0.0
15,0.00021249530668457204,0.000205463871992782,0.00021138607896122288,96120220,96322147,ENSG00000004864,0,0.0002097817525461923
16,0.00019387714478391973,0.00023823021903117883,0.000157990866112507,116953238,117230176,ENSG00000004866,0,0.00019669940997586852
17,0.0005282762437911379,0.0003944384086733117,0.00017879470833299168,26667068,26995239,ENSG00000005020,0,0.0003671697869324805
