,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.6566723724114395e-06,5.792422474134998e-07,2.6731208419636698e-06,117287120,117715971,ENSG00000001626,0,1.96967848726287e-06
2,0.00011654363296772359,8.648846421259614e-05,7.2483878757382e-05,92084987,92134803,ENSG00000001630,0,9.183865864590058e-05
3,0.00011677319210573978,0.00010210684812623575,0.00012529866011124182,92197498,92246166,ENSG00000001631,0,0.00011472623344773911
4,0.0,0.0,0.0,99238829,99311130,ENSG00000002079,0,0.0
5,0.0,0.0,0.0,150824627,150861504,ENSG00000002726,0,0.0
6,2.312030514334197e-06,1.5879116431149937e-05,4.071104004846772e-06,121325367,121341104,ENSG00000002745,0,7.420750316776969e-06
7,2.4369647602419434e-05,1.8596855453938345e-05,1.835634079214963e-05,43112629,43566001,ENSG00000002746,0,2.0440947949502468e-05
8,5.218857253548167e-07,1.5930362954961803e-06,3.6758183819788737e-06,1815793,2233243,ENSG00000002822,0,1.9302468009432903e-06
9,0.0,0.0,0.0,150800403,150805118,ENSG00000002933,0,0.0
10,3.0909143830112085e-06,5.896811922793387e-07,0.0,8113184,8262687,ENSG00000003147,0,1.2268651917635158e-06
12,0.0003564421061770785,0.00041177505283517555,0.0004458785226586745,93232340,93361123,ENSG00000004766,0,0.0004046985605569762
13,8.303771456792962e-06,1.3307146851946447e-05,6.579706860780638e-06,95583499,95596516,ENSG00000004799,0,9.396875056506682e-06
14,0.0,0.0,0.0,20615667,20777038,ENSG00000004846,0,0.0
15,0.0001139089439395988,0.00013038851850271223,0.00010924165723002054,96120220,96322147,ENSG00000004864,0,0.00011784637322411052
16,0.00014091884985329846,0.00013832606010504155,0.0001317894541041506,116953238,117230176,ENSG00000004866,0,0.00013701145468749686
17,0.0005834752460581745,0.0005908141070154328,0.0004728039426625386,26667068,26995239,ENSG00000005020,0,0.0005490310985787153
18,0.00027567650235071147,0.00020497882804062766,0.0002738271244060649,27181157,27185232,ENSG00000005073,0,0.00025149415159913467
20,0.0,5.273167867847195e-07,3.0418655776281593e-07,11370365,11832198,ENSG00000005108,0,2.7716778151584517e-07
21,5.666047892446513e-05,4.391409018242312e-05,6.31355447497793e-05,107044705,107161811,ENSG00000005249,0,5.4570037952222515e-05
22,0.0002575921350938881,0.0002893824593546437,0.00026469756013369907,87345664,87399794,ENSG00000005469,0,0.00027055738486074363
23,9.276842855753211e-06,6.334112679596254e-06,8.59736256012568e-06,87401696,87480435,ENSG00000005471,0,8.069439365158383e-06
24,0.00041035671300471496,0.00039100282643260556,0.00039567742996649566,104940943,105115019,ENSG00000005483,0,0.0003990123231346054
25,0.0003725871001455182,0.0003409514275644316,0.0003419318569796925,75842602,75888926,ENSG00000005486,0,0.0003518234615632141
26,0.0,0.0,0.0,95478444,95540233,ENSG00000005981,0,0.0
27,2.203991731948696e-06,0.0,0.0,97732084,97740472,ENSG00000006128,0,7.346639106495654e-07
29,0.00010174660653040108,9.436782252218818e-05,0.00011094075150958787,98291650,98401090,ENSG00000006453,0,0.00010235172685405903
30,0.00021123349626928585,0.00019589097549990204,0.0001838482449111672,140084746,140176983,ENSG00000006459,0,0.00019699090556011837
31,0.00016717603588129576,0.0001599174834949116,0.00013336454109505526,13891229,13991425,ENSG00000006468,0,0.00015348602015708755
32,0.00013827312678276453,0.00016635293128140766,0.00016459484626731735,141551278,141655244,ENSG00000006530,0,0.00015640696811049652
34,0.00023515904508790506,0.0002243168858671884,0.00021174354095097406,75769533,75789896,ENSG00000006606,0,0.00022373982396868918
35,0.0005255068359597159,0.0006304361213842129,0.0006898299332236836,30496621,30504841,ENSG00000006625,0,0.000615257630189204
36,0.00020118439020304666,0.00022496394091037065,0.00019881517825489714,87876216,87909553,ENSG00000006634,0,0.00020832116978943815
37,0.0001294034866198563,0.00016324690914752536,0.00018581792357219348,112422887,112481017,ENSG00000006652,0,0.00015948943977985835
38,0.00011439320592683654,9.438519444900346e-05,9.611263873717828e-05,74453790,74602605,ENSG00000006704,0,0.0001016303463710061
39,0.00046532655865532985,0.0005196464073053541,0.0004902466324545775,38722974,38932394,ENSG00000006715,0,0.0004917398661384206
40,8.243603796200589e-05,0.00010080174940088057,9.915200825044621e-05,12570577,12660182,ENSG00000006747,0,9.41299318711109e-05
42,1.546534062756086e-06,7.081104173226569e-07,8.169572978087256e-07,87934143,88202889,ENSG00000008277,0,1.0238672592958226e-06
44,0.0001647675610147457,0.0001823397862073852,0.00017298037930869975,122064583,122144308,ENSG00000008311,0,0.00017336257551027687
46,0.0,0.0,0.0,73593194,73624543,ENSG00000009950,0,0.0
49,0.0006210694970092914,0.0006107730831481715,0.0005353996175714482,5620047,5781696,ENSG00000011275,0,0.0005890807325763036
51,0.0006255018832072611,0.000611961760037044,0.0006630535128475147,151341772,151378449,ENSG00000013374,0,0.0006335057186972733
52,0.0,0.0,0.0,44512535,44541330,ENSG00000015520,0,0.0
53,0.0005393058271356914,0.0006117988851143877,0.0005762243851552308,44379119,44490658,ENSG00000015676,0,0.00057577636580177
54,8.511344499893492e-06,9.152241036315847e-06,8.17476689448569e-06,81699010,81770438,ENSG00000019991,0,8.61278414356501e-06
55,0.0,0.0,0.0,152445477,152447150,ENSG00000020219,0,0.0
56,0.0,0.0,0.0,99828013,99866093,ENSG00000021461,0,0.0
57,0.0001463060786087227,0.00014793417526737194,0.00014619983350649564,151211484,151227205,ENSG00000033050,0,0.0001468133624608634
59,0.0,0.0,0.0,49850421,50121329,ENSG00000042813,0,0.0
60,0.00014844480627236478,0.00014870208582195966,0.0001431309884241552,18086949,19002416,ENSG00000048052,0,0.00014675929350615988
61,0.00046180264829665234,0.0005969575612834408,0.0005407674255349349,127346790,127431924,ENSG00000048405,0,0.000533175878371676
63,0.00039933817356373804,0.00036204289749632197,0.00041168418043185457,74231499,74254458,ENSG00000049541,0,0.00039102175049730484
64,2.2050523956468077e-05,1.3857608664733042e-05,1.084881349894277e-05,144355288,144380632,ENSG00000050327,0,1.558564870671463e-05
65,1.3153266632129901e-05,6.022476893658459e-06,1.0036316890013772e-05,26152198,26187137,ENSG00000050344,0,9.737353471934045e-06
66,1.949991562641252e-06,0.0,0.0,150944961,150978321,ENSG00000055118,0,6.49997187547084e-07
68,0.00036171413605126353,0.0003315791953660232,0.00033134317319339555,152134922,152436644,ENSG00000055609,0,0.00034154550153689406
70,4.624627235067114e-07,1.411650051772659e-06,2.4429618164489937e-06,44210019,44334577,ENSG00000058404,0,1.4390248639094546e-06
71,6.016957545332435e-07,4.591633088331539e-06,3.17846038164382e-06,139777051,140020325,ENSG00000059377,0,2.7905964081695346e-06
72,9.929562545347917e-05,9.19739942338267e-05,8.561287943384879e-05,140023749,140062951,ENSG00000059378,0,9.229416637371822e-05
73,6.513061741515277e-05,5.522464737551588e-05,8.919887306451732e-05,43866558,43869893,ENSG00000062582,0,6.985137928506198e-05
74,0.0001932266685032013,0.00013326178998729487,0.00014311356144968597,139561570,139777998,ENSG00000064393,0,0.0001565340066467274
75,0.0007117177466639976,0.0005899225332466277,0.0006180834413704304,128954180,129055173,ENSG00000064419,0,0.0006399079070936852
76,0.00021549949945855396,0.00021591504644779706,0.00021631324567295324,39950121,40099580,ENSG00000065883,0,0.00021590926385976807
77,4.3961716282439593e-07,1.6773931268758664e-06,3.870465827590844e-07,100177563,100221488,ENSG00000066923,0,8.346856241531155e-07
78,5.811852959006956e-05,0.0002217557494667576,0.0001298894422944346,67139961,67302503,ENSG00000067601,0,0.00013658790711708725
79,3.0056396474757713e-05,6.175211955157391e-05,7.056580311159842e-05,97851677,97872542,ENSG00000070669,0,5.4124773045976684e-05
80,0.0006423220297469941,0.0005937521421004289,0.0005572978542994487,24796540,24981634,ENSG00000070882,0,0.0005977906753822905
81,0.000351629167072636,0.0003556736386697267,0.0003755433528228505,17790761,17940501,ENSG00000071189,0,0.00036094871952173775
82,0.00012480696309017056,0.00015283038851993214,0.00014374128836592312,120950763,120977216,ENSG00000071243,0,0.00014045954665867528
83,0.0001173346016190848,9.026487042385307e-05,8.741059621062074e-05,73683025,73705161,ENSG00000071462,0,9.833668941785287e-05
84,0.0,0.0,0.0,983181,989640,ENSG00000073067,0,0.0
85,0.0005607171808740287,0.0005484920867699244,0.0005636273014242956,88205115,88226993,ENSG00000075142,0,0.0005576121896894163
86,0.00043849222750607655,0.0005093939609065707,0.00048400541920667434,83955777,84492724,ENSG00000075213,0,0.00047729720253977386
88,0.00018257582753886242,0.00020389235279643446,0.0001522484002550884,87833568,87876360,ENSG00000075303,0,0.00017957219353012844
91,1.7674480373255473e-05,2.4523035763650744e-05,1.2260119668656865e-05,107580246,107629170,ENSG00000075790,0,1.815254526852103e-05
92,0.0,0.0,3.336798152478383e-06,117710651,117874139,ENSG00000077063,0,1.1122660508261278e-06
93,0.0,0.0,0.0,100643097,100656448,ENSG00000077080,0,0.0
94,1.590515848050827e-05,1.0519143015011033e-05,2.147154152420789e-05,100574011,100586129,ENSG00000077454,0,1.596528100657573e-05
95,0.0002199735481643487,0.00024025709729007328,0.00021424583602252698,38383704,38631420,ENSG00000078053,0,0.00022482549382564965
96,6.187742427927681e-05,6.443510734098372e-05,7.547468024051722e-05,100300020,100336307,ENSG00000078319,0,6.726240395359258e-05
97,0.00014804313170903373,0.0001832267495757231,0.00018291377778949404,27162438,27175180,ENSG00000078399,0,0.00017139455302475027
98,1.364641505529434e-05,2.1695397242193134e-05,9.01090652269614e-06,100400826,100428992,ENSG00000078487,0,1.478423960672787e-05
99,0.0,0.0,1.4267806269245122e-06,31052308,31111479,ENSG00000078549,0,4.755935423081707e-07
100,0.00034971434928402704,0.0002748114320975261,0.000306485490129728,43926436,43956136,ENSG00000078967,0,0.0003103370905037604
101,0.00019246241681703563,0.0001764921027236229,0.00017419369416489508,135361795,135510127,ENSG00000080802,0,0.00018104940456851787
102,0.0,0.0,0.0,123113531,123199972,ENSG00000081800,0,0.0
103,0.00010137045949681325,8.821454163419522e-05,9.029216234588524e-05,122318411,122886759,ENSG00000081803,0,9.329238782563123e-05
104,0.00029532323660815067,0.00029560960025638985,0.00034712720794086627,151238764,151277896,ENSG00000082014,0,0.00031268668160180224
105,0.0,0.0,3.338714446388186e-06,100367530,100400096,ENSG00000085514,0,1.1129048154627286e-06
106,0.0,0.0,1.0345751699198558e-06,87503017,87713323,ENSG00000085563,0,3.448583899732853e-07
108,0.0007062790083605427,0.0006543167460053204,0.0006647671075896224,6022247,6059175,ENSG00000086232,0,0.0006751209539851618
110,0.0,0.0,0.0,26291862,26374383,ENSG00000086300,0,0.0
111,5.811361146543135e-06,0.0,3.654588448027133e-06,74199652,74229834,ENSG00000086730,0,3.1553165315234228e-06
113,9.261742325759227e-07,0.0,8.154199710014876e-07,100889994,100896974,ENSG00000087085,0,5.805314011924701e-07
114,0.0001343699963031543,0.00011617228709936045,0.00010941196829420286,100875103,100888664,ENSG00000087087,0,0.00011998475056557254
115,0.00024027837527469095,0.0003008423999316034,0.00036418722787566503,141002610,141015228,ENSG00000090263,0,0.0003017693343606531
117,2.4695897379739724e-05,2.3985591243741918e-05,2.899026557271782e-05,76461676,76505995,ENSG00000091073,0,2.589058473206649e-05
118,0.0002732253642763502,0.0003585463658978936,0.0002832672897219613,105439661,105522271,ENSG00000091127,0,0.00030501300663206835
119,2.6871056489624113e-06,0.0,0.0,108023548,108130361,ENSG00000091128,0,8.957018829874705e-07
120,2.5668256894758086e-05,2.483458833321953e-05,2.2195231868218836e-05,108147623,108456717,ENSG00000091129,0,2.4232692365398816e-05
122,8.748357207718238e-06,1.1811396803445236e-05,1.4219458040031883e-05,107660828,107717809,ENSG00000091137,0,1.1593070683731785e-05
123,0.0006729993589233164,0.0006964319454142834,0.0007136289478655455,107891162,107931730,ENSG00000091140,0,0.0006943534174010485
124,0.0,0.0,5.854812976311757e-06,130380339,130388114,ENSG00000091704,0,1.9516043254372524e-06
125,0.00030336298068923165,0.0003156831655234541,0.00035427531722331834,130018287,130051451,ENSG00000091732,0,0.00032444048781200135
126,0.00021828625108608583,0.00026488572093461845,0.0002005094573883026,32495426,32588726,ENSG00000105778,0,0.00022789380980300228
127,8.011111725965987e-07,3.056701821402951e-06,2.8212491406221073e-06,87627548,87832296,ENSG00000105784,0,2.2263540448738853e-06
128,1.8992094713442666e-05,3.1191804187878284e-05,2.1809963182552356e-05,90245174,90311063,ENSG00000105792,0,2.399795402795777e-05
129,0.00015983988164355162,0.0001548160588705857,0.0001525060384312926,90335223,90391453,ENSG00000105793,0,0.00015572065964847664
130,2.009027392300008e-05,1.4618120050921377e-05,1.9744552116035307e-05,102579646,102616756,ENSG00000105808,0,1.815098202998559e-05
132,0.0005569925824024119,0.0006192138201512016,0.0006227796210967246,103297435,103329511,ENSG00000105819,0,0.000599662007883446
133,0.0001254743707365691,0.00012709607548623057,0.00014910949705020844,103312289,103344830,ENSG00000105821,0,0.00013389331442433601
135,0.000500795328548858,0.0005809342251557881,0.0006442591994796313,93962762,94004382,ENSG00000105829,0,0.0005753295843947591
136,0.000420198118758366,0.0005176876192404577,0.00051597265612881,106248298,106285966,ENSG00000105835,0,0.0004846194647092112
137,0.0006862162729944594,0.0007862227303389704,0.0007034471786767824,19695461,19709037,ENSG00000105849,0,0.0007252953940034041
138,0.0,0.0,6.45209200216756e-06,95359872,95396375,ENSG00000105852,0,2.1506973340558532e-06
140,6.796600809777506e-05,6.592480541350515e-05,5.852332917159554e-05,20330702,20415754,ENSG00000105855,0,6.413804756095859e-05
142,3.4314603429320857e-06,4.18976085099107e-06,1.208447028684506e-05,107563484,107578523,ENSG00000105865,0,6.568563826922738e-06
143,0.00012971438175138112,0.0001452426857169489,9.659209324882499e-05,21428043,21514822,ENSG00000105866,0,0.00012384972023905168
144,4.503859938178473e-05,5.155447885138601e-05,4.90152286379651e-05,135183839,135211555,ENSG00000105875,0,4.853610229037862e-05
145,6.0655421168101104e-06,4.806736332590848e-06,4.72403115064136e-06,21543039,21901839,ENSG00000105877,0,5.198769866680772e-06
146,0.00032183252254399546,0.0003254414135995842,0.0002306164815274007,107743073,107761667,ENSG00000105879,0,0.0002926301392236601
147,2.163551455536925e-06,0.0,0.0,97020396,97024950,ENSG00000105880,0,7.211838185123083e-07
149,0.00018813746637894166,0.00021113325570262055,0.0002199979871060528,22419444,22727613,ENSG00000105889,0,0.00020642290306253832
151,0.00020660357809355865,0.00018870313298190706,0.00021097261476923717,24573268,24694193,ENSG00000105926,0,0.00020209310861490099
152,0.00013384930212912026,0.00010549140865304701,0.00011359317759789502,24698355,24757940,ENSG00000105928,0,0.00011764462946002076
153,3.6597805341740805e-06,0.0,7.2498030865487e-06,138706294,138799560,ENSG00000105929,0,3.6365278735742604e-06
155,0.00016001711524886715,0.00012499152759084205,0.00012293936064728336,139133744,139191986,ENSG00000105948,0,0.00013598266782899752
157,0.0,0.0,0.0,25224570,25228486,ENSG00000105954,0,0.0
158,6.707308717122775e-06,9.099468652500984e-06,1.705955818553176e-05,897900,955407,ENSG00000105963,0,1.095544518505184e-05
159,0.0,0.0,3.843152634962312e-07,115935148,116159896,ENSG00000105967,0,1.2810508783207706e-07
160,0.0008798644500003078,0.0007610729227695426,0.0007015948724271335,44826791,44848087,ENSG00000105968,0,0.000780844081732328
164,6.905941475444401e-06,1.7127600351525766e-05,5.320097481768955e-06,156640281,156677130,ENSG00000105982,0,9.784546436246374e-06
165,0.00036214094533335906,0.0003705064399598435,0.00038496607994291404,156668946,156893216,ENSG00000105983,0,0.00037253782174537226
166,0.00021202804433531343,0.0001485935668216781,0.00023391293858259445,117275451,117323152,ENSG00000105989,0,0.00019817818324652865
167,4.896449639439045e-05,6.454052208910576e-05,5.225357271212521e-05,27092993,27096000,ENSG00000105991,0,5.52528637318738e-05
168,0.00031760548571717296,0.0002863844565344212,0.00027563393383404005,157335381,157417439,ENSG00000105993,0,0.00029320795869521135
169,0.0,0.0,1.423926660126647e-06,27100354,27102686,ENSG00000105996,0,4.7464222004221567e-07
170,8.762735168634633e-06,8.693072532528503e-06,5.400405532453247e-06,27106184,27152583,ENSG00000105997,0,7.6187377445387935e-06
171,0.0001861721767699861,0.00018584852303510447,0.00014770890344380325,2512529,2529177,ENSG00000106003,0,0.0001732432010829646
172,1.0968702804340599e-05,1.674077396384826e-05,1.5451259895820466e-05,27141052,27143681,ENSG00000106004,0,1.4386912221336442e-05
173,2.3490949543630716e-05,1.120394207069575e-05,1.2926151299992137e-05,27145396,27150603,ENSG00000106006,0,1.5873680971439535e-05
174,0.00018150877264849356,0.00017562133052241872,0.00022153443648140715,2537810,2555694,ENSG00000106009,0,0.0001928881798841065
175,8.004695513564489e-05,6.544829032651081e-05,6.256430726044864e-05,2558972,2614733,ENSG00000106012,0,6.935318424086811e-05
176,1.2444702487847377e-06,8.547070626881266e-06,1.3147839967815918e-05,118214669,118496171,ENSG00000106013,0,7.646460281160641e-06
177,0.0,0.0,0.0,159028175,159144867,ENSG00000106018,0,0.0
178,3.192823981130557e-05,2.958599150943608e-05,2.8110179738097724e-05,120787320,120858402,ENSG00000106025,0,2.987480368627979e-05
179,0.00036708445097742733,0.00035594755102877487,0.00040264896380934345,141738334,141787922,ENSG00000106028,0,0.00037522698860518186
180,4.1668525143453863e-05,4.7129025550493865e-05,3.078978140968033e-05,27193503,27200091,ENSG00000106031,0,3.986244403454269e-05
181,0.0001723812381661788,0.00022973841473249726,0.00018852025342662866,120988697,121297442,ENSG00000106034,0,0.00019687996877510157
184,5.6553264272843084e-06,1.0357601107890015e-05,8.962286519932202e-06,28995235,29195451,ENSG00000106066,0,8.325071351702174e-06
185,8.943431075297532e-07,0.0,3.936977014916414e-07,29146569,29514328,ENSG00000106069,0,4.293469363404649e-07
186,0.00026503163173239376,0.0002904400366708535,0.0002709846542888953,50590063,50793462,ENSG00000106070,0,0.0002754854408973809
187,9.725679005549485e-05,0.00011573001598517096,0.00017125315188950017,73736094,73738852,ENSG00000106077,0,0.000128079985976722
188,0.0,0.0,0.0,51016212,51316818,ENSG00000106078,0,0.0
190,0.00014141827827983256,0.00012854995167930024,0.00014434281457945204,30027404,30130483,ENSG00000106086,0,0.00013810368151286162
191,6.743390971014557e-05,6.861314759850392e-05,6.836544471441524e-05,73699206,73719672,ENSG00000106089,0,6.813750067435491e-05
192,6.030534903942596e-05,6.33302004964222e-05,7.257787569040904e-05,30424527,30478784,ENSG00000106100,0,6.540447507541907e-05
194,0.0,0.0,0.0,30651942,30700129,ENSG00000106113,0,0.0
195,7.794473561847671e-06,6.488818318307527e-06,1.8715610267486834e-06,142855061,142871094,ENSG00000106123,0,5.3849509689679614e-06
196,3.086069044247866e-06,3.9250452115943457e-07,5.434058204893109e-06,30771417,30892387,ENSG00000106125,0,2.9708772567668036e-06
197,9.374493834852615e-05,7.489156784452014e-05,6.319061467419588e-05,72947581,72954790,ENSG00000106133,0,7.72757069557474e-05
198,0.00020701033137594368,0.0001647943417075827,0.000151189229923346,143288215,143307696,ENSG00000106144,0,0.0001743313010022908
201,4.8582409060113504e-05,5.513567538567353e-05,5.374018604326494e-05,98617285,98629869,ENSG00000106236,0,5.248609016301732e-05
202,0.0007800435193664627,0.0007010658995125147,0.0007004535798258322,99392048,99408597,ENSG00000106244,0,0.0007271876662349365
204,4.047252679615154e-05,3.9998881009702595e-05,5.6077722066337635e-05,99416739,99466163,ENSG00000106246,0,4.551637662406392e-05
205,1.921785555020076e-06,5.866177229377048e-07,0.0,99648194,99679998,ENSG00000106258,0,8.36134425985927e-07
206,0.0006186947898163916,0.0006256075401235952,0.0005472851543439678,100015572,100041689,ENSG00000106261,0,0.0005971958280946516
207,0.0006388234663286872,0.0006401174007277405,0.000588898689880676,2354086,2380745,ENSG00000106263,0,0.0006226131856457012
208,0.00018898979574448262,0.00021783386181629198,0.0002819384683505954,2251770,2354318,ENSG00000106266,0,0.00022958737530378998
209,0.00018388430217366875,0.00015408230722749685,0.0001777670040127233,2242226,2251146,ENSG00000106268,0,0.0001719112044712963
210,7.444477921817203e-07,1.7042990084063108e-06,1.3108496685990727e-06,121873089,122062036,ENSG00000106278,0,1.2531988230623679e-06
211,0.0002936802636944367,0.00020141707510320532,0.00019228446022538263,100106876,100119841,ENSG00000106290,0,0.00022912726634100825
213,0.0,1.0504973219118404e-06,0.0,123828983,123877481,ENSG00000106302,0,3.5016577397061345e-07
215,2.979848956593383e-06,1.705476660825574e-06,0.0,100620416,100642779,ENSG00000106327,0,1.561775205806319e-06
216,0.0,0.0,4.257636534380145e-06,127591409,127602144,ENSG00000106328,0,1.419212178126715e-06
