,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,3.592726272917173e-06,9.351847744124841e-07,3.8222559491474355e-07,117287120,117715971,ENSG00000001626,0,1.636712214081467e-06
2,8.350263417919917e-05,9.089470700915334e-05,8.183808972004831e-05,92084987,92134803,ENSG00000001630,0,8.541181030280027e-05
3,0.00016768415649072842,0.00018208561854347898,0.00018436915109375405,92197498,92246166,ENSG00000001631,0,0.00017804630870932046
4,0.0,0.0,0.0,99238829,99311130,ENSG00000002079,0,0.0
5,0.0,0.0,0.0,150824627,150861504,ENSG00000002726,0,0.0
6,2.0518660627114667e-05,1.993971964063761e-05,1.513515081253222e-05,121325367,121341104,ENSG00000002745,0,1.8531177026761498e-05
7,2.8836558978344433e-05,3.3360625759531065e-05,4.308674276263451e-05,43112629,43566001,ENSG00000002746,0,3.5094642500170004e-05
8,4.9403713262825834e-06,1.928964043267016e-06,5.25599918721619e-07,1815793,2233243,ENSG00000002822,0,2.4649784294237394e-06
9,2.182991924227184e-05,2.0055233809419413e-05,1.3115054682356039e-05,150800403,150805118,ENSG00000002933,0,1.8333402578015766e-05
10,0.0,0.0,0.0,8113184,8262687,ENSG00000003147,0,0.0
12,0.0005329433915752641,0.0005033488139248167,0.0004595565094764666,93232340,93361123,ENSG00000004766,0,0.0004986162383255158
13,5.895502490411379e-06,2.5576602107101425e-05,1.839830901386298e-05,95583499,95596516,ENSG00000004799,0,1.662347120379193e-05
14,0.0,5.021932979264778e-07,0.0,20615667,20777038,ENSG00000004846,0,1.673977659754926e-07
15,0.0001251605111879709,0.00012029248174528064,0.00015056948836917423,96120220,96322147,ENSG00000004864,0,0.00013200749376747524
16,0.00021103091060635718,0.00021252083439422497,0.00021082150595752043,116953238,117230176,ENSG00000004866,0,0.0002114577503193675
17,0.0006487831306299102,0.0005879292239501382,0.0006882828880939348,26667068,26995239,ENSG00000005020,0,0.0006416650808913278
18,0.00024758312492550706,0.00025081590888968063,0.00026482435315513,27181157,27185232,ENSG00000005073,0,0.00025440779565677257
19,0.0009094476089214804,0.0009331914912117028,0.0006618601866608538,102473128,102478922,ENSG00000005075,0,0.0008348330955980122
20,0.0,0.0,0.0,11370365,11832198,ENSG00000005108,0,0.0
21,1.4666364930286202e-05,5.453781305567391e-06,7.132965024988009e-06,107044705,107161811,ENSG00000005249,0,9.084370420280534e-06
22,0.0003584402558768128,0.0003769299892246646,0.0003195268422249814,87345664,87399794,ENSG00000005469,0,0.000351632362442153
23,1.5021528751622172e-05,1.9851255858322495e-05,2.852032238562319e-05,87401696,87480435,ENSG00000005471,0,2.113103566518929e-05
24,0.00080958974978014,0.0006817372469403744,0.0008616942880824148,104940943,105115019,ENSG00000005483,0,0.0007843404282676429
25,0.0003941780646810519,0.0004337586249673394,0.00048812834146824046,75842602,75888926,ENSG00000005486,0,0.0004386883437055439
26,1.938715016686638e-06,0.0,0.0,95478444,95540233,ENSG00000005981,0,6.46238338895546e-07
27,2.6079792347276446e-06,0.0,0.0,97732084,97740472,ENSG00000006128,0,8.693264115758816e-07
29,0.00024727603505538204,0.0002343205097967772,0.0002443532457014604,98291650,98401090,ENSG00000006453,0,0.0002419832635178732
30,0.0002432868135502072,0.00022654116688809942,0.00025042160599551464,140084746,140176983,ENSG00000006459,0,0.00024008319547794043
31,6.686842623398581e-05,5.6568900155869986e-05,7.746407379880729e-05,13891229,13991425,ENSG00000006468,0,6.696713339622103e-05
32,0.00016403572908479572,0.0001447182822511574,0.00013073123760664116,141551278,141655244,ENSG00000006530,0,0.00014649508298086476
34,0.00012648330155561648,0.00023046474789603983,0.00015609422883307118,75769533,75789896,ENSG00000006606,0,0.00017101409276157583
35,0.0008655218996216134,0.0008690987162747809,0.0007175823172238159,30496621,30504841,ENSG00000006625,0,0.0008174009777067367
36,0.00014283667029559493,0.00010319432565865734,0.00011578067293781282,87876216,87909553,ENSG00000006634,0,0.00012060388963068835
37,0.00022827178685506767,0.00022061518607661775,0.00021688677258866027,112422887,112481017,ENSG00000006652,0,0.00022192458184011523
38,0.00011612210406120377,0.0001323528150118831,0.00014971103334568146,74453790,74602605,ENSG00000006704,0,0.00013272865080625612
39,0.0007412636118568751,0.0007412178477159322,0.0008318818098173938,38722974,38932394,ENSG00000006715,0,0.000771454423130067
40,4.26285498136423e-05,3.9586402561736784e-05,4.183822014991618e-05,12570577,12660182,ENSG00000006747,0,4.135105750843176e-05
42,3.6600214626268283e-07,0.0,9.345242437338818e-07,87934143,88202889,ENSG00000008277,0,4.3350879666552156e-07
44,0.00013868939566380188,0.00013812470492498833,9.580051486432547e-05,122064583,122144308,ENSG00000008311,0,0.00012420487181770523
46,0.0,0.0,0.0,73593194,73624543,ENSG00000009950,0,0.0
48,0.0009426729482315073,0.0008745908504419235,0.0007481312208018627,38178245,38230670,ENSG00000010270,0,0.0008551316731584312
49,0.0008969796392877501,0.0009376150066187548,0.0010859541376831065,5620047,5781696,ENSG00000011275,0,0.0009735162611965373
50,0.00023675598686231163,0.00021860305193824162,0.00020847567987463897,36389821,36453791,ENSG00000011426,0,0.00022127823955839742
51,0.0009984256620908182,0.0009467715998155734,0.0010358766319647386,151341772,151378449,ENSG00000013374,0,0.0009936912979570435
52,0.0,0.0,7.2148991332695e-07,44512535,44541330,ENSG00000015520,0,2.4049663777565e-07
53,0.0006092754203790608,0.0006085312993591199,0.0006560748759050702,44379119,44490658,ENSG00000015676,0,0.0006246271985477503
54,4.6694942637539894e-05,2.859921995268216e-05,3.389803923944817e-05,81699010,81770438,ENSG00000019991,0,3.639740060989007e-05
55,0.0,0.0,0.0,152445477,152447150,ENSG00000020219,0,0.0
56,0.0,0.0,0.0,99828013,99866093,ENSG00000021461,0,0.0
57,0.0001263803100966721,0.00016403299390674078,0.0001974453934853603,151211484,151227205,ENSG00000033050,0,0.00016261956582959108
59,0.0,0.0,0.0,49850421,50121329,ENSG00000042813,0,0.0
60,0.00023190634779526287,0.0002312383834952801,0.00023441435778729158,18086949,19002416,ENSG00000048052,0,0.0002325196963592782
61,0.0008470363778597805,0.0007856340986435372,0.000822597826492646,127346790,127431924,ENSG00000048405,0,0.0008184227676653212
63,0.0002079966693275073,0.00025441211544197697,0.00027327627638998184,74231499,74254458,ENSG00000049541,0,0.00024522835371982205
64,3.453398492850568e-05,2.556921659073739e-05,3.396433974707362e-05,144355288,144380632,ENSG00000050327,0,3.135584708877223e-05
65,3.631655100715472e-05,2.592871870100037e-05,3.885750219919229e-05,26152198,26187137,ENSG00000050344,0,3.370092396911579e-05
66,0.0,0.0,0.0,150944961,150978321,ENSG00000055118,0,0.0
68,0.0005270275919908852,0.00050482230458233,0.0006261678903786408,152134922,152436644,ENSG00000055609,0,0.0005526725956506187
70,5.472313946647181e-07,0.0,0.0,44210019,44334577,ENSG00000058404,0,1.8241046488823937e-07
71,2.1359561852745625e-06,2.223953056875932e-06,0.0,139777051,140020325,ENSG00000059377,0,1.4533030807168316e-06
72,0.00012722016427275362,0.00011389989693121428,0.00010207130474266236,140023749,140062951,ENSG00000059378,0,0.0001143971219822101
73,7.193100986668085e-05,7.667761314864785e-05,6.99670810299045e-05,43866558,43869893,ENSG00000062582,0,7.285856801507772e-05
74,0.0001320423486917568,0.00011873463554299158,0.0001770876585021986,139561570,139777998,ENSG00000064393,0,0.00014262154757898232
75,0.0006597986816946345,0.0006601380079048333,0.0007305984372824478,128954180,129055173,ENSG00000064419,0,0.0006835117089606385
76,0.000329360092146426,0.0002947754405920373,0.0003162880186995363,39950121,40099580,ENSG00000065883,0,0.00031347451714599985
77,1.0403962944814437e-06,4.333033354114151e-06,3.541966338252717e-06,100177563,100221488,ENSG00000066923,0,2.97179866228277e-06
78,0.00014812333556622602,0.00011566927393665552,9.905440280977575e-05,67139961,67302503,ENSG00000067601,0,0.0001209490041042191
79,9.210598746062903e-05,7.311230517164826e-05,5.122666416690251e-05,97851677,97872542,ENSG00000070669,0,7.214831893305994e-05
80,0.0007313561898395608,0.0006551657371791489,0.0008193042258257617,24796540,24981634,ENSG00000070882,0,0.0007352753842814904
81,0.0005447140740451318,0.0005204349057465827,0.0005059684721451912,17790761,17940501,ENSG00000071189,0,0.0005237058173123019
82,0.00018632206495504614,0.0001922101323241624,0.00014177247987611768,120950763,120977216,ENSG00000071243,0,0.00017343489238510874
83,0.00010623928529694637,9.364327235606761e-05,0.0001062091569015932,73683025,73705161,ENSG00000071462,0,0.0001020305715182024
84,0.0,0.0,0.0,983181,989640,ENSG00000073067,0,0.0
85,0.0006011608256041863,0.0005478239454669527,0.0005781959295158145,88205115,88226993,ENSG00000075142,0,0.0005757269001956511
86,0.0007556362967894,0.000700408301593483,0.0007941644363399558,83955777,84492724,ENSG00000075213,0,0.0007500696782409463
88,0.0001914515339774031,0.00016824936834568282,0.00016369375930416522,87833568,87876360,ENSG00000075303,0,0.00017446488720908372
91,1.2675260548908776e-05,1.6496817588779118e-05,1.833966804188393e-05,107580246,107629170,ENSG00000075790,0,1.5837248726523943e-05
92,2.5626980239183444e-06,0.0,0.0,117710651,117874139,ENSG00000077063,0,8.542326746394481e-07
93,0.0,0.0,0.0,100643097,100656448,ENSG00000077080,0,0.0
94,1.1292326810516447e-05,2.1555501635983057e-05,1.922202266490542e-05,100574011,100586129,ENSG00000077454,0,1.7356617037134974e-05
95,0.000291204240173097,0.00026508934260236513,0.000337154748055321,38383704,38631420,ENSG00000078053,0,0.00029781611027692774
96,7.932106186421222e-05,7.703004964901537e-05,7.984467232295194e-05,100300020,100336307,ENSG00000078319,0,7.873192794539318e-05
97,0.0001369047249282283,0.00018392891003825082,0.00019169578780011204,27162438,27175180,ENSG00000078399,0,0.00017084314092219704
98,6.189981467922259e-05,6.585103994794605e-05,5.611942961608209e-05,100400826,100428992,ENSG00000078487,0,6.129009474775025e-05
99,6.392070007990898e-07,0.0,0.0,31052308,31111479,ENSG00000078549,0,2.1306900026636326e-07
100,0.0005416543438289613,0.0004841065474501015,0.0005681996601028495,43926436,43956136,ENSG00000078967,0,0.0005313201837939708
101,0.00031194696471142805,0.00028627435051427276,0.00038929310506870225,135361795,135510127,ENSG00000080802,0,0.0003291714734314677
102,0.0,0.0,0.0,123113531,123199972,ENSG00000081800,0,0.0
103,2.7357354423584542e-05,3.3597006577921934e-05,4.716526004177415e-05,122318411,122886759,ENSG00000081803,0,3.603987368109354e-05
104,0.00037940876342713306,0.0003761381730947325,0.00038626622168656534,151238764,151277896,ENSG00000082014,0,0.000380604386069477
105,2.243648483506996e-06,9.344328013362968e-06,1.90959148055789e-06,100367530,100400096,ENSG00000085514,0,4.499189325809284e-06
106,0.0,0.0,0.0,87503017,87713323,ENSG00000085563,0,0.0
107,0.0010386238265068335,0.001094135400152914,0.0010025407644779364,134442356,134459284,ENSG00000085662,0,0.0010450999970458947
108,0.0009617498221503966,0.0008955633259308417,0.0009749313015037659,6022247,6059175,ENSG00000086232,0,0.0009440814831950015
110,0.0,2.57908634882109e-06,0.0,26291862,26374383,ENSG00000086300,0,8.5969544960703e-07
111,4.911837824867024e-06,3.0685169083491333e-06,5.852719346740408e-06,74199652,74229834,ENSG00000086730,0,4.6110246933188555e-06
113,1.0959402332038382e-06,0.0,0.0,100889994,100896974,ENSG00000087085,0,3.6531341106794604e-07
114,0.00016451421104702414,0.00015598084021535674,0.00018617141360927387,100875103,100888664,ENSG00000087087,0,0.0001688888216238849
115,0.0003149663300139267,0.0003501005269727721,0.0003050212897194746,141002610,141015228,ENSG00000090263,0,0.00032336271556872444
117,3.276474412927155e-05,5.439892682623661e-05,5.501911100236789e-05,76461676,76505995,ENSG00000091073,0,4.739426065262535e-05
118,0.0003353933140429571,0.00026741367379598096,0.00030088666092162943,105439661,105522271,ENSG00000091127,0,0.0003012312162535225
119,0.0,6.621283088590342e-07,0.0,108023548,108130361,ENSG00000091128,0,2.2070943628634474e-07
120,0.00021261240680566691,0.00021346545301752115,0.00022481078867826176,108147623,108456717,ENSG00000091129,0,0.00021696288283381662
122,6.370409129704197e-06,6.632856386804939e-06,6.777398053157872e-06,107660828,107717809,ENSG00000091137,0,6.593554523222336e-06
123,0.0008418651201814104,0.000704336510005261,0.000780574533265996,107891162,107931730,ENSG00000091140,0,0.0007755920544842224
124,0.0,3.2772669860436097e-06,1.473421151134721e-05,130380339,130388114,ENSG00000091704,0,6.00382616579694e-06
125,0.0004257192610914527,0.0003969243929188446,0.0003206718008478879,130018287,130051451,ENSG00000091732,0,0.00038110515161939506
126,0.00032302337486320393,0.00033979532948656037,0.00033696748400590705,32495426,32588726,ENSG00000105778,0,0.00033326206278522377
127,2.8438602204122612e-06,9.87007094996389e-07,4.034062779004223e-06,87627548,87832296,ENSG00000105784,0,2.621643364804291e-06
128,6.888558224568813e-05,5.2902454646692184e-05,5.0313003365331035e-05,90245174,90311063,ENSG00000105792,0,5.736701341923712e-05
129,0.00022850637626674686,0.0002174253365592585,0.00020613851758441174,90335223,90391453,ENSG00000105793,0,0.00021735674347013903
130,5.528554441175909e-06,4.605055211554216e-06,4.705407515462135e-06,102579646,102616756,ENSG00000105808,0,4.946339056064087e-06
132,0.0007174524832620503,0.0007077326727244292,0.0006627284035053347,103297435,103329511,ENSG00000105819,0,0.0006959711864972714
133,0.00017310822273824362,0.00016013622717966133,0.0001671675650732133,103312289,103344830,ENSG00000105821,0,0.00016680400499703943
134,0.0004603702361129762,0.0004907492739823461,0.0005659704174240365,93885396,93890753,ENSG00000105825,0,0.0005056966425064529
135,0.0008028915889851557,0.0008776344714440853,0.0006768271053878631,93962762,94004382,ENSG00000105829,0,0.0007857843886057013
136,0.0005027836614958329,0.0004703048893173789,0.0004137174229526682,106248298,106285966,ENSG00000105835,0,0.00046226865792196
138,0.0,0.0,0.0,95359872,95396375,ENSG00000105852,0,0.0
140,0.00031757189672031985,0.00032758787396190703,0.0003199334339035271,20330702,20415754,ENSG00000105855,0,0.000321697734861918
141,0.001032463810989616,0.0010156433222082196,0.0009428337132985837,107168961,107202522,ENSG00000105856,0,0.000996980282165473
142,3.24835254940306e-06,7.609899692222879e-06,1.589705402077796e-05,107563484,107578523,ENSG00000105865,0,8.9184354208013e-06
143,0.00013771136131723402,0.00015458670884196759,0.00012514343027715706,21428043,21514822,ENSG00000105866,0,0.00013914716681211954
144,5.033330856596461e-05,5.317762276097281e-05,5.543893630051244e-05,135183839,135211555,ENSG00000105875,0,5.298328920914995e-05
145,2.484465448201735e-06,4.023942384507732e-06,3.7592056912529646e-06,21543039,21901839,ENSG00000105877,0,3.4225378413208105e-06
146,0.000461941012469625,0.000390289654870125,0.00041787150048840614,107743073,107761667,ENSG00000105879,0,0.0004233673892760521
147,0.0,0.0,0.0,97020396,97024950,ENSG00000105880,0,0.0
149,0.0001943641051789113,0.00021457118811089916,0.00016425198904584045,22419444,22727613,ENSG00000105889,0,0.00019106242744521698
150,0.0006578925215378473,0.0006649336266776142,0.0006278812205075471,137227341,137343774,ENSG00000105894,0,0.0006502357895743362
151,0.0003145274799133762,0.0002937444224810148,0.00024863415358764485,24573268,24694193,ENSG00000105926,0,0.00028563535199401197
152,0.00015786434109487917,0.0001643680127303031,0.00018695473814258278,24698355,24757940,ENSG00000105928,0,0.00016972903065592168
153,0.0,0.0,9.214565880842739e-07,138706294,138799560,ENSG00000105929,0,3.071521960280913e-07
155,0.00016701918813463823,0.00017204012644915796,0.00017483897386414275,139133744,139191986,ENSG00000105948,0,0.00017129942948264633
157,0.0,0.0,0.0,25224570,25228486,ENSG00000105954,0,0.0
158,7.054885349708136e-06,1.6527445740021542e-05,6.004482814896198e-06,897900,955407,ENSG00000105963,0,9.862271301541958e-06
159,0.0,2.151227741694724e-06,2.1981068703348405e-06,115935148,116159896,ENSG00000105967,0,1.4497782040098548e-06
160,0.0008352088121714544,0.0008112005584519207,0.0009528706165385498,44826791,44848087,ENSG00000105968,0,0.0008664266623873082
164,1.2257681599500346e-05,1.276267175679595e-05,1.5648951586987298e-05,156640281,156677130,ENSG00000105982,0,1.3556434981094531e-05
165,0.0005189147535950321,0.0005115455618815549,0.0005475601979830683,156668946,156893216,ENSG00000105983,0,0.0005260068378198851
167,5.0916616441931224e-05,7.129505499454034e-05,8.218827760709304e-05,27092993,27096000,ENSG00000105991,0,6.813331634785486e-05
168,0.0004059235071697349,0.00036647997998990684,0.000397739573749798,157335381,157417439,ENSG00000105993,0,0.0003900476869698132
169,5.741355237912302e-06,0.0,0.0,27100354,27102686,ENSG00000105996,0,1.9137850793041005e-06
170,3.110678502830631e-06,9.716495360385513e-06,1.6767685759346197e-05,27106184,27152583,ENSG00000105997,0,9.86495320752078e-06
171,0.00026896750262160157,0.00036539646502786293,0.00031067837643435726,2512529,2529177,ENSG00000106003,0,0.00031501411469460724
172,5.191698280560442e-06,2.4325133056634126e-05,1.7674823691910476e-05,27141052,27143681,ENSG00000106004,0,1.573055167636835e-05
173,2.432219748146005e-05,2.8941965481835935e-05,5.618805813809652e-05,27145396,27150603,ENSG00000106006,0,3.6484073700464167e-05
