,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.929530612153525e-06,4.128767431352289e-06,4.942565123616304e-06,117287120,117715971,ENSG00000001626,1,4.000287722374039e-06
2,8.488962252007983e-05,6.352687782715877e-05,8.470637863619308e-05,92084987,92134803,ENSG00000001630,1,7.770762632781056e-05
3,0.00019851516360534508,0.00017915201438326617,0.00016831131188094447,92197498,92246166,ENSG00000001631,1,0.0001819928299565186
4,0.0,0.0,0.0,99238829,99311130,ENSG00000002079,1,0.0
5,0.0,0.0,0.0,150824627,150861504,ENSG00000002726,1,0.0
6,1.0197966955222251e-05,1.4510819181663399e-05,1.129112646204498e-05,121325367,121341104,ENSG00000002745,1,1.1999970866310211e-05
7,8.300640153820014e-05,0.00010173963833058897,9.256536001365888e-05,43112629,43566001,ENSG00000002746,1,9.243713329414933e-05
8,2.3019477779720338e-06,0.0,1.1327566808135986e-06,1815793,2233243,ENSG00000002822,1,1.1449014862618775e-06
9,1.3163208480077627e-05,2.361127711418474e-05,2.2376585803890934e-05,150800403,150805118,ENSG00000002933,1,1.9717023799384434e-05
10,1.7041861344210419e-06,6.466422341367921e-07,2.5158193240928915e-06,8113184,8262687,ENSG00000003147,1,1.6222158975502418e-06
12,0.0005906648813436448,0.0005123304370483645,0.0005864566297226634,93232340,93361123,ENSG00000004766,1,0.0005631506493715575
13,2.472288825556312e-05,2.7795371992426185e-05,4.32561465385767e-05,95583499,95596516,ENSG00000004799,1,3.192480226218867e-05
14,0.0,0.0,0.0,20615667,20777038,ENSG00000004846,1,0.0
15,0.00021532828587638762,0.0002553278372710102,0.0002759376826085531,96120220,96322147,ENSG00000004864,1,0.0002488646019186503
16,0.0003024021966928022,0.0003063116322974975,0.0003045962034413122,116953238,117230176,ENSG00000004866,1,0.000304436677477204
17,0.0002957010948043808,0.0003139295686681518,0.0003223380374474308,26667068,26995239,ENSG00000005020,1,0.0003106562336399878
18,0.0002665761557257986,0.000304043253368335,0.0003375351616450798,27181157,27185232,ENSG00000005073,1,0.0003027181902464045
20,1.5239522580827517e-06,4.047775766010736e-06,4.499494807480846e-06,11370365,11832198,ENSG00000005108,1,3.357074277191445e-06
21,0.0001493659995349014,0.00019114242077511955,0.00017390418889485384,107044705,107161811,ENSG00000005249,1,0.00017147086973495827
22,0.00047646861643990137,0.00047347510233654695,0.0004754856500902326,87345664,87399794,ENSG00000005469,1,0.0004751431229555603
23,6.568504195141773e-05,8.580310468142209e-05,7.524300719700448e-05,87401696,87480435,ENSG00000005471,1,7.557705127661476e-05
24,0.0006758272355058047,0.0007385293747775828,0.0007351008710244334,104940943,105115019,ENSG00000005483,1,0.000716485827102607
25,0.00038648161344992697,0.0004478706661206779,0.0004300517647751671,75842602,75888926,ENSG00000005486,1,0.00042146801478192404
26,0.0,0.0,0.0,95478444,95540233,ENSG00000005981,1,0.0
27,1.215178307375775e-05,1.1066194808521093e-05,2.391889691796006e-06,97732084,97740472,ENSG00000006128,1,8.536622524691616e-06
29,0.00018728214139356405,0.0002763924279482056,0.00023103441965920766,98291650,98401090,ENSG00000006453,1,0.00023156966300032577
30,0.00023780902122539363,0.0002818162626593984,0.00024627129228642976,140084746,140176983,ENSG00000006459,1,0.00025529885872374066
31,0.00038470358762063007,0.0003724042147112132,0.0003713745255470673,13891229,13991425,ENSG00000006468,1,0.0003761607759596368
32,0.0002477714147869192,0.00022345223614097119,0.00023581076659394604,141551278,141655244,ENSG00000006530,1,0.00023567813917394547
34,0.00013554918139328293,0.00010286649834389344,5.800163190635289e-05,75769533,75789896,ENSG00000006606,1,9.880577054784309e-05
36,0.00045637178320121017,0.00042123629110738594,0.00044558380963487785,87876216,87909553,ENSG00000006634,1,0.00044106396131449134
37,0.00023641938301531911,0.0002077864099973688,0.00018292901411202125,112422887,112481017,ENSG00000006652,1,0.0002090449357082364
38,0.00023115391793187,0.00030807777730362026,0.00023190655546683934,74453790,74602605,ENSG00000006704,1,0.0002570460835674432
39,0.0007680679333460659,0.0008952920860044531,0.0008509943761257233,38722974,38932394,ENSG00000006715,1,0.0008381181318254141
40,4.6525044941067485e-06,3.80231895848303e-06,4.2266456951078685e-06,12570577,12660182,ENSG00000006747,1,4.227156382565883e-06
42,7.503643880466995e-06,9.059299847077197e-06,5.370820776611827e-06,87934143,88202889,ENSG00000008277,1,7.311254834718674e-06
44,0.00024162938058573728,0.000272921856288623,0.00026852910364626365,122064583,122144308,ENSG00000008311,1,0.0002610267801735413
46,8.641267616689326e-07,1.311549071335368e-06,0.0,73593194,73624543,ENSG00000009950,1,7.252252776681002e-07
49,0.0007875587289283321,0.000927760793231088,0.0008469815384144579,5620047,5781696,ENSG00000011275,1,0.0008541003535246259
52,7.899697191734636e-07,0.0,0.0,44512535,44541330,ENSG00000015520,1,2.633232397244879e-07
53,0.0006998405085487017,0.0007146228621157189,0.0007587162216910483,44379119,44490658,ENSG00000015676,1,0.000724393197451823
54,7.72172115425662e-05,6.248415572533505e-05,6.381904156661284e-05,81699010,81770438,ENSG00000019991,1,6.784013627817137e-05
55,0.0,0.0,0.0,152445477,152447150,ENSG00000020219,1,0.0
56,0.0,0.0,0.0,99828013,99866093,ENSG00000021461,1,0.0
