,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,8.30078340407649e-05,0.00012947137452491998,3.592384411973276e-05,90004871,90019890,ENSG00000003249,0,8.280101756180589e-05
2,0.0,0.0,0.0,2852730,2858170,ENSG00000005001,0,0.0
3,4.2120791484646705e-06,1.5916088096735996e-05,1.8266868079000658e-05,20610243,20797581,ENSG00000005187,0,1.279834510806711e-05
4,0.00012302465781523602,0.0001769677403435543,0.0001795537290166614,20806429,20849665,ENSG00000005189,0,0.00015984870905848392
6,0.00060490236378683,0.0004401576260049442,0.0006510602012496569,3725054,3880713,ENSG00000005339,0,0.0005653733970138104
7,4.717780032240983e-06,9.723800902366835e-06,2.8329205707218975e-05,981770,986979,ENSG00000005513,0,1.425692888060893e-05
8,1.6447104905620975e-06,0.0,0.0,30472658,30523567,ENSG00000005844,0,5.482368301873658e-07
11,1.7691674327146863e-06,0.0,0.0,57372477,57385044,ENSG00000006210,0,5.897224775715621e-07
13,0.00014470244078873065,0.00017659286334191713,0.00014862857988124108,784974,788397,ENSG00000007376,0,0.00015664129467062962
14,0.0006394348879961624,0.0006368555322245789,0.0006871878987250527,58059,76355,ENSG00000007384,0,0.0006544927729819314
15,0.0006248690496241985,0.0007636001980145062,0.0007449718777894319,188969,229463,ENSG00000007392,0,0.0007111470418093788
16,1.3808136842353054e-05,3.557488091326639e-06,5.182171797821455e-06,1333638,1349441,ENSG00000007516,0,7.5159322438337156e-06
18,0.00025904251631380786,0.00021301139482878873,0.00026193516911217254,566995,584109,ENSG00000007541,0,0.0002446630267515897
19,0.0001324776344919061,0.00014537342539156693,0.00012521733082685227,1612337,1677908,ENSG00000007545,0,0.0001343561302367751
20,0.0,0.0,0.0,3046062,3060726,ENSG00000008516,0,0.0
21,0.00035158414068330057,0.0010531112737255802,0.00029924875493047816,3065297,3082192,ENSG00000008517,0,0.0005679813897797863
23,0.00029109860591677584,0.00026520960195790293,0.0003025893934071589,3222325,3236221,ENSG00000010539,0,0.0002862992004272792
26,2.3114881287221516e-05,0.0,0.0,89613308,89638456,ENSG00000015413,0,7.704960429073839e-06
29,0.0005632752753928439,0.0005592452468208093,0.0005173194427963682,67873052,67884499,ENSG00000038358,0,0.0005466133216700071
30,0.000328376025989779,0.0003002280795253585,0.00034633319398421947,10944539,11182186,ENSG00000038532,0,0.00032497909983311896
31,4.4920563249951607e-05,4.9853798353957676e-05,2.420724384268491e-05,68737292,68835537,ENSG00000039068,0,3.966053514886473e-05
32,0.0004512915225568222,0.0005199827464870936,0.0004845835061583288,67518418,67546788,ENSG00000039523,0,0.00048528592506741483
33,0.0005840561087124514,0.0006097262155878032,0.0006672998511712069,71637835,71724701,ENSG00000040199,0,0.0006203607251571539
34,0.00025110461408103514,0.0001988017381315445,0.0002340474785201425,27550133,27780344,ENSG00000047578,0,0.00022798461024424072
35,0.0,0.0,0.0,11965210,11968068,ENSG00000048462,0,0.0
37,0.00019142165572730115,0.00017246295669186157,0.00014454084947133227,75228181,75268053,ENSG00000050820,0,0.00016947515396349832
40,0.0,0.0,0.0,31131433,31135727,ENSG00000052344,0,0.0
41,0.0003701487859057477,0.00045706015796029054,0.00041160370990413393,22297375,22335101,ENSG00000058600,0,0.0004129375512567241
42,0.0006370346991300967,0.0007803133824439521,0.0005911977408516831,2911931,2951208,ENSG00000059122,0,0.0006695152741419108
43,0.000517784858245249,0.0006191527074016399,0.000623807675748446,1363205,1414751,ENSG00000059145,0,0.0005869150804651116
44,8.676957144624068e-06,1.7884047872432008e-05,5.210317365049339e-06,68636189,68727468,ENSG00000062038,0,1.059044079403514e-05
45,0.00028893271818942497,0.0003759209108822096,0.000238559179827941,1795620,1827157,ENSG00000063854,0,0.0003011376029665252
46,1.4342001488184495e-06,0.0,0.0,84368527,84464187,ENSG00000064270,0,4.780667162728165e-07
47,0.0006627635619683379,0.0003801367305268671,0.0004411935404041417,2025356,2039026,ENSG00000065054,0,0.0004946979442997822
50,0.0007074934807047839,0.0007000388837264433,0.0006798283169859052,75596868,75623300,ENSG00000065457,0,0.0006957868938057109
52,0.0,0.0,3.880594180328853e-06,20536226,20576427,ENSG00000066813,0,1.293531393442951e-06
53,0.0003576916342870175,0.0003541370829898121,0.00037459660109545416,8621683,8649654,ENSG00000067365,0,0.0003621417727907612
54,6.128674401256522e-05,3.609083053992878e-05,3.2128126311701415e-05,4796968,4802880,ENSG00000067836,0,4.31685669547318e-05
58,0.0,0.0,0.0,57882340,57971128,ENSG00000070729,0,0.0
61,0.0,0.0,5.122635561838342e-06,56865207,56915850,ENSG00000070915,0,1.7075451872794473e-06
62,0.0005711562243036279,0.0005219696797929181,0.0006614866341926345,68084751,68229259,ENSG00000072736,0,0.0005848708460963935
63,0.0001758014676286658,0.00017588222211319904,0.0002016262357462527,15643267,15734691,ENSG00000072864,0,0.0001844366418293725
65,0.00038514882735699577,0.00037414070782793214,0.000413890545249146,89707134,89720898,ENSG00000075399,0,0.00039106002681135797
66,5.274316817679474e-05,1.3588596358543193e-05,6.598142462360656e-05,268301,275980,ENSG00000076344,0,4.410439638631483e-05
68,0.00036736384596291577,0.0005152465937717861,0.00032282006282341875,27313668,27364778,ENSG00000077238,0,0.0004018101675193735
69,0.0,0.0,0.0,5239802,7713340,ENSG00000078328,0,0.0
70,0.0005650009436817026,0.0004864776317615416,0.0005042546066332337,29790727,29805385,ENSG00000079616,0,0.0005185777273588259
71,3.9413379993137674e-05,3.4246037957916504e-05,5.8006976373582014e-05,30698209,30741409,ENSG00000080603,0,4.3888798108212064e-05
74,0.0001276700704030107,0.00013325697812796678,0.0002064003841490344,3129777,3142804,ENSG00000085644,0,0.0001557758108933373
77,7.988059377101246e-05,2.0580203549083455e-05,0.0,180459,181179,ENSG00000086506,0,3.348693244003197e-05
78,1.106542095241827e-06,1.1403450127775713e-06,0.0,82035004,82098534,ENSG00000086696,0,7.489623693397996e-07
79,0.0,0.0,0.0,56961923,56983845,ENSG00000087237,0,0.0
82,4.3466456950048555e-06,2.98628569650438e-06,2.900069786483332e-06,56191390,56357444,ENSG00000087258,0,3.4110003926641892e-06
85,0.0004601506237143938,0.00042289977448005324,0.0005405410276176676,31180138,31191605,ENSG00000089280,0,0.00047453047527070487
86,2.22035903525774e-05,7.627291049441471e-06,5.43186339861134e-05,4510669,4538828,ENSG00000089486,0,2.804983846271076e-05
87,0.00010796148507390232,0.0001854325515930155,0.00023770427461661112,66566393,66579137,ENSG00000089505,0,0.00017703277042784298
89,2.680624992790877e-05,1.3812568435058512e-05,3.085171870368087e-05,4257186,4273075,ENSG00000090447,0,2.382351235554938e-05
90,0.00022641517135615173,0.00017629512438691034,0.0002450586700555896,425649,523011,ENSG00000090565,0,0.00021592298859955057
92,0.0006612617731086243,0.0006500274007962876,0.0005342275331686394,70114332,70162537,ENSG00000090857,0,0.0006151722356911838
95,0.00014879670165959913,0.00013825935700332705,0.0001822786038126695,24610209,24827632,ENSG00000090905,0,0.00015644488749186523
96,1.114465661591389e-05,2.8712770103240733e-06,5.576762726794202e-06,16149565,16223522,ENSG00000091262,0,6.530898784344055e-06
97,0.00018597403502990114,0.00026226505957997677,0.0002277545863410681,46689643,46698394,ENSG00000091651,0,0.00022533122698364865
99,0.0002748600729987392,0.0002832565957930952,0.00030973439473420234,30923055,30948783,ENSG00000099364,0,0.00028928368784201223
100,8.101604734723575e-06,6.26182138065825e-06,3.243220643657863e-05,30989256,31010638,ENSG00000099365,0,1.559854418398682e-05
102,0.000142310813066244,8.185572523681053e-05,0.00015401671575585125,30957754,30984664,ENSG00000099381,0,0.00012606108468630193
104,0.0,9.31933744492389e-06,1.3575423380672017e-05,1790413,1794971,ENSG00000099769,0,7.631586941865302e-06
105,0.00036067812369207825,0.00024865197187744876,0.0002738356236244454,1493344,1510457,ENSG00000100726,0,0.00029438857306465744
106,4.0742807416480704e-06,0.0,4.077522799368332e-06,760734,768865,ENSG00000102854,0,2.7172678470054678e-06
