,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,3.3770135770703935e-05,2.585950157537759e-05,2.10704288019231e-05,90004871,90019890,ENSG00000003249,0,2.6900022049334872e-05
2,0.0,0.0,0.0,2852730,2858170,ENSG00000005001,0,0.0
3,1.3005808843851509e-05,3.4679377401990138e-06,2.6373105337432194e-06,20610243,20797581,ENSG00000005187,0,6.370352372597913e-06
4,0.000175095521579957,0.00018991890401973818,0.00021183105026407141,20806429,20849665,ENSG00000005189,0,0.0001922818252879222
6,0.0007390673299761577,0.0005956231787229843,0.0005534067367105674,3725054,3880713,ENSG00000005339,0,0.0006293657484699031
7,1.0925461413909088e-05,1.1652891496539565e-05,8.86183591517143e-06,981770,986979,ENSG00000005513,0,1.048006294187336e-05
8,0.0,0.0,0.0,30472658,30523567,ENSG00000005844,0,0.0
11,0.0,5.826445601889042e-06,3.3231883948309167e-06,57372477,57385044,ENSG00000006210,0,3.049877998906653e-06
13,0.0001499143739173161,0.0002320057441218299,0.00019312657498795336,784974,788397,ENSG00000007376,0,0.0001916822310090331
15,0.00048235840814902375,0.0004413796787747895,0.0004746305169091575,188969,229463,ENSG00000007392,0,0.0004661228679443236
16,3.997119987732593e-06,1.421084311709031e-05,1.4589607765985414e-05,1333638,1349441,ENSG00000007516,0,1.0932523623602773e-05
18,0.0002875130540514277,0.000394508818043662,0.00030253874525830454,566995,584109,ENSG00000007541,0,0.0003281868724511314
19,0.00017612158811667925,0.00012927172261669652,0.0001209662245780617,1612337,1677908,ENSG00000007545,0,0.0001421198451038125
20,1.1501839970811534e-05,2.0446075380654336e-06,2.332336613121948e-06,3046062,3060726,ENSG00000008516,0,5.292928040666305e-06
21,9.131220690250283e-05,1.352665016786788e-05,3.394643730235318e-05,3065297,3082192,ENSG00000008517,0,4.626176479090796e-05
23,0.0003191522786477073,0.0003288235227598464,0.00030773841989495556,3222325,3236221,ENSG00000010539,0,0.0003185714071008364
24,0.0006348021882919471,0.0006651896832217996,0.000685241979009026,21158377,21180616,ENSG00000011638,0,0.0006617446168409243
26,0.0,3.1718686400913803e-06,0.0,89613308,89638456,ENSG00000015413,0,1.0572895466971268e-06
29,0.0006581834184357179,0.0006291897129403596,0.0006193470703443814,67873052,67884499,ENSG00000038358,0,0.0006355734005734863
30,0.0003090567234578248,0.00022807489895431297,0.0002324931619833832,10944539,11182186,ENSG00000038532,0,0.000256541594798507
31,8.002099300283313e-06,7.112407140240825e-06,1.4603951087699605e-05,68737292,68835537,ENSG00000039068,0,9.906152509407916e-06
32,0.0008654762704697208,0.0007766689383791377,0.0005342288420272376,67518418,67546788,ENSG00000039523,0,0.0007254580169586988
33,0.0005638925897293843,0.0005760733229388619,0.0005683601890750561,71637835,71724701,ENSG00000040199,0,0.0005694420339144342
34,0.0002558142490019372,0.0003078952610228341,0.0002570919669393581,27550133,27780344,ENSG00000047578,0,0.00027360049232137647
35,0.0,8.553107466558955e-06,0.0,11965210,11968068,ENSG00000048462,0,2.851035822186318e-06
37,0.00029729986604326087,0.00021045256221777903,0.00022176746685570787,75228181,75268053,ENSG00000050820,0,0.00024317329837224926
40,0.0,0.0,6.657547215205824e-06,31131433,31135727,ENSG00000052344,0,2.219182405068608e-06
