,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.7553378796599382e-05,2.055087724153109e-05,1.3065604133053497e-05,90004871,90019890,ENSG00000003249,0,2.038995339039466e-05
2,0.0,0.0,0.0,2852730,2858170,ENSG00000005001,0,0.0
3,7.958673294319434e-06,1.500496809913171e-05,6.132657185471699e-06,20610243,20797581,ENSG00000005187,0,9.698766192974281e-06
4,0.00019371134980907976,0.00019956430388619193,0.00031346016868378493,20806429,20849665,ENSG00000005189,0,0.0002355786074596855
6,0.00048459780646759363,0.0005579609421953134,0.0006312812233777137,3725054,3880713,ENSG00000005339,0,0.0005579466573468736
7,2.2285472498410377e-05,2.1608304935824743e-05,3.4344709095399777e-06,981770,986979,ENSG00000005513,0,1.5776082781258366e-05
8,1.553830340150146e-06,0.0,0.0,30472658,30523567,ENSG00000005844,0,5.179434467167153e-07
11,1.671410464025175e-06,1.3505191696159192e-06,6.439632925024725e-06,57372477,57385044,ENSG00000006210,0,3.1538541862219396e-06
13,0.0002230478808733793,0.00011918123420100925,0.00013029035596614412,784974,788397,ENSG00000007376,0,0.00015750649034684423
14,0.0006831626534806827,0.0006846807328637987,0.0006826273008646877,58059,76355,ENSG00000007384,0,0.0006834902290697231
15,0.0005580822108082865,0.0004326909119469066,0.0003939937599268454,188969,229463,ENSG00000007392,0,0.0004615889608940128
16,8.15322161976536e-06,9.223056975510404e-06,8.795596213975415e-06,1333638,1349441,ENSG00000007516,0,8.723958269750393e-06
18,0.00025233701981575217,0.00025204646437947576,0.0003429596364532465,566995,584109,ENSG00000007541,0,0.0002824477068828248
19,0.00011936312640121987,0.0001133015733400611,0.00011787315092666921,1612337,1677908,ENSG00000007545,0,0.00011684595022265006
20,2.3461153304487684e-06,3.791377114159272e-06,7.23131643098516e-06,3046062,3060726,ENSG00000008516,0,4.456269625197733e-06
21,6.208542226753868e-06,0.00042390053500713376,1.4352214044182886e-05,3065297,3082192,ENSG00000008517,0,0.00014815376375935683
23,0.0002922850570100636,0.00032849061602406663,0.00035626337380661365,3222325,3236221,ENSG00000010539,0,0.0003256796822802479
24,0.00043226672596741395,0.0006482069117349546,0.0005101357382967089,21158377,21180616,ENSG00000011638,0,0.0005302031253330259
26,3.6396075337642668e-06,0.0,0.0,89613308,89638456,ENSG00000015413,0,1.2132025112547555e-06
29,0.0005889353483919136,0.00058860635544695,0.0006925940593745943,67873052,67884499,ENSG00000038358,0,0.0006233785877378193
30,0.00023227573282615788,0.0002423148034567205,0.00022924537895691272,10944539,11182186,ENSG00000038532,0,0.00023461197174659703
31,2.1219216765716946e-05,1.978312364896844e-05,5.030996158650978e-06,68737292,68835537,ENSG00000039068,0,1.5344445524445455e-05
32,0.0005521888989715147,0.000633975271860332,0.0007483257327931253,67518418,67546788,ENSG00000039523,0,0.0006448299678749907
33,0.0005613520164974569,0.000565685117624932,0.0006734125140769465,71637835,71724701,ENSG00000040199,0,0.0006001498827331118
34,0.0001608681291818385,0.000185102826968242,0.00020319858929244741,27550133,27780344,ENSG00000047578,0,0.0001830565151475093
35,9.814390244151582e-06,1.5860283063321833e-05,7.5626034899830636e-06,11965210,11968068,ENSG00000048462,0,1.1079092265818826e-05
37,0.0002447356228351482,0.0001881242660530254,0.00025283627210255635,75228181,75268053,ENSG00000050820,0,0.00022856538699691
40,0.0,0.0,0.0,31131433,31135727,ENSG00000052344,0,0.0
41,0.0003055900691801843,0.00035977394934224704,0.0003301523640454917,22297375,22335101,ENSG00000058600,0,0.0003318387941893077
42,0.0005344386928616216,0.00043565420513378664,0.0006058834704242353,2911931,2951208,ENSG00000059122,0,0.0005253254561398812
43,0.0004718935401804864,0.00045218420096343866,0.0004394211658450767,1363205,1414751,ENSG00000059145,0,0.0004544996356630006
44,0.0,2.649471152196139e-06,0.0,68636189,68727468,ENSG00000062038,0,8.831570507320463e-07
45,0.0001586623349678292,0.00021642536279908257,0.0001735293039677559,1795620,1827157,ENSG00000063854,0,0.0001828723339115559
46,1.3549517673561551e-06,3.2844506111835285e-06,4.176301721541881e-06,84368527,84464187,ENSG00000064270,0,2.9385680333605215e-06
48,0.0006313116666407045,0.0004604214030628359,0.0005338482205884275,2039815,2047866,ENSG00000065057,0,0.0005418604300973226
52,0.0,0.0,0.0,20536226,20576427,ENSG00000066813,0,0.0
53,0.0002510315099237591,0.00021941435156699722,0.00033758219227249074,8621683,8649654,ENSG00000067365,0,0.000269342684587749
54,7.995753635065916e-05,3.118940228120826e-05,7.223510755108242e-05,4796968,4802880,ENSG00000067836,0,6.112734872764995e-05
58,0.0,0.0,3.1502225263387197e-06,57882340,57971128,ENSG00000070729,0,1.05007417544624e-06
61,1.6119103289161989e-06,0.0,0.0,56865207,56915850,ENSG00000070915,0,5.373034429720663e-07
62,0.00044457315730729493,0.0004771322796587799,0.00041927963033586884,68084751,68229259,ENSG00000072736,0,0.00044699502243398127
63,0.00021215541917238358,0.00021844321166686808,0.00024101484195236688,15643267,15734691,ENSG00000072864,0,0.00022387115759720617
65,0.00020877617721918253,0.00023376110135550895,0.0002734877404944508,89707134,89720898,ENSG00000075399,0,0.00023867500635638074
66,2.69905961164163e-05,1.677593496633984e-05,2.5597473915000317e-05,268301,275980,ENSG00000076344,0,2.3121334999252155e-05
68,0.0007009015898101129,0.0006566221830272618,0.0006822858954854005,27313668,27364778,ENSG00000077238,0,0.0006799365561075917
69,6.328044210961262e-07,0.0,0.0,5239802,7713340,ENSG00000078328,0,2.1093480703204208e-07
71,3.358501048917608e-05,3.244650756656727e-05,5.119612031732627e-05,30698209,30741409,ENSG00000080603,0,3.9075879457689874e-05
74,0.00012834730095840637,0.00010245663984988682,0.00013226338299990916,3129777,3142804,ENSG00000085644,0,0.00012102244126940079
77,3.773335680756612e-05,3.0488990811528313e-05,0.0,180459,181179,ENSG00000086506,0,2.274078253969814e-05
78,3.1361968291421423e-06,3.3787778948334904e-06,1.6110908597348772e-06,82035004,82098534,ENSG00000086696,0,2.7086885279035034e-06
79,2.9376603704014935e-06,0.0,0.0,56961923,56983845,ENSG00000087237,0,9.792201234671644e-07
82,2.7376451476452306e-06,1.659036832907924e-06,2.109527196922758e-06,56191390,56357444,ENSG00000087258,0,2.1687363924919707e-06
84,0.000625051000513618,0.0007398680612979085,0.0007091319617682769,57447425,57461270,ENSG00000088682,0,0.0006913503411932678
85,0.0005829584951809106,0.0005781435089118937,0.0008863308437943922,31180138,31191605,ENSG00000089280,0,0.0006824776159623987
86,4.661490967161644e-05,1.3182886172507357e-05,2.6939784139702332e-05,4510669,4538828,ENSG00000089486,0,2.8912526661275375e-05
87,0.00019719220389922685,0.00018680490254046,0.00013099048562803683,66566393,66579137,ENSG00000089505,0,0.00017166253068924122
88,0.0008204780938654671,0.0006123485224036711,0.0003885076506798024,30092314,30096915,ENSG00000090238,0,0.0006071114223163135
89,2.405879218440457e-05,4.194900684337732e-05,2.732034942973664e-05,4257186,4273075,ENSG00000090447,0,3.110938281917284e-05
90,0.00014894082709049618,0.0001382697800966104,0.0001355242108926713,425649,523011,ENSG00000090565,0,0.00014091160602659262
92,0.0004796062068260562,0.00069688402003162,0.00045125200552789945,70114332,70162537,ENSG00000090857,0,0.0005425807441285252
95,0.00013058860655786378,0.0001669653127238958,0.0001402854769128803,24610209,24827632,ENSG00000090905,0,0.0001459464653982133
96,5.264423875543225e-06,2.1268578528587575e-06,1.0141422686144974e-06,16149565,16223522,ENSG00000091262,0,2.8018079990054933e-06
99,0.00037008430130999845,0.0003535521406512548,0.00039388559426680245,30923055,30948783,ENSG00000099364,0,0.0003725073454093519
100,5.166411183433149e-05,1.85534236474568e-05,2.948921415283074e-05,30989256,31010638,ENSG00000099365,0,3.323558321153967e-05
102,0.00011725054334588414,0.00014526769658095454,0.00019394896989076985,30957754,30984664,ENSG00000099381,0,0.00015215573660586952
104,0.0,0.0,6.583226794388712e-06,1790413,1794971,ENSG00000099769,0,2.194408931462904e-06
105,0.0006062973323200137,0.0004215378103033304,0.0006030012126255487,1493344,1510457,ENSG00000100726,0,0.0005436121184162977
106,1.1547456907864896e-05,1.5550799167746406e-05,2.9660132782236613e-06,760734,768865,ENSG00000102854,0,1.0021423117944987e-05
107,0.00015355642313766922,0.00019441109704580568,0.00019896663826672557,4616493,4690974,ENSG00000102858,0,0.0001823113861500668
108,0.0004323301049937913,0.0004697399679338925,0.0004012792213707307,30778456,30787205,ENSG00000102870,0,0.00043444976476613817
109,0.0007930777114576946,0.0007223070641253126,0.0007771418969561186,67154185,67159909,ENSG00000102871,0,0.000764175557513042
110,2.9498389912349515e-06,7.1505126039692535e-06,6.8191078285654e-06,67164681,67169945,ENSG00000102878,0,5.639819807923202e-06
111,8.546261827876292e-05,4.2106578652855266e-05,4.818607937488428e-05,30182827,30189076,ENSG00000102879,0,5.858509210216749e-05
112,0.0006298971467950279,0.00041463033229710013,0.0005690606567778599,30114105,30123506,ENSG00000102882,0,0.0005378627119566626
113,8.237969478922618e-05,5.6323174107941886e-05,6.347872274305051e-05,30104810,30113537,ENSG00000102886,0,6.739386388007286e-05
114,1.9342924479882318e-05,4.688792373444356e-05,5.365777263885522e-05,67199111,67204029,ENSG00000102890,0,3.996287361772703e-05
118,0.0004889901078161892,0.0005774680109440683,0.0006010818112804861,56730118,56850286,ENSG00000102900,0,0.0005558466433469145
119,0.0005649603499041768,0.0005475090163202975,0.0006197794003501118,67828157,67847811,ENSG00000102901,0,0.0005774162555248621
120,4.654956162432463e-05,6.268764481114489e-05,3.1883873167055295e-05,67806765,67832148,ENSG00000102904,0,4.7040359867508274e-05
123,0.0008226934672729699,0.0007028785954771654,0.0007803812695696213,48538726,48620148,ENSG00000102921,0,0.0007686511107732521
125,0.00013846689797050997,0.00011280751494794512,0.00018076837504093512,57248547,57284672,ENSG00000102934,0,0.00014401426265313007
126,2.1037069808260703e-05,9.214812047362805e-05,2.3035806019866538e-05,49487524,49857919,ENSG00000102935,0,4.540699876725176e-05
127,0.0001554476906402126,0.00015933041776687598,0.00020074608951337335,72008588,72027664,ENSG00000102967,0,0.00017184139930682065
128,0.0003972419636553513,0.00042770267758471795,0.00048079703925912084,67562467,67639177,ENSG00000102974,0,0.00043524722683306333
129,0.00018235642691027192,0.0002996870094014649,0.0002810341329565438,67657512,67660810,ENSG00000102977,0,0.0002543591897560935
131,0.0,2.704668543009825e-05,1.0317261292924099e-05,67660946,67662774,ENSG00000102981,0,1.2454648907674117e-05
132,0.00014347992423652375,0.00019164508542761206,0.00021209523559909122,71859680,71895336,ENSG00000102984,0,0.00018240674842107566
133,8.005072326293177e-05,6.848673348225071e-05,5.2612912271077416e-05,58025754,58046901,ENSG00000102996,0,6.705012300541997e-05
134,0.0002625614646603343,0.0003372934884504195,0.0002722463742143001,57999546,58021618,ENSG00000103005,0,0.00029070044244168465
136,7.227080562725944e-05,4.074115197201061e-05,2.9787240901695786e-05,58231157,58283836,ENSG00000103021,0,4.759973283365528e-05
137,4.716669700862252e-06,0.0,0.0,58279997,58295047,ENSG00000103023,0,1.5722232336207507e-06
139,0.00017554400835033895,8.927677150223733e-05,0.00010582705986547384,58462846,58513628,ENSG00000103034,0,0.0001235492799060167
141,0.00012485796595679676,8.320551597444126e-05,0.0001329098966891742,58515479,58523842,ENSG00000103037,0,0.00011365779287347074
142,0.00034417446586938294,0.0004945289589222093,0.0004773744299765899,58665109,58684770,ENSG00000103042,0,0.00043869261825606073
143,0.0002804899380370835,0.00033460884532548796,0.00030611408014770137,70687439,70801160,ENSG00000103043,0,0.00030707095450342427
144,8.812190065711516e-05,6.501190971080467e-05,0.00018009176556709725,69105653,69118719,ENSG00000103044,0,0.00011107519197833902
145,0.0006483544656174676,0.0006426236134164544,0.0006028479978989248,68843531,69085182,ENSG00000103047,0,0.0006312753589776157
