,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,4.618651385216427e-05,7.201864912127832e-05,5.048769420946825e-05,90004871,90019890,ENSG00000003249,0,5.6230952394303615e-05
2,0.0,0.0,0.0,2852730,2858170,ENSG00000005001,0,0.0
3,6.8011785576264785e-06,6.677272647337243e-06,8.242650372332077e-06,20610243,20797581,ENSG00000005187,0,7.240367192431932e-06
4,0.00014588065046815024,0.0001493175507002051,0.00018056092410398555,20806429,20849665,ENSG00000005189,0,0.0001585863750907803
7,2.856647056199462e-06,1.4023019720528683e-05,9.232260139428518e-06,981770,986979,ENSG00000005513,0,8.703975638718889e-06
8,0.0,5.866438720904426e-06,0.0,30472658,30523567,ENSG00000005844,0,1.955479573634809e-06
11,0.0,8.4138119040596e-06,5.193146290087493e-06,57372477,57385044,ENSG00000006210,0,4.5356527313823644e-06
13,0.00012451019926167437,0.00014940669169589453,8.197006611380115e-05,784974,788397,ENSG00000007376,0,0.0001186289856904567
15,0.0006905629910108868,0.000720609745127709,0.0007701036788743055,188969,229463,ENSG00000007392,0,0.0007270921383376338
16,2.0902295442246293e-06,1.4365044749244385e-05,0.0,1333638,1349441,ENSG00000007516,0,5.485091431156339e-06
18,0.0002584400222555857,0.0002888392211381582,0.0002941725216433254,566995,584109,ENSG00000007541,0,0.0002804839216790231
19,0.00016934507275213494,0.00016334305772939452,0.00021723896636632734,1612337,1677908,ENSG00000007545,0,0.00018330903228261895
20,6.0147020732475e-06,5.905124728566773e-06,0.0,3046062,3060726,ENSG00000008516,0,3.973275600604758e-06
23,0.0003865845926955809,0.0003126620963667679,0.0003068421285777467,3222325,3236221,ENSG00000010539,0,0.00033536293921336514
26,0.0,0.0,0.0,89613308,89638456,ENSG00000015413,0,0.0
29,0.0005927077540733112,0.0005757842781732749,0.0006990053818470663,67873052,67884499,ENSG00000038358,0,0.0006224991380312175
30,0.0004017463699627328,0.00038341531698362355,0.0004069809941421271,10944539,11182186,ENSG00000038532,0,0.0003973808936961611
31,0.00013599849650508923,6.984166934268582e-05,9.128637259264792e-05,68737292,68835537,ENSG00000039068,0,9.9042179480141e-05
32,0.0004990790507257678,0.0006166752670277366,0.0008524714112910015,67518418,67546788,ENSG00000039523,0,0.0006560752430148352
33,0.0006899238415466828,0.000616141832943835,0.0006771777378292163,71637835,71724701,ENSG00000040199,0,0.0006610811374399113
34,0.00029756546282740614,0.00023448426836551587,0.0003100176688890883,27550133,27780344,ENSG00000047578,0,0.0002806891333606701
35,0.0,1.2351310115802286e-05,0.0,11965210,11968068,ENSG00000048462,0,4.117103371934096e-06
37,0.00021099253452242962,0.0001935204168636518,0.0002758989502160149,75228181,75268053,ENSG00000050820,0,0.00022680396720069877
40,0.0,0.0,0.0,31131433,31135727,ENSG00000052344,0,0.0
41,0.0004240250885320307,0.0004136569088731922,0.0004285175977002026,22297375,22335101,ENSG00000058600,0,0.00042206653170180847
42,0.0005259248424305805,0.0006086007223749218,0.0007004573217827829,2911931,2951208,ENSG00000059122,0,0.000611660962196095
43,0.0006474914350206397,0.0006808630807536834,0.0008329084073895572,1363205,1414751,ENSG00000059145,0,0.00072042097438796
44,2.1015820055811774e-06,1.2379769245772591e-05,1.1886003008808473e-05,68636189,68727468,ENSG00000062038,0,8.789118086720747e-06
45,0.00029304238709638764,0.00029629182993607674,0.0002809404082750204,1795620,1827157,ENSG00000063854,0,0.0002900915417691616
46,0.0,0.0,0.0,84368527,84464187,ENSG00000064270,0,0.0
48,0.0005412464629798929,0.0005674994913704797,0.0003778672846867459,2039815,2047866,ENSG00000065057,0,0.0004955377463457062
50,0.000677457114524371,0.0006176068007097883,0.0007658443702348872,75596868,75623300,ENSG00000065457,0,0.0006869694284896822
52,0.0,0.0,0.0,20536226,20576427,ENSG00000066813,0,0.0
53,0.00034344138766629023,0.00045109815414397497,0.00035623448221044007,8621683,8649654,ENSG00000067365,0,0.0003835913413402351
54,5.3013614745453485e-05,7.286691750938023e-05,7.424392886672765e-05,4796968,4802880,ENSG00000067836,0,6.670815370718713e-05
58,0.0,0.0,0.0,57882340,57971128,ENSG00000070729,0,0.0
61,0.0,0.0,0.0,56865207,56915850,ENSG00000070915,0,0.0
62,0.0007627306228952263,0.000550948936313762,0.0007299026248718386,68084751,68229259,ENSG00000072736,0,0.0006811940613602757
63,0.0001818179240795504,0.00019223670911568542,0.00019335837788519005,15643267,15734691,ENSG00000072864,0,0.00018913767036014196
65,0.00042436604968498,0.0004278952343215861,0.0005034967799762405,89707134,89720898,ENSG00000075399,0,0.0004519193546609355
66,6.121131528936063e-05,5.487039888710357e-05,8.386097793105337e-05,268301,275980,ENSG00000076344,0,6.664756403583918e-05
68,0.0005859427975987462,0.0006136191276640515,0.0006136926759296139,27313668,27364778,ENSG00000077238,0,0.0006044182003974705
69,0.0,0.0,0.0,5239802,7713340,ENSG00000078328,0,0.0
70,0.0003465548324382802,0.0005612525812327798,0.00040205625114317464,29790727,29805385,ENSG00000079616,0,0.00043662122160474486
71,2.8076545165179445e-05,3.399688129021675e-05,5.066273735362237e-05,30698209,30741409,ENSG00000080603,0,3.757872126967286e-05
74,0.00014866360605620736,0.00016930804574301068,0.00026265077562902375,3129777,3142804,ENSG00000085644,0,0.00019354080914274724
