,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0001666579052018557,0.0002439113354911273,0.00017435121704951364,41798225,41879482,ENSG00000141956,0,0.00019497348591416554
1,0.001589463048452475,0.001931661304799263,0.0015980099887954941,44300051,44327376,ENSG00000141959,0,0.0017063781140157443
2,0.00013303309444001002,0.0001243554596162282,0.0001707271841727465,31873020,32044633,ENSG00000142149,0,0.00014270524607632826
7,0.0,0.0,8.528911445194638e-06,43414483,43427131,ENSG00000142178,0,2.842970481731546e-06
8,2.8402218187633285e-05,2.0228240528092733e-05,3.3136189788920713e-06,44350163,44443081,ENSG00000142185,0,1.7314692564872696e-05
9,0.0022960928711296255,0.0020346074364378567,0.0020483449796239546,33432485,33479974,ENSG00000142188,0,0.002126348429063812
11,0.0018848610944963385,0.0021534886010071436,0.0020520108103539367,36156782,36294274,ENSG00000142197,0,0.0020301201686191398
12,0.0008609337177940852,0.0011611579220132038,0.001121856993873469,32311018,32393012,ENSG00000142207,0,0.001047982877893586
13,3.162877815985496e-05,8.44733123783598e-06,1.1070161618245817e-05,17513043,17593579,ENSG00000154639,0,1.7048757005312253e-05
15,0.0017543859491497827,0.0013066508135519646,0.001344912687098916,17788974,17819386,ENSG00000154642,0,0.001468649816600221
16,7.696285141062069e-06,0.0,0.0,17901263,18267373,ENSG00000154645,0,2.565428380354023e-06
17,0.0,0.0,0.0,18269116,18485879,ENSG00000154646,0,0.0
18,0.0002987785873206713,0.00028031255360566295,0.0003083573149219994,20998409,21543329,ENSG00000154654,0,0.0002958161519494446
20,0.00019213405887566297,0.00018530294754526746,0.0001531747790330996,25639258,25717562,ENSG00000154721,0,0.00017687059515134333
24,0.0053947363532832054,0.004977627062846699,0.004848557452844487,26917922,26967088,ENSG00000154736,0,0.005073640289658131
26,0.0,0.0,8.570034700921293e-06,14485228,14658821,ENSG00000155307,0,2.856678233640431e-06
27,0.004366561986146823,0.004173975179756528,0.00418057311995478,15729982,15880064,ENSG00000155313,0,0.004240370095286044
28,0.0034446957821953105,0.00267984950021532,0.0024341408707154034,28872191,28885371,ENSG00000156239,0,0.0028528953843753447
29,0.0027914199890138065,0.002781285769396798,0.0027764044666563834,29004384,29019360,ENSG00000156253,0,0.002783036741688996
32,0.0007945829550603259,0.0008352007319901358,0.0007365021509945012,29077471,29175889,ENSG00000156265,0,0.0007887619460149876
34,1.0331861689823734e-05,6.622575902505801e-05,1.928629742694932e-05,31118416,31559977,ENSG00000156299,0,3.1947972713943685e-05
35,0.000724851748596715,0.0010041230018094293,0.0009367390584786727,31671000,31732118,ENSG00000156304,0,0.0008885712696282723
37,0.002846270967911615,0.0026150006682330988,0.0026665030609928095,37365573,37526358,ENSG00000157540,0,0.002709258232379174
38,0.0,0.0,2.224116843954626e-06,37607373,38121345,ENSG00000157542,0,7.413722813182086e-07
39,8.516443115696823e-05,8.688368785664256e-05,0.00010956377479984935,38155549,38307357,ENSG00000157551,0,9.387063127115339e-05
40,3.139621591281507e-06,4.472116501408419e-06,1.4651685142143531e-05,38380027,38661780,ENSG00000157554,0,7.421141078277819e-06
41,0.002166664262420778,0.0025071313253410593,0.0019552748486278016,38805183,38824955,ENSG00000157557,0,0.002209690145463213
42,0.00012226301678996718,0.00019447084704469507,0.00023963744904275178,39405728,39445805,ENSG00000157578,0,0.00018545710429247134
43,0.0007100492810676464,0.0005785069085962345,0.0006420886613902884,41420020,41470071,ENSG00000157601,0,0.0006435482836847231
44,0.0028630973444896393,0.0026896913069991337,0.0026620657930748227,41885112,41954018,ENSG00000157617,0,0.0027382848148545316
45,0.002894775398975115,0.0028222963363778793,0.0025837718616025422,32268228,32279049,ENSG00000159055,0,0.0027669478656518454
46,0.0005947847974173342,0.0005302963605209177,0.0005099035805239246,32592079,32612603,ENSG00000159079,0,0.0005449949128207255
47,0.0010511586364230212,0.0011481979273109193,0.0009094367295034028,32628759,32728040,ENSG00000159082,0,0.0010362644310791145
48,0.0016622586155961652,0.0017081908617353158,0.0016105273038084992,32733899,32771792,ENSG00000159086,0,0.0016603255937133268
49,0.0007326082634874209,0.0006246521524285932,0.0006452508008626996,33205282,33265675,ENSG00000159110,0,0.0006675037389262379
51,0.003857384768837451,0.004083696808850915,0.0037321113387431184,33503931,33543491,ENSG00000159131,0,0.003891064305477161
54,0.0,9.678664711372062e-05,8.455876297009659e-05,34364006,34371381,ENSG00000159197,0,6.044847002793907e-05
56,4.3168980783053335e-05,5.70982708409176e-05,6.331501669793825e-05,34668994,34718227,ENSG00000159212,0,5.452742277396973e-05
57,0.002651919688024585,0.003093789868488646,0.002612098308548882,34787801,36004667,ENSG00000159216,0,0.0027859359550207047
61,0.001119338997417453,0.0013984222968835515,0.0013015530274018828,36385392,36419015,ENSG00000159259,0,0.0012731047739009624
62,0.00011992246551361837,4.270477165128451e-05,6.529164754793199e-05,36460621,36576569,ENSG00000159261,0,7.597296157094495e-05
63,1.5517998493607685e-05,2.210403561174475e-06,8.690149308627175e-06,36699115,36749917,ENSG00000159263,0,8.806183787803112e-06
64,0.0031093766753761483,0.0029720312476013764,0.0028683137772264958,36748626,36990236,ENSG00000159267,0,0.0029832405667346734
65,0.0002800084743002067,0.0002243517952234576,0.00030490058028015177,42199689,42297244,ENSG00000160179,0,0.000269753616601272
66,0.0,0.0,0.0,42311667,42315409,ENSG00000160180,0,0.0
67,0.0,0.0,0.0,42371887,42396091,ENSG00000160183,0,0.0
68,5.9042655399309024e-05,0.00010388960615279965,0.00011345543059982995,42496008,42581440,ENSG00000160190,0,9.212923071731287e-05
69,9.015190053307408e-06,2.5682703257000806e-05,0.0,42653621,42775509,ENSG00000160191,0,1.1565964436769406e-05
70,0.0007650860566905624,0.0008978452059848903,0.0007708883912939557,42843094,42879568,ENSG00000160193,0,0.0008112732179898028
71,0.0023083940004602114,0.002349792682419903,0.0023507022691060227,42879644,42913304,ENSG00000160194,0,0.002336296317328712
72,0.002145881987203085,0.0019176185130090815,0.0022448126837004297,42974510,43033931,ENSG00000160199,0,0.002102771061304199
73,0.0005367086990822787,0.0006145937809246056,0.000556591295715584,43053191,43076943,ENSG00000160200,0,0.0005692979252408227
74,4.291051432362793e-06,1.0696399957771272e-05,1.4017548612640613e-05,43092956,43107570,ENSG00000160201,0,9.668333334258228e-06
75,0.00033668122159810404,0.0001509766911771053,0.00020949223029575066,43529186,43659488,ENSG00000160207,0,0.00023238338102365332
76,0.0033781845615886564,0.0035588225609196156,0.0034930268971418957,43659560,43696079,ENSG00000160208,0,0.003476678006550056
77,0.0026678268535333715,0.0029105531691713798,0.0028481030332836933,43719094,43762307,ENSG00000160209,0,0.002808827685329482
78,0.0029849235281505294,0.002769415613750521,0.0029604365914276424,43772511,43776330,ENSG00000160213,0,0.002904925244442898
79,0.0009519603830189926,0.000925260004645503,0.0009982598549695724,43789513,43805293,ENSG00000160214,0,0.000958493414211356
80,0.0017918694976615521,0.0019658967326653433,0.0017157240730615957,43865223,43987592,ENSG00000160216,0,0.0018244967677961638
81,0.0008106832903327917,0.0011277940315751415,0.001050377827454856,44012309,44106552,ENSG00000160218,0,0.0009962850497875963
82,0.000626042954161782,0.0005141392259754155,0.0005563539908349663,44133610,44210114,ENSG00000160221,0,0.0005655120569907213
83,1.529040289791222e-05,1.0889922440816856e-05,1.664968493580493e-05,44215382,44241446,ENSG00000160223,0,1.4276670091511337e-05
84,1.0177259382081996e-05,0.0,1.899770436242225e-05,44285838,44298648,ENSG00000160224,0,9.724987914834748e-06
85,0.00047507137228233466,0.0004390146309343222,0.0005240223537197814,44328944,44339402,ENSG00000160226,0,0.0004793694523121461
86,0.0002443586931510474,0.00032776368821906465,0.0002432746197379771,44455510,44462196,ENSG00000160233,0,0.00027179900036936305
87,6.931025837543138e-06,2.4681601877940985e-06,6.4690098867929345e-06,44885953,44931989,ENSG00000160255,0,5.2893986373767236e-06
88,0.0021424148414032284,0.002191883406397757,0.0022535212245306043,44940012,44976989,ENSG00000160256,0,0.0021959398241105294
89,2.8654359894786465e-05,2.0407817188993933e-05,6.686071016099e-06,46136160,46155579,ENSG00000160282,0,1.8582749366626466e-05
90,0.0003163064254322271,0.0003633474991413185,0.0003809312455949223,46161148,46184476,ENSG00000160284,0,0.0003535283900561559
91,0.0006281680558123413,0.0006886454164227796,0.000580155707845756,46188141,46228824,ENSG00000160285,0,0.0006323230600269589
92,0.003079425953533227,0.0035909447287460748,0.003545099617213313,46235133,46286297,ENSG00000160294,0,0.0034051567664975385
93,0.0005374511990323132,0.0005933030553264289,0.0006688335617855952,46300181,46323875,ENSG00000160298,0,0.0005998626053814458
94,0.0010899284239819281,0.0013136605499061258,0.0012844763695165496,46324124,46445769,ENSG00000160299,0,0.001229355114468201
95,0.0010952404217759435,0.0011866916643070997,0.001052915780387016,46458891,46570015,ENSG00000160305,0,0.0011116159554900196
96,1.3180846934755933e-05,9.387482998680463e-06,0.0,46598604,46605208,ENSG00000160307,0,7.5227766444787995e-06
97,0.002072688595408408,0.0023123878330957187,0.0021478487365090768,46635595,46665124,ENSG00000160310,0,0.0021776417216710676
98,1.4554942815509495e-05,1.5549184747730084e-05,6.79236155454274e-06,26466209,26573286,ENSG00000166265,0,1.229882970592744e-05
99,0.00044842131106362295,0.00029989482227088705,0.0003317615360449181,32412006,32515397,ENSG00000166979,0,0.00036002588979314274
100,3.5370890280636676e-05,0.0,1.650654920325043e-05,32291813,32314784,ENSG00000170262,0,1.729247982796237e-05
101,2.2446590465906927e-05,3.197320932967692e-05,3.1425480478071614e-05,29536933,29940033,ENSG00000171189,0,2.861509342455182e-05
102,0.0,0.0,0.0,40010999,40847158,ENSG00000171587,0,0.0
103,0.0027932473883462696,0.0026139377725202723,0.002483037858369239,41986831,42010387,ENSG00000173276,0,0.0026300743397452606
104,0.0008284470189660434,0.0009039005598957817,0.0008898991276794342,45493572,45573365,ENSG00000173638,0,0.0008740822355137531
105,5.169296214889236e-06,1.1044817376523975e-05,3.3773008523217014e-05,29748175,29764002,ENSG00000174680,0,1.6662374038210073e-05
106,1.0889574044879192e-05,7.755623885384634e-06,0.0,13384249,13427773,ENSG00000175302,0,6.215065976754609e-06
107,0.0,0.0,0.0,44497893,44711572,ENSG00000175894,0,0.0
108,0.0006219731660163881,0.0002416217716009304,0.00010554781437781994,28997613,28998033,ENSG00000176054,0,0.00032304758399837947
109,0.0,2.329457894281507e-06,6.105472407810998e-06,42062959,42143453,ENSG00000177398,0,2.811643434030835e-06
