,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
5,0.0008927770640431508,0.0005893261848138045,0.0003074425555479696,0.0004385162284082793,0.0011321734564046716,0.0007798633308020821,0.0019317387415828066,0.0006592312162962137,0.0008156749696450222,0.002005206246131126,0.0016385021032239277,0.0008055889153747499,0.003625194022640915,0.002195938743234481,0.0014158635283462073,0.001236917176304466,0.0009046889307494889,0.0006350003959938508,0.0006970555375199373,0.0015365697025625273,0.001436794184197813,0.0005105553151614753,0.00044561720613642074,0.0007115197674465248,0.0009349706899728163,0.0014125172556542975,0.0013275555998929435,0.0008455835174643125,156904312,157002831,ADAM19|FKSG34|MADDAM|MLTNB|-|5q33.3|protein-coding,1,0.0011381565209125813
9,0.0030299138431678844,0.002621331163504269,0.00243083528671021,0.003562225539323562,0.0028707934034647256,0.0019587545326076876,0.002744105343933061,0.0017717260657009039,0.0016525137993627702,0.002659930492436192,0.002013785690638761,0.0024823183297667264,0.005716512873868411,0.0020805569642618456,0.0014652991335566408,0.0029657103603560626,0.002406649269686736,0.002755654645526837,0.002007925297071969,0.0018340612962803248,0.001824245451452638,0.0034026895442841563,0.00252072025511534,0.0026916406706504192,0.0015492519343110252,0.002696825201228716,0.0012340709673323673,0.002331911744574749,178537852,178772431,ADAMTS2|ADAM-TS2|ADAMTS-2|ADAMTS-3|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI|-|5q35.3|protein-coding,1,0.0024743556821491077
16,0.0009818870747750955,0.00091511700506408,0.0009835006030814045,0.0007809018828971852,0.0009085927576654472,0.001105777221126979,0.0013391431760007332,0.0008954501125483797,0.0011763269477264417,0.0008459830221465831,0.0010339880752214738,0.000776870576881864,0.0012370864459150532,0.0008312178013171708,0.0007064923740615549,0.0007351664392775706,0.0007336320372805973,0.0007294296989070342,0.0008629349705573055,0.0007483637962345522,0.0008248566212785678,0.00041951588057802426,0.000785346692382791,0.0008971578431752712,0.0008098223469098825,0.0008451646314256674,0.0005165118220887788,0.0008238146266878737,132211071,132299354,AFF4|AF5Q31|CHOPS|MCEF|-|5q31.1|protein-coding,1,0.0008660733029719059
19,0.0007295340009047471,0.0006663134310662143,0.001040486106369905,0.0009349957832825015,0.000686789073150306,0.0007130047848910934,0.0022676477265715835,0.0008971932179480029,0.0009515692290593663,0.0005116931640095427,0.000854525470874866,0.0006884497108432173,0.0011695320041387853,0.0005923186554725444,0.0006129816509526628,0.0008802820260845506,0.000513871070836626,0.0008161873260757775,0.000928200987483281,0.0009990466681229382,0.0005633654027310248,0.0004867526741473758,0.0006386975636783361,0.0006526303778771115,0.0006230421377068799,0.0004880712487375385,0.0006663614135930979,0.0007338639270644755,304291,438405,AHRR|AHH|AHHR|bHLHe77|-|5p15.33|protein-coding,1,0.0007966931012026555
20,0.0012665071090532476,0.0010314981505328187,0.0013064184550495741,0.0007778485031009108,0.0010376147601170805,0.0013287920789897276,0.0018374655779401696,0.0008781315169650264,0.0016893958479105612,0.001113766624432352,0.0013698943275376897,0.0012266682601392467,0.001047537835268801,0.0012394807446666314,0.0015918165609475992,0.0009025120929655674,0.0006425274052000002,0.0007470294256148678,0.0016058335513893882,0.0009521227956863201,0.0013593551132127998,0.0005752531603559896,0.0010033027467826199,0.001173776404397728,0.0016450105362476614,0.0014427196844128086,0.0011515007842585587,0.0015658932295170432,68647553,68665409,AK6|AD-004|CGI-137|CINAP|CIP|hCINAP|-|5q13.2|protein-coding,1,0.0011967740458104566
33,0.014144667355683852,0.01073822039206096,0.012370709208559962,0.009614787640488549,0.008646089631735882,0.013716848491303911,0.019029326366953384,0.01211936200992873,0.01602376491085219,0.012959127642557864,0.0133452399595655,0.010425231120709184,0.024376087940719302,0.010216575571212786,0.011518744184739865,0.010795512007098357,0.01150897717352162,0.012887512700572012,0.015741475636895593,0.01434684445306283,0.010507504347566613,0.010250460003039483,0.010539786787184226,0.009939269829511595,0.009656338167631647,0.00885031837386902,0.014612813331699503,0.014561979699306487,150480267,150521216,ANXA6|ANX6|CBP68|-|5q33.1|protein-coding,1,0.012622984819215389
34,0.001205847536530334,0.0012871219979407138,0.0013723856990054846,0.0009880228124111339,0.0010906020933442956,0.0013860092208551832,0.0015428900213316432,0.0012160128184597338,0.0013064661223841673,0.0012312716678234206,0.0015248992907337354,0.0013178819187285777,0.0011728106828094232,0.0012959991523674537,0.0011848165983717421,0.0009214505834199957,0.0008403068873808824,0.0009646568154828856,0.0013468806764695986,0.0008862566483642455,0.0011405500712690247,0.0007905197118511218,0.0014025908830009144,0.0014887817105712971,0.0012258119756420676,0.001190982440710619,0.0010458889856015737,0.0012161240707074695,77298150,77590579,AP3B1|ADTB3|ADTB3A|HPS|HPS2|PE|-|5q14.1|protein-coding,1,0.001199422824770312
35,0.0023660702849571604,0.002067579524797177,0.002041707441038362,0.0013036405040193675,0.0016961870013455767,0.002436118811481167,0.002592474560472902,0.0022349422683491647,0.0016178595255594765,0.001562683851428435,0.001854624526985757,0.0017317421582205507,0.0014859244958553403,0.0016442980272587178,0.001378489019587717,0.0012776563975842692,0.0012475031081172234,0.0018131667165701651,0.0024673811666885634,0.0014111706913147312,0.0015898809398595278,0.0010918384779077034,0.002043127307227269,0.0015453868381044321,0.001900961054721915,0.0021566547628827457,0.0016746561842958048,0.0023380727513982696,115177303,115249778,AP3S1|CLAPS3|Sigma3A|-|5q22.3-q23.1|protein-coding,1,0.0018061356570724814
48,0.0006667348629067639,0.0006755344407165738,0.0006270225984843313,0.0005898111973136772,0.0008205497801994952,0.0007986296351049949,0.00048446971308011315,0.0004338645568868633,0.0009391308200692556,0.0010637270617365633,0.0006089366515656275,0.0007967889841301409,0.0010079887738042317,0.0005760953360732398,0.0006029059201718215,0.0007241468138494271,0.0010424503407022309,0.0013489175152705832,0.0019520088481899177,0.0017678496971366307,0.0005226241598334236,0.0007022005790978536,0.0006829834552097755,0.0008735352308976637,0.0008685508937359153,0.0006928437157202434,0.0006295581008309534,0.0006198559627016167,78073037,78282357,ARSB|ASB|G4S|MPS6|-|5q14.1|protein-coding,1,0.0008257041301935686
53,0.0045588935925276195,0.005211725566820646,0.004510654438148122,0.004588059371545228,0.004267203490099016,0.004166980394893545,0.004419906298914967,0.003560658268572282,0.004592743283676854,0.004978909843096395,0.004240656581628497,0.004750592822913082,0.0041940447719965865,0.004252423938594114,0.005136984771550425,0.005356492038201368,0.004570909574423378,0.00517324787387404,0.004994961487621233,0.005238892025463485,0.004454307646849789,0.005576573413510905,0.00517516653563934,0.004428849806094009,0.005216093292512324,0.004347136245975024,0.00666187415123019,0.004961957543152424,151122383,151138210,ATOX1|ATX1|HAH1|-|5q33.1|protein-coding,1,0.00477096068105446
