,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0004295822393910782,0.00048035479217783684,0.0004521010032086215,0.0008240808536529818,0.00032899225926654867,0.00035048504956451963,0.0005530905515840794,0.0008080982958506496,0.0003333861142431964,0.00040351749286305115,0.0004196629345060812,0.0013205634463489956,0.0009644800078917288,0.0010027048032482284,0.001138733542412647,0.0005124328139337072,0.0011592048692857018,0.0014806052809777609,0.0007379389506492777,0.0009887505290979998,0.0009987315302542382,0.0006752052203054027,0.00035258954015178647,148521010,148640001,ABLIM3|HMFN1661|-|5q32|protein-coding,1,0.0007267518313420052
5,0.0003686240457979707,0.0010362825216868154,0.0005884640964949429,0.0012160589926045982,0.0027745862095314984,0.0007813740475832902,0.0003716314990239425,0.0009208498670092224,0.0009538182998368352,0.0002698616781504785,0.0010180357873382777,0.00046172065966973707,0.0019234344096593645,0.0007179361696946439,0.0011033743757844262,0.0006561620782352342,0.0005657992226645668,0.000793069113401646,0.0009399871394985192,0.00021050929865289693,0.0007211903071253112,0.0005061524317419328,0.0008658672498206194,156904312,157002831,ADAM19|FKSG34|MADDAM|MLTNB|-|5q33.3|protein-coding,1,0.0008593386739568163
9,0.0025997471699027302,0.0037684035467381058,0.002775636779271536,0.002931884846680152,0.006449411569170932,0.0023987280328765545,0.0020015610622571996,0.002689214803176099,0.004508663878056262,0.0028888171549095285,0.0015520943129511797,0.002964286765315704,0.002117354102477542,0.00201749745700378,0.0017758720496563929,0.0034791681460806154,0.0028420839956976368,0.002122938466699432,0.0022274620917155197,0.002202612157911525,0.0020366918796451278,0.002483147951815093,0.00223897620700334,178537852,178772431,ADAMTS2|ADAM-TS2|ADAMTS-2|ADAMTS-3|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI|-|5q35.3|protein-coding,1,0.002742271931609217
16,0.000981027627371347,0.0012339216868608026,0.0010777357248205523,0.0010078535168637746,0.0013756602292999706,0.0012165012980415897,0.0007039477448319339,0.0009711552517270018,0.0010633700371552525,0.0011852182988613866,0.0010017846030863336,0.0008873798433850656,0.0012676322091419816,0.0009260114993012812,0.0009374107952770482,0.0010051745636103554,0.0009353331970851219,0.0011652521949695963,0.0009603179987507755,0.0011429385950807575,0.0010332037214574267,0.0011083156703440445,0.0011988805662748977,132211071,132299354,AFF4|AF5Q31|CHOPS|MCEF|-|5q31.1|protein-coding,1,0.0010602620379825348
19,0.0007439029162240099,0.0009558724611078219,0.0008863070054680645,0.0007990161580402776,0.0016768789983919732,0.000827994824418108,0.0004232294882245831,0.0010891877994198002,0.0011998252188099305,0.0006859631071146305,0.0005854143921868555,0.001209536460102965,0.0007269952731057001,0.0009059433203036868,0.0006270920138684264,0.0007173025743404864,0.0009425924678760047,0.0009230425166077952,0.0006817687869469526,0.0008540894748537575,0.0009372160386652926,0.0011832577495055694,0.000728833683938062,304291,438405,AHRR|AHH|AHHR|bHLHe77|-|5p15.33|protein-coding,1,0.0008830983795443804
20,0.0006961478946929903,0.001344265004244149,0.0011253672258633213,0.0010333921247884835,0.0009483701723475936,0.0010719707474588147,0.0006642125690182158,0.0012255676573397541,0.0010049462438402796,0.0010933056730656815,0.0014027002564128848,0.0011118304827489032,0.0014118796111183105,0.0013733793258441473,0.001474701751042057,0.0010598547367966248,0.0010963088515573971,0.0015233760813938419,0.001248018837226099,0.0017848384052863155,0.0012903288561528375,0.0009943098228500022,0.0009826176728165918,68647553,68665409,AK6|AD-004|CGI-137|CINAP|CIP|hCINAP|-|5q13.2|protein-coding,1,0.0011722473914741432
33,0.00887194600115581,0.009778102377201375,0.008602450871717538,0.011435767373296251,0.017650998177055708,0.009694418927912549,0.009358919917086284,0.010374505623015038,0.01343866943772143,0.009166593629945022,0.010359280225489962,0.011290753369379201,0.0140493479668445,0.012138901138106334,0.012913279903948789,0.009363488673606812,0.011488670318309484,0.01298891666782838,0.011910047510642464,0.011923992989976616,0.011482125714576458,0.011065217548025941,0.008640836383281796,150480267,150521216,ANXA6|ANX6|CBP68|-|5q33.1|protein-coding,1,0.011216836119396686
34,0.001104115263692102,0.0013772712569941957,0.0011159152669050014,0.00114418229195052,0.0010063164332615028,0.0012546455699973496,0.0009198929407336993,0.0012018849275213191,0.001053680237288379,0.0010764531771417403,0.0012604227315404738,0.0012467126648349441,0.001500231144828812,0.0015356264455176816,0.0013618330461383243,0.0010139089201968198,0.001373644788195938,0.0015778332170137618,0.0012714733055818016,0.0014206625335457547,0.0013948677801736695,0.0012199184534056147,0.0013196549908086911,77298150,77590579,AP3B1|ADTB3|ADTB3A|HPS|HPS2|PE|-|5q14.1|protein-coding,1,0.0012500498864029608
35,0.0024468991578452527,0.002699968382286159,0.002233689065065852,0.00218073383215237,0.0022553237309278096,0.0021218902974423992,0.0014727210406941741,0.002342630301971138,0.0024726659295578905,0.002901567398536195,0.0020078178817940907,0.0019362838866401092,0.0019448388628558516,0.002845456537869446,0.0021272186894860136,0.0020772263900780195,0.0023591570322808115,0.0026390355036202432,0.0017975000386341125,0.0027448488814991413,0.0025119271109300153,0.0027516764308390513,0.0021371254653771376,115177303,115249778,AP3S1|CLAPS3|Sigma3A|-|5q22.3-q23.1|protein-coding,1,0.0023047044281905766
48,0.0006852872208999825,0.0006075995872625,0.0010725849381971984,0.0007070771695113252,0.0008659948729555493,0.001798247513328229,0.0010529559139011702,0.0005893460926081844,0.00100756818968661,0.0016333616444177688,0.0007014032366517102,0.0004353015876413141,0.0007151879252826376,0.0006388370314234237,0.0005652976607610123,0.00047434275000338534,0.0006719329408699541,0.0006763244043602488,0.0004410864855024532,0.0005765393673537914,0.00041516276165328423,0.0006347443214888896,0.0010732664642158867,78073037,78282357,ARSB|ASB|G4S|MPS6|-|5q14.1|protein-coding,1,0.0007843239165207181
