,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00017662735115838652,0.00011162358799942768,0.00013481999502232124,9.057835337336923e-05,0.0001148779510107964,9.303775772639398e-05,0.00013609081747831964,0.00011931139999534275,6.067745312275839e-05,4.091743406513635e-05,8.78580370313639e-05,4.238024025743477e-05,6.253117362920632e-05,6.027354269386367e-05,8.255483354213008e-05,5.6721619420898235e-05,5.571070995595165e-05,5.0691898328642024e-05,4.996097757775199e-05,0.00020816481832730001,0.00023651849193896796,0.00021878811502722278,0.00023352119241779406,0.00012970046345888396,0.00026099334273425504,0.00023788286998456686,4.608166417732987e-05,0.00024466390762274465,0.00013412107109087373,0.00014922222328597284,0.00030569605816690537,4.898534818227588e-05,121713598,121784344,AASS|LKR/SDH|LKRSDH|LORSDH|-|7q31.32|protein-coding,0,0.0001275495218688934
1,2.83820133855657e-06,1.69059240493354e-06,1.4151853921167378e-06,7.881493085734725e-06,2.3556654342610336e-07,4.790469320226244e-07,1.178451390525909e-06,3.7728528390230796e-06,1.0858527759978238e-06,3.474121760247426e-06,3.9935471377892677e-07,6.350685353261953e-07,1.6444184068580208e-06,9.874316482834596e-06,3.3735191756854085e-07,3.245872355988454e-07,3.5999040318266634e-06,1.602905876004491e-07,1.3214934342238154e-06,1.1629319459625698e-06,2.4522394187554997e-06,1.180419105237186e-06,1.040305429293807e-06,4.737051258542146e-07,0.0,5.734881147168922e-07,1.8273763380665294e-06,0.0,1.7218245613017572e-06,0.0,4.826779865793242e-06,3.1698887952292415e-06,48211057,48687091,ABCA13|-|-|7p12.3|protein-coding,0,1.8992846408878607e-06
2,0.0,0.0,2.0756052417712154e-06,0.0,1.766749075695775e-06,0.0,0.0,7.302295817464024e-07,0.0,5.146847052218408e-07,1.0205731574350352e-06,5.503927306160359e-07,1.5145959010534405e-06,1.2510446222595868e-06,1.3012145391929433e-06,0.0,0.0,5.209444097014595e-07,9.804628705531533e-07,1.427234660954063e-06,0.0,0.0,1.5330816852750843e-06,1.6579679404897513e-06,7.63297847979856e-07,2.1792548359241902e-06,2.780790079666458e-06,8.611136211975174e-07,0.0,3.6904420812659954e-06,1.1138722767215173e-06,0.0,87133179,87342639,ABCB1|ABC20|CD243|CLCS|GP170|MDR1|P-GP|PGY1|-|7q21.12|protein-coding,0,8.822984957725412e-07
3,6.588681678792038e-05,5.779156668443864e-05,0.00011368655983337795,1.6390368705657288e-05,7.45175499037907e-05,8.297777215391886e-05,3.246836762173108e-05,3.0020549471796548e-05,1.828576074780335e-05,7.806051362531252e-06,2.7156120536967024e-05,1.752789157500299e-05,1.7482764115016855e-05,1.4565733816308047e-05,2.602429078385887e-05,2.2923973514168456e-05,5.399856047739995e-06,1.9635596981055016e-06,1.1339266242049514e-05,0.0001195176877191532,0.000102442301718511,0.00011506520147572918,0.00015166558100757082,8.801441238371308e-05,0.00012207313440192123,0.0001952153542496301,8.858802682366001e-06,5.608002458048832e-05,1.1509037857122272e-05,0.00010445555630018098,0.00014597915004366997,8.960218994514655e-06,87031361,87105019,ABCB4|ABC21|GBD1|ICP3|MDR2|MDR2/3|MDR3|PFIC-3|PGY3|-|7q21.12|protein-coding,0,5.856410259427356e-05
4,0.0,0.0,4.245556176350213e-06,0.0,0.0,1.1976173300565612e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9821381965278394e-06,0.0,0.0,0.0,0.0,0.0,0.0,20686966,20707187,ABCB5|ABCB5alpha|ABCB5beta|EST422562|-|7p21.1|protein-coding,0,2.6329099071670667e-07
5,0.00014261961726246765,0.0001747538675415512,9.510045835024478e-05,0.00010543947715194367,9.516888354414575e-05,8.609157721206593e-05,0.00010419135742442864,8.714073008840404e-05,0.00023958255649615982,0.0002806747259143105,0.00027937080866134706,0.0002940790697583835,0.00026440517015532917,0.0002733979301288004,0.00030188177309276287,0.00022428977979880216,0.00026876356686393696,0.00023206069819855022,0.00028036975215774303,0.00010228515070170784,5.070004998276995e-05,3.52072828779439e-05,0.00017520933546000963,0.00013401118010415732,0.00013690292116267272,7.34064786837622e-05,0.0002431602296805484,0.00011964097374513006,3.439118005336931e-05,0.00015259175736017223,4.99386070730147e-05,6.500385289416765e-05,150725509,150744869,ABCB8|EST328128|M-ABC1|MABC1|-|7q36.1|protein-coding,0,0.00016255721248690011
7,5.169581009513751e-06,6.210702624440057e-05,6.722130612554505e-05,3.5407901773226155e-05,3.521719824220245e-05,8.79393296641532e-06,3.823871580982346e-05,0.0,4.035028915607913e-05,6.83672850103012e-05,9.98386784447317e-06,8.522619744077541e-05,3.033519218967033e-05,1.8631628838651705e-05,3.195204590684894e-05,4.057340444985568e-05,7.10761539942362e-05,0.00010615244163839743,1.4493798956003137e-05,7.1890338477686136e-06,0.0,3.4180831482085476e-05,8.338869309549832e-05,0.00011250496739037597,9.339494382782095e-05,2.1792548359241902e-05,7.730596421472752e-05,4.284040265457649e-05,0.0,0.00010504388764646977,1.1014959180912783e-05,3.6348058185295305e-05,73149399,73150330,ABHD11-AS1|LINC00035|NCRNA00035|WBSCR26|-|7q11.23|ncRNA,0,4.3571945546287264e-05
8,0.00015711471695581012,0.00014832723889601112,0.00017189785229577978,9.857748068426416e-05,0.00011801883825647776,7.230186909741468e-05,9.561710765198152e-05,8.430094838161246e-05,0.00021269684176245372,0.0003683426873704307,0.00030337646423405805,0.0004070789311440912,0.0002727138105268223,0.00020646704283791255,0.0003733039933551311,0.0002862453683937318,0.000360078205720028,0.0002621151833736344,0.00037696665931745806,0.00011106000083942541,6.872400971062288e-05,6.8977533801686e-05,0.00015653859065005234,0.00014661173645187943,0.0001406648891277163,7.386526917553571e-05,0.00019787307695455177,0.00010231106211853002,6.271066296951663e-05,0.00016275384425061483,9.269892614049073e-05,5.160578958633205e-05,73150425,73153197,ABHD11|PP1226|WBSCR21|-|7q11.23|protein-coding,0,0.00018162301975100176
9,0.0,8.897854762808106e-07,2.264296627386781e-06,0.0,0.0,0.0,2.072448997131771e-06,7.707978918434249e-07,1.4767597753570403e-06,1.1580405867491418e-06,1.109318649385908e-06,0.0,3.2888368137160416e-06,9.472194997108301e-06,0.0,1.257775537945526e-06,1.18533425438195e-06,0.0,4.220253225424443e-06,3.1187720368996188e-06,0.0,0.0,0.0,9.000397391230077e-07,1.6901595205268238e-06,0.0,2.4232599265664845e-06,0.0,1.6765133886359214e-06,1.123178024733129e-06,0.0,0.0,100487615,100493754,ACHE|ACEE|ARACHE|N-ACHE|YT|-|7q22.1|protein-coding,0,1.2530551709123787e-06
11,9.219086133632858e-05,6.998162770948574e-05,0.00013283873547335778,0.00010175360476359012,0.00010423819546605072,0.00012075404450770297,0.00011305006098079582,0.00011691786969961845,7.197032199313576e-05,8.8911782827073e-05,6.75796921205895e-05,6.913779454584513e-05,7.525377919805522e-05,0.00015535293398559225,5.903658557449465e-05,6.138756093263164e-05,8.626599295779749e-05,0.00011841467158983178,8.154893353774706e-05,8.721989594719273e-05,0.0001465213052706411,0.00010788004170472021,7.687309593307922e-05,8.919867519834862e-05,7.714760392082116e-05,7.122722384783801e-05,7.84182802465941e-05,0.00010618607341391885,0.00010158764911680369,8.16710877984518e-05,0.00011200604560366369,8.026158429520439e-05,152456834,152552464,ACTR3B|ARP11|ARP3BETA|-|7q36.1-q36.2|protein-coding,0,9.383698785928126e-05
