,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,8.346786854597973e-05,6.730049988464335e-05,7.633773733747314e-05,4.469926323656933e-05,7.32188077192755e-05,7.571551158447327e-05,0.00024387063849333756,9.499844911425592e-05,6.50514079781187e-05,0.00013839581588668369,0.00016772529959425763,8.15043731707453e-05,0.00010865558836930148,9.638259347185686e-05,0.00015461890284326887,4.994850602296123e-05,7.535990207131254e-05,7.92519716839884e-05,0.00015024334163525897,7.020761237128565e-05,5.587432888140413e-05,121713598,121784344,AASS|LKR/SDH|LKRSDH|LORSDH|-|7q31.32|protein-coding,0,9.775373428078338e-05
1,6.089370295173091e-07,5.385791467671523e-06,0.0,3.5310010456176844e-06,4.9180241217592455e-06,5.91857711994766e-07,4.1456972119564394e-07,8.654956318435463e-07,3.2854246453595305e-07,8.715679489052005e-07,0.0,2.3407344391368552e-07,2.5543760435099173e-06,3.541850012746233e-07,1.295689129971527e-07,2.5602682490800258e-06,1.1468850029876355e-06,9.032918188337009e-07,1.86117487315279e-07,1.372135746670078e-07,2.142001188765085e-06,48211057,48687091,ABCA13|-|-|7p12.3|protein-coding,0,1.326846088875475e-06
2,1.0873875527094806e-06,5.25443070016734e-07,0.0,4.815001425842297e-07,4.136655803348898e-07,1.6910220342707599e-06,0.0,7.830674764298751e-07,5.632156534902052e-07,0.0,0.0,1.1703672195684278e-06,4.7303260064998466e-07,0.0,0.0,1.955113935661111e-06,1.768114379605938e-06,7.226334550669607e-06,2.233409847783348e-06,4.482310105788921e-06,1.6862562549852797e-06,87133179,87342639,ABCB1|ABC20|CD243|CLCS|GP170|MDR1|P-GP|PGY1|-|7q21.12|protein-coding,0,1.2638209716451806e-06
3,1.0699893518661289e-05,1.9704115125627522e-06,4.871824179612916e-06,3.2541384636317526e-05,2.174042438871143e-05,3.3651338481988125e-05,7.887188945747126e-05,4.826168499470441e-05,9.058385093634134e-06,1.0367071392240807e-05,6.169413164700308e-05,2.364141783528224e-05,1.3244912818199572e-05,2.2579293831257236e-05,1.3216029125709572e-05,5.5115592852922736e-05,1.6056390041826897e-05,5.091713357741546e-05,6.462929747023063e-05,5.8178555658811306e-05,3.60494242619826e-05,87031361,87105019,ABCB4|ABC21|GBD1|ICP3|MDR2|MDR2/3|MDR3|PFIC-3|PGY3|-|7q21.12|protein-coding,0,3.177888032269266e-05
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6637630254658265e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20686966,20707187,ABCB5|ABCB5alpha|ABCB5beta|EST422562|-|7p21.1|protein-coding,0,7.922681073646793e-08
5,0.00015249523039197755,0.0002694647210735817,0.0002012063386180134,0.00018244842902754102,0.00022347133906535938,0.0001479644279986915,0.00017012904933566236,0.00022041288757615644,0.00024842503782697135,0.00014912986325741088,0.0001951998727985717,0.0002418446822516199,0.0002801772093649859,0.000160534351827723,0.0001924098358007717,0.0003410277307774594,0.0002944149376419509,0.00030379130117617626,0.00018225554945348692,0.0002564979089108599,0.0003081747242219043,150725509,150744869,ABCB8|EST328128|M-ABC1|MABC1|-|7q36.1|protein-coding,0,0.0002248321632569941
7,0.00015710575361546576,3.18330926585138e-05,6.408322574721605e-05,7.459239708867358e-05,0.00015489477841428652,0.00014255315748902506,0.0001384144656641956,3.589746168265375e-05,0.00012386050913005427,7.339519569728005e-05,0.00012329833015749448,3.904345044480274e-05,0.00016811578627100453,3.6569601381604856e-05,5.9947217080015964e-05,0.00013238914364333806,2.9532288826931614e-05,0.0,7.370252497685048e-05,8.97376778322231e-05,3.928521329181922e-05,73149399,73150330,ABHD11-AS1|LINC00035|NCRNA00035|WBSCR26|-|7q11.23|ncRNA,0,8.51548224330214e-05
8,0.00018537782998591224,0.0002107464579992117,0.00010024715138818884,0.00017980017824332776,0.0002459471689302217,0.00021251919415697776,0.00018038964993525455,0.00015315151275860085,0.00024171338462287975,0.00011844149705648567,0.00014326348646308441,0.00026852905485778004,0.00026679038676659134,0.00019679404133321257,0.00013267856690908435,0.000378221445886822,0.00032213132521415207,0.00025972016875202674,0.00018560566422516197,0.0003185641825185698,0.00034253789222890167,73150425,73153197,ABHD11|PP1226|WBSCR21|-|7q11.23|protein-coding,0,0.0002211033447729737
9,2.348757113852478e-06,0.0,1.0867915477598043e-06,0.0,1.8385136903772881e-06,0.0,1.1400667332880207e-06,0.0,2.4406011651242223e-06,2.2935998655400015e-06,0.0,2.5748078830505406e-06,1.017020091397467e-05,0.0,9.328961735794992e-06,4.282630525733862e-06,3.87073688508327e-06,0.0,4.839054670197253e-06,1.8295143288934373e-06,0.0,100487615,100493754,ACHE|ACEE|ARACHE|N-ACHE|YT|-|7q22.1|protein-coding,0,2.2878208123176116e-06
11,6.350343307823367e-05,7.894782127001428e-05,0.00015556109361210163,0.00011098578286566495,6.981755739207751e-05,5.6691513698927224e-05,7.679904085149304e-05,0.00010781602728108176,7.359351205605348e-05,0.00012761589651864567,7.504920241898552e-05,8.71689505134565e-05,0.00010416177866312662,5.63154152026651e-05,5.212989266252109e-05,8.397679856982485e-05,7.454752519419631e-05,5.4530300852750266e-05,8.305492871444325e-05,3.7916684466316485e-05,9.616218102753893e-05,152456834,152552464,ACTR3B|ARP11|ARP3BETA|-|7q36.1-q36.2|protein-coding,0,8.220692080524372e-05
