,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,160_26YR_F,162_21YR_M,16_24YR_F,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
0,5.537008652768044e-05,5.916675228006859e-05,5.557978698707736e-05,5.659247477955691e-05,8.768588316610775e-05,5.9200997604083484e-05,6.244800071772297e-05,4.9591296525211476e-05,9.522394591945516e-05,7.176073523973343e-05,5.942306434006888e-05,9.175953622187108e-05,5.6081857437084476e-05,8.67677715587887e-05,6.605419789829892e-05,8.364981102396474e-05,8.153500107738036e-05,4.8035118988306055e-05,4.5229351281450824e-05,5.780132659833582e-05,5.743413332517565e-05,7.42224368887727e-05,9.883626963274948e-05,8.625921294228823e-05,0.0001849484561292202,6.0844916098874604e-05,5.633669012735271e-05,0.0001016435251286044,9.442010687262866e-05,121713598,121784344,AASS|LKR/SDH|LKRSDH|LORSDH|-|7q31.32|protein-coding,0,7.3927680804066e-05
1,3.1486635705810525e-05,1.9496777819255956e-06,8.048902078921263e-07,6.288052753284102e-06,8.7249634991152e-07,3.1534622303311513e-06,2.2405007891091446e-06,7.07869240775857e-06,4.6225216465754926e-07,4.861935850306297e-05,1.8997708302029456e-06,3.110492753283766e-06,1.8383215237023036e-05,6.194687916047566e-06,3.3534008378121055e-06,1.2192500130799287e-05,1.4304386153926378e-06,7.998011976505417e-07,8.076669871687647e-07,3.1171747780304375e-06,3.01604601107449e-07,8.66972007785794e-07,4.900972047904933e-07,4.608506150226781e-06,2.6826554306051462e-06,6.853007444764637e-07,5.142768393368297e-07,7.94866276665528e-07,6.703776020448785e-07,48211057,48687091,ABCA13|-|-|7p12.3|protein-coding,0,5.71930431152392e-06
2,7.302493956327134e-07,4.774721098593296e-07,1.7792309858668058e-06,1.070306851622826e-06,0.0,0.0,1.0010748206657882e-06,5.258457217192081e-07,0.0,0.0,0.0,0.0,0.0,2.949851388594079e-07,0.0,0.0,3.4677299767094247e-07,4.7047129273561273e-07,9.777021423621889e-07,1.2468699112121749e-06,0.0,4.672015819734557e-06,4.519785333067883e-06,5.009245815463893e-07,0.0,3.9160042541512216e-07,0.0,6.95507992082337e-07,5.672425863456665e-06,87133179,87342639,ABCB1|ABC20|CD243|CLCS|GP170|MDR1|P-GP|PGY1|-|7q21.12|protein-coding,0,8.749393580520674e-07
3,2.6203066549173832e-05,1.973551387418562e-05,2.851005841638953e-05,1.1238221942039672e-05,1.2171324081265705e-05,3.994385491752792e-06,2.7648733142197955e-05,2.3784406490068796e-05,1.530054665016488e-05,2.5747590039052755e-05,7.157276150997144e-06,3.88354168755576e-05,1.5027253023367715e-05,1.6182041903144663e-05,2.05493283898486e-05,3.64231649477042e-05,8.192512069976017e-06,2.8981031632513746e-05,3.0181240046832784e-06,2.262178267484946e-05,1.1374802098909506e-05,4.23852981584166e-05,8.108385977033828e-05,2.2541606169587517e-05,3.9053272326309534e-05,1.683881829285025e-05,2.7864454204068226e-05,9.17573758125769e-05,0.00011231403209644195,87031361,87105019,ABCB4|ABC21|GBD1|ICP3|MDR2|MDR2/3|MDR3|PFIC-3|PGY3|-|7q21.12|protein-coding,0,2.884604473373906e-05
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20686966,20707187,ABCB5|ABCB5alpha|ABCB5beta|EST422562|-|7p21.1|protein-coding,0,0.0
5,0.00023080176486673938,0.00012135749458924625,0.0001606815030807808,0.00027332961223317914,0.00019993253858222482,0.00021464566247787374,0.000283208833789307,0.00023379909781054024,0.0002162877878432673,0.0002737422661743619,0.00028827917830405165,0.00023598576638516098,0.00016130991706969907,0.000204551123431938,0.00015137095409751853,0.00016475308721048402,0.00022254157125532737,0.00028835185531765704,0.00020659271356001033,0.00023886465013364663,0.0002643348896848857,0.00028831635770032015,0.00023317735899032138,0.00024530276758326684,0.00026455109707967673,0.0003344267633045143,0.00023764265221355504,0.00021689913524510597,0.00025293862600231766,150725509,150744869,ABCB8|EST328128|M-ABC1|MABC1|-|7q36.1|protein-coding,0,0.0002313095526212751
7,1.0781917547283004e-05,4.6951424136167405e-06,0.00010658440858192579,1.601000665552477e-05,1.5530435028425056e-05,6.916593825192993e-05,4.071037604040871e-05,2.0265285121640253e-05,3.7766001852521775e-05,4.704664357921158e-05,0.00011884612868013776,0.00013251613979798631,2.5468024354739827e-05,0.00014302565161269007,5.848954949672277e-06,5.390165405926141e-05,7.334248900740433e-05,9.597614371806499e-06,8.748308734701671e-05,3.1617058462880146e-05,5.428882819934082e-06,6.757565149574829e-05,0.00010787584029888525,9.36728967491748e-05,0.00011442557202081182,0.000161926775909153,6.269502195915351e-05,0.00014859031459416215,4.0583628677639957e-05,73149399,73150330,ABHD11-AS1|LINC00035|NCRNA00035|WBSCR26|-|7q11.23|ncRNA,0,6.389577731864642e-05
8,0.00034794235909558694,0.0001364774447347917,0.00034974597665038924,0.00020523133879867689,0.00013711280138859535,0.00018458265588205006,0.00028401922769175075,0.0001880909696918706,0.00019497796305255428,0.00017362772759319344,0.000300031249021121,0.00026763960440387224,0.0001443436636562194,0.00020387687168597364,0.00012719527363887312,0.000110234091372448,0.000290855851796503,0.00029526778332087056,0.00027447924927098493,0.00021009758003925146,0.0002362856617818929,0.00027675673092984293,0.00019445967981187242,0.0002975992938967099,0.00034822931070355265,0.00037304835526108076,0.00029351181794151057,0.00026036838475025203,0.0003694296262345777,73150425,73153197,ABHD11|PP1226|WBSCR21|-|7q11.23|protein-coding,0,0.00024398339807230583
9,6.27155363308095e-06,1.034522904695214e-06,1.2708792756191469e-06,1.1594990892580613e-06,2.268490509769952e-06,1.0091079137059685e-06,1.0964152797768154e-06,0.0,1.1556304116438732e-06,0.0,1.9881322641658734e-06,3.293462915241634e-06,0.0,1.3063627578059493e-06,6.238885279650429e-07,0.0,7.802392447596205e-07,0.0,4.2508788798356035e-06,0.0,2.3697504372728135e-06,1.1559626770477255e-06,0.0,0.0,3.559677398302983e-06,2.398552605667623e-06,2.711641516503284e-06,1.5400534110394607e-06,0.0,100487615,100493754,ACHE|ACEE|ARACHE|N-ACHE|YT|-|7q22.1|protein-coding,0,1.4222310914881929e-06
11,0.00010691710268998962,0.00010058745781036543,0.00012408017994294937,0.00017459380517097347,6.65278466807534e-05,0.00012264865767834624,9.858203472080238e-05,0.00012903445017571337,0.00011181879863066117,0.00031368922524018726,0.00011950883943485973,5.717817561183393e-05,7.528541899300104e-05,7.787607665888369e-05,7.763512869865003e-05,9.314144087262494e-05,3.5414192387144996e-05,6.906518577358795e-05,0.00010512423469833446,7.833014906507912e-05,9.53070539499539e-05,5.972473831413248e-05,7.297002826880678e-05,7.55394268971955e-05,4.2974076417193976e-05,7.964173651880046e-05,5.7926273085302914e-05,6.378801870240863e-05,8.415817281055706e-05,152456834,152552464,ACTR3B|ARP11|ARP3BETA|-|7q36.1-q36.2|protein-coding,0,9.548510089307217e-05
