,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
6,0.0009651649309763246,0.0009056853313749229,0.0010501472914324229,0.0008163446982976888,0.0011041188761265026,0.0009935617878287762,0.0009854055294960782,0.0010078363824388406,0.0010056378628608943,0.0008361952424277403,0.0010684632513519503,0.0010053551098663529,0.0010232510688107967,0.0008201189839691942,0.0009283372353530618,0.0011622520413949453,0.0011047670094337819,0.0010272754517973181,0.0010606703436571913,0.0010634949889186006,0.0010149785594487151,183903863,183911795,ABCF3|EST201864|-|3q27.1|protein-coding,0,0.000997574379869624
10,0.0017541412787653963,0.0009212503491365953,0.0014261491690596717,0.0008928309276257937,0.0012577257363424509,0.001173803918337984,0.0013965202284708985,0.0014825974515116733,0.0010053625530633825,0.0016029676855531289,0.001460024043963793,0.0012616261707164005,0.0009329275674039993,0.0007564294184018366,0.001078813854119553,0.0013029093846468988,0.0008456817086264894,0.0010166440558856149,0.001802534255549317,0.0007694104136545732,0.0008210728134675421,52002526,52008646,ABHD14B|CIB|HEL-S-299|-|3p21.2|protein-coding,0,0.001188639189728714
13,0.002335881683143088,0.0012870613835949613,0.0002607188744667769,0.0014854818947509262,0.0010136104861170148,0.0008164679914769348,0.000770899157893642,0.0007936062132593473,0.0011016521547431027,0.00036733686473473126,0.0005044565499029596,0.0005965813080512449,0.00026439523017162086,0.0006385635686418772,0.005763427002816925,0.001073633774105687,0.0019372229772882707,0.0008486949154070593,0.001062351812179159,0.001400694225895544,0.0004563244046511949,100468179,100712334,ABI3BP|NESHBP|TARSH|-|3q12.2|protein-coding,0,0.0011799553558710506
15,0.0013562648628864902,0.0008888618653686898,0.0010929631104419945,0.0008700392379048859,0.0012644738638066479,0.0012154537556281393,0.0011590503284223577,0.0009270536208567583,0.0009525030719411344,0.0010135864422091162,0.0011292273357720794,0.001058035357653194,0.0010562658658767293,0.0009725168096284292,0.0009759748950860162,0.0010444394383865622,0.0010170594653668317,0.0009358319894934893,0.0014037571808794699,0.001096962079723534,0.0009071704816342785,38164201,38178733,ACAA1|ACAA|PTHIO|THIO|-|3p22.2|protein-coding,0,0.001063690050426992
17,0.000763668254599694,0.0007723560515696194,0.0007206598174729665,0.000754941204814302,0.000822367162415184,0.0009099997520686852,0.0007704263793668105,0.0008475046795882287,0.001039707450302968,0.0006035643958896545,0.0008724130921851183,0.0009743422964517604,0.0009418560974281196,0.0008447670311674248,0.0006725667920793302,0.0011087636012476127,0.0011306616176821192,0.0010469233480392005,0.0009603875610070409,0.001031025922690355,0.0011012791286401967,128598333,128631957,ACAD9|NPD002|-|3q21.3|protein-coding,0,0.0008900086493669709
23,0.0010901149976244274,0.0015861746610916084,0.0009325448368761177,0.0014215310947693206,0.0012209240927490467,0.0012622852262189597,0.0011045457182576328,0.001169596719336724,0.0016019588842712553,0.0008621863784324331,0.0010430381017111194,0.0015866376863001316,0.0017625195121257395,0.001554062464576154,0.0010277924608958174,0.0019164045388012736,0.002008015494999452,0.002021310969541589,0.0010035004139102913,0.0018249877409314498,0.0022822983600051237,179280668,179306193,ACTL6A|ACTL6|ARPN-BETA|Arp4|BAF53A|INO80K|-|3q26.33|protein-coding,0,0.00144202049302027
39,0.0008393850907810291,0.0010705420514123796,0.0009234550949194736,0.0010750303766299911,0.0011837746075337764,0.0008983902698633977,0.0006818141754806656,0.0008126979591637945,0.0015270057918986926,0.0006930064774932709,0.0008780781122642424,0.0010742340146599233,0.0012295762471201165,0.0007513639049425512,0.0007665151572351288,0.0012825492687198496,0.001582077032979081,0.0011249766344795548,0.0009831210154240435,0.0011925062991984532,0.001100535158216132,52232099,52248343,ALAS1|ALAS|ALAS-H|ALAS3|ALASH|MIG4|-|3p21.2|protein-coding,0,0.0010319349876388355
40,0.004803628212494217,0.006995647557395009,0.008304827066718957,0.00789175663462736,0.006269427824185261,0.004976138906601913,0.002466890813217564,0.0062811194646518595,0.0044722700056789525,0.006098144836860832,0.0038314419135142964,0.005198453623591116,0.004252264334045516,0.005908489028375832,0.003940921605596138,0.005798699050707869,0.002322440079563272,0.002335475447464015,0.0031096406257860865,0.0030752463956342413,0.004621409006938809,105085557,105295757,ALCAM|CD166|MEMD|-|3q13.11|protein-coding,0,0.004902587258745196
49,0.0037124759979357993,0.0017429508187166225,0.0032732474225253085,0.0019472817491254359,0.0018933019478156868,0.002629711695234957,0.0031081811149698095,0.0031043568468098436,0.0032899520802649193,0.0025461133988513543,0.003801902880244578,0.00282673487270417,0.0029433695178739134,0.002691949756283939,0.0028847323224639627,0.003005084093490339,0.004013525060168419,0.0025608879557184865,0.004274965570250544,0.0026625965006596944,0.002628379874544944,134074187,134093427,AMOTL2|LCCP|-|3q22.2|protein-coding,0,0.0029305572131739393
51,0.004059874523027149,0.002745536664922722,0.0032829640432375825,0.0030319650766960464,0.0034560847865344664,0.0031020274091348127,0.003034630284152727,0.0019126162997404107,0.0034216189909248946,0.0029266833484970912,0.001824069024762747,0.0019589991223650707,0.0017153159657966703,0.0031804011577786983,0.0028876516219462057,0.001915645348037892,0.0024281067874153597,0.003111567349018366,0.0023679112313757184,0.0027637961927358453,0.002943214631274055,134196546,134204863,ANAPC13|APC13|SWM1|-|3q22.2|protein-coding,0,0.002765270469494026
