,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
14,0.0038727286643052256,0.0053371504264578444,0.005782000565419742,0.005079561903715782,0.004605019558602615,0.005161244395358301,0.002777012678939043,0.0029504461962174574,0.005577560937451364,0.004314799325692222,0.004215933360376824,0.004600114276337679,0.0034045191709241498,0.0045904027238855925,0.00460330877059634,0.005185592093433407,0.004302792848164725,0.005545201324903802,0.004593739830911038,0.005143703347483131,0.004537653717958573,0.004988204619435705,0.00544675356161253,0.0049775662794159115,0.005571005232978334,0.004203190675485879,0.005428840892235505,0.0040193467041869085,7120444,7128586,ACADVL|ACAD6|LCACD|VLCAD|-|17p13.1|protein-coding,1,0.0046719783600887715
18,0.003370404781271137,0.0028483226680548917,0.002714929097621604,0.002442543973445802,0.0026807066929796478,0.004130066779895198,0.002878873028705171,0.0025609576041420072,0.0037486223943527497,0.0036674728503067896,0.0038347874413421144,0.0028822999221083325,0.0029807120224973043,0.0033516153386708588,0.0035611700816590773,0.0034367055181369634,0.002772108540177323,0.004157743400654044,0.002654950421600298,0.003558297557011199,0.0031129173219288002,0.0025394071520849675,0.00295561927050703,0.002840190796972731,0.0026926027067139886,0.003125210061513489,0.003227466086386153,0.002383846768999743,40023179,40075272,ACLY|ACL|ATPCL|CLATP|-|17q21.2|protein-coding,1,0.0031110910814192644
42,0.0017677211753362742,0.0012598965120672121,0.001368322305906775,0.0013141294542387669,0.0016222250229560144,0.0014755792285614773,0.002246505943566692,0.0014835952057105197,0.002522300921132714,0.0018192420168558342,0.0021742793936649816,0.0019063791176945006,0.001497698625906599,0.0016599379416571895,0.0025545652574537545,0.001731933155065765,0.001058992714197854,0.001197134931541786,0.0018995936104769825,0.0017159372455794362,0.0020864987904986526,0.0018649341901925578,0.0012508682889993132,0.0016596460921720194,0.0018194815249903441,0.0017420124684228158,0.001768312404443019,0.0018092363702120798,79845711,79849462,ALYREF|ALY|ALY/REF|BEF|REF|THOC4|-|17q25.3|protein-coding,1,0.0017241771396250692
45,0.0018517149730703595,0.0018121469160391054,0.0017913258276570257,0.0018458652051252427,0.0017898645966982478,0.0015575654515067258,0.0019051629710195841,0.0018283775680305915,0.0021614129164646604,0.0020000345695513405,0.002121771192351287,0.001900471562349513,0.0019812205131696905,0.0015440869533012217,0.0020061028754642576,0.0018279672167474646,0.0016364496991651898,0.0015090970642117952,0.0020158562980713483,0.002019741819449194,0.0017348620437114138,0.0018432194509316316,0.002088690830823823,0.0020480388712650417,0.0019134928610788392,0.002057617576746953,0.00255507159958174,0.002255354959264475,79849589,79858409,ANAPC11|APC11|Apc11p|HSPC214|-|17q25.3|protein-coding,1,0.0019143780136731345
53,0.0018715457038524553,0.0018552004608963003,0.002137304583842988,0.0017368114383039756,0.0015201461043663005,0.0021239960845315107,0.0019389763279374476,0.0018726301367829165,0.0021130360926380513,0.0015714031370085105,0.0017782489508472573,0.001549870995136137,0.0012778486676601726,0.0014091843865120992,0.0017141987570366923,0.0012643013137028738,0.0017837179653621101,0.0011107013190974626,0.002187055443275653,0.0012366972428131209,0.0015474582999310499,0.0011066620754250282,0.002131099978396329,0.0015855974486812324,0.0016373225847422324,0.0013565199071923731,0.0014815942817783085,0.0014610319783305676,33914282,34053436,AP2B1|ADTB2|AP105B|AP2-BETA|CLAPB1|-|17q12|protein-coding,1,0.0016557200595028986
61,0.008018785438212443,0.008697867215859963,0.008463948205396435,0.008129634785089903,0.007488279320486315,0.010917515250711753,0.009401679717667257,0.007570653577034525,0.011967720719355618,0.010182631869855406,0.010176026577554316,0.009195458476930958,0.007418806457792587,0.005799268854175227,0.006458778141175781,0.008061881114069993,0.008179137749026602,0.0070495945190506,0.008814885800741338,0.008986885264688925,0.007262102626984621,0.009437094078318222,0.008721408947983447,0.008798617403242257,0.00688904186543632,0.007168172938664726,0.010204708367248719,0.010002610069895447,79825595,79829282,ARHGDIA|GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1|-|17q25.3|protein-coding,1,0.008552256976880347
80,0.0019480824912511243,0.0018011973878455157,0.001867697495050128,0.0018821243989417208,0.0018498672739214197,0.0013684960638189745,0.0021434993783118225,0.0015221976328793699,0.0018078899731163631,0.0018329613231053967,0.0018285971289206727,0.0018187198026685713,0.0021376162577408106,0.002343423199470698,0.0025626872836781982,0.0021181885793213977,0.0017798196877274858,0.0021168150272185032,0.002195510203063849,0.002300625905895326,0.002368019517160254,0.002186871650295837,0.0017263586840731762,0.0017072739915056914,0.0024917411443659237,0.0019118199812391196,0.0028257656241990094,0.0021181946158237534,46970148,46973232,ATP5G1|ATP5A|ATP5G|-|17q21.32|protein-coding,1,0.002020073632236076
81,0.005164102575028587,0.0050075696278307925,0.0051924161913812755,0.004852932078599516,0.004344342565578268,0.005995188557729726,0.004496335912050733,0.004390242494178704,0.005912128538771446,0.005507565112253766,0.005586527016058673,0.005631881659851329,0.004788046955650686,0.005935712938721389,0.006749855016191598,0.004872907449053825,0.004024833839853479,0.0043156905376802775,0.006198196089334629,0.004717043519482649,0.0049708031684440775,0.004447343106238177,0.005913213872032171,0.005065530893493903,0.005704338065531076,0.005171631094330398,0.006386134920984041,0.005659674683463187,73034955,73043074,ATP5H|ATPQ|-|17q25.1|protein-coding,1,0.005250078159992798
97,0.0012469596293849475,0.0011910896768986942,0.001535148070009185,0.001356740911607424,0.0019767222490553395,0.0009564483395435665,0.001853086580647779,0.0006846156955159322,0.0017378443636174186,0.00121625137861588,0.0018281258511227937,0.002287985177246474,0.0008124398616487798,0.0020728670700621006,0.0037192111752763716,0.0011692562015346306,0.00025106483028651435,0.0006012133926824539,0.0012823571839119868,0.0009923201591344937,0.002215749258168356,0.001183551993080763,0.0008238742860639713,0.0016247973658282875,0.0026245374262846496,0.0022015962391253568,0.001506059339396779,0.0013018162516645778,76210277,76221716,BIRC5|API4|EPR-1|-|17q25.3|protein-coding,1,0.001509061784193411
123,0.002289466063309854,0.001240099765093202,0.0017644671653669875,0.0016025853475927052,0.0017484928877452848,0.002257515270581965,0.0030798046038814906,0.0017840425154595299,0.0029866874190836567,0.0019124480381275798,0.002348927090929006,0.0022005460195625944,0.001926608599374246,0.0019219959603539024,0.002838648165442967,0.0016791656345977771,0.0013341166115021007,0.0015305217223984624,0.002384826690671431,0.00167269104289335,0.002230655516483548,0.0018084758681141493,0.001576435091086343,0.0016839500408031935,0.00194583919930089,0.001890760777673946,0.002239702252356829,0.0027275157255248154,5336099,5342471,C1QBP|GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32|-|17p13.2|protein-coding,1,0.0020216782530468502
