,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
14,0.004713521864878204,0.0042017168718814345,0.004061232520701136,0.0037049175372100554,0.0047324142471881735,0.005103702444727845,0.005259911351750765,0.0047870456414160975,0.004762671834439324,0.00492125191800206,0.004539707026536765,0.004827244222752761,0.005275843188864013,0.005245646801575754,0.0053700806915834565,0.005323712029809145,0.004593340542071089,0.005131042121358032,0.004821339345669089,0.004755896098657028,0.004174230779964127,0.004100398051094478,0.005239216828231874,0.004330873674212798,0.005790845148472924,0.00536642260005949,0.0043756631591606665,0.00467414592313045,0.004618276470062609,0.005887611288436463,0.004102757948365518,0.004388568550795257,7120444,7128586,ACADVL|ACAD6|LCACD|VLCAD|-|17p13.1|protein-coding,1,0.004786914022595588
18,0.0024129081829104178,0.0024150372863713052,0.0025216711351110288,0.0022980372372541974,0.002397390989200389,0.0019234420637490805,0.0025052906994958305,0.002757398507131148,0.0031635835092982756,0.0040104828864148305,0.002487060363167337,0.0031032478796463284,0.0031920492075289742,0.00431301879850185,0.0035874056680251917,0.0024919334279347805,0.0027299734448698043,0.0029030559572551804,0.0029708911029117696,0.002903177138236835,0.0027726122137491267,0.0029206447878864688,0.0023583479500104217,0.0018353887042294212,0.0022956708699945908,0.0032426500947450782,0.0025757518758050746,0.002859790765388228,0.004183081954852561,0.002911799905601751,0.0025968978630952367,0.0037846061870567193,40023179,40075272,ACLY|ACL|ATPCL|CLATP|-|17q21.2|protein-coding,1,0.002857009333044663
53,0.0023119058664201175,0.0020202261195244858,0.0025383784634859445,0.0017154273240519418,0.002508033496750113,0.0021691692669349467,0.002709788793331612,0.0026600639023742737,0.0016639650238884857,0.002101230049997016,0.0022824749923841324,0.001852993609928215,0.0017374849925502237,0.0017773780145258584,0.00221313844919353,0.0021318737936060154,0.002142886287065401,0.0017122357660967597,0.001819725799881572,0.0028889634294836483,0.0033024776706892228,0.0032309698490711365,0.0026821491482080257,0.0017539946695327344,0.0032696858339081687,0.0040636513540483555,0.0016907169646612034,0.0032990527354739415,0.003875226899862257,0.0029834827972268336,0.0031155509956831296,0.0025788154037750936,33914282,34053436,AP2B1|ADTB2|AP105B|AP2-BETA|CLAPB1|-|17q12|protein-coding,1,0.0024625974301129504
61,0.004379485536762648,0.006077246642768574,0.004062097625083009,0.004451711757162178,0.003985948862765162,0.00407826490556555,0.004241579982737034,0.0037595555977079282,0.007418656325530542,0.010839409745928574,0.011436569624544542,0.011090691730726686,0.012267820426265365,0.007825965417098414,0.012076715173879949,0.01071019747690122,0.011318146070206779,0.010842271459635396,0.011398566651374916,0.003151917041417608,0.0016040933737461452,0.0017592076103644376,0.004127145904277363,0.0034127489628341737,0.004370040494871146,0.002425995632314353,0.009014327566053401,0.002577194957387423,0.0019125382629970585,0.0039842536747444835,0.0014514397070743295,0.0024988486528719155,79825595,79829282,ARHGDIA|GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1|-|17q25.3|protein-coding,1,0.006079707901674947
80,0.002194833902824576,0.0024534315236127875,0.0023983396916703098,0.0017894188735381688,0.0021277287035465454,0.00225754528786051,0.0022351652459108484,0.0021806585290784146,0.0016645862250733805,0.0022039550542704814,0.002036460979187768,0.00237921376321478,0.0023815441110711,0.001981513982205533,0.002405788405107543,0.0021491229095992625,0.0019184153465478997,0.00176771795050419,0.0021031750718407275,0.0013155818216213186,0.0018751873284596826,0.0017354645363270571,0.0018176270763104478,0.00212706001752872,0.0013014436223059249,0.0021750888572820404,0.0018855091585238994,0.0019125318687289552,0.0018115293585052588,0.0018952876842665016,0.0015935965062743437,0.0020611654670998876,46970148,46973232,ATP5G1|ATP5A|ATP5G|-|17q21.32|protein-coding,1,0.0020042402768718393
81,0.005243144618571967,0.004864359875503704,0.005549644609713024,0.0047484925409729895,0.006275464688282287,0.0054154436254161675,0.005787144815546609,0.004729423555400028,0.004871071441203444,0.00589234508561597,0.005571439563556799,0.005709451706764938,0.005241116750741894,0.004895264819154308,0.006176836580813057,0.00564213154635276,0.005498529093827118,0.0040861641978800255,0.005326484235565797,0.004842914376672722,0.005727947068542917,0.0049659410228207945,0.0038224817761331733,0.005958716945601841,0.004114156083907756,0.005985780782219378,0.004670076471174682,0.005193851998720775,0.0069428332089981745,0.004854311621321052,0.0052925539959430825,0.004786324517541892,73034955,73043074,ATP5H|ATPQ|-|17q25.1|protein-coding,1,0.005271307600640034
123,0.0020083680877655604,0.0016009822562512688,0.001684466369553776,0.0014913709561581738,0.0018839462077549583,0.0013436626913454451,0.0018644651883316177,0.0015623891196627478,0.0017999304332323065,0.0025784016531483554,0.002288471243259721,0.002265777083464383,0.0024785787515654413,0.0024379840840875033,0.003086482109945081,0.0020787064215493497,0.0024351989483685763,0.0016729084733283837,0.0023596457161991955,0.001708357590220838,0.0025158340494248737,0.0018016367920208468,0.001388867926892052,0.0019727668657795526,0.001390150218106567,0.001952074028848604,0.0018176366624861199,0.001815255861512742,0.002273698208311906,0.0019388752660399185,0.0019013941574056517,0.0012231992754024017,5336099,5342471,C1QBP|GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32|-|17p13.2|protein-coding,1,0.0019569213342944974
142,0.002201493396219541,0.0017669743728407385,0.0018724643655394753,0.001766881997914841,0.0020237995672284168,0.001667044387788262,0.0025434247867245846,0.001878428092334669,0.002152462105660032,0.002336012720260474,0.0032989862771815185,0.002652691080994373,0.001787165399241676,0.0013241240211404374,0.002775009600929636,0.002747955415921711,0.0030633301454585414,0.0013623105793268413,0.002787791518737718,0.0015023130640963941,0.0018949394949461635,0.0018488145884847324,0.0012030706513992304,0.0012363660314064964,0.0012473201923506381,0.0017824282064615013,0.0013435388637164406,0.0015748805427550849,0.002132388746642371,0.0016613095453068005,0.0017973754598412362,0.0013024921491912268,46147414,46178883,CBX1|CBX|HP1-BETA|HP1Hs-beta|HP1Hsbeta|M31|MOD1|p25beta|-|17q21.32|protein-coding,1,0.0019542371052513065
179,0.0027494538853487143,0.001999107079937111,0.002735730400600642,0.0016101194734987612,0.0019391393437582249,0.0032626629793461003,0.004027683402813712,0.00345488530687161,0.0022026241013402767,0.0027156380511379552,0.0035679369982726185,0.0023274748112024246,0.003087122194734151,0.0038691523650523046,0.003445938221700744,0.0029406192708293305,0.003023577560703105,0.004829764357148251,0.0027045012778760817,0.004297042859594218,0.004078067327222605,0.004193951929833974,0.005310536939822694,0.0038276152932468026,0.0054995504705378315,0.005072410089374369,0.002326138150707456,0.004433489134444505,0.004720057909196793,0.006277558248576243,0.004790371012337393,0.003864179842976525,7482805,7485429,CD68|GP110|LAMP4|SCARD1|-|17p13.1|protein-coding,1,0.0035995031340638607
209,0.003769225004351593,0.003236426543628379,0.004009704740955847,0.003043654833177792,0.003881814738012481,0.0031828131256617675,0.004519105393758758,0.00377429854584177,0.002578101392535049,0.0032372739235671747,0.003225982971066831,0.0028862943944035417,0.003220586364215452,0.003092896772391743,0.003342142112615327,0.003169493739698561,0.003298052006308917,0.0021748065999969155,0.002917667172351901,0.004950005449492536,0.005941294628268454,0.005021074290845256,0.0038913357704490692,0.002361961330536123,0.004121186443481699,0.006175530540142035,0.002375200803490688,0.005014274184473251,0.006898991868042843,0.004570967432604258,0.00553528516497359,0.005000617439906026,57697050,57774317,CLTC|CHC|CHC17|CLH-17|CLTCL2|Hc|-|17q23.1|protein-coding,1,0.003888064553788926
