,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
14,0.004490793208646216,0.005463161844991032,0.004735187563511633,0.004344902617882804,0.002665892436677616,0.003525891072475221,0.005064715813168261,0.005040181727701884,0.003512924290967259,0.005204056463595154,0.004968702189338126,0.004957384600210646,0.004094842079779724,0.00531974447797476,0.004107663174560863,0.0034794938688232748,0.005233667428818562,0.004782149284601899,0.004411168866815315,0.005799650908920456,0.005073349565951512,0.004376306335896296,0.004251263579714686,7120444,7128586,ACADVL|ACAD6|LCACD|VLCAD|-|17p13.1|protein-coding,1,0.004561004060914052
18,0.0026115681437773046,0.003210091107584921,0.0027746634727072996,0.0034303079366579618,0.0017615417013622488,0.0029670409624615855,0.0026218091875107605,0.003056818852139153,0.002177143807894879,0.00294341282274752,0.00351523466240457,0.0030181685032679246,0.004510052778757701,0.0032724068073138046,0.0038496135990113934,0.0027607882718839556,0.003245866981626029,0.0035416694980631553,0.004340289345868917,0.00355540492150853,0.0035505358601877466,0.0027099046531929554,0.003819431574968819,40023179,40075272,ACLY|ACL|ATPCL|CLATP|-|17q21.2|protein-coding,1,0.003184511541430397
42,0.0009969701170580198,0.0015814960546079767,0.0013246217932310655,0.0015340414486125012,0.000607859670787311,0.000765516764597057,0.0007101780742676836,0.001655898838777157,0.000970559355246654,0.001205375226203907,0.0018025993296788545,0.0012009507364962814,0.0014845968018991418,0.0017645664057908935,0.0022759678445770657,0.0008819424639541402,0.0012597789064309449,0.001765859958939141,0.0017292421003624403,0.002048311835083533,0.0016429957218081913,0.0008847362705724557,0.001207390804137251,79845711,79849462,ALYREF|ALY|ALY/REF|BEF|REF|THOC4|-|17q25.3|protein-coding,1,0.0013609328923095507
45,0.0015217740359295823,0.0013992174115062023,0.0015469570461202292,0.001810440299902813,0.0014577545273276597,0.0016964013764197707,0.0019191284100635272,0.0019264886126871235,0.0016124475051738005,0.0017189398030629998,0.002083981518824626,0.0017502115773071216,0.0017137366448545372,0.002104670005319622,0.0020082820446257034,0.0015286974624776366,0.0016513413031809506,0.0018579464989480754,0.001561921230134933,0.001875814981146065,0.0018527425595347743,0.0015040113979190959,0.001553031120815164,79849589,79858409,ANAPC11|APC11|Apc11p|HSPC214|-|17q25.3|protein-coding,1,0.0017241711901426961
53,0.002269535337036943,0.001476213235011721,0.0018333855497008578,0.0019188252916121319,0.000854704582360298,0.0013685570300279875,0.0017933803358474718,0.0018949414876038703,0.001434981740135454,0.0020858573135576755,0.0018927761080817418,0.0019728636905432056,0.0019161689037342777,0.0018752178116821184,0.0016525931350763368,0.0018595943890328413,0.0018046205504397832,0.0019383052359305845,0.0016113303739282443,0.002041205845677774,0.0020037111596751477,0.0022313230370436844,0.0014947518954371694,33914282,34053436,AP2B1|ADTB2|AP105B|AP2-BETA|CLAPB1|-|17q12|protein-coding,1,0.0017923845234424924
61,0.0069563602279271745,0.00808897699917655,0.006866654935100659,0.009617584189283688,0.0054724082130062895,0.005655649422235296,0.007520147862855136,0.008323847175156183,0.006660349356872331,0.006842868567924277,0.009538907279589592,0.008953191160484035,0.010104730221921177,0.009138692241256102,0.009324962743802283,0.006087113302393452,0.00838689069468517,0.007984897976793092,0.00874417153296077,0.008555528133547057,0.00854770239341765,0.006360286154049598,0.007640818270275088,79825595,79829282,ARHGDIA|GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1|-|17q25.3|protein-coding,1,0.007885771263248378
80,0.0016815301924751524,0.001546263796062441,0.00156112546909846,0.0017737554903076765,0.0009018643516287831,0.001511786645096347,0.0020368404595438906,0.0016702088748973957,0.0013038390290560761,0.0017270586717890576,0.0017071030150322861,0.001914321006217456,0.002453568804932257,0.002117733587288275,0.0026974462379947737,0.0014751136444536746,0.001792853481329108,0.002453058409920756,0.002292966140786601,0.0021865669622938336,0.0016062381496001004,0.0014031325846440347,0.002103376696654469,46970148,46973232,ATP5G1|ATP5A|ATP5G|-|17q21.32|protein-coding,1,0.0018225109435262132
81,0.004359940599838069,0.005127121530456195,0.0040392581011311855,0.004677848299365854,0.0033067680219916965,0.004452115003843767,0.005708091625945945,0.005098682131045701,0.004421944700602899,0.004888619961613435,0.005205485386616872,0.004855368399245254,0.005474493314823026,0.006026570260980883,0.0055045674155677115,0.004770686955499734,0.005607403594005381,0.006755341559138167,0.004710507228503184,0.006288883735084227,0.006077153127726381,0.004859048364300371,0.004859638791101673,73034955,73043074,ATP5H|ATPQ|-|17q25.1|protein-coding,1,0.00509024078732294
95,0.0014082275948957865,0.0014900117696901296,0.0013056746713785198,0.0014825457357269124,0.0010452593976845571,0.0013348534056325705,0.0018926409542307987,0.0014591764956355814,0.0013188562798249356,0.001510294102790506,0.0016059467138224406,0.0013796339084016721,0.0014503501400363649,0.001531879030411937,0.001407120960854638,0.0014298285781205306,0.0014757134060066936,0.001458777809658773,0.0013870409167718559,0.00142564431896717,0.0015100247808710885,0.0014301081608767894,0.001439883731073447,40962150,40975897,BECN1|ATG6|VPS30|beclin1|-|17q21.31|protein-coding,1,0.001442586646233204
107,0.0018905077872360856,0.0014188113307495424,0.0012281256106988529,0.0012918874604214996,0.0011249459568201566,0.0013169443094429444,0.0012255162191895331,0.0014669819698829843,0.0012266074536733706,0.001235498074375019,0.0016400343020719509,0.0017465371775151669,0.0011434936335094684,0.0016061244037949092,0.0013360296185804365,0.0017497307118264794,0.001567259447408775,0.0013552598370970054,0.0014890933991020473,0.0014224029904662972,0.0017376422355006834,0.0017874562586334148,0.0012528577515591981,6918056,6920843,C17orf49|BAP18|HEPIS|-|17p13.1|protein-coding,1,0.0014460759973719923
123,0.001398653013763483,0.0016882967130188577,0.0015074699027903663,0.0017345451220589657,0.0010161972408233386,0.001412488258753384,0.0014819507068446953,0.0017673301143611743,0.0013096393428451065,0.0016661210264076816,0.002154114284661322,0.0017525648445896095,0.003179926868539376,0.0019351710530680377,0.0030942729248100505,0.0014997150200244244,0.001642735536219412,0.0024697398337200755,0.00238940749006771,0.0026930037628083905,0.002046863194329577,0.0014162848556430892,0.0021869060931990893,5336099,5342471,C1QBP|GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32|-|17p13.2|protein-coding,1,0.0018888433566672702
142,0.0014140712359624504,0.002229567233337223,0.0021001543184389114,0.002044632357423225,0.0010662917580497588,0.0012194584099432684,0.0015385620319380356,0.0021650840728850793,0.001035435467695192,0.0019317833275063537,0.0026589595523316615,0.0018962792903850494,0.0015815621747143581,0.0025899472665376145,0.0028074307751440827,0.0016089046869411769,0.002077019418957056,0.0023942500402322916,0.0021473884111242896,0.002706010632305482,0.0024968893692781735,0.0015836855293793553,0.0015542790699667266,46147414,46178883,CBX1|CBX|HP1-BETA|HP1Hs-beta|HP1Hsbeta|M31|MOD1|p25beta|-|17q21.32|protein-coding,1,0.001949897670890296
179,0.004611711627641034,0.001502568436247481,0.0025124218923764916,0.002970442231313092,0.0004462447311593563,0.001137939656443982,0.0025027952122352293,0.00245461838324968,0.0017079937699862524,0.0026646034899049475,0.0029716206145902796,0.004485740294330983,0.002419883563755755,0.003688434798597651,0.002232082388867243,0.002423319745005057,0.003739205744788517,0.0026023444513329414,0.0030681207917963365,0.0038519449238447793,0.002989347672513068,0.002520717734638528,0.0022967256185366376,7482805,7485429,CD68|GP110|LAMP4|SCARD1|-|17p13.1|protein-coding,1,0.0026869925118763187
209,0.0028531802263413,0.00308673220755995,0.0029885312065384673,0.003100701129327096,0.0021093500947658647,0.002910638098076425,0.0029403769613904926,0.0029068480474585844,0.00256056044062044,0.003181720071831691,0.002874592273505531,0.002865453842251742,0.003731041475073503,0.003008227599540195,0.002982353402841084,0.0028699779388007083,0.0034166212046537,0.0034740123528060165,0.002965639681247118,0.003368612977772341,0.003255543638987791,0.0031894704528863736,0.0031889260652941138,57697050,57774317,CLTC|CHC|CHC17|CLH-17|CLTCL2|Hc|-|17q23.1|protein-coding,1,0.0030360483212856755
220,0.0011899451255133191,0.0018364469803493686,0.0015053320638202781,0.0017572751499411333,0.0010291590443042187,0.001710383417782274,0.002752046661020499,0.0015595093625240723,0.0011404370385472962,0.0014923034277725372,0.0016742495591913098,0.0013869827079855813,0.0027481943607938764,0.0021464816579528346,0.0021614167432533657,0.0011223956347723592,0.0016624936746515158,0.0023699900000368345,0.0016285924012945196,0.002465154991394481,0.0019614060736891075,0.0014733227655879687,0.0016227498800824862,30178884,30186326,COPRS|C17orf79|COPR5|HSA272196|TTP1|-|17q11.2|protein-coding,1,0.001756359509663532
222,0.005395253992510431,0.0025889270714785713,0.0037278881428995285,0.003640271753535611,0.002108983251271123,0.004002531957811175,0.0057304488344284855,0.0037023559645063945,0.003104121353370531,0.00512277551646269,0.0031365687944343522,0.0028703255183804006,0.0028511749552477535,0.0023470219742553248,0.0017456659049018429,0.003365881009380959,0.003160116660830698,0.002568473540065287,0.002695837700470392,0.002132420154131819,0.0023065800034911227,0.00360815107968961,0.0032088516534140707,46103533,46115168,COPZ2|zeta2-COP|-|17q21.32|protein-coding,1,0.0032661142081290505
