,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00013914270435741775,0.0001447473948653337,0.00014876735933865153,3339261,3379222,ENSG00000005801,0,0.000144219152853801
2,0.0,0.0,0.0,17392498,17476894,ENSG00000006071,0,0.0
3,0.00017998423554724797,0.0003328366954331,9.086894333194767e-05,60924460,60937159,ENSG00000006118,0,0.0002012299581040985
4,0.00025015484649458747,0.0001246047852816717,0.00015887005086003962,68008578,68029282,ENSG00000006534,0,0.00017787656087876624
5,0.0,0.0,0.0,17493895,17544416,ENSG00000006611,0,0.0
6,5.819592680232715e-07,5.797602712327282e-07,0.0,31784779,31817961,ENSG00000007372,0,3.8723984641866656e-07
7,1.0602981483364746e-06,1.109106165639159e-05,2.431220183155969e-05,61513714,61581148,ENSG00000011347,0,1.215452054542925e-05
9,0.0,0.0,0.0,60971680,61020377,ENSG00000013725,0,0.0
10,3.4514534674376505e-05,2.220640588092475e-05,3.5906296594760414e-05,65261920,65305589,ENSG00000014138,0,3.0875745716687224e-05
11,0.0003040369081292368,0.00035868318703760366,0.00027396541182676625,65180566,65212006,ENSG00000014216,0,0.0003122285023312022
12,2.766887406330705e-06,0.0,0.0,124747474,124752255,ENSG00000019102,0,9.222958021102349e-07
13,0.0001935929230563708,0.0001851469258896104,0.00022998279317086137,118606440,118658031,ENSG00000019144,0,0.00020290754737228086
14,2.958247202458956e-05,2.2031484411308086e-05,3.629381923145637e-05,45095806,45235110,ENSG00000019485,0,2.9302591889118008e-05
15,7.352958958957803e-07,6.5926562730956085e-06,2.9973390410835714e-06,45240302,45286341,ENSG00000019505,0,3.441763736691653e-06
16,0.0004168549819486828,0.00035654810127265334,0.00037855759063188776,94415570,94493885,ENSG00000020922,0,0.000383986891284408
17,0.0,4.851275494059815e-06,2.481326463001148e-06,73646178,73662819,ENSG00000021300,0,2.444200652353654e-06
18,0.0001462607097528169,0.00013449971544759554,0.00018399612579833347,3087107,3166739,ENSG00000021762,0,0.0001549188503329153
19,6.108407473064207e-05,9.181367915929026e-05,0.0001004742376747201,123358428,123627774,ENSG00000023171,0,8.445733052155081e-05
21,0.0002790544659822462,0.0007793549202945679,0.00017041235843225794,102317450,102339403,ENSG00000023445,0,0.0004096072482363573
22,7.329200257996832e-05,6.68571537414492e-05,6.839208384370535e-05,47248300,47269033,ENSG00000025434,0,6.951374672170762e-05
24,0.0003277270974185037,0.0003562540453124079,0.00031590541272495226,47778087,47848555,ENSG00000030066,0,0.0003332955184852879
25,0.0002901564335322424,0.0002596241556424919,0.00027823158903904127,78215293,78418348,ENSG00000033327,0,0.00027600405940459186
26,0.0,4.4091941660326034e-06,4.51042194613048e-06,119355215,119381711,ENSG00000036672,0,2.973205370721028e-06
27,4.483357017795767e-05,4.490428451567776e-05,4.3478784502110686e-05,93784227,93814963,ENSG00000042429,0,4.440554639858203e-05
28,0.00029052801175736984,0.00036823887336406315,0.00046016478264775275,113797874,113875572,ENSG00000048028,0,0.0003729772225897286
29,0.0003136305505260417,0.0003129522200754548,0.00033050590016859085,77660009,77820869,ENSG00000048649,0,0.0003190295569233625
32,0.00011013101621255068,9.536752966657474e-05,0.00011050705680846439,6211345,6234711,ENSG00000051009,0,0.00010533520089586327
