,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00016980808328458883,0.00011450326702380564,0.0001467833911304421,3339261,3379222,ENSG00000005801,0,0.00014369824714627886
2,3.1220872235977903e-07,0.0,0.0,17392498,17476894,ENSG00000006071,0,1.0406957411992635e-07
3,7.077825041388354e-05,0.00012615429888568835,7.038364932986759e-05,60924460,60937159,ENSG00000006118,0,8.910539954314649e-05
4,0.000191581211396115,0.0001340242792863767,0.00017888464542660908,68008578,68029282,ENSG00000006534,0,0.0001681633787030336
5,0.0,0.0,0.0,17493895,17544416,ENSG00000006611,0,0.0
6,0.0,7.171252485592975e-07,0.0,31784779,31817961,ENSG00000007372,0,2.3904174951976583e-07
7,1.5612091731283307e-06,5.87953438274474e-06,2.054325012018511e-06,61513714,61581148,ENSG00000011347,0,3.1650228559638606e-06
9,0.0,0.0,0.0,60971680,61020377,ENSG00000013725,0,0.0
10,8.046508023507607e-05,6.273305510425484e-05,7.801712499387827e-05,65261920,65305589,ENSG00000014138,0,7.373842011106973e-05
11,0.00040578404451788554,0.0003277223957641029,0.0004667093643390305,65180566,65212006,ENSG00000014216,0,0.000400071934873673
12,0.0,0.0,0.0,124747474,124752255,ENSG00000019102,0,0.0
13,0.00019962618307355643,0.00017380569724496364,0.0001954732783704065,118606440,118658031,ENSG00000019144,0,0.00018963505289630884
14,1.4660284378682014e-05,2.5694268211281647e-05,2.6265179114956475e-05,45095806,45235110,ENSG00000019485,0,2.2206577234973383e-05
15,7.217785438496254e-07,1.957123692874805e-05,0.0,45240302,45286341,ENSG00000019505,0,6.764338490865892e-06
16,0.0005321028399189021,0.0005369466011692349,0.00046296144504082886,94415570,94493885,ENSG00000020922,0,0.000510670295376322
17,0.0,1.8002126054040798e-06,1.886997232484337e-06,73646178,73662819,ENSG00000021300,0,1.2290699459628056e-06
18,0.00020352502035317336,0.00017310121330897568,0.00018808941376628204,3087107,3166739,ENSG00000021762,0,0.00018823854914281038
19,0.00012202616025030245,0.00014559086870852088,0.00018603826638476624,123358428,123627774,ENSG00000023171,0,0.00015121843178119655
21,8.364105173222094e-06,6.299866091961912e-05,1.6508925308575518e-05,102317450,102339403,ENSG00000023445,0,2.929056380047224e-05
22,8.147946377846065e-05,5.5494643654760215e-05,6.98039163058579e-05,47248300,47269033,ENSG00000025434,0,6.892600791302626e-05
24,0.0004408512980023353,0.0005153338765655237,0.0005072527081316429,47778087,47848555,ENSG00000030066,0,0.00048781262756650057
25,0.00015430292588153595,0.00018831357485703883,0.00017678244583656428,78215293,78418348,ENSG00000033327,0,0.00017313298219171302
26,3.4756434951665654e-06,3.926795864396955e-06,6.860164822398404e-07,119355215,119381711,ENSG00000036672,0,2.6961519472677865e-06
27,4.897816807697886e-05,3.3682617189618234e-05,5.996481984697231e-05,93784227,93814963,ENSG00000042429,0,4.75418683711898e-05
28,0.0002556375621965236,0.00025724678131206174,0.00034777556594347496,113797874,113875572,ENSG00000048028,0,0.00028688663648402014
