,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0001600568097392879,0.00014709952669227783,0.0001239304188186859,3339261,3379222,ENSG00000005801,0,0.0001436955850834172
2,0.0,0.0,0.0,17392498,17476894,ENSG00000006071,0,0.0
3,0.00016438741685383975,0.00036902201519173393,7.796846099594012e-05,60924460,60937159,ENSG00000006118,0,0.00020379263101383792
4,0.00025741853384143447,0.00011710680444244786,0.00013344499703088762,68008578,68029282,ENSG00000006534,0,0.00016932344510492336
5,0.0,7.570713823328281e-07,0.0,17493895,17544416,ENSG00000006611,0,2.5235712744427606e-07
6,1.217887033539049e-06,3.5977307117982363e-07,0.0,31784779,31817961,ENSG00000007372,0,5.258867015729575e-07
7,0.0,1.0815534250957705e-05,1.8922413813736888e-05,61513714,61581148,ENSG00000011347,0,9.912649354898197e-06
9,0.0,0.0,0.0,60971680,61020377,ENSG00000013725,0,0.0
10,1.7412541749329166e-05,3.533978626989858e-05,3.368515896430479e-05,65261920,65305589,ENSG00000014138,0,2.8812495661177512e-05
11,0.000369323016876984,0.0003625623391993454,0.0003159180926227841,65180566,65212006,ENSG00000014216,0,0.0003492678162330378
12,0.0,2.565776018293714e-06,0.0,124747474,124752255,ENSG00000019102,0,8.552586727645713e-07
13,0.00019645099875548216,0.00021440009745893847,0.00023279579461896283,118606440,118658031,ENSG00000019144,0,0.0002145489636111278
14,3.245677807348307e-05,2.476894163161398e-05,3.0433322615366667e-05,45095806,45235110,ENSG00000019485,0,2.921968077348791e-05
15,2.6379085644301465e-06,2.7274034048768726e-06,3.280580118934888e-06,45240302,45286341,ENSG00000019505,0,2.8819640294139695e-06
16,0.0004005434221686914,0.0003734932703897156,0.00044400849638882465,94415570,94493885,ENSG00000020922,0,0.00040601506298241054
17,1.4558496123320594e-06,3.0104828563332552e-06,1.8105370981138594e-06,73646178,73662819,ENSG00000021300,0,2.0922898555930577e-06
18,0.0001898015468787222,0.00015053411085751253,0.00020676149043423486,3087107,3166739,ENSG00000021762,0,0.0001823657160568232
19,8.193796134751273e-05,0.00011179771583614535,9.323441982854962e-05,123358428,123627774,ENSG00000023171,0,9.565669900406925e-05
21,0.0003052081813681145,0.0006918677534739086,0.0001639439135900223,102317450,102339403,ENSG00000023445,0,0.00038700661614401516
22,6.81105786211274e-05,6.141394884454596e-05,6.500562782321738e-05,47248300,47269033,ENSG00000025434,0,6.484338509629691e-05
24,0.000304820549246775,0.00037793468133619793,0.0003139938033630297,47778087,47848555,ENSG00000030066,0,0.00033224967798200085
25,0.00028938830585624323,0.00031126214919068105,0.00024981496327449815,78215293,78418348,ENSG00000033327,0,0.0002834884727738075
26,1.5878191871177807e-06,4.925064717448601e-06,6.9113039310376025e-06,119355215,119381711,ENSG00000036672,0,4.474729278534661e-06
27,4.60476641880874e-05,4.1798360678431785e-05,3.683320174009723e-05,93784227,93814963,ENSG00000042429,0,4.155974220220547e-05
28,0.00028066293390341146,0.00041872307412210876,0.000491155584617056,113797874,113875572,ENSG00000048028,0,0.00039684719754752546
29,0.000293838548019392,0.000313714208244704,0.0003308128417259755,77660009,77820869,ENSG00000048649,0,0.00031278853266335715
32,0.00011321140630202537,0.00011076758085311871,9.638179100164355e-05,6211345,6234711,ENSG00000051009,0,0.00010678692605226255
33,0.00038273610910907025,0.0003937489511425886,0.0004400064251068382,43358920,43494933,ENSG00000052841,0,0.0004054971617861657
34,0.0006696404874074594,9.464832846163564e-05,0.00023314845549555463,44260440,44310139,ENSG00000052850,0,0.0003324790904548832
35,0.0,0.0,0.0,2444684,2849105,ENSG00000053918,0,0.0
36,0.0,0.0,0.0,74696429,74731426,ENSG00000054938,0,0.0
37,0.0006146382192870041,0.000796010950794421,0.0009665186038363548,73400487,73598189,ENSG00000054965,0,0.0007923892579725934
38,3.888591483074897e-05,4.980641144173585e-05,4.475072866516069e-05,73376399,73397474,ENSG00000054967,0,4.44810183125485e-05
40,2.2715416777071676e-06,4.6972139733943195e-06,3.389946638300654e-06,75759512,75801535,ENSG00000062282,0,3.4529007631340467e-06
41,0.00015312806235364096,0.00010219039838825348,0.00013676661449223522,124673844,124697518,ENSG00000064199,0,0.00013069502507804322
42,0.0,0.0,2.352219994040415e-06,2301997,2318204,ENSG00000064201,0,7.84073331346805e-07
43,5.657287376435431e-05,2.1015158060410437e-05,3.4967192499727766e-05,125955796,126063335,ENSG00000064309,0,3.7518408108164174e-05
44,0.0,0.0,0.0,47354860,47378547,ENSG00000066336,0,0.0
45,0.0,4.529313382952538e-07,0.0,30384493,30586872,ENSG00000066382,0,1.509771127650846e-07
46,1.1804250734114892e-06,5.492127119055085e-06,5.872044216526161e-06,64726911,64745456,ENSG00000068831,0,4.181532136330912e-06
47,0.0004851926460555827,0.0006497186365651991,0.0005515658344802208,64917553,64934475,ENSG00000068971,0,0.0005621590390336675
48,3.85450088932497e-06,7.17348679240896e-06,3.8348558897617874e-06,64746389,64759974,ENSG00000068976,0,4.954281190498573e-06
49,0.0,2.8559061279867785e-06,0.0,68683779,68691175,ENSG00000069482,0,9.519687093289261e-07
50,0.0,0.0,0.0,626309,627181,ENSG00000070031,0,0.0
51,5.462317537524909e-05,3.529771582843914e-05,3.164965866581547e-05,576470,612222,ENSG00000070047,0,4.0523516623167895e-05
53,9.063232861158506e-07,0.0,0.0,2404515,2444514,ENSG00000070985,0,3.0210776203861685e-07
54,9.763058946866217e-06,6.056570841344838e-06,7.284974945779756e-06,60492778,60507430,ENSG00000071203,0,7.70153491133027e-06
55,0.00018847018836677779,0.00016168308154586956,0.0001734318858397283,63838928,63911020,ENSG00000072518,0,0.00017452838525079187
56,0.00022058097387535173,0.00027049510581268857,0.0001792075455757759,10573091,10693988,ENSG00000072952,0,0.00022342787508793872
59,0.00013346346775956676,0.00012599215515382494,0.0001804120248609019,86244753,86278813,ENSG00000074266,0,0.00014662254925809786
61,0.0006828066141099137,0.0007293776871034948,0.0006383904608187253,108116695,108147603,ENSG00000075239,0,0.000683524920677378
62,0.0,0.0,0.0,69771022,69775341,ENSG00000075388,0,0.0
64,0.00037980614513332203,0.00037668260480568474,0.00046271001164313597,114400030,114414203,ENSG00000076053,0,0.00040639958719404756
65,0.00024142221489544124,6.602984185060763e-05,0.00012334497136629825,119308529,119321521,ENSG00000076706,0,0.00014359900937078237
66,0.00021434374112062456,0.00017667692987955884,0.0002191749520099358,95768953,95790409,ENSG00000077458,0,0.00020339854100337307
67,0.0,0.0,0.0,89177875,89295759,ENSG00000077498,0,0.0
68,0.00012337233755891426,0.000119459006082637,0.00014531147918880107,74493851,74669117,ENSG00000077514,0,0.00012938094094345077
69,0.0,5.179517331640726e-07,1.2460072100190675e-06,90131515,90192894,ENSG00000077616,0,5.879863143943801e-07
70,0.00042280359450552085,0.00045957692845799317,0.0003242676799016764,76860859,77026797,ENSG00000078124,0,0.00040221606762173015
71,0.00014824347423345624,0.00012783079596670845,0.00016271441471632514,1274371,1309654,ENSG00000078902,0,0.00014626289497216328
72,0.0,0.0,2.5001062006809465e-07,133896438,133956968,ENSG00000080854,0,8.333687335603155e-08
73,4.887841913769188e-07,0.0,0.0,101029624,101129813,ENSG00000082175,0,1.6292806379230626e-07
77,8.179214696469252e-05,0.00017556857722717822,0.0002498751820381084,44564427,44620358,ENSG00000085117,0,0.00016907863540999306
78,0.0008918998973806713,0.0008756769487650054,0.0007461024148234507,70398404,70436584,ENSG00000085733,0,0.0008378930869897091
79,2.1202843946785538e-05,0.0,1.3184237645331219e-05,76186325,76210736,ENSG00000085741,0,1.1462360530705586e-05
80,0.0007105357398536484,0.0007219095962801402,0.0007335615023958439,113733187,113773735,ENSG00000086827,0,0.0007220022795098776
81,0.00011480050681101469,9.431214056375256e-05,0.00011178058353166791,111782195,111871581,ENSG00000086848,0,0.00010696441030214506
82,6.947379268971908e-05,9.191906318663045e-05,0.0001215452503146636,89324353,89498187,ENSG00000086991,0,9.431270206367103e-05
83,0.0005898964464981064,0.0006604692235487228,0.0005338854882397427,95821766,95925315,ENSG00000087053,0,0.0005947503860955239
84,0.00039592866857120315,0.0004063288140636601,0.00035470204653788415,66050729,66069308,ENSG00000087365,0,0.00038565317639091583
85,0.000901871484739894,0.0006764220200784029,0.0006458357133062721,77821109,77918432,ENSG00000087884,0,0.000741376406041523
87,1.637042696482661e-06,0.0,0.0,114518934,114559881,ENSG00000095110,0,5.456808988275537e-07
89,7.998718036086838e-05,0.0001786929311260922,6.394782314751956e-05,560404,564025,ENSG00000099849,0,0.00010754264487816005
90,1.2516043902181892e-06,0.0,0.0,2140501,2148666,ENSG00000099869,0,4.1720146340606306e-07
91,0.0,3.364152122868347e-07,0.0,125903348,125943702,ENSG00000109832,0,1.1213840409561157e-07
