,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00012167807844661686,0.00012333477497568067,0.00012881956610102412,3339261,3379222,ENSG00000005801,0,0.00012461080650777388
2,0.0,0.0,0.0,17392498,17476894,ENSG00000006071,0,0.0
3,0.0001142101038218571,0.00014613261743423483,0.00014687409928107524,60924460,60937159,ENSG00000006118,0,0.00013573894017905572
4,0.00018360652972141447,0.0002503430046179695,0.00019213122808883713,68008578,68029282,ENSG00000006534,0,0.0002086935874760737
5,0.0,0.0,0.0,17493895,17544416,ENSG00000006611,0,0.0
6,0.0,0.0,2.717283153832555e-07,31784779,31817961,ENSG00000007372,0,9.057610512775184e-08
7,5.593518585921988e-06,9.86169370372896e-06,8.168724303774549e-06,61513714,61581148,ENSG00000011347,0,7.874645531141832e-06
9,0.0,0.0,0.0,60971680,61020377,ENSG00000013725,0,0.0
10,5.1083183454930147e-05,4.458543532557396e-05,5.791514545730353e-05,65261920,65305589,ENSG00000014138,0,5.119458807926921e-05
11,0.00028476658215014205,0.00040500332477169394,0.0003205326434194129,65180566,65212006,ENSG00000014216,0,0.00033676751678041633
12,0.0,0.0,1.937871657481826e-06,124747474,124752255,ENSG00000019102,0,6.459572191606086e-07
13,0.00015030707004822186,0.0002083790702823459,0.00017187462326419283,118606440,118658031,ENSG00000019144,0,0.0001768535878649202
14,3.131300383505484e-05,3.173166426167077e-05,4.123676847688285e-05,45095806,45235110,ENSG00000019485,0,3.476047885786949e-05
15,0.0,0.0,0.0,45240302,45286341,ENSG00000019505,0,0.0
16,0.0004594500900425624,0.00043672113661703094,0.0004589457811554356,94415570,94493885,ENSG00000020922,0,0.00045170566927167627
17,4.567038562672671e-06,3.659977589338612e-06,5.684370744684559e-07,73646178,73662819,ENSG00000021300,0,2.9318177421599124e-06
18,0.00018126163831244988,0.00026183256969776643,0.00022701467368366787,3087107,3166739,ENSG00000021762,0,0.00022336962723129472
19,8.027837025831422e-05,0.00010616662680877941,8.95045384802992e-05,123358428,123627774,ENSG00000023171,0,9.19831785157976e-05
21,2.0227734564482718e-05,1.4409153492937773e-05,9.697606634226771e-06,102317450,102339403,ENSG00000023445,0,1.4778164897215755e-05
22,8.322984573491266e-05,7.765021012929241e-05,9.462446836783667e-05,47248300,47269033,ENSG00000025434,0,8.51681747440139e-05
25,0.00014298976421174366,0.00018521026142268365,0.0001610029521177483,78215293,78418348,ENSG00000033327,0,0.00016306765925072522
26,6.848917041000436e-06,1.1975239465453929e-05,3.099823401964861e-06,119355215,119381711,ENSG00000036672,0,7.307993302806408e-06
27,3.5265456428824086e-05,3.0978812564550165e-05,3.207580068546777e-05,93784227,93814963,ENSG00000042429,0,3.2773356559614014e-05
28,0.0003057928387324915,0.00031964246785801944,0.0003064456480748581,113797874,113875572,ENSG00000048028,0,0.00031062698488845637
29,0.00026103958527046574,0.000361036034636998,0.0002834385966729562,77660009,77820869,ENSG00000048649,0,0.0003018380721934733
32,8.580736814647614e-05,0.00010171510197719265,8.959355457248076e-05,6211345,6234711,ENSG00000051009,0,9.237200823204986e-05
33,0.0003532652944107082,0.0004273519142765646,0.0004046284898490572,43358920,43494933,ENSG00000052841,0,0.00039508189951210996
