,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
4,1.5463989750718243e-05,1.4304431243344581e-05,2.969098382524042e-05,50418501,50561126,ENSG00000012983,1,1.9819801606434413e-05
13,1.5039181163458038e-05,1.3624154282321318e-05,3.159544457636087e-05,69398015,69462390,ENSG00000029364,1,2.0086260007380074e-05
15,1.1870133715504924e-05,1.0625880374454257e-05,2.333962021565844e-05,65410592,65744121,ENSG00000033170,1,1.5278544768539207e-05
27,2.2227383739607953e-05,2.057267008981321e-05,4.422715394979862e-05,92794305,92839947,ENSG00000066455,1,2.9009069259739928e-05
36,2.2923901024843814e-05,1.975315683175387e-05,4.898293294026563e-05,81471547,81533853,ENSG00000071537,1,3.055333026562111e-05
37,1.2146643505502269e-05,1.158006628127946e-05,2.2802297309488975e-05,67676800,67695793,ENSG00000072042,1,1.5509669032090233e-05
38,2.4235340764631926e-05,2.133345920753622e-05,6.0446964643527726e-05,68874128,68979440,ENSG00000072110,1,3.533858820523196e-05
41,4.851584183397656e-05,4.5424665462871945e-05,9.361274046586696e-05,52857268,52952435,ENSG00000073712,1,6.25177492542385e-05
46,5.264693335287336e-05,4.107666446901422e-05,0.00011537399957527025,102080742,102139699,ENSG00000080824,1,6.969919913238594e-05
71,1.3250547064317702e-05,1.2723994946967244e-05,2.4497024757798194e-05,30622291,30737694,ENSG00000092108,1,1.682385558969438e-05
73,1.2685178076016015e-05,1.0446583836642953e-05,2.8849025898557002e-05,31100117,31207804,ENSG00000092148,1,1.7326929270405322e-05
96,1.9800951931349268e-05,1.8952973984437838e-05,4.383514361399192e-05,50857891,50944483,ENSG00000100504,1,2.7529689843259675e-05
99,1.3744801121846965e-05,1.0896362820719861e-05,2.5142920518254165e-05,52775193,52791668,ENSG00000100522,1,1.6594694820273664e-05
102,2.347137544600721e-05,1.9332276058801053e-05,4.412170204891498e-05,54423561,54441391,ENSG00000100528,1,2.897511785124108e-05
104,2.3208785371396107e-05,2.1481557375667498e-05,3.920710318068902e-05,67294371,67360265,ENSG00000100554,1,2.796581530925088e-05
107,2.1072257856707738e-05,2.3127756129722142e-05,3.72255463750428e-05,58244843,58272012,ENSG00000100567,1,2.7141853453824227e-05
119,1.1489272489550627e-05,1.012706835255674e-05,2.4674549284959833e-05,92703807,92748679,ENSG00000100600,1,1.54302967090224e-05
130,6.053196709965733e-05,5.779763134645554e-05,8.454107503687346e-05,69380128,69398299,ENSG00000100632,1,6.762355782766211e-05
131,0.0001628120288790495,0.00013430440372639465,0.0003181122457163709,61695513,61748259,ENSG00000100644,1,0.00020507622610727169
135,2.6745069704763065e-05,2.323513061966073e-05,5.232352940146738e-05,103333544,103345025,ENSG00000100664,1,3.4101243241963725e-05
150,3.056843963852869e-05,3.561100214838612e-05,6.348685726322031e-05,23016543,23035230,ENSG00000100804,1,4.3222099683378374e-05
158,3.228096596085789e-05,2.705284634985211e-05,6.462258804504047e-05,32076114,32159728,ENSG00000100852,1,4.131880011858349e-05
173,4.6080259814837016e-05,4.225234228516652e-05,8.625432682573271e-05,39031919,39109646,ENSG00000100934,1,5.819564297524542e-05
188,1.6447667128172705e-05,1.5605113348000582e-05,2.8922157683566456e-05,74476192,74494177,ENSG00000119655,1,2.0324979386579913e-05
193,2.964616256695937e-05,2.7734143863870136e-05,7.996180965680138e-05,74498183,74612378,ENSG00000119681,1,4.578070536254362e-05
199,1.1895520742021299e-05,1.2343454226535596e-05,2.596450903780867e-05,74881891,74903743,ENSG00000119689,1,1.6734494668788522e-05
203,1.712531984549339e-05,1.805634983910501e-05,2.2871139675451427e-05,77708071,77761104,ENSG00000119705,1,1.9350936453349943e-05
221,1.1050847252956242e-05,9.939393218791876e-06,2.4380098861425435e-05,55559072,55701526,ENSG00000126777,1,1.5123446444391185e-05
242,3.97347411160047e-05,3.640223288572451e-05,7.325615635290503e-05,34561093,34630160,ENSG00000129515,1,4.979771011821142e-05
243,1.7235496250957523e-05,1.5431862617005104e-05,3.209407859102602e-05,34515938,34539704,ENSG00000129518,1,2.1587145819662882e-05
248,7.414900570071156e-05,8.283462281941539e-05,0.00014763532208808146,22564907,22589224,ENSG00000129562,1,0.00010153965020273614
252,1.7589045247717415e-05,1.7221647000146997e-05,3.402969748585649e-05,58200080,58235636,ENSG00000131966,1,2.294679657790697e-05
255,3.6493910042377784e-05,3.2075861631880516e-05,6.889970043892768e-05,55124110,55145423,ENSG00000131981,1,4.5823157371061994e-05
266,2.1388658126291565e-05,1.848219079400872e-05,3.8910424722837126e-05,67360328,67386516,ENSG00000134001,1,2.626042454771247e-05
281,8.554755583010327e-05,7.646527292318505e-05,0.00015896857997503485,51489100,51730727,ENSG00000139926,1,0.00010699380290944107
302,1.897055545437966e-05,1.6248690910006542e-05,4.6858907364128445e-05,91869411,91947987,ENSG00000140092,1,2.7359384576171547e-05
304,1.4703559182308658e-05,1.220759156208495e-05,2.901792032848737e-05,100333790,100376805,ENSG00000140105,1,1.8643023690960327e-05
330,0.00010115755665556452,9.859295209075794e-05,0.00021653670246898397,22836560,22849041,ENSG00000157227,1,0.00013876240373843546
338,4.8662115815960774e-05,4.140243476690527e-05,9.073434493980781e-05,34709113,34714823,ENSG00000165410,1,6.0266298507557955e-05
342,3.1944460658061e-05,3.942513001991275e-05,4.773018017168744e-05,49618530,49620626,ENSG00000165502,1,3.969992361655373e-05
344,1.2409411453607643e-05,1.2214261009628e-05,2.25629611498045e-05,49768130,49786385,ENSG00000165516,1,1.5728877871013383e-05
379,2.682060094722158e-05,2.682964948361189e-05,4.8720482090821874e-05,49620799,49623481,ENSG00000168282,1,3.412357750721845e-05
389,8.891006925811317e-05,8.156027369342725e-05,0.00017110698172552935,75131469,75176612,ENSG00000170348,1,0.00011385910822568992
417,2.0522264919439312e-05,1.9030715345029986e-05,3.5822432371829675e-05,23095505,23100456,ENSG00000179933,1,2.5125137545432988e-05
437,1.401476664235966e-05,1.3351948328386415e-05,2.732218926037758e-05,99397748,99480889,ENSG00000183576,1,1.8229634743707886e-05
438,2.4051486324339568e-05,2.5280214664705108e-05,3.421893252859554e-05,92116122,92121917,ENSG00000183648,1,2.7850211172546737e-05
456,1.3939322442545246e-05,1.2088292379264378e-05,2.7919483176261386e-05,68787660,68796253,ENSG00000185650,1,1.7982365999357003e-05
482,1.329487330362802e-05,1.1318548744832972e-05,2.2136942458924412e-05,54474484,54489026,ENSG00000197045,1,1.5583454835795132e-05
487,2.388815060658262e-05,2.2367977703707563e-05,5.69680584529548e-05,22871740,22881713,ENSG00000197324,1,3.4408062254414995e-05
493,1.964201324943185e-05,1.7339280409794527e-05,3.787559561780618e-05,52639915,52695900,ENSG00000197930,1,2.495229642567752e-05
500,4.080481997411328e-05,3.6751282093064315e-05,7.806037824526425e-05,90396502,90408268,ENSG00000198668,1,5.187216010414729e-05
555,0.0005575199771325951,0.0005053577787132599,0.0008173646039785474,100981004,100981075,ENSG00000202048,1,0.0006267474532748008
593,1.699108501199905e-05,2.566896653753022e-05,2.723697524085829e-05,101040219,101040299,ENSG00000207934,1,2.3299008930129187e-05
604,1.7197600682780532e-05,1.5135672365174238e-05,3.3422675418720904e-05,80197526,80387757,ENSG00000211448,1,2.1918649488891894e-05
635,1.5182082082749981e-05,1.4967042223715617e-05,1.677066927527538e-05,49570984,49599164,ENSG00000213741,1,1.563993119391366e-05
968,1.0202468994013059e-05,1.087137281584246e-05,2.5293416541791317e-05,61680723,61695892,ENSG00000258777,1,1.5455752783882278e-05
1181,2.2755917436521445e-05,2.4064656130061326e-05,1.6852878436942622e-05,100981975,100982046,ENSG00000272344,1,2.122448400117513e-05
1185,2.678696566638457e-05,2.375212812450909e-05,3.06415971521147e-05,103337849,103337974,ENSG00000272533,1,2.7060230314336116e-05
1225,0.004334979438355238,0.004300187961209653,0.004274226105995406,49853616,49853914,ENSG00000278771,1,0.004303131168520099
