filter_size,Grp_1_20=>Grp_1_20_ut,Grp_21_40=>Grp_1_20_ut,Grp_41_60=>Grp_1_20_ut,Grp_61_80=>Grp_1_20_ut,Grp_81_100=>Grp_1_20_ut,Grp_1_20=>Grp_1_20_lt,Grp_21_40=>Grp_1_20_lt,Grp_41_60=>Grp_1_20_lt,Grp_61_80=>Grp_1_20_lt,Grp_81_100=>Grp_1_20_lt,Grp_1_20=>Grp_1_20_diff,Grp_21_40=>Grp_1_20_diff,Grp_41_60=>Grp_1_20_diff,Grp_61_80=>Grp_1_20_diff,Grp_81_100=>Grp_1_20_diff
0.0,0.00038989029934687416,0.00038649094511117803,0.00047755855917442437,0.00039633739832120856,0.0004934106405180004,0.00039231713811161025,0.00045820577832547655,0.0004169894462276645,0.00046159499964576017,0.0007014164962879871,-2.426838764736086e-06,-7.171483321429851e-05,6.0569112946759864e-05,-6.525760132455161e-05,-0.0002080058557699867
0.5,0.00025310924444799695,0.0002522011889100343,0.0003196955329550131,0.00025182071961996354,0.0003826556874855742,0.00025451788343251383,0.0002953633512559503,0.00026278654443161545,0.00030183641004561415,0.0005508099571622365,-1.4086389845168802e-06,-4.3162162345916025e-05,5.690898852339768e-05,-5.001569042565061e-05,-0.0001681542696766623
1.0,0.0002264095204682297,0.00022222860961892472,0.00029091895109606446,0.00021705271762583367,0.0003556157561267223,0.00022732519018734491,0.00026557956533548676,0.00022706104132232062,0.0002701458242745067,0.0005196261540175249,-9.156697191152214e-07,-4.335095571656204e-05,6.385790977374384e-05,-5.309310664867301e-05,-0.00016401039789080258
1.5,0.0002094763298326944,0.00020350526644417774,0.0002691907304777022,0.00019751831571368535,0.00034258780106094196,0.0002100810262161822,0.00024769106903024276,0.00020705417577270162,0.00025123459793943476,0.0005011337486553104,-6.046963834877906e-07,-4.4185802586065015e-05,6.213655470500056e-05,-5.37162822257494e-05,-0.00015854594759436849
2.0,0.00019548722137078598,0.00018801368289996258,0.0002503600130536616,0.00018319442571700746,0.0003325961233711796,0.00019588757351880285,0.0002342960646677862,0.0001921054850996626,0.00023662687096506088,0.0004846619973234496,-4.0035214801686534e-07,-4.628238176782363e-05,5.8254527953999e-05,-5.343244524805342e-05,-0.00015206587395226998
2.5,0.00018360222640869262,0.00017534290130236617,0.00023409319441650413,0.0001720642702866261,0.00032237214409759933,0.00018387600882371305,0.0002230063834908327,0.0001805016706240209,0.00022415380066697626,0.00046979412726868165,-2.7378241502042967e-07,-4.766348218846652e-05,5.359152379248323e-05,-5.208953038035016e-05,-0.00014742198317108232
3.0,0.0001735942787786021,0.0001646064215899329,0.00021998262512954017,0.00016313963359787759,0.00031212035228629116,0.00017379095356943677,0.00021425070949076158,0.0001724445057803551,0.0002146929043667632,0.0004582662749038263,-1.9667479083466922e-07,-4.9644287900828694e-05,4.753811934918507e-05,-5.155327076888561e-05,-0.00014614592261753514
3.5,0.00016514940634703823,0.00015594451503896862,0.0002082480097213171,0.00015536155902926122,0.00030208596930601426,0.00016529775200604455,0.00020657762781329947,0.00016597536010561832,0.00020679788096051614,0.000447470224569294,-1.4834565900632697e-07,-5.063311277433085e-05,4.227264961569879e-05,-5.143632193125493e-05,-0.00014538425526327973
4.0,0.00015807310251241973,0.0001488105644907314,0.00019958652953419584,0.000148382750626143,0.00029224595213918933,0.0001581896719952958,0.00019953046830655137,0.00016067584821335032,0.00020000722548131974,0.00043706855513974313,-1.165694828760683e-07,-5.071990381581997e-05,3.891068132084552e-05,-5.162447485517675e-05,-0.0001448226030005538
4.5,0.00015205404690177683,0.0001424123555754971,0.00019190714971356626,0.00014209661880119204,0.0002827530484973406,0.00015214858929414328,0.00019304318890935618,0.00015586477976161473,0.00019381765525961677,0.0004270983714785478,-9.45423923664427e-08,-5.063083333385908e-05,3.6042369951951524e-05,-5.172103645842473e-05,-0.0001443453229812072
5.0,0.00014652363404772342,0.00013649527639088518,0.00018530237306747465,0.00013638084759350647,0.00027378674847400303,0.00014660201909771106,0.00018699787448724184,0.0001513926023034248,0.00018812335573052804,0.00041756998744520846,-7.838504998764406e-08,-5.050259809635666e-05,3.390977076404985e-05,-5.1742508137021576e-05,-0.00014378323897120543
