,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.8923926835190136e-05,4.1708354491996116e-05,3.351887470355395e-05,134286350,134371047,ENSG00000006837,0,3.471705201024673e-05
1,1.8517946798532157e-06,9.596359069182893e-07,0.0,150190062,150222788,ENSG00000011083,0,9.37143528923835e-07
3,4.300134561381944e-05,3.30009272690791e-05,3.810156696198376e-05,139293674,139331677,ENSG00000015479,0,3.8034613281627436e-05
4,0.0,0.0,0.0,51383448,51394730,ENSG00000016082,0,0.0
5,6.627720314371915e-06,5.151919801188044e-06,9.972419396664713e-06,150401637,150412969,ENSG00000019582,0,7.2506865040748905e-06
6,0.0,0.0,8.087574693665633e-07,161847063,161899981,ENSG00000022355,0,2.695858231221878e-07
7,0.0004197114589331602,0.0005519602227069996,0.00046277738707587145,177600132,177610330,ENSG00000027847,0,0.0004781496895720104
8,6.0962324864691676e-05,5.63065787912458e-05,7.915812127154127e-05,850291,892801,ENSG00000028310,0,6.547567497582625e-05
10,1.248574730490966e-05,8.6271418976361e-06,1.4313689670225951e-05,60596912,60700190,ENSG00000035499,0,1.1808859624257235e-05
12,0.0,0.0,3.8464401496961644e-07,180601506,180649624,ENSG00000037280,0,1.2821467165653882e-07
13,0.0002819369123480324,0.00023406645567450134,0.0002683823304638372,6599239,6633291,ENSG00000037474,0,0.000261461899495457
19,1.4422080203057891e-05,1.6193236922710636e-05,1.9840207344891554e-05,13690328,14011818,ENSG00000039139,0,1.6818508156886694e-05
21,0.0,0.0,0.0,41142116,41261438,ENSG00000039537,0,0.0
23,0.0,2.3527445026820256e-06,9.758867183958428e-07,157625679,157671480,ENSG00000039600,0,1.1095437403592895e-06
25,1.0819843849866432e-05,2.1306801131232505e-05,2.5117885483257278e-05,24487100,24644978,ENSG00000040731,0,1.9081510154785406e-05
26,7.938568847948657e-05,7.604519425278193e-05,0.00012134391619709332,134524312,134583230,ENSG00000043143,0,9.225826630978728e-05
27,0.0,0.0,0.0,170246233,170297815,ENSG00000043462,0,0.0
29,0.00031445941045177246,0.0003008473207553209,0.0003318210988171745,113513694,113595285,ENSG00000047188,0,0.0003157092766747559
31,0.00021390531412279645,0.00020711425410608217,0.0001609266405116971,176383946,176388927,ENSG00000048162,0,0.00019398206958019188
32,0.00019045807298997573,0.00017462142675529643,0.00016904676624650725,60866454,60945073,ENSG00000049167,0,0.00017804208866392646
33,0.0005011918429961923,0.0004442199968436931,0.00042496262413932933,65148738,65481920,ENSG00000049192,0,0.00045679148799307153
36,0.00011865479295782503,0.0001138312740127535,0.00011550979172517969,72320367,72368395,ENSG00000049883,0,0.00011599861956525274
37,0.0004475246912492405,0.00041524876098769317,0.0004353517491568064,180233143,180292099,ENSG00000050748,0,0.00043270840046458
38,0.0,0.0,0.0,178237476,178590393,ENSG00000050767,0,0.0
39,0.00017567109796347746,0.0001594620495658264,0.00021126180024956323,175917873,176034680,ENSG00000051596,0,0.00018213164925962236
40,0.0,0.0,0.0,133196455,133612541,ENSG00000053108,0,0.0
42,1.622048982626543e-05,1.0165120130607397e-05,9.081380210393978e-06,157266079,157395595,ENSG00000055163,0,1.1822330055755599e-05
45,1.3729361980390019e-05,7.5594980040628085e-06,6.640047771770775e-06,123089241,123194266,ENSG00000061455,0,9.309635918741202e-06
47,2.0895758638848257e-05,1.3781838427645329e-05,2.6677099010320127e-05,321714,438291,ENSG00000063438,0,2.0451565358937903e-05
49,0.00027699921535951564,0.00029299998927769346,0.00032147294353294205,122843439,123029354,ENSG00000064652,0,0.00029715738272338373
50,1.0900255596496498e-05,1.7511043954020076e-05,2.2024337938871237e-05,122311354,122464219,ENSG00000064692,0,1.6811879163129272e-05
51,2.752911282288028e-06,7.133059796678204e-07,5.917394271130189e-07,470456,524449,ENSG00000066230,0,1.3526522296896223e-06
52,0.0001651725496552425,0.0001648508212585585,0.00010169021488025662,129094749,129114028,ENSG00000066583,0,0.0001439045285980192
55,0.0005079804766303633,0.00045918541146868473,0.0005119044307885749,62306162,62391025,ENSG00000068796,0,0.0004930234396292077
56,1.150512161429606e-05,5.962177116138132e-06,1.0881335877964183e-05,135027734,135034813,ENSG00000069011,0,9.449544869466126e-06
57,0.0,0.0,0.0,136212745,136365545,ENSG00000069018,0,0.0
58,9.82257498943335e-05,9.760971725111609e-05,0.00011020870440753092,66596380,67169593,ENSG00000069020,0,0.00010201472385099351
59,6.188565301531346e-07,6.414068592757569e-07,0.0,44300247,44389706,ENSG00000070193,0,4.2008779647629716e-07
61,4.486234005727867e-06,4.6497069848688666e-06,4.408310661363735e-06,150219491,150290093,ENSG00000070808,0,4.514750550653489e-06
62,7.269981640595065e-05,6.494358404210068e-05,9.852361332180738e-05,150357629,150400308,ENSG00000070814,0,7.872233792328623e-05
63,3.460133254014708e-05,3.462553688110015e-05,7.078516287647101e-05,892884,919357,ENSG00000071539,0,4.667067743257275e-05
65,3.0214111311038023e-05,1.878904619482654e-05,1.8184701800303615e-05,163460203,163491941,ENSG00000072571,0,2.239595310205606e-05
67,0.00020211201336440703,0.00019704624326627492,0.0002520710585408107,172042079,172188224,ENSG00000072786,0,0.0002170764383904975
69,0.00010391494091057356,9.97409316649264e-05,9.905779515743569e-05,218303,257082,ENSG00000073578,0,0.00010090455591097855
70,0.0,0.0,0.0,176542511,176595974,ENSG00000074276,0,0.0
71,0.0,0.0,0.0,176620082,176630556,ENSG00000074317,0,0.0
72,2.2490137625494254e-07,2.3309642570731205e-07,1.9337057327034738e-07,7396138,7830081,ENSG00000078295,0,2.1712279174420067e-07
73,1.1064005446490394e-05,2.6462687201346194e-06,8.049335472898501e-06,137887968,137942747,ENSG00000078795,0,7.253203213174505e-06
74,0.00019089209621379836,0.0001703326920509616,0.00018260749518526835,36596588,36688334,ENSG00000079215,0,0.00018127742781667608
75,0.0,0.0,0.0,114055926,114496500,ENSG00000080709,0,0.0
76,6.277717736881412e-06,1.3826249295000604e-05,1.5518078901165535e-05,134114681,134151865,ENSG00000081059,0,1.187401531101585e-05
77,0.00013946967441677926,0.0001400127148966669,0.00013526786777733635,88717117,88904257,ENSG00000081189,0,0.00013825008569692747
78,0.0003920462227187189,0.0004473755401074666,0.0004795190395533913,141923855,141942047,ENSG00000081791,0,0.0004396469341265256
79,1.9769099966877637e-05,1.1862320109249637e-05,2.5048956897588522e-05,141121818,141125623,ENSG00000081818,0,1.88934589912386e-05
80,3.2269090500761584e-06,0.0,3.3294024178059e-06,140827958,141012347,ENSG00000081842,0,2.185437155960686e-06
81,7.425117853820542e-05,6.046605843658891e-05,0.00011298895373576404,141338760,141512975,ENSG00000081853,0,8.256873023685278e-05
82,0.0003939597415256668,0.0003647144049427725,0.0003753860652294549,37379285,37753435,ENSG00000082068,0,0.0003780200705659647
83,1.2077453661975217e-05,1.2517541441032787e-05,1.346102028828786e-05,39105252,39274528,ENSG00000082074,0,1.2685338463765288e-05
84,0.00010188081176691342,9.985446292738876e-05,8.093228698860578e-05,34017858,34043213,ENSG00000082196,0,9.422252056096931e-05
85,0.000614163149096415,0.000493988667215074,0.000595400377964375,31532287,31555053,ENSG00000082213,0,0.000567850731425288
86,0.0001873206023866493,0.0001847898883791008,0.0001520030768163325,154941073,154969411,ENSG00000082515,0,0.0001747045225273609
87,0.0003592402874335333,0.000339606202278863,0.0003860942786800982,154887411,154938211,ENSG00000082516,0,0.00036164692279749816
92,0.0005579182858529186,0.0005782481529732546,0.0005194898206692652,62347284,62403943,ENSG00000086189,0,0.0005518854198318128
93,0.0002731077832154044,0.00020412944725163465,0.00027229919878442646,62403972,62628582,ENSG00000086200,0,0.0002498454764171552
94,2.99653923759397e-06,8.470171458491216e-07,2.1079879242956503e-06,151504092,151591331,ENSG00000086570,0,1.9838481025795804e-06
95,0.00046588974772923637,0.00032267362607579786,0.0004005728141078257,150690792,150701077,ENSG00000086589,0,0.00039637872930428663
97,0.000363026529925891,0.0003642008484540503,0.00037927111316950115,176905005,177022633,ENSG00000087206,0,0.0003688328305164808
98,0.0002810788912126613,0.0002654532332751356,0.0003106483048121162,146203605,146289223,ENSG00000091009,0,0.00028572680976663773
99,0.0,3.1878546210209497e-06,1.3222791628347665e-06,146338839,146341728,ENSG00000091010,0,1.5033779279519055e-06
