,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,6.58175223536193e-05,3.831521999337808e-05,2.7686249505130883e-05,134286350,134371047,ENSG00000006837,0,4.3939663950709415e-05
1,0.0,0.0,0.0,150190062,150222788,ENSG00000011083,0,0.0
3,5.183617137080646e-05,5.0888522523850805e-05,4.053286808923262e-05,139293674,139331677,ENSG00000015479,0,4.775252066129663e-05
4,0.0,0.0,0.0,51383448,51394730,ENSG00000016082,0,0.0
5,7.475810716041963e-07,0.0,1.5860287395776126e-06,150401637,150412969,ENSG00000019582,0,7.77869937060603e-07
6,0.0,0.0,0.0,161847063,161899981,ENSG00000022355,0,0.0
7,0.0005179213507430845,0.0006219985697866694,0.00048645367685869325,177600132,177610330,ENSG00000027847,0,0.0005421245324628156
8,7.596688897790211e-05,7.692677391013399e-05,5.954459132394824e-05,850291,892801,ENSG00000028310,0,7.081275140399478e-05
10,3.567804179307572e-05,5.128129375716927e-05,2.8882725162625713e-05,60596912,60700190,ENSG00000035499,0,3.861402023762356e-05
12,1.6147481172524399e-06,0.0,0.0,180601506,180649624,ENSG00000037280,0,5.382493724174799e-07
13,0.0002738813379215035,0.00026747115741769767,0.00028019937049538856,6599239,6633291,ENSG00000037474,0,0.00027385062194486325
19,2.212386227532354e-05,2.2616684672648646e-05,1.9557009901053914e-05,13690328,14011818,ENSG00000039139,0,2.1432518949675368e-05
21,0.0,0.0,0.0,41142116,41261438,ENSG00000039537,0,0.0
23,0.0,4.068404165616605e-06,6.518673567123127e-06,157625679,157671480,ENSG00000039600,0,3.529025910913244e-06
25,2.050333017947065e-05,2.423951857539722e-05,9.321168866988492e-06,24487100,24644978,ENSG00000040731,0,1.8021339207285455e-05
26,0.00011251787777570362,0.00011209715943702244,6.140502067259685e-05,134524312,134583230,ENSG00000043143,0,9.534001929510764e-05
27,0.0,0.0,0.0,170246233,170297815,ENSG00000043462,0,0.0
29,0.0003370044299509036,0.00040199598349423683,0.00032661329797929045,113513694,113595285,ENSG00000047188,0,0.00035520457047481026
30,0.0006468504408094374,0.0005892894236913904,0.0005495110575051685,176647387,176659054,ENSG00000048140,0,0.0005952169740019987
31,0.0003987417879025696,0.000278697612275207,0.00017511696118320557,176383946,176388927,ENSG00000048162,0,0.00028418545378699404
32,0.00024140203359562833,0.0001943035507548547,0.00020783137514795793,60866454,60945073,ENSG00000049167,0,0.00021451231983281367
36,0.0001386310895347481,0.00012917552589070689,0.00012859596940019506,72320367,72368395,ENSG00000049883,0,0.00013213419494188336
37,0.00039066391547645975,0.00039548500206704337,0.000445729865302121,180233143,180292099,ENSG00000050748,0,0.00041062626094854135
38,1.9830396586272486e-06,0.0,0.0,178237476,178590393,ENSG00000050767,0,6.610132195424162e-07
39,0.00021239625923755127,0.00011626535347284333,0.0001197959833402008,175917873,176034680,ENSG00000051596,0,0.00014948586535019846
40,0.0,0.0,0.0,133196455,133612541,ENSG00000053108,0,0.0
42,5.3781971183415656e-05,6.287405103159584e-05,3.683007104502988e-05,157266079,157395595,ENSG00000055163,0,5.116203108668046e-05
45,8.1302479578492e-06,6.151532856525248e-06,1.80700739045358e-05,123089241,123194266,ENSG00000061455,0,1.0783951572970082e-05
47,2.971198477740716e-05,1.8724969987930488e-05,2.5456598120941462e-05,321714,438291,ENSG00000063438,0,2.463118429542637e-05
49,0.0005400272638963481,0.0005035958847828928,0.00039826487321303596,122843439,123029354,ENSG00000064652,0,0.0004806293406307589
50,4.426223273142292e-06,5.37232598100364e-06,3.6518388458817864e-06,122311354,122464219,ENSG00000064692,0,4.48346270000924e-06
51,1.2420707021831043e-06,1.8501905604418608e-06,3.293890103123075e-06,470456,524449,ENSG00000066230,0,2.1287171219160134e-06
52,0.00026497168253946524,0.0002338976246978195,0.00017762378487754524,129094749,129114028,ENSG00000066583,0,0.00022549769737161
56,7.267304741701113e-06,2.0619788027614164e-05,1.3215370144180371e-05,135027734,135034813,ENSG00000069011,0,1.3700820971165216e-05
57,1.896729017749492e-06,0.0,0.0,136212745,136365545,ENSG00000069018,0,6.322430059164973e-07
58,6.111978363947287e-05,6.843423120464357e-05,8.704839024464119e-05,66596380,67169593,ENSG00000069020,0,7.220080169625254e-05
59,3.573995990185161e-05,0.0,0.0,44300247,44389706,ENSG00000070193,0,1.191331996728387e-05
61,1.1566394180709665e-06,0.0,1.2269327373993035e-06,150219491,150290093,ENSG00000070808,0,7.945240518234234e-07
62,7.997202668817526e-05,6.421660663809536e-05,6.594379995989226e-05,150357629,150400308,ENSG00000070814,0,7.004414442872096e-05
63,6.244633265431179e-05,5.9875043485428954e-05,9.593586301864977e-05,892884,919357,ENSG00000071539,0,7.275241305279684e-05
65,7.452234973960794e-05,4.6930469831856396e-05,7.423114664688089e-05,163460203,163491941,ENSG00000072571,0,6.52279887394484e-05
67,0.00016193704663694107,0.00016121251117569264,0.00017432973190983133,172042079,172188224,ENSG00000072786,0,0.00016582642990748837
69,8.235417970456933e-05,8.866602965552346e-05,0.00010076575280201674,218303,257082,ENSG00000073578,0,9.059532072070316e-05
70,2.0045461732914705e-06,0.0,0.0,176542511,176595974,ENSG00000074276,0,6.681820577638235e-07
71,0.0,0.0,0.0,176620082,176630556,ENSG00000074317,0,0.0
72,8.117759529905657e-07,0.0,4.305553189157477e-07,7396138,7830081,ENSG00000078295,0,4.141104239687711e-07
73,1.228777152319612e-05,3.8133092260914425e-06,2.4439771816962475e-06,137887968,137942747,ENSG00000078795,0,6.1816859769946034e-06
74,0.00017567737680597824,4.9845581219165524e-05,0.00020026998791510542,36596588,36688334,ENSG00000079215,0,0.00014193098198008307
75,0.0,5.809865422162348e-07,0.0,114055926,114496500,ENSG00000080709,0,1.9366218073874494e-07
76,5.6648173177094125e-06,2.812773654391475e-06,9.389202121349598e-06,134114681,134151865,ENSG00000081059,0,5.955597697816828e-06
77,0.00010396560127491443,5.1924327590361514e-05,7.449005580029722e-05,88717117,88904257,ENSG00000081189,0,7.679332822185771e-05
78,0.0004603778712186858,0.00042229119747118923,0.0002748191295274846,141923855,141942047,ENSG00000081791,0,0.0003858293994057865
79,5.633375001826137e-06,3.729548602894904e-06,1.2947428462497054e-05,141121818,141125623,ENSG00000081818,0,7.436784022406031e-06
80,5.823724791256377e-07,2.3133412563506794e-06,1.23553082662249e-06,140827958,141012347,ENSG00000081842,0,1.3770815206996024e-06
81,0.00012762276970242845,8.44920362512837e-05,8.461180092911754e-05,141338760,141512975,ENSG00000081853,0,9.890886896094322e-05
82,0.0004473209223015955,0.00042078635136009085,0.00033955495530948505,37379285,37753435,ENSG00000082068,0,0.0004025540763237238
83,1.2109242231848012e-06,1.2025298201943122e-06,1.712688842192136e-06,39105252,39274528,ENSG00000082074,0,1.3753809618570833e-06
84,4.996417172117732e-06,1.2900629668726499e-05,7.42009534336399e-06,34017858,34043213,ENSG00000082196,0,8.439047394736073e-06
85,0.0007007247297532736,0.0005529276239302673,0.0005321114939179085,31532287,31555053,ENSG00000082213,0,0.0005952546158671497
86,0.0002470994051440969,0.00020493813062326174,0.00016634320022628288,154941073,154969411,ENSG00000082515,0,0.00020612691199788048
87,0.00038621490196788456,0.00040365755972048565,0.00033715194172557317,154887411,154938211,ENSG00000082516,0,0.00037567480113798114
93,0.000339334388199245,0.0002908587922995606,0.00029158528339130415,62403972,62628582,ENSG00000086200,0,0.0003072594879633699
94,2.4581667880534075e-07,4.88225312527508e-07,2.607559197571482e-07,151504092,151591331,ENSG00000086570,0,3.3159930369666574e-07
95,0.00044232123587924314,0.00036109922396651757,0.00038888876372309084,150690792,150701077,ENSG00000086589,0,0.00039743640785628383
97,0.0003943000109133251,0.00035285660974732075,0.0003832753063668617,176905005,177022633,ENSG00000087206,0,0.00037681064234250253
98,0.00029331787822658,0.00028702441740437764,0.0003367407473728368,146203605,146289223,ENSG00000091009,0,0.0003056943476679315
