,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,3.552919139802064e-05,2.424406085536201e-05,2.9017919352654626e-05,134286350,134371047,ENSG00000006837,0,2.9597057202012425e-05
1,0.0,0.0,0.0,150190062,150222788,ENSG00000011083,0,0.0
3,5.5643944183011224e-05,4.303240413233927e-05,4.573765627155016e-05,139293674,139331677,ENSG00000015479,0,4.813800152896688e-05
4,0.0,0.0,0.0,51383448,51394730,ENSG00000016082,0,0.0
5,0.0,3.1943325320230443e-06,0.0,150401637,150412969,ENSG00000019582,0,1.064777510674348e-06
6,0.0,0.0,0.0,161847063,161899981,ENSG00000022355,0,0.0
7,0.0005873234119082019,0.0006009902888492074,0.0004675935191839763,177600132,177610330,ENSG00000027847,0,0.0005519690733137953
8,8.36897085765774e-05,5.436620835362161e-05,7.434624838429418e-05,850291,892801,ENSG00000028310,0,7.080072177149773e-05
10,2.309690829571382e-05,4.814159597095379e-05,4.063024813928874e-05,60596912,60700190,ENSG00000035499,0,3.7289584135318784e-05
12,4.513968939548992e-07,8.624553781764949e-07,0.0,180601506,180649624,ENSG00000037280,0,4.379507573771314e-07
13,0.00033310137990859843,0.00027315430229430684,0.0002795783168147124,6599239,6633291,ENSG00000037474,0,0.00029527799967253923
19,2.5223646367599715e-05,1.876755187520908e-05,2.3039015360625905e-05,13690328,14011818,ENSG00000039139,0,2.2343404534478235e-05
21,8.226816784204446e-07,0.0,0.0,41142116,41261438,ENSG00000039537,0,2.742272261401482e-07
23,2.2904930355441557e-06,9.846674214954555e-06,0.0,157625679,157671480,ENSG00000039600,0,4.045722416832904e-06
25,1.2009130240693267e-05,2.607395756769839e-05,1.440375596142764e-05,24487100,24644978,ENSG00000040731,0,1.7495614589939766e-05
26,0.00010761096748782021,0.00010241624543668437,5.7644190339056134e-05,134524312,134583230,ENSG00000043143,0,8.922380108785357e-05
27,0.0,0.0,0.0,170246233,170297815,ENSG00000043462,0,0.0
29,0.0003250603938751477,0.0004228802568207141,0.0003769851535860085,113513694,113595285,ENSG00000047188,0,0.00037497526809395675
30,0.0006328862901405195,0.0006163193586035174,0.00055127027221116,176647387,176659054,ENSG00000048140,0,0.000600158640318399
31,0.00032517065261250126,0.0002672330469563486,0.00021107081834975533,176383946,176388927,ENSG00000048162,0,0.00026782483930620174
32,0.00023741024087002154,0.0002200236870587636,0.0002129773574386894,60866454,60945073,ENSG00000049167,0,0.00022347042845582486
36,0.00012665074802712054,0.00012729342652924915,0.00014765900791965464,72320367,72368395,ENSG00000049883,0,0.0001338677274920081
37,0.00037525834504808993,0.0004113483443053997,0.00045211870114384925,180233143,180292099,ENSG00000050748,0,0.000412908463499113
38,0.0,2.1183281509730396e-06,0.0,178237476,178590393,ENSG00000050767,0,7.061093836576798e-07
39,0.00014713313200676788,0.00015937394693408863,0.00015794434685313395,175917873,176034680,ENSG00000051596,0,0.00015481714193133012
40,0.0,0.0,0.0,133196455,133612541,ENSG00000053108,0,0.0
42,5.366764001848109e-05,5.854197074152518e-05,3.816487679962657e-05,157266079,157395595,ENSG00000055163,0,5.0124829186544286e-05
45,1.38531401874525e-05,7.030646285313751e-06,1.408852754952411e-05,123089241,123194266,ENSG00000061455,0,1.1657438007430122e-05
47,1.7250664919141494e-05,1.8310972415533013e-05,2.1354593131087552e-05,321714,438291,ENSG00000063438,0,1.8972076821920686e-05
49,0.0004991830943242529,0.00045819914160631934,0.0003601519464069013,122843439,123029354,ENSG00000064652,0,0.0004391780607791579
50,3.299558327959117e-06,4.728192489522122e-06,8.22278827556474e-06,122311354,122464219,ENSG00000064692,0,5.4168463643486595e-06
51,6.944325666685138e-07,4.6438288909944776e-06,6.107953479746838e-07,470456,524449,ENSG00000066230,0,1.9830189352125583e-06
52,0.00023044577509933538,0.0002476676879317883,0.00017011562704790606,129094749,129114028,ENSG00000066583,0,0.00021607636335967657
56,1.3930616360515219e-05,2.3289301305219717e-05,7.147476785990639e-06,135027734,135034813,ENSG00000069011,0,1.4789131483908524e-05
57,0.0,0.0,0.0,136212745,136365545,ENSG00000069018,0,0.0
58,5.854102240310041e-05,6.0867543968698006e-05,8.310304693263678e-05,66596380,67169593,ENSG00000069020,0,6.750387110147839e-05
59,2.4352999020378054e-05,5.965349372356825e-07,0.0,44300247,44389706,ENSG00000070193,0,8.316511319204579e-06
61,3.233342878198631e-06,0.0,1.1375680157774363e-06,150219491,150290093,ENSG00000070808,0,1.4569702979920222e-06
62,6.706765505787827e-05,5.606208585417916e-05,6.66710440609863e-05,150357629,150400308,ENSG00000070814,0,6.326692832434791e-05
63,6.741875497988237e-05,5.865579891052386e-05,7.518248542557585e-05,892884,919357,ENSG00000071539,0,6.708567977199404e-05
65,4.979463172362117e-05,5.339458443112321e-05,6.25676888718246e-05,163460203,163491941,ENSG00000072571,0,5.5252301675522994e-05
67,0.0001447708513337788,0.0001327358932147555,0.00016872832834874542,172042079,172188224,ENSG00000072786,0,0.00014874502429909324
69,0.00011168995530036264,8.797261049555663e-05,7.818947077023526e-05,218303,257082,ENSG00000073578,0,9.261734552205149e-05
70,7.47151295201234e-07,1.4275345455586171e-06,1.971493866249649e-06,176542511,176595974,ENSG00000074276,0,1.3820599023365002e-06
71,0.0,0.0,0.0,176620082,176630556,ENSG00000074317,0,0.0
72,1.8154316697860968e-06,8.671574736637876e-07,3.9919543831897805e-07,7396138,7830081,ENSG00000078295,0,1.0272615272562874e-06
73,1.1163753857111927e-05,4.922279059964643e-06,4.531936112822826e-06,137887968,137942747,ENSG00000078795,0,6.872656343299799e-06
74,0.00013584963675493557,8.164540604249128e-05,0.00016941484007889688,36596588,36688334,ENSG00000079215,0,0.0001289699609587746
75,0.0,0.0,0.0,114055926,114496500,ENSG00000080709,0,0.0
76,5.938420417830026e-06,7.564108503494783e-06,1.1142824438090614e-05,134114681,134151865,ENSG00000081059,0,8.215117786471808e-06
77,0.00010469550509107206,4.7086173573873e-05,7.444615905458542e-05,88717117,88904257,ENSG00000081189,0,7.54092792398435e-05
78,0.00041356169169091847,0.0004237122393399183,0.0002922906194542998,141923855,141942047,ENSG00000081791,0,0.00037652151682837886
79,4.1994378828860074e-06,5.014749549721712e-06,4.617073679639095e-06,141121818,141125623,ENSG00000081818,0,4.610420370748938e-06
80,4.558402179212467e-06,1.8663106609346623e-06,5.727699440175902e-07,140827958,141012347,ENSG00000081842,0,2.33249426138824e-06
81,0.00012784070006519028,8.747812746292855e-05,6.851215134040638e-05,141338760,141512975,ENSG00000081853,0,9.46103262895084e-05
82,0.00043823780721070454,0.00044824748751762103,0.0004207732892617891,37379285,37753435,ENSG00000082068,0,0.00043575286133003824
83,4.5134587893550475e-07,8.623579574778243e-07,0.0,39105252,39274528,ENSG00000082074,0,4.3790127880444297e-07
84,1.7878143762089605e-05,1.0674573663842828e-06,8.84525954011427e-06,34017858,34043213,ENSG00000082196,0,9.26362022286272e-06
86,0.00022772217730288716,0.00021754715317079976,0.00020496895045228836,154941073,154969411,ENSG00000082515,0,0.00021674609364199173
87,0.00038159415465987336,0.00034425385132539254,0.00035120256673958365,154887411,154938211,ENSG00000082516,0,0.0003590168575749499
93,0.0003402229732625224,0.0003680536214665831,0.00029178876759263693,62403972,62628582,ENSG00000086200,0,0.0003333551207739141
94,5.497372474024123e-07,0.0,1.6923446877012805e-06,151504092,151591331,ENSG00000086570,0,7.473606450345642e-07
95,0.00042887359288228984,0.00033308953730762787,0.00038309895131402426,150690792,150701077,ENSG00000086589,0,0.000381687360501314
97,0.00043670938459621037,0.00036835003049642606,0.00036789253544034157,176905005,177022633,ENSG00000087206,0,0.00039098398351099267
98,0.0002782165401767242,0.000299581320548685,0.0002974470718304637,146203605,146289223,ENSG00000091009,0,0.00029174831085195766
99,1.5517534432577918e-06,0.0,0.0,146338839,146341728,ENSG00000091010,0,5.172511477525973e-07
100,2.564675904285365e-06,0.0,1.9335318653062707e-06,116443555,116574823,ENSG00000092421,0,1.4994025898638785e-06
101,0.0,0.0,0.0,170763350,170814047,ENSG00000094755,0,0.0
102,0.0005929590811667483,0.0005044429598209355,0.0005238274109277681,138187650,138213343,ENSG00000094880,0,0.0005404098173051507
103,0.0003649406991106865,0.0003298960234660188,9.625080620048374e-05,56815549,56896152,ENSG00000095015,0,0.0002636958429257297
105,0.00012578177226401315,2.2355650796561727e-05,2.4013289619058735e-05,141094606,141098703,ENSG00000112852,0,5.73835708932112e-05
106,0.0004566281750957229,0.0005234702781690759,0.00038556674323985454,140691430,140699305,ENSG00000112855,0,0.00045522173216821783
107,0.0007422962902554409,0.00044553549063235744,0.000578534679875349,103548855,103562790,ENSG00000112874,0,0.0005887888202543825
108,3.339079446910804e-06,8.506356257727713e-06,1.8600504997467734e-05,612340,667168,ENSG00000112877,0,1.0148646900702084e-05
111,0.0,0.0,0.0,40909492,40984643,ENSG00000112936,0,0.0
112,0.00012447474785522123,0.00012611984740108247,0.00014597739887177086,6713432,6757044,ENSG00000112941,0,0.0001321906647093582
113,0.0001385980711654486,0.00010218829778038677,0.00011431789308919377,42423439,42721878,ENSG00000112964,0,0.0001183680873450097
114,0.0005058770107228268,0.0004867296117975773,0.00034736808289916775,43287470,43313512,ENSG00000112972,0,0.00044665823513985735
116,5.0177042354415505e-05,9.587008937905034e-06,2.353799224785578e-05,138115175,138139443,ENSG00000112981,0,2.776734784672544e-05
117,0.00025996132154578627,0.00018081316740536094,0.0002015744926852664,138139770,138178953,ENSG00000112983,0,0.00021411632721213787
118,0.00011306812039433702,0.00014963689889954746,0.00015328109202854026,138178719,138187723,ENSG00000112984,0,0.0001386620371074749
124,0.00029533916233024174,0.00043789598385626766,0.0003103118217832638,140332843,140346603,ENSG00000113070,0,0.0003478489893232577
125,0.0,0.0,0.0,140360194,140375141,ENSG00000113073,0,0.0
127,1.529967503289079e-05,0.0,0.0,55024256,55034570,ENSG00000113088,0,5.099891677630264e-06
128,8.29721722220453e-05,6.674933123488449e-05,7.105852969150086e-05,140558268,140564781,ENSG00000113108,0,7.359334438281023e-05
129,4.803152137055398e-05,4.2607861401258036e-05,5.8340570999891555e-05,140639435,140645408,ENSG00000113119,0,4.965998459056786e-05
132,0.0006000134337171493,0.0004678582261313109,0.00048723978282184775,75336329,75364001,ENSG00000113161,0,0.0005183704808901026
133,0.00018945342858900187,0.00014550869522038417,0.00015127489960503886,75356345,75512138,ENSG00000113163,0,0.0001620790078048083
135,5.954940621186006e-06,5.6888634521560885e-06,7.332821205747922e-06,141100473,141103827,ENSG00000113205,0,6.325541759696672e-06
136,1.4061343550897923e-05,1.3433058259358485e-05,1.6490399865193548e-05,141135206,141138615,ENSG00000113209,0,1.466160055848332e-05
137,1.835164640243197e-05,0.0,0.0,141150057,141153287,ENSG00000113211,0,6.1172154674773225e-06
138,2.670965997989812e-05,6.1238941663763504e-06,7.517682253005408e-06,141172644,141176383,ENSG00000113212,0,1.3450412133093293e-05
139,7.142948553870413e-07,0.0,1.884796082097474e-06,77210449,77428256,ENSG00000113231,0,8.663636458281718e-07
140,0.0002869970162285839,0.0002568268359623501,0.0002670713093092248,178602664,178630615,ENSG00000113240,0,0.0002702983871667196
141,2.515591249910159e-05,3.8451043721362055e-06,5.310274226458051e-06,141245395,141249365,ENSG00000113248,0,1.1437097032565284e-05
142,0.0,0.0,0.0,157026742,157069396,ENSG00000113249,0,0.0
143,9.649275548449605e-07,0.0,0.0,178977587,178996206,ENSG00000113262,0,3.2164251828165353e-07
144,4.653272428475179e-07,8.8907125835756e-07,0.0,157142933,157255185,ENSG00000113263,0,4.5146616706835934e-07
145,0.00028774995881135243,0.00021175381666323852,0.00019907458491891616,179911651,180072113,ENSG00000113269,0,0.00023285945346450236
146,0.0003158760298693286,0.00027247720463391845,0.00032941265073040365,157731420,157741449,ENSG00000113272,0,0.0003059219617445503
149,6.07391005278271e-06,4.973586210980484e-06,1.4500719397978175e-05,79991311,80083287,ENSG00000113296,0,8.516071887247123e-06
150,0.00037270298672426906,0.0003740557567479452,0.0003818266519947425,180494379,180578358,ENSG00000113300,0,0.0003761951318223189
151,0.0,0.0,0.0,159314780,159330863,ENSG00000113302,0,0.0
154,1.5936699219113996e-05,2.0414831023531583e-05,8.28294304218328e-06,80960363,81230162,ENSG00000113319,0,1.4878157761609619e-05
155,0.0,0.0,0.0,162000057,162162977,ENSG00000113327,0,0.0
157,9.532640487136589e-05,0.00018118549452954627,5.327671580670671e-05,90471748,90514557,ENSG00000113356,0,0.00010992953840253962
158,0.000665104865344172,0.0004852490847963222,0.0005050423405624941,31400494,31532196,ENSG00000113360,0,0.0005517987635676628
159,0.00010147567168785604,0.0002135168575035329,5.5642509392219513e-05,31193686,31329146,ENSG00000113361,0,0.00012354501286120282
160,2.9696024951632054e-05,3.5724120810560725e-05,6.191275908856184e-05,126776623,126837020,ENSG00000113368,0,4.2444301616918204e-05
166,1.657993833413862e-05,1.3402330365790686e-05,1.9070150040317866e-05,128538013,129033642,ENSG00000113396,0,1.6350806246749055e-05
168,0.0,0.0,0.0,1877413,1887236,ENSG00000113430,0,0.0
170,6.940168568260388e-05,0.00013941955140522858,9.546081310333215e-05,58969038,60522120,ENSG00000113448,0,0.00010142735006372153
172,0.000520043318277721,0.00044331706528272214,0.00044323201296753704,34915677,34925996,ENSG00000113460,0,0.00046886413217599334
173,5.5300455485327575e-06,6.750440551309736e-06,4.8640085920365945e-06,35048756,35230487,ENSG00000113494,0,5.714831563959696e-06
174,9.982757722270093e-06,1.9709201996975137e-05,3.512175022755414e-06,1050384,1112063,ENSG00000113504,0,1.1068044914000214e-05
175,0.0,4.655155384258979e-06,0.0,132673986,132682678,ENSG00000113520,0,1.5517184614196598e-06
176,6.089145170955563e-05,6.50355824367301e-05,5.0563795853730164e-05,132556019,132646349,ENSG00000113522,0,5.8830276666671964e-05
177,0.0,0.0,0.0,132541445,132556838,ENSG00000113525,0,0.0
178,6.137888060796358e-06,7.818182000226527e-06,2.6993214154905845e-06,100806933,100903282,ENSG00000113532,0,5.551797158837822e-06
179,0.0004289467499842412,0.0004097806610138771,0.00043321142599842677,141991749,142013041,ENSG00000113552,0,0.00042397961233218165
180,1.960630642050276e-06,1.248684090003677e-06,1.1496618890442788e-06,141943581,141969741,ENSG00000113555,0,1.452992207032744e-06
187,0.00039777804908055825,0.00032745080000335687,0.00027822092229792984,65563236,65587549,ENSG00000113593,0,0.00033448325712728165
188,0.00037824867776108464,0.0005418648293645049,0.0004919571531250441,38474668,38608354,ENSG00000113594,0,0.0004706902200835446
190,0.0006294172269508789,0.0006058105280641773,0.0005510113081368256,65625004,65666233,ENSG00000113597,0,0.0005954130210506273
191,1.1955414312913518e-05,1.3959275691330297e-05,1.2852287637575784e-05,39284140,39371324,ENSG00000113600,0,1.2922325880606533e-05
194,0.0002778266859251991,0.00022176722729533063,0.00022228194373469007,40512333,40755963,ENSG00000113638,0,0.00024062528565173993
196,7.92653275457334e-06,9.465451710591142e-06,6.971863621801835e-06,168291645,168472303,ENSG00000113645,0,8.12128269565544e-06
197,0.00026931411945883485,0.00028376230616109795,0.00029535417568506763,135334381,135399914,ENSG00000113648,0,0.0002828102004350001
198,0.00039343200449963703,0.000476167794779914,0.0004734957919789161,146447311,146511961,ENSG00000113649,0,0.00044769853041948905
205,0.0,3.0107708890813768e-05,4.356020405554927e-05,150166778,150184558,ENSG00000113722,0,2.4555970982121012e-05
207,0.00022762760411985765,0.00021745680569723705,0.00025926760811081516,173144442,173164387,ENSG00000113734,0,0.00023478400597596997
209,0.00048091504950676414,0.0003950998467303742,0.00044688604629573674,173888349,173961980,ENSG00000113742,0,0.00044096698084429174
210,0.0,0.0,6.188618215544786e-07,175658030,175710756,ENSG00000113749,0,2.0628727385149285e-07
211,0.0004363416119070659,0.00040938812900457336,0.00046892259157453234,177456608,177474401,ENSG00000113758,0,0.0004382174441620572
212,0.00010339027354738392,9.762875897671459e-05,0.00010039973748869774,177022696,177081189,ENSG00000113761,0,0.00010047292333759876
213,0.0,0.0,0.0,160563120,160852214,ENSG00000118322,0,0.0
215,0.0,0.0,0.0,161751448,161751768,ENSG00000118990,0,0.0
219,0.00019583561145500707,5.149137680787866e-06,3.1605363936371904e-05,174724582,174730896,ENSG00000120149,0,7.753003769072227e-05
221,0.00022282573011357944,0.0002188377911858173,0.00023903291146854598,140664868,140674124,ENSG00000120314,0,0.0002268988109226476
222,3.1604922032552445e-05,9.7972421869258e-05,6.467391072046831e-05,141653401,141682230,ENSG00000120318,0,6.475041820742625e-05
223,8.863333575526027e-05,1.9433157563471285e-05,3.834017959096728e-05,141177790,141180539,ENSG00000120322,0,4.880222430323294e-05
224,2.54661813952763e-05,1.1584908641327898e-05,1.706593730043994e-05,141192353,141195647,ENSG00000120324,0,1.8039009112348047e-05
225,3.8898293544800405e-05,3.083510100933634e-05,4.0036952325018466e-05,141223343,141227759,ENSG00000120327,0,3.6590115626385074e-05
226,1.3405147583494644e-05,9.850909341258662e-06,1.8139439791329084e-05,141208697,141212571,ENSG00000120328,0,1.3798498905360796e-05
227,0.0,2.6976871583760282e-06,0.0,141302635,141304049,ENSG00000120329,0,8.992290527920094e-07
233,1.4139296305309277e-06,0.0,0.0,137867858,137887851,ENSG00000120729,0,4.7130987684364257e-07
234,0.0006441343951664682,0.0004548474699269642,0.0005437857032387842,138352685,138437028,ENSG00000120733,0,0.0005475891894440722
235,0.00020634808808294182,0.00030177634385253343,0.00035290809271255685,138465479,138469303,ENSG00000120738,0,0.000287010841549344
237,0.0,0.0,0.0,76083383,76353939,ENSG00000122012,0,0.0
239,0.00046682401004088567,0.000362914021051976,0.0002962230717193535,65722205,65871725,ENSG00000123213,0,0.00037532036760407175
240,7.140262601067451e-05,0.00012490811344055146,0.00013620892311760947,65517766,65563168,ENSG00000123219,0,0.00011083988752294515
241,0.0004717421757918346,0.0004101424915558951,0.00036602194153267654,151437046,151492379,ENSG00000123643,0,0.00041596886962680206
242,0.00040584872116287735,0.00037244108333221216,0.00043701589787134115,7851186,7906025,ENSG00000124275,0,0.00040510190078881024
243,0.0003874088004884898,0.0003554016392691584,0.00033090827066058437,7859159,7869037,ENSG00000124279,0,0.0003579062368060776
