,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,2.4119712962019735e-05,5.292274606613875e-05,2.222981776710917e-05,134286350,134371047,ENSG00000006837,0,3.309075893175589e-05
1,2.08923173953476e-06,0.0,0.0,150190062,150222788,ENSG00000011083,0,6.964105798449201e-07
3,4.407085810329996e-05,3.820931019403119e-05,4.91833312825475e-05,139293674,139331677,ENSG00000015479,0,4.382116652662622e-05
4,1.5860213449368085e-05,2.643319263315032e-05,1.4199847098254002e-05,51383448,51394730,ENSG00000016082,0,1.8831084393590803e-05
5,0.0,0.0,2.789467902530778e-06,150401637,150412969,ENSG00000019582,0,9.298226341769259e-07
6,5.306202615906224e-07,0.0,0.0,161847063,161899981,ENSG00000022355,0,1.7687342053020746e-07
7,0.0006209888056496245,0.00047684717866377775,0.0006081874834237576,177600132,177610330,ENSG00000027847,0,0.0005686744892457199
8,8.515484603517664e-05,9.580297305821745e-05,0.00011310358852301838,850291,892801,ENSG00000028310,0,9.802046920547084e-05
10,0.0003838617529631824,0.0004061952863561372,0.0003967515987195085,60596912,60700190,ENSG00000035499,0,0.000395602879346276
12,5.047245828060192e-07,2.002837780498645e-06,0.0,180601506,180649624,ENSG00000037280,0,8.358541211015547e-07
13,0.0003586591672447847,0.00036578787251882847,0.00039775754813293736,6599239,6633291,ENSG00000037474,0,0.00037406819596551684
19,2.0067911113245362e-05,3.292935182976689e-05,1.4567879530003461e-05,13690328,14011818,ENSG00000039139,0,2.2521714157671903e-05
21,0.0,0.0,0.0,41142116,41261438,ENSG00000039537,0,0.0
23,1.2805451279880506e-06,2.0325732431558166e-06,1.910813452534056e-06,157625679,157671480,ENSG00000039600,0,1.7413106078926412e-06
25,1.2207164280054966e-05,4.165858783202736e-05,3.6430755032880785e-06,24487100,24644978,ENSG00000040731,0,1.9169609205123467e-05
26,0.00015651173952911733,0.0002441186912617564,0.00015693404413267547,134524312,134583230,ENSG00000043143,0,0.00018585482497451638
