,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.00014645024424962742,0.0001048524781002989,0.000113163244170582,911736,990053,ENSG00000002016,0,0.0001214886555068361
2,0.0007258257967604596,0.0007021969672799873,0.0006181566870099119,2794970,2805423,ENSG00000004478,0,0.0006820598170167863
4,0.0004721880885847215,0.0004318067229755076,0.0004793706071102806,47661249,47706030,ENSG00000005175,0,0.00046112180622350326
5,0.00011369485255661392,0.00010179401323237596,9.65895157696273e-05,1688574,1788674,ENSG00000006831,0,0.00010402612718620574
6,0.0,1.5833356654696065e-06,3.934813476804832e-06,6310436,6328506,ENSG00000008323,0,1.839383047424813e-06
7,0.0003188657338657106,0.00027511229311598536,0.00046270360945917005,16347142,16609259,ENSG00000008394,0,0.0003522272121469553
8,0.00023276161099491282,0.0002757527142236051,0.00028042334654563086,106991364,107093549,ENSG00000008405,0,0.00026297922392138295
9,0.00019785853045129286,0.0001778525493642153,0.0002609159552398256,4562208,4615302,ENSG00000010219,0,0.00021220901168511128
11,0.0003618665856256084,0.00034246303337567857,0.00034612736014812855,6493356,6531955,ENSG00000010292,0,0.0003501523263831385
12,0.00022197517707877134,0.0003001095221909389,0.00023969162639705344,6538961,6556073,ENSG00000010295,0,0.00025392544188892124
13,0.0,0.0,0.0,220621,262873,ENSG00000010379,0,0.0
14,0.00015007463157120426,1.5541497997143376e-05,1.6920475226811798e-05,6786858,6820799,ENSG00000010610,0,6.0845534931719815e-05
15,4.115742678942426e-05,3.978053156046987e-05,5.4922364166920876e-05,6873569,6914241,ENSG00000010626,0,4.5286774172271665e-05
16,0.00020263335394508886,0.0002803501673583797,0.00029616238608668393,3077355,3286564,ENSG00000011105,0,0.0002597153024633842
19,0.0003073571262134825,0.00033597732900591306,0.00030866829414860153,106357748,106510198,ENSG00000013503,0,0.00031733424978933235
20,9.591539246372643e-06,2.499047617709246e-05,2.3639919411318917e-05,31073860,31104799,ENSG00000013573,0,1.9407311611594674e-05
