,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0001517060731981299,0.00011626323555066805,0.0001435769085416862,911736,990053,ENSG00000002016,0,0.00013718207243016139
2,0.00045148937980482676,0.00045036029203251597,0.0004492014370465461,2794970,2805423,ENSG00000004478,0,0.00045035036962796297
4,0.00045866984309690775,0.00044474183366305836,0.00048338453759930346,47661249,47706030,ENSG00000005175,0,0.0004622654047864232
5,9.506020665530451e-05,0.00011145660586094758,9.153841765128689e-05,1688574,1788674,ENSG00000006831,0,9.935174338917966e-05
6,2.1099964514826475e-06,0.0,1.764730885970841e-06,6310436,6328506,ENSG00000008323,0,1.291575779151163e-06
7,0.0009027642882331513,0.0007525872267908069,0.0008143138678258106,16347142,16609259,ENSG00000008394,0,0.0008232217942832562
8,0.0002662866691566644,0.00026879227058233877,0.0002656838931290587,106991364,107093549,ENSG00000008405,0,0.00026692094428935393
9,0.00025060320638986387,0.0002687201280297791,0.00020568846978709387,4562208,4615302,ENSG00000010219,0,0.0002416706014022456
10,0.00039781411882142007,0.00035628961669076966,0.0003348243249606583,6199715,6238271,ENSG00000010278,0,0.00036297602015761596
11,0.00034592853546082077,0.00032590041703531503,0.0002997805961910958,6493356,6531955,ENSG00000010292,0,0.0003238698495624105
12,0.0002971433004655559,0.0002990885546206684,0.00027163899625215905,6538961,6556073,ENSG00000010295,0,0.00028929028377946113
13,0.0,0.0,0.0,220621,262873,ENSG00000010379,0,0.0
14,3.944957162579355e-06,2.3769419805536778e-06,5.774004408850284e-06,6786858,6820799,ENSG00000010610,0,4.0319678506611056e-06
15,4.123204057626794e-05,4.022265527970857e-05,3.941155285250952e-05,6873569,6914241,ENSG00000010626,0,4.028874956949534e-05
16,0.00021522269269406876,0.0002462825116532714,0.00022591367046623093,3077355,3286564,ENSG00000011105,0,0.00022913962493785705
19,0.0002695821375576154,0.0002953280583345164,0.00027671262088890423,106357748,106510198,ENSG00000013503,0,0.000280540938927012
20,9.31051378735684e-06,6.904409832062411e-06,6.289503560257084e-06,31073860,31104799,ENSG00000013573,0,7.501475726558779e-06
22,8.797388262495287e-05,0.00011826364106057371,7.946470710226327e-05,12891559,12917937,ENSG00000013588,0,9.523407692926328e-05
23,0.00022169465326697815,0.00023384293085902184,0.00024656900490486984,42157104,42238349,ENSG00000015153,0,0.00023403552967695657
24,8.233536329618279e-05,8.453594787375705e-05,8.52290007726988e-05,102395874,102481744,ENSG00000017427,0,8.403343731421286e-05
25,1.1997576943793312e-06,1.4457720604530807e-06,0.0,40692439,41072415,ENSG00000018236,0,8.81843251610804e-07
26,0.0008323327994003987,0.0008432834084394431,0.0009199691828781814,120533480,120577588,ENSG00000022840,0,0.000865195130239341
29,6.857488430675872e-05,7.469058837463661e-05,9.099393795243033e-05,56752161,56787790,ENSG00000025423,0,7.808647021127523e-05
31,0.00034068148174563103,0.00038727202414245586,0.00034988829385378584,27332836,27425289,ENSG00000029153,0,0.00035928059991395756
32,0.0001786224713254602,0.00016737240013403197,0.00016642041087694813,122471599,122501073,ENSG00000033030,0,0.0001708050941121468
33,0.00021698176033952237,0.00021882271674396117,0.0001544479447379779,57768471,57772119,ENSG00000037897,0,0.00019675080727382048
34,0.000612379107662718,0.0006841718122738111,0.000637624952694356,54008985,54012769,ENSG00000037965,0,0.0006447252908769616
35,1.0059167727845062e-05,5.195071645375308e-06,4.206576798989634e-06,5531869,5946232,ENSG00000047617,0,6.486938724070001e-06
36,0.0008438188929057866,0.0008082065303586413,0.0009237142636280116,4487735,4538508,ENSG00000047621,0,0.0008585798956308133
37,1.1982383820142805e-06,0.0,3.758124811667178e-07,16548372,16610594,ENSG00000048540,0,5.246836210603328e-07
40,0.0003705506348731065,0.0004680818159444627,0.0004318470922668265,51047962,51060424,ENSG00000050426,0,0.00042349318102813193
41,2.4745360014205233e-05,2.7603166957514887e-05,1.950756403801761e-05,51391317,51515763,ENSG00000050438,0,2.3952030336579244e-05
42,0.00020470897145614866,0.0001990301340420198,0.00019881481808472218,123152320,123244014,ENSG00000051825,0,0.00020085130786096355
43,0.0002376341906260288,0.0002320221280238228,0.0002466407492447576,19129733,19376400,ENSG00000052126,0,0.00023876568929820307
44,0.0,1.283075644617144e-06,1.3357771040151443e-06,2825348,2835544,ENSG00000053702,0,8.729509162107627e-07
45,5.1584418525524e-06,5.698181248046472e-06,9.167992317729147e-06,32790745,32896777,ENSG00000057294,0,6.67487180610934e-06
46,0.0,0.0,0.0,94567122,94650557,ENSG00000057704,0,0.0
48,0.0008969589323467127,0.0007972631592709537,0.0009433519616860067,96278261,96400480,ENSG00000059758,0,0.0008791913511012245
50,0.0005428670114650066,0.0005423610252702638,0.0005637661261981198,10699089,10723323,ENSG00000060138,0,0.0005496647209777967
51,5.051724041268363e-05,5.038011386249404e-05,4.261517368189512e-05,10618923,10674318,ENSG00000060140,0,4.783750931902427e-05
52,0.0006382519442321061,0.0007120855906526608,0.0008144233186107904,752579,911452,ENSG00000060237,0,0.0007215869511651858
53,0.0,0.0,0.0,130396133,130768228,ENSG00000060709,0,0.0
55,0.00012916714712929203,0.0001698366683978817,0.00016696864353801723,47782722,47833132,ENSG00000061273,0,0.00015532415302173033
57,6.371117429123982e-05,6.504579568477504e-05,8.695964376928521e-05,131711081,131799738,ENSG00000061936,0,7.190553791510003e-05
58,0.00042471353356590463,0.00044731987347715454,0.00047203080775347513,62466817,62600476,ENSG00000061987,0,0.00044802140493217807
59,0.00043578464216309417,0.0004354575480674025,0.0004310288410422201,56271699,56300391,ENSG00000062485,0,0.0004340903437575723
61,0.0007169711345030407,0.0007447769581227397,0.0008024016301152783,26905181,26938326,ENSG00000064102,0,0.0007547165742470196
62,0.0006521514435484314,0.000703222422449294,0.0006918136363285281,26971579,27014434,ENSG00000064115,0,0.0006823958341087511
63,1.5504242954869902e-05,2.1352503085480218e-05,2.848160250657911e-05,29149016,29341121,ENSG00000064763,0,2.1779449515643075e-05
64,0.00023351212343533778,0.00023312485506938577,0.0002434447873758646,55927319,55954027,ENSG00000065357,0,0.00023669392196019605
65,7.798176314008433e-06,2.04287360539434e-06,7.656420030689982e-06,56076799,56103505,ENSG00000065361,0,5.8324899833642515e-06
66,0.0002093577538408045,0.0002001096735639082,0.0002495173138946994,8032716,8055517,ENSG00000065970,0,0.00021966158043313735
67,0.0003554562258005479,0.000374277537248323,0.0004194283420111537,50504985,50748657,ENSG00000066084,0,0.0003830540350200082
68,0.0003831560740161251,0.0003284349117847214,0.000344991757102252,50085200,50100707,ENSG00000066117,0,0.0003521942476343662
70,3.7047957550729076e-05,3.560278823675276e-05,4.412517824388293e-05,78863993,79452008,ENSG00000067715,0,3.892530801045493e-05
72,0.000293532183927946,0.00029559716420225697,0.00029964875751351965,21797389,21942543,ENSG00000069431,0,0.0002962593685479075
73,4.911088764471346e-05,5.814297345108656e-05,4.8641109559339795e-05,9664969,9699553,ENSG00000069493,0,5.196499021837994e-05
74,0.0003100508416600426,0.0003238339847152267,0.000320097238236073,12116025,12267044,ENSG00000070018,0,0.0003179940215371141
75,0.0,1.7230135379542181e-06,0.0,14612632,14696599,ENSG00000070019,0,5.743378459847393e-07
77,7.896468872377475e-06,7.86076792887971e-06,4.307180962551786e-06,84859491,84913629,ENSG00000072041,0,6.68813925460299e-06
78,8.991908697382929e-05,7.125441063452254e-05,7.725373114799493e-05,132822187,132956304,ENSG00000072609,0,7.947574291878226e-05
79,6.547457970331567e-05,7.124585026974064e-05,7.509171799941394e-05,72087266,72670758,ENSG00000072657,0,7.060404932415674e-05
80,2.902914623860423e-05,3.451524824954956e-05,2.573575423463496e-05,124776856,124882668,ENSG00000073060,0,2.976004957426292e-05
81,0.0006563283466923555,0.0006891578518507682,0.0007221518340937647,280057,389320,ENSG00000073614,0,0.0006892126775456295
84,0.0,0.0,0.0,108129288,108250537,ENSG00000075035,0,0.0
85,0.0003944636408853796,0.00045735841611131147,0.00045642800518196303,100199122,100241865,ENSG00000075089,0,0.00043608335405955135
86,0.00049306648477959,0.0005082546558436318,0.00043752981739755603,102073103,102120120,ENSG00000075188,0,0.0004796169860069259
88,0.00017340816626685473,0.00016216147247065754,0.0001766972359150504,108522214,108561400,ENSG00000075856,0,0.00017075562488418755
89,0.0008362724955042014,0.0008380389628066665,0.00094541192609054,56521820,56596193,ENSG00000076067,0,0.0008732411281338026
90,0.0001712425029096693,0.00018717579696785863,0.0002089795064180336,56595596,56636816,ENSG00000076108,0,0.00018913260209852051
91,0.0006548287695793287,0.0006131164798201329,0.000598406103089533,109097597,109126725,ENSG00000076248,0,0.0006221171174963315
93,1.1980648525045593e-05,1.2694885612433949e-05,1.192060227886255e-05,109116587,109268226,ENSG00000076555,0,1.2198712138780697e-05
94,4.9175160567163165e-05,6.346414881890495e-05,6.686693264464393e-05,4307763,4360028,ENSG00000078237,0,5.9835414010237353e-05
