,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,8.882932400169318e-05,7.263724541633796e-05,7.830503122969883e-05,911736,990053,ENSG00000002016,0,7.992386688257665e-05
2,0.0006965926336980584,0.0007869826894786484,0.0006617380421426616,2794970,2805423,ENSG00000004478,0,0.0007151044551064561
4,0.0005714727901587726,0.0005217767658059597,0.000603656945111898,47661249,47706030,ENSG00000005175,0,0.0005656355003588767
5,0.00010200313807131876,0.0001015499180815204,0.00011178009325031789,1688574,1788674,ENSG00000006831,0,0.00010511104980105235
6,8.164900030822253e-07,0.0,6.270585168902239e-07,6310436,6328506,ENSG00000008323,0,4.811828399908163e-07
7,0.00038236881315621143,0.0004888343656195128,0.0005349000600358956,16347142,16609259,ENSG00000008394,0,0.0004687010796038733
8,0.00024293906679617136,0.00023821829790441614,0.0002709254787871665,106991364,107093549,ENSG00000008405,0,0.0002506942811625847
9,0.00026922640444003004,0.00029180365587556733,0.0002790934956514473,4562208,4615302,ENSG00000010219,0,0.0002800411853223482
12,0.00023531483181057493,0.00020322670031914126,0.00021203810218575384,6538961,6556073,ENSG00000010295,0,0.00021685987810515667
13,0.0,6.645540398015594e-07,1.2591418386081092e-06,220621,262873,ENSG00000010379,0,6.412319594698896e-07
14,0.00017631668635900786,6.187629829527981e-07,1.4654758411695167e-05,6786858,6820799,ENSG00000010610,0,6.386340258455194e-05
15,2.5072556285526615e-05,2.0325511142510275e-05,2.5382310467288622e-05,6873569,6914241,ENSG00000010626,0,2.359345929844184e-05
16,0.00012240609815292893,0.00013516605381436975,8.665667443176355e-05,3077355,3286564,ENSG00000011105,0,0.00011474294213302073
18,0.0007517048402105492,0.0007034996682200679,0.0005136594599941574,53708517,53727745,ENSG00000012822,0,0.0006562879894749249
19,0.0003662080900441312,0.0003974077665429972,0.000403379601328367,106357748,106510198,ENSG00000013503,0,0.00038899848597183183
20,3.8245339642637905e-05,2.965624950356119e-05,4.757011293053966e-05,31073860,31104799,ENSG00000013573,0,3.8490567358912915e-05
21,0.0006402491489380602,0.000849694549098179,0.0006553493383886244,12974870,13000265,ENSG00000013583,0,0.0007150976788082878
22,0.00012436901677989585,0.0005155165753354877,0.0001021377948964666,12891559,12917937,ENSG00000013588,0,0.00024734112900395004
23,0.0001874062604543341,0.00017013429112335013,0.0001616710674538893,42157104,42238349,ENSG00000015153,0,0.00017307053967719117
24,4.286195151109374e-06,2.0848079591586595e-06,9.875302756544485e-07,102395874,102481744,ENSG00000017427,0,2.4528444619741606e-06
25,1.671341499729934e-05,0.00039442718300218186,3.6368055868798894e-05,40692439,41072415,ENSG00000018236,0,0.0001491695512894267
26,0.0006278531247285586,0.0006977569453616719,0.0007121875768596369,120533480,120577588,ENSG00000022840,0,0.0006792658823166225
29,3.0618374603902e-05,2.2339194080509843e-05,4.702939011924774e-05,56752161,56787790,ENSG00000025423,0,3.332898626788653e-05
31,0.000494117339073582,0.0008629106002968905,0.0009796822040491517,27332836,27425289,ENSG00000029153,0,0.0007789033811398746
32,0.00016009467292597406,0.00018169700840325493,0.00017623059227238482,122471599,122501073,ENSG00000033030,0,0.00017267409120053792
33,0.00026082389014774076,0.00028674942962506544,0.00034299812017777605,57768471,57772119,ENSG00000037897,0,0.0002968571466501941
34,0.0001410294749795001,0.00018082495747517177,0.0003879253394446131,54008985,54012769,ENSG00000037965,0,0.00023659325729976166
35,2.780373568238346e-06,0.0,1.7082458156137536e-06,5531869,5946232,ENSG00000047617,0,1.496206461284033e-06
37,3.4775518296404206e-07,2.81913851275354e-07,3.7390292580610835e-06,16548372,16610594,ENSG00000048540,0,1.4562327641001597e-06
40,0.0002318062728290873,0.0002645808590538636,0.0002546385746051406,51047962,51060424,ENSG00000050426,0,0.0002503419021626972
41,4.173120434221267e-05,2.6434713011583167e-05,5.127883148457178e-05,51391317,51515763,ENSG00000050438,0,3.9814916279455876e-05
42,0.0003814459932351015,0.0004036356286960419,0.0004044235444295015,123152320,123244014,ENSG00000051825,0,0.000396501722120215
43,0.00017033939516645496,0.00011810508306818094,0.00013188302300790354,19129733,19376400,ENSG00000052126,0,0.0001401091670808465
44,2.4721018660221764e-06,0.0,0.0,2825348,2835544,ENSG00000053702,0,8.240339553407255e-07
45,4.990311999093394e-07,7.362781861883014e-05,0.0,32790745,32896777,ENSG00000057294,0,2.470894993957983e-05
46,0.0,4.3300104364509796e-07,0.0,94567122,94650557,ENSG00000057704,0,1.4433368121503266e-07
50,0.0003752198170202112,0.0005190660275316275,0.000380193423636481,10699089,10723323,ENSG00000060138,0,0.0004248264227294399
51,0.00012032309170306568,6.721384403023796e-05,5.513375711704655e-05,10618923,10674318,ENSG00000060140,0,8.089023095011673e-05
52,0.0003923092650434463,0.00047305082161946396,0.0005688814378371182,752579,911452,ENSG00000060237,0,0.00047808050816667614
53,0.0,0.0,0.0,130396133,130768228,ENSG00000060709,0,0.0
55,0.0001338326440701921,0.00013405516581481045,0.00015847881276763467,47782722,47833132,ENSG00000061273,0,0.00014212220755087908
57,7.053740455951289e-05,6.71754340380212e-05,7.941753759152525e-05,131711081,131799738,ENSG00000061936,0,7.237679206301979e-05
58,0.0003566430723294649,0.00034035752251389896,0.0004226924290470568,62466817,62600476,ENSG00000061987,0,0.00037323100796347354
59,0.0005330668111007135,0.0007017319855926384,0.0007369882346384117,56271699,56300391,ENSG00000062485,0,0.0006572623437772545
62,0.0006907202692069205,0.0006567694208819728,0.0004683457363308135,26971579,27014434,ENSG00000064115,0,0.0006052784754732357
63,0.00023076895236745948,0.00024283523742940128,0.0002483179612506453,29149016,29341121,ENSG00000064763,0,0.00024064071701583535
64,0.00024008104659065455,0.00027085676793262687,0.00019998808040006503,55927319,55954027,ENSG00000065357,0,0.00023697529830778215
65,3.424324091963801e-05,6.0625044426511545e-05,3.355334378672514e-05,56076799,56103505,ENSG00000065361,0,4.2807209710958226e-05
66,0.00018117597794925917,0.000256133072596737,0.00027022369104896007,8032716,8055517,ENSG00000065970,0,0.00023584424719831878
67,0.0003998757951065537,0.00045955352099075745,0.00046297529054324085,50504985,50748657,ENSG00000066084,0,0.00044080153554685073
68,0.0003518683844766394,0.000473880286498076,0.00046309992986165774,50085200,50100707,ENSG00000066117,0,0.00042961620027879107
70,6.097412805031803e-05,0.00013725583777015715,5.728031030787917e-05,78863993,79452008,ENSG00000067715,0,8.517009204278478e-05
71,0.0008167777722667785,0.000553407538768168,0.0007827917668833758,77324641,78213010,ENSG00000067798,0,0.0007176590259727741
72,0.00012755969133227391,9.515525726833418e-05,0.00013705893064143516,21797389,21942543,ENSG00000069431,0,0.00011992462641401444
73,3.200687721177365e-05,3.6893306629107556e-05,3.763974078474294e-05,9664969,9699553,ENSG00000069493,0,3.551330820854138e-05
74,0.00021871128142678743,0.00025208452363205316,0.00019630699708916423,12116025,12267044,ENSG00000070018,0,0.0002223676007160016
75,0.0,0.0,1.912147026170904e-06,14612632,14696599,ENSG00000070019,0,6.373823420569681e-07
77,6.41684227024665e-05,4.878825617145982e-05,6.580989029851607e-05,84859491,84913629,ENSG00000072041,0,5.9588856390814125e-05
78,8.204658917135257e-05,8.807969624595535e-05,0.0001068382969406022,132822187,132956304,ENSG00000072609,0,9.232152745263672e-05
79,0.0007748346200699953,0.0003800528867700827,0.00037725363107361245,72087266,72670758,ENSG00000072657,0,0.0005107137126378968
80,1.7074460594349048e-05,1.0927668456692856e-05,1.3113064960836489e-05,124776856,124882668,ENSG00000073060,0,1.3705064670626132e-05
81,0.0005548887420949551,0.0005590648430501949,0.000586706596533612,280057,389320,ENSG00000073614,0,0.000566886727226254
83,0.000741013599428352,0.0007709118749698897,0.0008774631947007117,106063345,106138954,ENSG00000074590,0,0.0007964628896996511
84,5.16060423862738e-07,0.0,0.0,108129288,108250537,ENSG00000075035,0,1.7202014128757934e-07
85,0.0006741213734497703,0.0005568413719626357,0.0006375177335143607,100199122,100241865,ENSG00000075089,0,0.0006228268263089223
86,0.0007229728595742148,0.000702500478006569,0.0008041378520702799,102073103,102120120,ENSG00000075188,0,0.0007432037298836878
88,0.0001471093225789071,0.00014768640690425417,0.00017244150769458164,108522214,108561400,ENSG00000075856,0,0.0001557457457259143
89,0.0007113355320639642,0.0008838063060009116,0.0006778563262701589,56521820,56596193,ENSG00000076067,0,0.0007576660547783449
90,0.00015705952990564457,0.00016193017109360664,0.00017518124761594966,56595596,56636816,ENSG00000076108,0,0.00016472364953840028
91,0.0007095952745987522,0.000667240974852077,0.0006741175036035621,109097597,109126725,ENSG00000076248,0,0.0006836512510181304
93,9.591857546686283e-06,9.136575545635192e-06,8.103126603712933e-06,109116587,109268226,ENSG00000076555,0,8.94385323201147e-06
94,5.3403840198612605e-05,5.2249891663746765e-05,3.8185235486925974e-05,4307763,4360028,ENSG00000078237,0,4.794632244976178e-05
95,0.0006597619240486623,0.0006058059014043196,0.0006268533949810846,2877223,2941138,ENSG00000078246,0,0.0006308070734780222
