StartPos,EndPos,Gene_ID,WT_1_1,WT_2_1,WT_3_1,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1
53286,88208,ENSG00000272602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124501,202303,ENSG00000250312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149738,150317,ENSG00000275426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201409,205009,ENSG00000250892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212610,255985,ENSG00000198155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268982,269531,ENSG00000251188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269866,270175,ENSG00000251689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270675,305474,ENSG00000186777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307335,337439,ENSG00000286705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336258,336786,ENSG00000251535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337814,384868,ENSG00000131127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338097,338583,ENSG00000248564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342821,342962,ENSG00000250321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350157,350252,ENSG00000207642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386174,454070,ENSG00000281016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416118,416537,ENSG00000272885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425435,474129,ENSG00000251595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425815,499156,ENSG00000182903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499210,540200,ENSG00000174227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573880,576295,ENSG00000273238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576452,618099,ENSG00000283183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625573,670782,ENSG00000133256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652850,656213,ENSG00000242686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661209,661945,ENSG00000272927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672436,674330,ENSG00000169020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673580,682028,ENSG00000215375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681829,689271,ENSG00000169026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705748,770089,ENSG00000185619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757022,757740,ENSG00000272588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760202,781866,ENSG00000249592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764487,765074,ENSG00000233799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784957,826129,ENSG00000168993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836512,837224,ENSG00000260262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843963,846294,ENSG00000286205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849276,932373,ENSG00000178950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932387,958656,ENSG00000127419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958887,986895,ENSG00000145214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979073,993440,ENSG00000145217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986997,1004564,ENSG00000127415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009936,1026898,ENSG00000127418,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1027678,1028972,ENSG00000250259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056250,1113564,ENSG00000178222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100016,1101558,ENSG00000251639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113639,1132977,ENSG00000251652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115197,1153726,ENSG00000215367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118884,1119013,ENSG00000212458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151372,1153701,ENSG00000227189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166932,1208962,ENSG00000159674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167778,1168174,ENSG00000273179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210120,1218591,ENSG00000280927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211445,1250333,ENSG00000159692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1249300,1288291,ENSG00000196810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289887,1340147,ENSG00000090316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345691,1395989,ENSG00000163945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356581,1358075,ENSG00000254094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358479,1359461,ENSG00000253399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574055,1580527,ENSG00000244459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617915,1684313,ENSG00000174137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692731,1712344,ENSG00000163950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1712858,1745171,ENSG00000013810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715952,1721358,ENSG00000168936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1793293,1808872,ENSG00000068078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811479,1856156,ENSG00000168924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871393,1982207,ENSG00000109685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974636,1974760,ENSG00000249784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982717,2041903,ENSG00000185049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041995,2043964,ENSG00000243449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2059327,2069089,ENSG00000185818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071918,2242121,ENSG00000130997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078998,2242276,ENSG00000214367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088718,2090617,ENSG00000249006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247432,2262109,ENSG00000123933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2269582,2418651,ENSG00000159733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295584,2319089,ENSG00000251148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316197,2316506,ENSG00000239247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418974,2462942,ENSG00000206113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462220,2625320,ENSG00000063978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505081,2506279,ENSG00000251229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536647,2732573,ENSG00000125386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607870,2608146,ENSG00000248155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741648,2756342,ENSG00000168884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793071,2841098,ENSG00000087266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843844,2930076,ENSG00000087274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2930561,2934834,ENSG00000109736,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2934882,2961738,ENSG00000249673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937933,2963406,ENSG00000087269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963571,3040760,ENSG00000125388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041363,3243957,ENSG00000197386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
