,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.026483750253338954,0.012405664999283578,0.01839322385408603,0.020922075011548316,0.01432716885780203,0.007234031505203991,0.030312491046082468,0.012406173605149277,0.035960838496293286,0.012329233036675926,0.011370857180015547,0.018520080134859812,0.016225879447801763,0.008298090382172867,0.010964845824902099,0.014531003004733834,0.01880008105768921,0.06645789362455434,0.02060575430489874,0.03564950124059899,0.011820316430239838,0.019980122825703717,0.017505135922793943,0.021446895490056368,0.023264122141080555,0.009074078858828565,0.00886948234399459,0.011397523597644468,28208606,28217728,ADAMTS1|C3-C5|METH1|-|21q21.3|protein-coding,1,0.019127011231358324
8,0.041369249947551784,0.06203620317224597,0.042906073292043594,0.04817783477077506,0.05146489911011829,0.04511835005356367,0.04178702083363743,0.037220357678581555,0.036915038686953346,0.037004938705931655,0.036441409001978065,0.030708431637574644,0.023519887840689726,0.04684877657680836,0.037901247203326785,0.03965062022961422,0.0741836941473697,0.04981063742258305,0.0421485987268811,0.04333652901651843,0.03468174320762306,0.0329845614060951,0.04110458172089245,0.03735651724848202,0.0423781610938956,0.049208693141670215,0.04174703346517933,0.04301763728675992,27252861,27543446,APP|AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2|-|21q21.3|protein-coding,1,0.04253674023661943
9,0.020965041152928895,0.01460687656424874,0.01429844173972046,0.014340347743149602,0.019690775259091076,0.02252053995144962,0.021068804470228124,0.01545307032820841,0.025032081644260008,0.019341365621440683,0.02316884327930319,0.020815271910263007,0.021979179792687403,0.028786036977093827,0.029416742473925832,0.019479119430753387,0.01993034341567254,0.02005392236241061,0.026413607210329353,0.018602648477698543,0.026017918664906946,0.018328032344020077,0.020925626377826464,0.016378247487604334,0.024683800319269582,0.023108429485055152,0.027032872613069053,0.027267578164916366,27096791,27107965,ATP5J|ATP5|ATP5A|ATPM|CF6|F6|-|21q21.3|protein-coding,1,0.021418055902197548
10,0.03163866016259391,0.020790506010309576,0.022696425120863246,0.029912930843003047,0.027005822682828577,0.0362041563923123,0.030704436115386462,0.028848394730866256,0.041076503397744595,0.02847864364703359,0.033047582377464864,0.030569570939062766,0.035597768249978026,0.042382287213514946,0.045490644974450434,0.03365889914011214,0.029329247621771186,0.034045009711331474,0.038677905731441704,0.03369937806484241,0.03587945737244575,0.032340088869888046,0.03124224492720981,0.025366646660142374,0.03614957514994354,0.0341113468954911,0.035892231950184934,0.039068590097310174,35275757,35288158,ATP5O|ATPO|HMC08D05|OSCP|-|21q22.11|protein-coding,1,0.03299660553748311
35,0.013529412986562872,0.009190384489447428,0.00995551933403071,0.010847310757890806,0.012006591716409712,0.014317849837516326,0.014428984689274059,0.008114342893210977,0.016294295616678493,0.013385523531464017,0.013351353874555771,0.014549781427408178,0.012371197336639942,0.017647901561060803,0.017006746321942327,0.016945067193307368,0.009226561922961105,0.01815008055419088,0.01499915767180487,0.019270765334195472,0.015270163725527579,0.013569795540289361,0.012036828490891842,0.009339006119236916,0.01679566265292315,0.013000843656233114,0.015715104020068246,0.016131358517778888,37442222,37445475,CBR1|CBR|SDR21C1|hCBR1|-|21q22.12|protein-coding,1,0.013837413991910756
40,0.017685803908675128,0.010480928167285186,0.010686621943779635,0.01169863257523728,0.014562712857509064,0.019375335738804636,0.018464667368383494,0.010074505464782627,0.024077581484976667,0.016549135478094903,0.021526434099512135,0.016659293571467906,0.015596889358101846,0.025004961103947843,0.022516614225768217,0.012889577091129466,0.013951770674918896,0.011329734239785264,0.020475795097649904,0.013626990388489175,0.020352223289590375,0.009817702478749973,0.014068538121856166,0.012656836860099207,0.01880945673608252,0.01704191207776466,0.015929168580161874,0.020755416582728246,30428643,30446118,CCT8|C21orf112|Cctq|D21S246|PRED71|-|21q21.3|protein-coding,1,0.01630947284161901
51,0.025273361264169552,0.025807919240819585,0.024731315701976498,0.02281667114971323,0.022786245285091735,0.029036886297282377,0.027199636274975684,0.019973360892403216,0.021641236326680226,0.0312898665655277,0.02488329505002643,0.0304224637239726,0.017641107149626575,0.021394075195377747,0.021028009329009986,0.019230667356046127,0.039058442972696054,0.028344157755082935,0.03823357760850992,0.03344503979966515,0.02321812727319691,0.024163174647634702,0.029441771262037852,0.02131433994731287,0.033813140615858016,0.025468925703206004,0.04436815153894396,0.02365983188959251,45193546,45196256,CSTB|CPI-B|CST6|EPM1|EPM1A|PME|STFB|ULD|-|21q22.3|protein-coding,1,0.026774457064872723
83,0.015155826825650276,0.00843949585583332,0.010080056787209418,0.008441921529318002,0.014472772549163218,0.016975015778564764,0.018180304462929835,0.01036427062412706,0.020276079122123824,0.012240989681371361,0.018570529291788953,0.014336170046364047,0.007814990083346482,0.01787293790093947,0.019848732355872343,0.011009764325460565,0.010340158214003662,0.01137578263207121,0.02136866298448913,0.009426725086859614,0.017520759353855504,0.00901942139978059,0.01349877488619068,0.010716548943547108,0.015633615282563212,0.014453651144215788,0.01212612772765655,0.018447183026629645,40714241,40721047,HMGN1|HMG14|-|21q22.2|protein-coding,1,0.013857402425068766
168,0.01220151626517697,0.01203957601627237,0.011592731218502012,0.014935649792878264,0.015003918409199107,0.015348942727982488,0.02277876620017094,0.017126682250919636,0.019891819315699576,0.01612837245942413,0.01543654167501992,0.016504737889790892,0.01772846688430712,0.016967141702757243,0.019684634178276948,0.016726545912248213,0.0204807023989667,0.01492150883808928,0.01845661408132077,0.015270610904008967,0.019911882677516923,0.014287732540211966,0.010580342212849021,0.012705621242001088,0.02332612207847868,0.014018342501963101,0.012971275350725155,0.01178378630884083,34922968,34923034,MIR6501|hsa-mir-6501|mir-6501|-|21q22.11|ncRNA,1,0.01602894942977137
193,0.016011615461287584,0.014725295394664602,0.01418839081955691,0.016063433073017486,0.015893946607097083,0.018995784758740954,0.019210984841727174,0.013041728249416622,0.020409265190861035,0.01685623404241642,0.01724705023365274,0.016444352107104696,0.016226144174270492,0.012177224926314727,0.01273304657129151,0.014847527769419524,0.023890049411100737,0.02063882843131425,0.01559931651083595,0.019849289105392416,0.016383622773235657,0.018167098485378976,0.018578594975327097,0.015362891741050532,0.015347091300024318,0.01260990841106167,0.021328928590828064,0.015976035946080876,45719917,45747264,PFKL|ATP-PFK|PFK-B|PFK-L|-|21q22.3|protein-coding,1,0.016742988567945365
