,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.014298824306538616,0.015653204255533706,0.030968778931080226,0.008804337956794986,0.02150071307363605,0.011838239850270337,0.012561964314349845,0.026613976695541112,0.011229588515593691,0.01577775514812908,0.018775074555783422,0.010001369852790178,0.00832229664002524,0.009697304312919777,0.025148151068819787,0.007657120746568753,0.02256358614226247,0.011941307495089523,0.017908874942045565,0.013553779361562124,0.006893707886592495,28208606,28217728,ADAMTS1|C3-C5|METH1|-|21q21.3|protein-coding,1,0.015319521716758428
8,0.06090033036667395,0.04196989305142384,0.0460389009224307,0.04514898710499635,0.04988263650764472,0.05583854066538397,0.06554092229975966,0.04493965788394175,0.03472402074680146,0.06924833123295214,0.05803181663471989,0.03554683728917448,0.029527947207908294,0.05444309354427895,0.03676862731353702,0.033755100837681164,0.03650028688944864,0.04819030079329125,0.06312268890640811,0.051514139510848066,0.04391070753087419,27252861,27543446,APP|AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2|-|21q21.3|protein-coding,1,0.0478830365352466
9,0.01737752693352852,0.01728740539056679,0.025829010277343484,0.01569111349157583,0.01962030902733305,0.01654403684349617,0.013225381502350187,0.01976740987551262,0.016112360747867063,0.016666307947471946,0.019199011388238416,0.015150716307820609,0.012654335695130928,0.025883418170718722,0.017079795669812232,0.014676961131710279,0.017538793755581608,0.01735334545504967,0.016061713332010164,0.01822947542549377,0.02058758102330006,27096791,27107965,ATP5J|ATP5|ATP5A|ATPM|CF6|F6|-|21q21.3|protein-coding,1,0.017739809971043435
10,0.02562543094962062,0.027678616447335252,0.03677254558404767,0.021500895021757442,0.02617998920932776,0.026878730729693788,0.027719648288978136,0.034889415642427375,0.023318607953558303,0.023611861119775698,0.02645761381300398,0.022895801389160732,0.018910538700178777,0.03606166004255335,0.023430212011554177,0.02256553712355309,0.024352774988422313,0.028824120018175758,0.026415887065888686,0.027716908414741344,0.030360351863830626,35275757,35288158,ATP5O|ATPO|HMC08D05|OSCP|-|21q22.11|protein-coding,1,0.026769864113218324
27,0.006982956262471394,0.004784114018723004,0.009695248319163656,0.004519249947370156,0.007695819842227896,0.006044371288468454,0.006914425677042718,0.006621726510466436,0.005106085280565975,0.0076985422401489026,0.007717628084587041,0.0058058646551738665,0.004322796166789357,0.006168184505602601,0.006140127983831162,0.005069388829450905,0.005034015009599213,0.0048169388218537315,0.006808245489043152,0.005511071978369502,0.00547032212496066,45553494,45565605,C21orf33|ES1|GT335|HES1|KNPH|KNPI|-|21q22.3|protein-coding,1,0.006139386811233799
35,0.009987060906766272,0.013966901404505397,0.01347521049760361,0.009499278273167632,0.014584330165370703,0.009248475931878088,0.0076807524589648,0.010235017921447017,0.01112163843208295,0.009485285070931635,0.011175791516223318,0.01119595852499837,0.009017567238931538,0.010809552574170189,0.00743048071334484,0.009373210892470667,0.009738870215517326,0.008416174785481309,0.009330960068045555,0.00988162083239057,0.011095181811005946,37442222,37445475,CBR1|CBR|SDR21C1|hCBR1|-|21q22.12|protein-coding,1,0.010321396201680847
40,0.012869468449880248,0.014002476232093537,0.016422250075686998,0.011331325057264039,0.01467192971861298,0.014007762936506298,0.011976478663494121,0.01445167069505555,0.01455380246061328,0.011325032678247837,0.01392165175232009,0.013256034153391253,0.011967075599432116,0.019287199237681903,0.012927184735401755,0.011959904893690426,0.01708973985396196,0.016427736711593092,0.010473838598455585,0.01670869919901219,0.018745175506488528,30428643,30446118,CCT8|C21orf112|Cctq|D21S246|PRED71|-|21q21.3|protein-coding,1,0.014208401771851606
51,0.02297676375228438,0.02529678369944593,0.021958369958039424,0.01990678292433803,0.03994771899390586,0.02787862322006691,0.02316514941623784,0.021659417161295415,0.015583729652220045,0.0179172206736618,0.027027966752379104,0.02116892018284285,0.014593904458933642,0.025423962489435403,0.020102690814779764,0.01809461060094085,0.019097856201302627,0.017227188074740635,0.02840300912325982,0.019261118624324575,0.022015067284065153,45193546,45196256,CSTB|CPI-B|CST6|EPM1|EPM1A|PME|STFB|ULD|-|21q22.3|protein-coding,1,0.02231937400278572
83,0.010484088250291151,0.013654010991781373,0.01653815721542055,0.012759687727072316,0.012611017501992559,0.011919534075520481,0.010092633621363633,0.013459622627067666,0.0086283621470484,0.012169254209944531,0.01263038290523369,0.012372009646267416,0.008936640616784099,0.01931669674129535,0.011956645550210728,0.01070444182336083,0.009506108779958975,0.014047112848572274,0.009097165497825606,0.013497804215471716,0.014237189271864117,40714241,40721047,HMGN1|HMG14|-|21q22.2|protein-coding,1,0.012315169822111782
90,0.007548730766519138,0.007855874328420085,0.010250651931956293,0.005347494052261624,0.009253366444194772,0.005830676044895596,0.007338303300550467,0.0084440691790578,0.004306884018522937,0.01165205608740584,0.008336786392935535,0.006060334672611202,0.005597082369334315,0.007807219706384413,0.008620070271359602,0.00448255118067085,0.005143808139579567,0.004284122786818805,0.008251867654877041,0.005796143713943856,0.005375754363699921,34775202,34809828,IFNGR2|AF-1|IFGR2|IFNGT1|IMD28|-|21q22.11|protein-coding,1,0.007027802257428555
155,0.00913342595184832,0.006191420584099453,0.006203042982901321,0.0048447124046217685,0.008226394409024878,0.0077854446794121185,0.00882774482617021,0.007277710073204657,0.0069956750470833795,0.00624589012206197,0.009682602417109823,0.0074203168187829205,0.006050394691870859,0.007566109676848435,0.004910525224380598,0.006726732935520927,0.004929052777337995,0.005384533377946826,0.010046313465539287,0.006464302736263533,0.00548134221638129,47609038,47648738,LSS|CTRCT44|OSC|-|21q22.3|protein-coding,1,0.0069711279723052655
168,0.02071629860607087,0.013031871684117942,0.015724613411297033,0.015285920277795035,0.014819256239974996,0.019971369603797896,0.020055131566918464,0.02322373165548246,0.017574783231135958,0.019565187362247816,0.021444696339693026,0.01584406886242754,0.01685676891628983,0.02133439011346279,0.018725302070464123,0.013516155991286485,0.009256219616123692,0.019115229878068324,0.012759595659275648,0.014919147798476244,0.016603689834145063,34922968,34923034,MIR6501|hsa-mir-6501|mir-6501|-|21q22.11|ncRNA,1,0.017159210891359584
177,0.015112966211794497,0.007648587931449828,0.00746705239002716,0.010717373080331126,0.009195630375012361,0.013632008846506439,0.013450184013344278,0.00924027894549895,0.007462454914624457,0.007376337447039394,0.014618962448893921,0.014747945882870124,0.008968271834577768,0.013412066017978086,0.009761760814516907,0.010659603856563343,0.010672770579130214,0.011989042720071322,0.01413679591789936,0.011016947951616687,0.010929880439696523,35445823,35515334,MRPS6|C21orf101|MRP-S6|RPMS6|S6mt|-|21q22.11|protein-coding,1,0.01105794869616394
193,0.017590204319486484,0.014017322419984648,0.020918130801755648,0.012038589686160124,0.019104666202566005,0.01776689264872474,0.015159182658034917,0.01946543020442529,0.014636270764754532,0.01796315814665747,0.015768600029155627,0.014538977126828868,0.012786406299295405,0.016850128314140716,0.017706571803251876,0.016546662830529506,0.014979735481999526,0.013989148646808662,0.018164546569005378,0.01556038206698028,0.016218242915618904,45719917,45747264,PFKL|ATP-PFK|PFK-B|PFK-L|-|21q22.3|protein-coding,1,0.016274726187436413
197,0.0071400508377938545,0.008554485509560386,0.013475576135268385,0.004824339561470779,0.011268487985256731,0.008004171161681239,0.008306952342367231,0.008509846929195635,0.006644258144324166,0.00848815278996263,0.008684484773203365,0.0061937087404071185,0.005513074784414765,0.00844077478399491,0.008843209584476047,0.0045778318601155076,0.004319700905947033,0.003952249317897732,0.011327307390306988,0.00507295427373783,0.005751462596784594,46683843,46707811,POFUT2|C21orf80|FUT13|-|21q22.3|protein-coding,1,0.007518718114674615
