,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
6,0.0010881461203358848,0.0009720016542891574,0.0008423183453878825,0.0007595249804511524,0.0007523602786124031,0.00071631203392583,0.0008925347014314159,0.0008917725925527455,0.0008650771895819463,0.001223362653920214,0.0011253815834290158,0.0010802939164922132,0.001093884433909396,0.0012949205443688338,0.0012025150067386046,0.0009705969812494476,0.0011165409663591163,0.0009338930360071165,0.0011673902482651352,0.0008434956846238512,0.001069115080591929,0.0009637865381412659,0.000995243778330186,0.000830168233059511,0.0009296967788394645,0.0010266010741547087,0.0009074115285677317,0.0010131001753388791,0.0008166432649563571,0.0009304192818217862,0.0010860254698034796,0.00046064823972271333,150904923,150924460,ABCF2|ABC28|EST133090|HUSSY-18|HUSSY18|-|7q36.1|protein-coding,1,0.0009644119498518554
18,0.009177070617388868,0.0035921084570194463,0.0019468233710885927,0.0025514471323167805,0.0024750191495969257,0.0011618598983448723,0.003256630099590927,0.002334625109463443,0.0036312219852698423,0.003298099591061556,0.00398050155047249,0.003977095533529121,0.004267525410808173,0.003343863554639553,0.005599077969016154,0.005094274942510529,0.004664641501142421,0.004253310741977917,0.004959394343360144,0.006048144748236334,0.004586729914825755,0.0031128165030802524,0.010531285625327867,0.007096908084010087,0.006533120802134442,0.004569323902818311,0.003215626196981158,0.004997688179025091,0.0021498792094759075,0.007753244420064944,0.0063481437504153805,0.0029693827626350077,44143960,44154164,AEBP1|ACLP|-|7p13|protein-coding,1,0.004483652658050884
26,0.0005922211185898843,0.00045285631815311856,0.00035044707593450823,0.00035729435321997424,0.0005543665988627631,0.0004364459727106125,0.0006060084685142373,0.0003653987690438804,0.0002061382909954269,0.00025322487496914567,0.00025234780636230634,0.0002064396118833686,0.00035584348841035545,0.00037651975113505494,0.00021633896542359713,0.0001840003891800955,0.00019048760480604748,0.00037536048351335174,0.00017499130798350848,0.001138721817269349,0.001232005083982763,0.0009343273830801291,0.0006083596644675522,0.0006363280955599664,0.000574327109329986,0.001181557562751213,0.00016704603264282078,0.0011694999367888783,0.0007497186629289177,0.0010401163355707218,0.0008931399205512033,0.0011693931091520354,17338276,17385775,AHR|bHLHe76|-|7p21.1|protein-coding,1,0.0005625397488677117
27,0.0008304273023615965,0.0007712660508402066,0.0006565516762493586,0.0007035703006832745,0.0005838124167910261,0.0004111249205894166,0.0005446883599520443,0.0005513639025286309,0.000889660896430537,0.0010114412265451208,0.0009846312331949318,0.0009293592945963543,0.0007267896616626438,0.0009122796106177229,0.0009268984900851066,0.0009858120079181433,0.0008894836047419516,0.0007527245993717089,0.000910210574436997,0.0006410398049403674,0.000857118982840516,0.0006535929263128506,0.0007481438624142411,0.0011025486804256844,0.0006707752445497263,0.0007424950621239603,0.0007934388608739736,0.000734314640476183,0.00045750691040694324,0.0007400138642955986,0.001115666848722902,0.0006668178069644232,6050356,6063465,AIMP2|JTV-1|JTV1|P38|-|7p22.1|protein-coding,1,0.0007779865507795044
31,0.002640084748691969,0.003199535104884353,0.0025116238610823826,0.001752828377704048,0.0030601271823767952,0.001853501015271537,0.0019281496561746156,0.0020838723847537476,0.0020858363144697395,0.0031979076351117044,0.002880589923233375,0.003736616248152268,0.0034107401466665424,0.003010192081816889,0.004137332110191666,0.0031215148713496467,0.0034319816791225535,0.0019111046033132547,0.0031626321898408022,0.0035404405883970474,0.0019891340045235235,0.0015870478257065,0.0027911394667952845,0.0032844344901101965,0.0023646967330415935,0.0025314912359833057,0.002327243217672858,0.00205687752343292,0.0015951345225280807,0.002666905992727048,0.002118585070324326,0.0012372709945538776,134127102,134143991,AKR1B1|ADR|ALDR1|ALR2|AR|-|7q33|protein-coding,1,0.0026002053687501385
36,0.0009994016463392322,0.0007921315202589915,0.000908454676046138,0.0006738872645345123,0.0008107415202915056,0.0005228112910266913,0.0008809127325455398,0.000751041124826175,0.0005334577517922108,0.000685088233042372,0.0006775718310449124,0.0005672432157533577,0.0005380277382227835,0.0006974573769097196,0.0007627044924913897,0.0005195424439804019,0.0005967938464469715,0.00046508313992270307,0.000529663094200997,0.0012132023223539517,0.00156170867383444,0.0010407190702608547,0.0009996240117166862,0.0005921314073177682,0.0009372752360444073,0.001172668496973101,0.000514287262448028,0.0012099184573838367,0.0013802689417466876,0.0010169039897262372,0.0014617098360243867,0.000920239849847017,91875548,92030698,ANKIB1|-|-|7q21.2|protein-coding,1,0.0008416460154798128
37,0.0003792039716978617,0.0003893701244204827,0.0005005982460380941,0.000386114738384228,0.0004435325401807816,0.00036284383336913635,0.000316353243973938,0.0003726199282411504,0.0004755600817760069,0.00045099247295063807,0.0005614927275731711,0.00047041643306729045,0.00039747323860502427,0.000491303095227372,0.0005821730234611391,0.0004906541800121047,0.0004235594402324835,0.00031617318404188584,0.00047079269314734897,0.0006516119135400272,0.0008785760777546266,0.0007692739986260949,0.0005297344751798729,0.0006354754263334289,0.0007750199220738323,0.0009246348873580454,0.000367699899677039,0.0007597713119028345,0.0007641276158366536,0.0006810202756631872,0.0006863309678399082,0.0004556609480182194,16639401,16685442,ANKMY2|ZMYND20|-|7p21.1|protein-coding,1,0.0005362551536313721
40,0.0013869174933857237,0.0008533932503009253,0.0003109634034944512,0.00022119155470959993,0.00038385568251283537,2.6552887089254043e-05,0.0005583827778350523,0.0003073455172950414,0.002567520605902374,0.0039055133240075324,0.004425693310844043,0.0036956754965749065,0.0016982947467669217,0.0009991378515346028,0.005492185604278008,0.0038915980878079077,0.005297785598057105,0.0011155423444053256,0.004478413362123134,0.000338624638447101,0.0005646281261684539,0.0003289776723726245,0.0003978346973288844,0.000254805987196982,0.0003324162127952273,0.0010596339895624018,0.00097542170880186,0.00045735897205853137,0.00047694540348058677,0.0011579430588320113,0.0003092852021696747,0.00036825654763776507,36429412,36493401,ANLN|FSGS8|Scraps|scra|-|7p14.2|protein-coding,1,0.0015199404723680266
43,0.001933727390558703,0.002320871947057052,0.001913566514373849,0.0015335189705970118,0.001793525139465209,0.0014465164288803161,0.0014521772031666855,0.0014545361902186396,0.0019263462587311793,0.0028947154533439383,0.002071941000577023,0.00255276382249953,0.0031137928017228654,0.003589649142748481,0.002699490044383464,0.0016626575409506357,0.002387658299743375,0.0021651651846599663,0.002738731199198169,0.002334585881519859,0.002078334213380755,0.001963960778265713,0.002532212920735789,0.003023565077302281,0.0020398589774513094,0.0022229546302656175,0.002417539444116885,0.0022544492798964254,0.001935874540975165,0.0025380079432219603,0.002031517387360594,0.001851975829724732,100797686,100804557,AP1S1|AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A|-|7q22.1|protein-coding,1,0.0022148808574091617
48,0.003342032758317121,0.003895614282978831,0.0028104166702046297,0.002499335170570803,0.002202429397762353,0.0020425876828684673,0.0022139850727594173,0.002520468538017902,0.0032998631521463464,0.0025344361596886496,0.0036827604249773122,0.0030193698443548634,0.0025514017065774225,0.002178917610490474,0.003195156397553813,0.002888298942571876,0.0028262758751333773,0.0032306968657339515,0.003159861316510978,0.0032097978919426893,0.002884569228282094,0.00277070025284064,0.005112827420392405,0.005792276796894994,0.004578860226206589,0.00302560859562338,0.0032520545470247886,0.0032600685306511507,0.0015413501605737337,0.004508222652607402,0.0029752147329163243,0.0017698123121523903,127228406,127231759,ARF5|-|-|7q32.1|protein-coding,1,0.0030867272255414744
