,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,163_67YR_F,164_67YR_F,165_68YR_M,167_66YR_M,168_68YR_M,169_70YR_M,170_69YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,StartPos,EndPos,Gene_ID,labels,mean_value
6,0.0006247618782046988,0.0008010024109932987,0.0009314841450065853,0.001003827496157978,0.000555479219349352,0.0007626850667585412,0.0007782372182257303,0.0008474342291018317,0.000685224978020284,0.0008116364752518177,0.0011116205298802898,0.0008685893334292686,0.0012543196154001666,0.0009587655247057387,0.0012577131739790436,0.0007958595726888644,0.0007738614178754941,0.001210395137012671,0.001083533043983372,0.0012199883366384946,0.0008922184843863855,0.0009555334030430409,0.0010244946222029857,150904923,150924460,ABCF2|ABC28|EST133090|HUSSY-18|HUSSY18|-|7q36.1|protein-coding,1,0.0009221158831433015
18,0.003990557570992499,0.005761382833350017,0.0045745977356624334,0.002776885238367615,0.0073414650095185415,0.0026954228782596324,0.002070686376985841,0.005317030089667146,0.004158930440520845,0.0031509827925603347,0.008981060897775006,0.007778788289247082,0.0023163133178986718,0.0045733087708591654,0.004685780180078451,0.0037512539900577415,0.005628790610684104,0.005414432429910706,0.005464217009954663,0.005904316863031256,0.004021180753372408,0.005898831767383957,0.004215291407055534,44143960,44154164,AEBP1|ACLP|-|7p13|protein-coding,1,0.004803109011008419
27,0.0005653545631637669,0.0007840437651444583,0.0009386923705944495,0.0008216004750047779,0.0006244296660153027,0.0007021395230925963,0.0005213601309013241,0.0007112092093322733,0.0006546374671922647,0.0006455856154668829,0.0008599980470947654,0.0007694829579752484,0.0010243455452783152,0.0008327415041935906,0.00113197900109307,0.0005369670741612746,0.0006540264235701893,0.0009516296438421706,0.0008971523450062922,0.0009766777065719904,0.0007804764638901042,0.0006322968935157725,0.0008647828959006607,6050356,6063465,AIMP2|JTV-1|JTV1|P38|-|7p22.1|protein-coding,1,0.0007774612733913714
31,0.0017250474879647144,0.0020669817655096564,0.0028811420884473143,0.003043983122212002,0.0009220882936156978,0.0011936956222245744,0.0023467544187436677,0.0033514046371031455,0.0011690821764227743,0.001981204803817828,0.0028290255458718007,0.002737571166898138,0.002796872779727781,0.0036265057911468537,0.0029072545181887855,0.0018416541819309467,0.00409843049317028,0.0034778503201972435,0.0021968279966022835,0.0028790477229641565,0.0033790007078696835,0.0020127492359615575,0.0024403187836507714,134127102,134143991,AKR1B1|ADR|ALDR1|ALR2|AR|-|7q33|protein-coding,1,0.0025175866808800724
36,0.0005993394876482797,0.0007026328696983621,0.0007684636788969409,0.0007359523176352519,0.0008165896036516517,0.0007713151665238431,0.000572101718678496,0.0007214977146494772,0.0007720514307146351,0.0006922140387196222,0.0007861523184511878,0.0006534740040421177,0.0005702929857583659,0.0007074129804833859,0.000605641267032732,0.0006326152900729867,0.0007185954712320022,0.0007923315216909273,0.0005272543376788756,0.0006421538401179317,0.0007481190944318955,0.0009176435380920051,0.0006721261498229683,91875548,92030698,ANKIB1|-|-|7q21.2|protein-coding,1,0.0007011291663358235
40,0.0006302176520349885,0.002951086238848105,0.0025903784986745933,0.0028278952016336403,0.0002708445650080809,0.0005987131712178082,0.000358818028764318,0.0023354472955904072,0.0006968369034272172,0.0015532883835892271,0.003952305927643181,0.002894220200234595,0.00271749133848669,0.004325804642274234,0.005763063887353324,0.0005020985148659131,0.002632086763851834,0.0037100076652512573,0.003013328172288652,0.005227178362376176,0.0030866702122049213,0.0006377692949186043,0.0017019683694387672,36429412,36493401,ANLN|FSGS8|Scraps|scra|-|7p14.2|protein-coding,1,0.0023903269256511537
43,0.0016122190541688628,0.0017563238015252164,0.002209201801197138,0.0025344664605605055,0.0009785555548395123,0.001638640192936668,0.001837894817794388,0.0023177788497503148,0.0014096553766653707,0.00170914975879645,0.002316903738326053,0.0024034912414394325,0.0032077065545720253,0.002566383199171227,0.0029172371057702047,0.0018072225720001886,0.002593953260667824,0.003058934843259718,0.0024501079129496273,0.0026413870703745823,0.0032163782326729766,0.002249886630084271,0.0020773028628505988,100797686,100804557,AP1S1|AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A|-|7q22.1|protein-coding,1,0.002239599169233615
48,0.0036904521230083018,0.0027853049058825688,0.0033928306319990793,0.00318992019807023,0.003107592124669257,0.0028979155836902797,0.002395348028134714,0.003632233079706483,0.003081651256252536,0.0032170257481566157,0.0030774811553041887,0.003257671819443886,0.0028406022052535752,0.0037042159671506654,0.0025510850794117166,0.0038800666627428616,0.0033362209790454554,0.0029439335251291413,0.0026911533420736163,0.0025231895415572113,0.0034682271986855753,0.004570236942993578,0.0027916845815158862,127228406,127231759,ARF5|-|-|7q32.1|protein-coding,1,0.003175045333907714
54,0.002181627560387081,0.0026604873933607697,0.0025360542555024775,0.003576721462378889,0.0016089789524930973,0.0018087700242474338,0.002178155721812995,0.002972205928471185,0.0018433830434330515,0.0020109765488802783,0.0030774331723745956,0.0029175882458915073,0.003688869501042148,0.003815402722554687,0.0038694830997578083,0.0026188560167512403,0.0026578775389521298,0.0036793907565899147,0.003246824662487591,0.0034223495571457244,0.0031118318969199127,0.002469460221609325,0.0030939193281507796,98923496,98963885,ARPC1A|Arc40|HEL-68|HEL-S-307|SOP2Hs|SOP2L|-|7q22.1|protein-coding,1,0.002828115113530201
55,0.005445354817766545,0.004955025060509716,0.005853652016465306,0.006778495404293795,0.0021307039989321244,0.004073182347041033,0.004829606156542692,0.005907295097253724,0.005172323805215818,0.005030041158389248,0.005809245302891043,0.005543214466796847,0.006471212227490127,0.00609644676711526,0.005700243231550251,0.005069792392685345,0.005381936049009841,0.005912621146622773,0.005476408112471554,0.005334256735518949,0.005610591453717726,0.004956275773381916,0.005945191423695156,98972298,98992404,ARPC1B|ARC41|p40-ARC|p41-ARC|-|7q22.1|protein-coding,1,0.00536883108458073
58,0.0008413636767308518,0.0008643741928494926,0.0008037410213435082,0.0009237661442890168,0.0006039698602725958,0.000527604745026624,0.00041371472227202873,0.0006797359335728949,0.0006094035556767547,0.000658794206586139,0.000655062954803199,0.0012315329516460179,0.0009483064805105332,0.0011903659597528981,0.0010904235783704163,0.0007741868842045295,0.0009479491498024931,0.0011326752919492613,0.0011751181593326772,0.0014736497254427344,0.00099049761084697,0.0008810566258559293,0.0010275503921531647,65540776,65558329,ASL|ASAL|-|7q11.21|protein-coding,1,0.0008889062531865534
59,0.0005278082307622595,0.0008889430897440733,0.0011530296744984912,0.0010422550018183837,0.0030587409585346886,0.0012993244474769656,0.0003892770665347925,0.0004767875691934541,0.0012716069812352094,0.001104741401993407,0.0006409559735028666,0.0013115200170171096,0.0004871049490893393,0.00046524099404668645,0.0005457457415442143,0.000833961557282292,0.00037479522815394694,0.00043274570081728106,0.0010044427240962174,0.0003984816114929039,0.0005217103557695092,0.0007129757256260935,0.0012827071829931123,97481429,97501477,ASNS|ASNSD|TS11|-|7q21.3|protein-coding,1,0.0008793435731836216
63,0.003541933835405972,0.005293493324611923,0.005197273858629988,0.00496088896083183,0.0030214265991625267,0.0052387851965920995,0.004913236462559891,0.005593126688052866,0.0046342101887969596,0.004667161324909747,0.0067873773226436954,0.005320248212979509,0.006804521436911785,0.006440949516344567,0.006655646509051978,0.0049491069781818515,0.006406935139424469,0.007732347886453662,0.005453023755686487,0.006277124976868991,0.005861001282781682,0.005866257949509957,0.0054079011229238375,99055784,99063824,ATP5J2|ATP5JL|-|7q22.1|protein-coding,1,0.005522781675187664
67,0.0018491284552855384,0.002382290438466493,0.002457479822935428,0.002789176210468857,0.0023368793541587414,0.0033971129169894526,0.001839338540971948,0.0023326255536257733,0.002395374326801659,0.0021482620324499444,0.002679414771400926,0.0022181632429785834,0.0036830667641093197,0.002537311432849992,0.002639814032286567,0.002312336037481866,0.0024294910144479,0.002879643027891002,0.002214485572133864,0.002201095625552398,0.0026157938873633,0.003017117306761298,0.0028916178081678343,128502857,128505903,ATP6V1F|ATP6S14|VATF|Vma7|-|7q32.1|protein-coding,1,0.002532479051112117
73,0.0005684234359433048,0.0011212906309306814,0.001168782750286539,0.0010901072054536548,0.0005157763804521608,0.0007501894014733648,0.0004790343928665144,0.000922622799605616,0.0005999359928014154,0.0007279820648298619,0.00115754019350076,0.0010790864719751323,0.0010800053979380044,0.0012047859267798585,0.001434706773329609,0.0007758035968535625,0.0010521715141810115,0.0012526374512540983,0.0011608445909054288,0.0012132535634859943,0.0011278655537836117,0.0009498004110972171,0.0010098842221286923,72854728,72936615,BAZ1B|WBSCR10|WBSCR9|WSTF|-|7q11.23|protein-coding,1,0.0009757622052980909
76,0.000742705099966447,0.0009243636409075797,0.0009408882538861167,0.0010585781900635117,0.001264001390906265,0.0008793712073352253,0.0009047918792050197,0.0009033915428312646,0.0009807828703465816,0.0008034597283684687,0.0009996763551398953,0.0009615996969727898,0.0012048338748370069,0.0011272612165898984,0.0012463376672002167,0.0006055681244040283,0.0009275928594554737,0.0010505458102865097,0.0010096055041656476,0.0010898128555700325,0.0008919863655237008,0.0009260345535763474,0.0011423327509067639,72950683,72972065,BCL7B|-|-|7q11.23|protein-coding,1,0.0009819791929758606
77,0.0005605807610622634,0.0009082975553665729,0.0006917509734684788,0.0006206698006540352,0.00045994003834816535,0.0006638884038203473,0.0005374523624170545,0.0005214579150643514,0.0005483499130319384,0.0006054566576855236,0.0007468063161849539,0.0004948391486439075,0.00042401759315563,0.0005429048035970351,0.0005740684318914979,0.0004974668516011157,0.000477267504222088,0.0006073773320526012,0.00038699158167494204,0.0007070155815530856,0.0005719873014269553,0.000671072766312981,0.0005862303663796551,93622554,93633694,BET1|HBET1|-|7q21.3|protein-coding,1,0.0005828647808528341
80,0.0004882538704926594,0.0006516160015769192,0.0009048471259467955,0.001030547000725896,0.0007436283140097078,0.0004569907516344937,0.0005914687369140579,0.0007039160916390657,0.0005396915435647478,0.0007311269674773038,0.0010240037004435301,0.0008920959248114196,0.000985954637730723,0.0010867369362633282,0.0012845500838490926,0.0006219537255766607,0.0008742151659889679,0.0012292363115734971,0.0008185826415967271,0.001155262194662787,0.0007959355801448867,0.001012133668980902,0.0006046604788916722,43798272,43846941,BLVRA|BLVR|BVR|BVRA|-|7p13|protein-coding,1,0.0008359742371519931
83,0.0003569364253830483,0.0005481259827265152,0.0006594332998063326,0.0004218766866687258,0.001151202065412883,0.0011580515122564272,0.0008869037969074464,0.0003777227205273827,0.0006683937551307919,0.0005231021403578438,0.0006388447246007759,0.0004030756966275338,0.0006864405682058573,0.00042620044023092903,0.0004167614238642903,0.0004450329278486925,0.00046147065447315656,0.0007481349366838822,0.00037319524501881746,0.0004876608559887636,0.0004462253016245349,0.00048548018159408346,0.0011148785677606245,134331531,134364567,BPGM|DPGM|-|7q33|protein-coding,1,0.0006037021699869278
86,0.0034387287804496587,0.00360007153635983,0.0033094348035090215,0.0036073274403385044,0.002478430565255311,0.0032128243282512382,0.003843719290071311,0.003478469848341354,0.0031969208572433126,0.003722977686077076,0.0047931108029007595,0.003845336603997663,0.004622878037750192,0.005480792998034943,0.0032758673684626935,0.002835976156022733,0.004955513215699765,0.004763359607919166,0.002122466609719901,0.004298186465709473,0.004091466344993251,0.0036524891686843764,0.0024613272020582518,97910979,97920839,BRI3|I3|-|7q21.3|protein-coding,1,0.0036994641616456434
87,0.0013335957156414306,0.001819554652806489,0.0017884037312830784,0.001803420815582271,0.0015612994932953353,0.0017737551923871734,0.0013377327686708972,0.0016165976772462018,0.0016291895482961017,0.0016102320875255763,0.0018887040746384065,0.0019335903233384754,0.002162842531499229,0.0019481329086969879,0.0022394890549516837,0.0017472294242401245,0.0017646877312822297,0.0022791808077782787,0.0020504479969866716,0.0022344530925761915,0.0019263544414180268,0.002145389822344482,0.001989592715999367,99006601,99017239,BUD31|Cwc14|EDG-2|EDG2|G10|YCR063W|fSAP17|-|7q22.1|protein-coding,1,0.0018514728960210745
88,0.0006116528660846972,0.001066797475294518,0.0008924833482828431,0.001147189783394207,0.0008275856225970713,0.0008187807152330027,0.0006144978822341623,0.0011059057930623002,0.0008597679961579496,0.0006527140614677513,0.0014939005299474657,0.0011572262610097092,0.0014370361959410644,0.0012787867865066385,0.002118862252456204,0.0007751481728066572,0.001008511416332653,0.0016126742576890408,0.0014162937425760632,0.0015800049014684607,0.0013821285559681286,0.0011231973584040892,0.0010438319164189623,16685759,16746148,BZW2|HSPC028|MST017|MSTP017|-|7p21.1|protein-coding,1,0.0011315207778840714
95,0.0004502907775902271,0.0006573471782903778,0.0009143467080129213,0.0008127587480386669,0.00041383787694995126,0.0005345717526496542,0.0004302647196733269,0.0006522999193936848,0.00045310784889284134,0.0006317061117828391,0.000772333234728413,0.0007992702889015499,0.000607198392651154,0.0008776705975991355,0.0008694137323817777,0.0005433465348844861,0.0007324580128484114,0.0007936844783748166,0.0006466056651662933,0.0008165799447857079,0.0007103765673594083,0.0005908108790714471,0.0007275119801699629,134850532,134854226,C7orf49|MRI|MRI-2|-|7q33|protein-coding,1,0.0006712083456607414
