,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,14_1YR_M,15_12YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
6,0.0009070701222278379,0.000735892204348248,0.0010221140970303536,0.0007795880846557353,0.0008349212248712274,0.0009293348512707237,0.001607975567024516,0.0008476914205078013,0.0014685578349757638,0.0009895577221568502,0.0012456469801295663,0.0010377617256062952,0.001019063038457703,0.0011059464535039126,0.0014796578272731453,0.0010597933736793555,0.0008992474378859656,0.0010586530628883904,0.001163395499053728,0.0010128589157740455,0.001053582433693232,0.0008616044325709225,0.0008161731678936605,0.0008227380401056094,0.0010218619723902302,0.0008086838308893885,0.0010708784979108473,0.0009286522372382776,150904923,150924460,ABCF2|ABC28|EST133090|HUSSY-18|HUSSY18|-|7q36.1|protein-coding,1,0.0010210322162861904
18,0.002497796622130241,0.0022937266002803734,0.0039544440967961845,0.004610108862442315,0.006334092810680783,0.0027838885500419117,0.006199962481083356,0.004766134113481568,0.0034009071157020086,0.0031832943849660292,0.0024914960444544815,0.002528402499212369,0.004260026154310621,0.003786373116004133,0.003354819420349872,0.00249980829624042,0.002866142102563371,0.0035071793877870664,0.003559095764447757,0.004001804365703805,0.0027352322321888565,0.005186728691894764,0.002867697434238567,0.0026392142410027134,0.002646661501356412,0.004596304793984007,0.00489173505640402,0.00260112908577786,44143960,44154164,AEBP1|ACLP|-|7p13|protein-coding,1,0.003608721636625925
27,0.0007383885776637217,0.0006428159580742256,0.000911048471728532,0.0007872462999651824,0.0008159255343063383,0.0006552006001637497,0.0010548410052503385,0.0007101248546621864,0.0011849269752872249,0.0009378050879097137,0.0011155552793738219,0.0010571091092412919,0.0013469503099807832,0.0011962258428437837,0.0015471781918888565,0.0009908367566874934,0.0007063125803982366,0.0007536265259372682,0.0008350156840717161,0.0009436863758543565,0.0012497421864515802,0.0008345091870959198,0.000654146895734947,0.0007131050702922731,0.0011363516632157979,0.0009521141372548256,0.0010225111010097503,0.0007823736567574364,6050356,6063465,AIMP2|JTV-1|JTV1|P38|-|7p22.1|protein-coding,1,0.0009384169256821913
31,0.002285416635080221,0.0036601171234009727,0.0036630496514128705,0.0033973757666534497,0.0026297714850758128,0.0029730567233199586,0.003492287450332986,0.002603906722041379,0.003303552339658681,0.002488016347743877,0.0035955325246934257,0.0032128866348039055,0.0017547743022894413,0.003293426588208804,0.00409409802626633,0.0032702457391248106,0.0023787864220885875,0.002110422467117567,0.0025331369136336896,0.0023409284493946234,0.0028418963808023345,0.0024770010316098336,0.0028579070606895105,0.002448455434048407,0.002604474539193513,0.0025638803787850113,0.003254207124546928,0.0022539727191701322,134127102,134143991,AKR1B1|ADR|ALDR1|ALR2|AR|-|7q33|protein-coding,1,0.0028708065350423954
40,0.0020029841948171027,0.0021116944448227445,0.002583333780040971,0.0023056698235228096,0.0030888205349396624,0.0016747515340724052,0.0034573348070585856,0.0011325339677214442,0.004306444624785865,0.0023098841189177445,0.004649553166583559,0.00402157909494536,0.0017743206999711724,0.004763123349026438,0.005706260381973852,0.0022341507471078485,0.0004127281802037591,0.0010969154772538885,0.002316267908029211,0.001715089894471238,0.003658817734759412,0.0015762364541544996,0.001550274780945904,0.0028456775761358083,0.004050778003079109,0.003821399224593698,0.0024827618261851103,0.0019081419238280895,36429412,36493401,ANLN|FSGS8|Scraps|scra|-|7p14.2|protein-coding,1,0.0026984831519266885
43,0.0018200143311840264,0.0022836643033858845,0.0030149944236780254,0.002725640880939094,0.0019217980560861099,0.0020168418474271325,0.0026182660666035184,0.0018221501589842485,0.002488612968159218,0.0019220353330117116,0.002841202744505457,0.002359864247110419,0.0015012863943394388,0.002479619643263339,0.0030298986012565485,0.002857160688600777,0.001945984094862984,0.0023014216453696398,0.0019407887785840858,0.0021357886356952963,0.0022729600401670885,0.0021376808135398235,0.0030628433934934136,0.0020758996432852983,0.0027316576522627848,0.002269084420701967,0.003915787537840252,0.001997456766134907,100797686,100804557,AP1S1|AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A|-|7q22.1|protein-coding,1,0.002374657289659731
48,0.003229874525538505,0.0028344015704816618,0.0036254321661285957,0.0032562002141929883,0.002391234111216292,0.002988092737092947,0.003968690438399045,0.004139629123114447,0.0037222173314681068,0.0030598322182980235,0.004130348347683837,0.0037763087436696605,0.003673776207376961,0.0028445666551017144,0.003573794040109968,0.003744955310656761,0.0035423434624288408,0.0028772352223046275,0.004084953245656191,0.003358672675800497,0.0030581926444932786,0.004072045729624792,0.004308161268620727,0.002955694624083952,0.003008963298338481,0.0027951511390488077,0.003752814999279313,0.003083027980229929,127228406,127231759,ARF5|-|-|7q32.1|protein-coding,1,0.003423450358229962
54,0.002812417470073711,0.002693139066234462,0.0031181603770701494,0.0028400126798164907,0.0027127462781177647,0.003273650998664315,0.003639694192600355,0.0032051474169165063,0.00457039739144437,0.003490343102206802,0.004754636948164899,0.003952924058842532,0.002846627557779837,0.003486239621220999,0.00484892880688166,0.003415578355949431,0.0028268302313122586,0.0030795432683539794,0.0038102072446213643,0.0033449678663289087,0.0037231084544716454,0.002917796396901068,0.003298341568051805,0.0028848962212344675,0.003548848561416294,0.0031673485405669284,0.004464944166489222,0.002820134954619247,98923496,98963885,ARPC1A|Arc40|HEL-68|HEL-S-307|SOP2Hs|SOP2L|-|7q22.1|protein-coding,1,0.0034124147070125526
55,0.005351491458403171,0.00592383032087537,0.007844092075190207,0.0069734432238606646,0.0055151764655195475,0.006540035990672968,0.008466289817976794,0.006538151984156216,0.007833508537407241,0.007986395483990721,0.007497929900023897,0.007658041944282447,0.003937439600802926,0.004994039454103605,0.0052378767328891025,0.006595176694129877,0.00734258395256888,0.006076214438304181,0.007632677283729071,0.007323642663997068,0.006233186184600116,0.008585293050110158,0.007940125250630252,0.006082218667460541,0.005891863491452722,0.00577256061118624,0.009820469283724577,0.007555505430650518,98972298,98992404,ARPC1B|ARC41|p40-ARC|p41-ARC|-|7q22.1|protein-coding,1,0.0068267592854535375
58,0.0008243963205038252,0.0009417789429609157,0.0011314399136377773,0.0008427683609586735,0.0006403164374883752,0.0009502928704682693,0.0008033975406375801,0.0009270510310532372,0.0009329586111507715,0.0010873126979569973,0.0009869286890343558,0.0009211608674371277,0.000977414539765395,0.0006395667661558941,0.0007487056164262356,0.0008883619866261697,0.0007889790330645828,0.0008766384001590572,0.0009676151054205708,0.0009015343593407962,0.0008246837277859696,0.0011081021080466583,0.001062299630854406,0.0010050898034424664,0.0009388569465416936,0.0008526464928404515,0.0010535954384804467,0.0008370803411547531,65540776,65558329,ASL|ASAL|-|7q11.21|protein-coding,1,0.0009093204492640519
